,Goal,Target,Indicator_ref,regionCode,regionName,avg_n_countries_available,avg_median_max_year,avg_median_n_years,avg_median_n_timeSeries,avg_n_dimensions,avg_median_values_per_dim,mean_data_for_female,n_countries_total
738,'17,'17.3,17.3.2,1,World,182.0,2018.0,29.0,1.0,0.0,,,194
739,'17,'17.3,17.3.2,53,Australia and New Zealand,2.0,2018.0,29.0,1.0,0.0,,,2
740,'17,'17.3,17.3.2,62,Central and Southern Asia,14.0,2018.0,25.5,1.0,0.0,,,14
741,'17,'17.3,17.3.2,202,Sub-Saharan Africa,47.0,2018.0,29.0,1.0,0.0,,,48
742,'17,'17.3,17.3.2,419,Latin America and the Caribbean,31.0,2018.0,29.0,1.0,0.0,,,33
743,'17,'17.3,17.3.2,513,Europe and Northern America,41.0,2018.0,27.0,1.0,0.0,,,45
744,'17,'17.3,17.3.2,543,Oceania (excluding Australia and New Zealand),12.0,2018.0,19.0,1.0,0.0,,,12
745,'17,'17.3,17.3.2,747,Northern Africa and Western Asia,22.0,2018.0,26.5,1.0,0.0,,,24
746,'17,'17.3,17.3.2,753,Eastern and South-Eastern Asia,13.0,2018.0,29.0,1.0,0.0,,,16
747,'17,'17.4,17.4.1,1,World,120.0,2018.0,28.0,1.0,0.0,,,194
748,'17,'17.4,17.4.1,53,Australia and New Zealand,0.0,,,,,,,2
749,'17,'17.4,17.4.1,62,Central and Southern Asia,14.0,2018.0,27.0,1.0,0.0,,,14
750,'17,'17.4,17.4.1,202,Sub-Saharan Africa,43.0,2017.0,28.0,1.0,0.0,,,48
751,'17,'17.4,17.4.1,419,Latin America and the Caribbean,23.0,2018.0,29.0,1.0,0.0,,,33
752,'17,'17.4,17.4.1,513,Europe and Northern America,11.0,2018.0,25.0,1.0,0.0,,,45
753,'17,'17.4,17.4.1,543,Oceania (excluding Australia and New Zealand),6.0,2018.0,28.0,1.0,0.0,,,12
754,'17,'17.4,17.4.1,747,Northern Africa and Western Asia,13.0,2018.0,27.0,1.0,0.0,,,24
755,'17,'17.4,17.4.1,753,Eastern and South-Eastern Asia,10.0,2018.0,29.0,1.0,0.0,,,16
756,'17,'17.6,17.6.1,1,World,191.0,2018.0,17.0,4.0,1.0,4.0,0.0,194
757,'17,'17.6,17.6.1,53,Australia and New Zealand,2.0,2018.0,18.0,4.0,1.0,4.0,0.0,2
758,'17,'17.6,17.6.1,62,Central and Southern Asia,14.0,2018.0,15.0,4.0,1.0,4.0,0.0,14
759,'17,'17.6,17.6.1,202,Sub-Saharan Africa,47.0,2018.0,14.0,4.0,1.0,4.0,0.0,48
760,'17,'17.6,17.6.1,419,Latin America and the Caribbean,33.0,2018.0,17.0,4.0,1.0,4.0,0.0,33
761,'17,'17.6,17.6.1,513,Europe and Northern America,45.0,2018.0,19.0,4.0,1.0,4.0,0.0,45
762,'17,'17.6,17.6.1,543,Oceania (excluding Australia and New Zealand),11.0,2017.0,14.0,1.0,1.0,1.0,0.0,12
763,'17,'17.6,17.6.1,747,Northern Africa and Western Asia,24.0,2018.0,17.0,4.0,1.0,4.0,0.0,24
764,'17,'17.6,17.6.1,753,Eastern and South-Eastern Asia,15.0,2018.0,18.0,4.0,1.0,4.0,0.0,16
765,'17,'17.8,17.8.1,1,World,193.0,2017.0,18.0,1.0,0.0,,,194
766,'17,'17.8,17.8.1,53,Australia and New Zealand,2.0,2017.0,16.5,1.0,0.0,,,2
767,'17,'17.8,17.8.1,62,Central and Southern Asia,14.0,2017.0,18.0,1.0,0.0,,,14
768,'17,'17.8,17.8.1,202,Sub-Saharan Africa,48.0,2017.0,18.0,1.0,0.0,,,48
769,'17,'17.8,17.8.1,419,Latin America and the Caribbean,33.0,2017.0,18.0,1.0,0.0,,,33
770,'17,'17.8,17.8.1,513,Europe and Northern America,45.0,2018.0,19.0,1.0,0.0,,,45
771,'17,'17.8,17.8.1,543,Oceania (excluding Australia and New Zealand),11.0,2017.0,18.0,1.0,0.0,,,12
772,'17,'17.8,17.8.1,747,Northern Africa and Western Asia,24.0,2018.0,19.0,1.0,0.0,,,24
773,'17,'17.8,17.8.1,753,Eastern and South-Eastern Asia,16.0,2018.0,18.5,1.0,0.0,,,16
774,'17,'17.9,17.9.1,1,World,148.0,2017.0,18.0,1.0,0.0,,,194
775,'17,'17.9,17.9.1,53,Australia and New Zealand,0.0,,,,,,,2
776,'17,'17.9,17.9.1,62,Central and Southern Asia,14.0,2017.0,18.0,1.0,0.0,,,14
777,'17,'17.9,17.9.1,202,Sub-Saharan Africa,48.0,2017.0,18.0,1.0,0.0,,,48
778,'17,'17.9,17.9.1,419,Latin America and the Caribbean,32.0,2017.0,18.0,1.0,0.0,,,33
779,'17,'17.9,17.9.1,513,Europe and Northern America,11.0,2017.0,16.0,1.0,0.0,,,45
780,'17,'17.9,17.9.1,543,Oceania (excluding Australia and New Zealand),12.0,2017.0,18.0,1.0,0.0,,,12
781,'17,'17.9,17.9.1,747,Northern Africa and Western Asia,19.0,2017.0,18.0,1.0,0.0,,,24
782,'17,'17.9,17.9.1,753,Eastern and South-Eastern Asia,12.0,2017.0,18.0,1.0,0.0,,,16
783,'2,'2.1,2.1.1,1,World,194.0,2017.0,18.0,1.0,0.0,,,194
784,'2,'2.1,2.1.1,53,Australia and New Zealand,2.0,2017.0,18.0,1.0,0.0,,,2
785,'2,'2.1,2.1.1,62,Central and Southern Asia,14.0,2017.0,18.0,1.0,0.0,,,14
786,'2,'2.1,2.1.1,202,Sub-Saharan Africa,48.0,2017.0,18.0,1.0,0.0,,,48
787,'2,'2.1,2.1.1,419,Latin America and the Caribbean,33.0,2017.0,18.0,1.0,0.0,,,33
788,'2,'2.1,2.1.1,513,Europe and Northern America,45.0,2017.0,18.0,1.0,0.0,,,45
789,'2,'2.1,2.1.1,543,Oceania (excluding Australia and New Zealand),12.0,2017.0,18.0,1.0,0.0,,,12
790,'2,'2.1,2.1.1,747,Northern Africa and Western Asia,24.0,2017.0,18.0,1.0,0.0,,,24
791,'2,'2.1,2.1.1,753,Eastern and South-Eastern Asia,16.0,2017.0,18.0,1.0,0.0,,,16
792,'2,'2.1,2.1.2,1,World,91.5,2017.0,3.0,3.0,3.0,1.4422495703074083,0.8088148410729055,194
793,'2,'2.1,2.1.2,53,Australia and New Zealand,2.0,2017.0,3.0,3.0,3.0,1.4422495703074083,1.0,2
794,'2,'2.1,2.1.2,62,Central and Southern Asia,6.25,2017.0,3.0,3.0,3.0,1.4422495703074083,0.9642857142857143,14
795,'2,'2.1,2.1.2,202,Sub-Saharan Africa,21.0,2017.0,3.0,3.0,3.0,1.4422495703074083,0.6666666666666666,48
796,'2,'2.1,2.1.2,419,Latin America and the Caribbean,11.25,2017.0,3.0,3.0,3.0,1.4422495703074083,0.7121212121212122,33
797,'2,'2.1,2.1.2,513,Europe and Northern America,38.0,2017.0,3.0,3.0,3.0,1.4422495703074083,0.9210526315789473,45
798,'2,'2.1,2.1.2,543,Oceania (excluding Australia and New Zealand),0.0,,,,,,,12
799,'2,'2.1,2.1.2,747,Northern Africa and Western Asia,5.0,2017.0,3.0,3.0,3.0,1.4422495703074083,0.6,24
800,'2,'2.1,2.1.2,753,Eastern and South-Eastern Asia,8.0,2017.0,3.0,3.0,3.0,1.4422495703074083,0.75,16
801,'2,'2.2,2.2.1,1,World,146.0,2014.0,4.0,1.0,1.0,1.0,0.0,194
802,'2,'2.2,2.2.1,53,Australia and New Zealand,1.0,2007.0,1.0,1.0,1.0,1.0,0.0,2
803,'2,'2.2,2.2.1,62,Central and Southern Asia,14.0,2016.5,3.5,1.0,1.0,1.0,0.0,14
804,'2,'2.2,2.2.1,202,Sub-Saharan Africa,46.0,2016.0,5.0,1.0,1.0,1.0,0.0,48
805,'2,'2.2,2.2.1,419,Latin America and the Caribbean,27.0,2014.0,4.0,1.0,1.0,1.0,0.0,33
806,'2,'2.2,2.2.1,513,Europe and Northern America,14.0,2012.5,2.0,1.0,1.0,1.0,0.0,45
807,'2,'2.2,2.2.1,543,Oceania (excluding Australia and New Zealand),9.0,2012.0,1.0,1.0,1.0,1.0,0.0,12
808,'2,'2.2,2.2.1,747,Northern Africa and Western Asia,19.0,2014.0,4.0,1.0,1.0,1.0,0.0,24
809,'2,'2.2,2.2.1,753,Eastern and South-Eastern Asia,16.0,2016.0,5.0,1.0,1.0,1.0,0.0,16
810,'2,'2.2,2.2.2,1,World,144.5,2014.0,3.5,1.0,1.0,1.0,0.0,194
811,'2,'2.2,2.2.2,53,Australia and New Zealand,1.0,2012.0,2.0,1.0,1.0,1.0,0.0,2
812,'2,'2.2,2.2.2,62,Central and Southern Asia,13.5,2016.75,3.25,1.0,1.0,1.0,0.0,14
813,'2,'2.2,2.2.2,202,Sub-Saharan Africa,46.0,2016.0,4.5,1.0,1.0,1.0,0.0,48
814,'2,'2.2,2.2.2,419,Latin America and the Caribbean,26.5,2014.0,4.0,1.0,1.0,1.0,0.0,33
815,'2,'2.2,2.2.2,513,Europe and Northern America,13.5,2012.0,2.0,1.0,1.0,1.0,0.0,45
816,'2,'2.2,2.2.2,543,Oceania (excluding Australia and New Zealand),9.0,2012.0,1.0,1.0,1.0,1.0,0.0,12
817,'2,'2.2,2.2.2,747,Northern Africa and Western Asia,19.0,2014.0,3.5,1.0,1.0,1.0,0.0,24
818,'2,'2.2,2.2.2,753,Eastern and South-Eastern Asia,16.0,2016.0,4.5,1.0,1.0,1.0,0.0,16
819,'2,'2.3,2.3.1,1,World,194.0,2016.0,9.0,1.0,0.0,,,194
820,'2,'2.3,2.3.1,53,Australia and New Zealand,2.0,2016.0,9.0,1.0,0.0,,,2
821,'2,'2.3,2.3.1,62,Central and Southern Asia,14.0,2016.0,9.0,1.0,0.0,,,14
822,'2,'2.3,2.3.1,202,Sub-Saharan Africa,48.0,2016.0,9.0,1.0,0.0,,,48
823,'2,'2.3,2.3.1,419,Latin America and the Caribbean,33.0,2016.0,9.0,1.0,0.0,,,33
824,'2,'2.3,2.3.1,513,Europe and Northern America,45.0,2016.0,9.0,1.0,0.0,,,45
825,'2,'2.3,2.3.1,543,Oceania (excluding Australia and New Zealand),12.0,2016.0,9.0,1.0,0.0,,,12
826,'2,'2.3,2.3.1,747,Northern Africa and Western Asia,24.0,2016.0,9.0,1.0,0.0,,,24
827,'2,'2.3,2.3.1,753,Eastern and South-Eastern Asia,16.0,2016.0,9.0,1.0,0.0,,,16
828,'2,'2.3,2.3.2,1,World,194.0,2016.0,13.0,1.0,0.0,,,194
829,'2,'2.3,2.3.2,53,Australia and New Zealand,2.0,2016.0,13.0,1.0,0.0,,,2
830,'2,'2.3,2.3.2,62,Central and Southern Asia,14.0,2016.0,13.0,1.0,0.0,,,14
831,'2,'2.3,2.3.2,202,Sub-Saharan Africa,48.0,2016.0,13.0,1.0,0.0,,,48
832,'2,'2.3,2.3.2,419,Latin America and the Caribbean,33.0,2016.0,13.0,1.0,0.0,,,33
833,'2,'2.3,2.3.2,513,Europe and Northern America,45.0,2016.0,13.0,1.0,0.0,,,45
834,'2,'2.3,2.3.2,543,Oceania (excluding Australia and New Zealand),12.0,2016.0,13.0,1.0,0.0,,,12
835,'2,'2.3,2.3.2,747,Northern Africa and Western Asia,24.0,2016.0,13.0,1.0,0.0,,,24
836,'2,'2.3,2.3.2,753,Eastern and South-Eastern Asia,16.0,2016.0,13.0,1.0,0.0,,,16
837,'2,'2.5,2.5.1,1,World,146.5,2018.5,9.5,1.0,0.0,,,194
838,'2,'2.5,2.5.1,53,Australia and New Zealand,2.0,2018.5,9.5,1.0,0.0,,,2
839,'2,'2.5,2.5.1,62,Central and Southern Asia,10.5,2018.5,9.5,1.0,0.0,,,14
840,'2,'2.5,2.5.1,202,Sub-Saharan Africa,33.0,2018.5,9.5,1.0,0.0,,,48
841,'2,'2.5,2.5.1,419,Latin America and the Caribbean,23.5,2018.5,9.5,1.0,0.0,,,33
842,'2,'2.5,2.5.1,513,Europe and Northern America,41.5,2018.5,9.5,1.0,0.0,,,45
843,'2,'2.5,2.5.1,543,Oceania (excluding Australia and New Zealand),6.5,2018.5,9.5,1.0,0.0,,,12
844,'2,'2.5,2.5.1,747,Northern Africa and Western Asia,18.5,2018.5,9.5,1.0,0.0,,,24
845,'2,'2.5,2.5.1,753,Eastern and South-Eastern Asia,11.0,2018.5,9.5,1.0,0.0,,,16
846,'2,'2.5,2.5.2,1,World,194.0,2019.0,20.0,1.0,0.0,,,194
847,'2,'2.5,2.5.2,53,Australia and New Zealand,2.0,2019.0,20.0,1.0,0.0,,,2
848,'2,'2.5,2.5.2,62,Central and Southern Asia,14.0,2019.0,20.0,1.0,0.0,,,14
849,'2,'2.5,2.5.2,202,Sub-Saharan Africa,48.0,2019.0,20.0,1.0,0.0,,,48
850,'2,'2.5,2.5.2,419,Latin America and the Caribbean,33.0,2019.0,20.0,1.0,0.0,,,33
851,'2,'2.5,2.5.2,513,Europe and Northern America,45.0,2019.0,20.0,1.0,0.0,,,45
852,'2,'2.5,2.5.2,543,Oceania (excluding Australia and New Zealand),12.0,2019.0,20.0,1.0,0.0,,,12
853,'2,'2.5,2.5.2,747,Northern Africa and Western Asia,24.0,2019.0,20.0,1.0,0.0,,,24
854,'2,'2.5,2.5.2,753,Eastern and South-Eastern Asia,16.0,2019.0,20.0,1.0,0.0,,,16
855,'2,'2.a,2.a.1,1,World,146.0,2018.0,13.333333333333334,1.0,1.0,1.0,0.0,194
856,'2,'2.a,2.a.1,53,Australia and New Zealand,2.0,2011.5,10.0,1.0,1.0,1.0,0.0,2
857,'2,'2.a,2.a.1,62,Central and Southern Asia,12.0,2018.0,16.5,1.3333333333333333,1.0,1.3333333333333333,0.0,14
858,'2,'2.a,2.a.1,202,Sub-Saharan Africa,34.0,2015.5,9.166666666666666,1.0,1.0,1.0,0.0,48
859,'2,'2.a,2.a.1,419,Latin America and the Caribbean,22.0,2018.0,11.5,1.0,1.0,1.0,0.0,33
860,'2,'2.a,2.a.1,513,Europe and Northern America,37.0,2018.0,17.333333333333332,1.6666666666666667,1.0,1.6666666666666667,0.0,45
861,'2,'2.a,2.a.1,543,Oceania (excluding Australia and New Zealand),8.0,2018.0,8.5,1.0,1.0,1.0,0.0,12
862,'2,'2.a,2.a.1,747,Northern Africa and Western Asia,20.0,2018.0,10.333333333333334,1.0,1.0,1.0,0.0,24
863,'2,'2.a,2.a.1,753,Eastern and South-Eastern Asia,11.0,2018.0,11.333333333333334,1.0,1.0,1.0,0.0,16
864,'2,'2.a,2.a.2,1,World,147.0,2017.0,18.0,1.0,0.0,,,194
865,'2,'2.a,2.a.2,53,Australia and New Zealand,0.0,,,,,,,2
866,'2,'2.a,2.a.2,62,Central and Southern Asia,14.0,2017.0,18.0,1.0,0.0,,,14
867,'2,'2.a,2.a.2,202,Sub-Saharan Africa,48.0,2017.0,18.0,1.0,0.0,,,48
868,'2,'2.a,2.a.2,419,Latin America and the Caribbean,32.0,2017.0,18.0,1.0,0.0,,,33
869,'2,'2.a,2.a.2,513,Europe and Northern America,10.0,2017.0,15.5,1.0,0.0,,,45
870,'2,'2.a,2.a.2,543,Oceania (excluding Australia and New Zealand),12.0,2017.0,18.0,1.0,0.0,,,12
871,'2,'2.a,2.a.2,747,Northern Africa and Western Asia,19.0,2017.0,18.0,1.0,0.0,,,24
872,'2,'2.a,2.a.2,753,Eastern and South-Eastern Asia,12.0,2017.0,18.0,1.0,0.0,,,16
873,'2,'2.b,2.b.1,1,World,33.0,2015.0,21.0,1.0,0.0,,,194
874,'2,'2.b,2.b.1,53,Australia and New Zealand,2.0,2008.0,14.0,1.0,0.0,,,2
875,'2,'2.b,2.b.1,62,Central and Southern Asia,3.0,2012.0,18.0,1.0,0.0,,,14
876,'2,'2.b,2.b.1,202,Sub-Saharan Africa,2.0,2016.5,14.0,1.0,0.0,,,48
877,'2,'2.b,2.b.1,419,Latin America and the Caribbean,7.0,2016.0,22.0,1.0,0.0,,,33
878,'2,'2.b,2.b.1,513,Europe and Northern America,11.0,2006.0,12.0,1.0,0.0,,,45
879,'2,'2.b,2.b.1,543,Oceania (excluding Australia and New Zealand),0.0,,,,,,,12
880,'2,'2.b,2.b.1,747,Northern Africa and Western Asia,5.0,2014.0,20.0,1.0,0.0,,,24
881,'2,'2.b,2.b.1,753,Eastern and South-Eastern Asia,3.0,2018.0,24.0,1.0,0.0,,,16
882,'2,'2.c,2.c.1,1,World,118.5,2017.0,2.0,1.5,0.5,2.0,0.0,194
883,'2,'2.c,2.c.1,53,Australia and New Zealand,0.0,,,,,,,2
884,'2,'2.c,2.c.1,62,Central and Southern Asia,9.0,2017.0,2.0,1.25,0.5,1.5,0.0,14
885,'2,'2.c,2.c.1,202,Sub-Saharan Africa,37.5,2017.0,2.0,2.0,0.5,3.0,0.0,48
886,'2,'2.c,2.c.1,419,Latin America and the Caribbean,22.0,2017.0,2.0,2.0,0.5,3.0,0.0,33
887,'2,'2.c,2.c.1,513,Europe and Northern America,22.0,2017.0,2.0,1.75,0.5,2.5,0.0,45
888,'2,'2.c,2.c.1,543,Oceania (excluding Australia and New Zealand),2.5,2017.0,2.0,1.0,0.5,1.0,0.0,12
889,'2,'2.c,2.c.1,747,Northern Africa and Western Asia,14.0,2017.0,2.0,1.5,0.5,2.0,0.0,24
890,'2,'2.c,2.c.1,753,Eastern and South-Eastern Asia,11.5,2017.0,2.0,1.5,0.5,2.0,0.0,16
891,'3,'3.1,3.1.1,1,World,184.0,2017.0,18.0,1.0,0.0,,,194
892,'3,'3.1,3.1.1,53,Australia and New Zealand,2.0,2017.0,18.0,1.0,0.0,,,2
893,'3,'3.1,3.1.1,62,Central and Southern Asia,14.0,2017.0,18.0,1.0,0.0,,,14
894,'3,'3.1,3.1.1,202,Sub-Saharan Africa,48.0,2017.0,18.0,1.0,0.0,,,48
895,'3,'3.1,3.1.1,419,Latin America and the Caribbean,31.0,2017.0,18.0,1.0,0.0,,,33
896,'3,'3.1,3.1.1,513,Europe and Northern America,41.0,2017.0,18.0,1.0,0.0,,,45
897,'3,'3.1,3.1.1,543,Oceania (excluding Australia and New Zealand),8.0,2017.0,18.0,1.0,0.0,,,12
898,'3,'3.1,3.1.1,747,Northern Africa and Western Asia,24.0,2017.0,18.0,1.0,0.0,,,24
899,'3,'3.1,3.1.1,753,Eastern and South-Eastern Asia,16.0,2017.0,18.0,1.0,0.0,,,16
900,'3,'3.1,3.1.2,1,World,186.0,2017.0,10.0,1.0,0.0,,,194
901,'3,'3.1,3.1.2,53,Australia and New Zealand,2.0,2017.0,22.5,1.0,0.0,,,2
902,'3,'3.1,3.1.2,62,Central and Southern Asia,14.0,2017.5,11.5,1.0,0.0,,,14
903,'3,'3.1,3.1.2,202,Sub-Saharan Africa,48.0,2016.0,6.0,1.0,0.0,,,48
904,'3,'3.1,3.1.2,419,Latin America and the Caribbean,33.0,2017.0,16.0,1.0,0.0,,,33
905,'3,'3.1,3.1.2,513,Europe and Northern America,38.0,2017.5,24.5,1.0,0.0,,,45
906,'3,'3.1,3.1.2,543,Oceania (excluding Australia and New Zealand),12.0,2013.5,7.0,1.0,0.0,,,12
907,'3,'3.1,3.1.2,747,Northern Africa and Western Asia,23.0,2017.0,7.0,1.0,0.0,,,24
908,'3,'3.1,3.1.2,753,Eastern and South-Eastern Asia,16.0,2017.0,8.0,1.0,0.0,,,16
909,'3,'3.2,3.2.1,1,World,193.0,2018.0,19.0,3.0,2.0,1.7320508075688772,1.0,194
910,'3,'3.2,3.2.1,53,Australia and New Zealand,2.0,2018.0,19.0,3.0,2.0,1.7320508075688772,1.0,2
911,'3,'3.2,3.2.1,62,Central and Southern Asia,14.0,2018.0,19.0,3.0,2.0,1.7320508075688772,1.0,14
912,'3,'3.2,3.2.1,202,Sub-Saharan Africa,48.0,2018.0,19.0,3.0,2.0,1.7320508075688772,1.0,48
913,'3,'3.2,3.2.1,419,Latin America and the Caribbean,33.0,2018.0,19.0,3.0,2.0,1.7320508075688772,1.0,33
914,'3,'3.2,3.2.1,513,Europe and Northern America,44.0,2018.0,19.0,3.0,2.0,1.7320508075688772,1.0,45
915,'3,'3.2,3.2.1,543,Oceania (excluding Australia and New Zealand),12.0,2018.0,19.0,3.0,2.0,1.7320508075688772,1.0,12
916,'3,'3.2,3.2.1,747,Northern Africa and Western Asia,24.0,2018.0,19.0,3.0,2.0,1.7320508075688772,1.0,24
917,'3,'3.2,3.2.1,753,Eastern and South-Eastern Asia,16.0,2018.0,19.0,3.0,2.0,1.7320508075688772,1.0,16
918,'3,'3.2,3.2.2,1,World,193.0,2018.0,19.0,1.0,2.0,1.0,0.0,194
919,'3,'3.2,3.2.2,53,Australia and New Zealand,2.0,2018.0,19.0,1.0,2.0,1.0,0.0,2
920,'3,'3.2,3.2.2,62,Central and Southern Asia,14.0,2018.0,19.0,1.0,2.0,1.0,0.0,14
921,'3,'3.2,3.2.2,202,Sub-Saharan Africa,48.0,2018.0,19.0,1.0,2.0,1.0,0.0,48
922,'3,'3.2,3.2.2,419,Latin America and the Caribbean,33.0,2018.0,19.0,1.0,2.0,1.0,0.0,33
923,'3,'3.2,3.2.2,513,Europe and Northern America,44.0,2018.0,19.0,1.0,2.0,1.0,0.0,45
924,'3,'3.2,3.2.2,543,Oceania (excluding Australia and New Zealand),12.0,2018.0,19.0,1.0,2.0,1.0,0.0,12
925,'3,'3.2,3.2.2,747,Northern Africa and Western Asia,24.0,2018.0,19.0,1.0,2.0,1.0,0.0,24
926,'3,'3.2,3.2.2,753,Eastern and South-Eastern Asia,16.0,2018.0,19.0,1.0,2.0,1.0,0.0,16
927,'3,'3.3,3.3.1,1,World,136.0,2018.0,19.0,13.0,2.0,3.605551275463989,0.9926470588235294,194
928,'3,'3.3,3.3.1,53,Australia and New Zealand,2.0,2018.0,19.0,11.0,2.0,3.302775637731995,1.0,2
929,'3,'3.3,3.3.1,62,Central and Southern Asia,11.0,2018.0,19.0,13.0,2.0,3.605551275463989,1.0,14
930,'3,'3.3,3.3.1,202,Sub-Saharan Africa,46.0,2018.0,19.0,13.0,2.0,3.605551275463989,1.0,48
931,'3,'3.3,3.3.1,419,Latin America and the Caribbean,23.0,2018.0,19.0,13.0,2.0,3.605551275463989,1.0,33
932,'3,'3.3,3.3.1,513,Europe and Northern America,27.0,2018.0,19.0,9.0,2.0,3.0,0.9629629629629629,45
933,'3,'3.3,3.3.1,543,Oceania (excluding Australia and New Zealand),1.0,2018.0,19.0,13.0,2.0,3.605551275463989,1.0,12
934,'3,'3.3,3.3.1,747,Northern Africa and Western Asia,15.0,2018.0,19.0,9.0,2.0,3.0,1.0,24
935,'3,'3.3,3.3.1,753,Eastern and South-Eastern Asia,11.0,2018.0,19.0,13.0,2.0,3.605551275463989,1.0,16
936,'3,'3.3,3.3.2,1,World,193.0,2018.0,19.0,1.0,0.0,,,194
937,'3,'3.3,3.3.2,53,Australia and New Zealand,2.0,2018.0,19.0,1.0,0.0,,,2
938,'3,'3.3,3.3.2,62,Central and Southern Asia,14.0,2018.0,19.0,1.0,0.0,,,14
939,'3,'3.3,3.3.2,202,Sub-Saharan Africa,48.0,2018.0,19.0,1.0,0.0,,,48
940,'3,'3.3,3.3.2,419,Latin America and the Caribbean,33.0,2018.0,19.0,1.0,0.0,,,33
941,'3,'3.3,3.3.2,513,Europe and Northern America,44.0,2018.0,19.0,1.0,0.0,,,45
942,'3,'3.3,3.3.2,543,Oceania (excluding Australia and New Zealand),12.0,2018.0,19.0,1.0,0.0,,,12
943,'3,'3.3,3.3.2,747,Northern Africa and Western Asia,24.0,2018.0,19.0,1.0,0.0,,,24
944,'3,'3.3,3.3.2,753,Eastern and South-Eastern Asia,16.0,2018.0,19.0,1.0,0.0,,,16
945,'3,'3.3,3.3.3,1,World,107.0,2018.0,11.0,1.0,0.0,,,194
946,'3,'3.3,3.3.3,53,Australia and New Zealand,0.0,,,,,,,2
947,'3,'3.3,3.3.3,62,Central and Southern Asia,13.0,2018.0,11.0,1.0,0.0,,,14
948,'3,'3.3,3.3.3,202,Sub-Saharan Africa,45.0,2018.0,11.0,1.0,0.0,,,48
949,'3,'3.3,3.3.3,419,Latin America and the Caribbean,20.0,2018.0,11.0,1.0,0.0,,,33
950,'3,'3.3,3.3.3,513,Europe and Northern America,0.0,,,,,,,45
951,'3,'3.3,3.3.3,543,Oceania (excluding Australia and New Zealand),3.0,2018.0,11.0,1.0,0.0,,,12
952,'3,'3.3,3.3.3,747,Northern Africa and Western Asia,14.0,2018.0,11.0,1.0,0.0,,,24
953,'3,'3.3,3.3.3,753,Eastern and South-Eastern Asia,12.0,2018.0,11.0,1.0,0.0,,,16
954,'3,'3.3,3.3.4,1,World,192.0,2015.0,1.0,1.0,1.0,1.0,0.0,194
955,'3,'3.3,3.3.4,53,Australia and New Zealand,2.0,2015.0,1.0,1.0,1.0,1.0,0.0,2
956,'3,'3.3,3.3.4,62,Central and Southern Asia,14.0,2015.0,1.0,1.0,1.0,1.0,0.0,14
957,'3,'3.3,3.3.4,202,Sub-Saharan Africa,48.0,2015.0,1.0,1.0,1.0,1.0,0.0,48
958,'3,'3.3,3.3.4,419,Latin America and the Caribbean,33.0,2015.0,1.0,1.0,1.0,1.0,0.0,33
959,'3,'3.3,3.3.4,513,Europe and Northern America,44.0,2015.0,1.0,1.0,1.0,1.0,0.0,45
960,'3,'3.3,3.3.4,543,Oceania (excluding Australia and New Zealand),12.0,2015.0,1.0,1.0,1.0,1.0,0.0,12
961,'3,'3.3,3.3.4,747,Northern Africa and Western Asia,23.0,2015.0,1.0,1.0,1.0,1.0,0.0,24
962,'3,'3.3,3.3.4,753,Eastern and South-Eastern Asia,16.0,2015.0,1.0,1.0,1.0,1.0,0.0,16
963,'3,'3.3,3.3.5,1,World,192.0,2018.0,9.0,1.0,0.0,,,194
964,'3,'3.3,3.3.5,53,Australia and New Zealand,2.0,2018.0,9.0,1.0,0.0,,,2
965,'3,'3.3,3.3.5,62,Central and Southern Asia,14.0,2018.0,9.0,1.0,0.0,,,14
966,'3,'3.3,3.3.5,202,Sub-Saharan Africa,48.0,2018.0,9.0,1.0,0.0,,,48
967,'3,'3.3,3.3.5,419,Latin America and the Caribbean,33.0,2018.0,9.0,1.0,0.0,,,33
968,'3,'3.3,3.3.5,513,Europe and Northern America,44.0,2018.0,9.0,1.0,0.0,,,45
969,'3,'3.3,3.3.5,543,Oceania (excluding Australia and New Zealand),12.0,2018.0,9.0,1.0,0.0,,,12
970,'3,'3.3,3.3.5,747,Northern Africa and Western Asia,23.0,2018.0,9.0,1.0,0.0,,,24
971,'3,'3.3,3.3.5,753,Eastern and South-Eastern Asia,16.0,2018.0,9.0,1.0,0.0,,,16
972,'3,'3.4,3.4.1,1,World,183.0,2016.0,5.0,7.5,2.0,2.598076211353316,1.0,194
973,'3,'3.4,3.4.1,53,Australia and New Zealand,2.0,2016.0,5.0,7.5,2.0,2.598076211353316,1.0,2
974,'3,'3.4,3.4.1,62,Central and Southern Asia,14.0,2016.0,5.0,7.5,2.0,2.598076211353316,1.0,14
975,'3,'3.4,3.4.1,202,Sub-Saharan Africa,48.0,2016.0,5.0,7.5,2.0,2.598076211353316,1.0,48
976,'3,'3.4,3.4.1,419,Latin America and the Caribbean,31.0,2016.0,5.0,7.5,2.0,2.598076211353316,1.0,33
977,'3,'3.4,3.4.1,513,Europe and Northern America,41.0,2016.0,5.0,7.5,2.0,2.598076211353316,1.0,45
978,'3,'3.4,3.4.1,543,Oceania (excluding Australia and New Zealand),8.0,2016.0,5.0,7.5,2.0,2.598076211353316,1.0,12
979,'3,'3.4,3.4.1,747,Northern Africa and Western Asia,23.0,2016.0,5.0,7.5,2.0,2.598076211353316,1.0,24
980,'3,'3.4,3.4.1,753,Eastern and South-Eastern Asia,16.0,2016.0,5.0,7.5,2.0,2.598076211353316,1.0,16
