,Goal,Target,regionCode,regionName,avg_n_countries_available,avg_median_max_year,avg_median_n_years,avg_median_n_timeSeries,avg_n_dimensions,avg_median_values_per_dim,mean_data_for_female,n_countries_total
791,'4,'4.3,753,Eastern and South-Eastern Asia,11.0,2015.0,2.0,3.0,1.0,3.0,0.9090909090909091,16
792,'4,'4.4,1,World,85.0,2018.0,3.0,24.0,2.0,4.898979485566356,0.8117647058823529,194
793,'4,'4.4,53,Australia and New Zealand,0.0,,,,,,,2
794,'4,'4.4,62,Central and Southern Asia,4.0,2017.5,1.5,25.5,2.0,5.047565954136494,1.0,14
795,'4,'4.4,202,Sub-Saharan Africa,9.0,2017.0,1.0,9.0,2.0,3.0,0.3333333333333333,48
796,'4,'4.4,419,Latin America and the Caribbean,9.0,2018.0,2.0,27.0,2.0,5.196152422706632,0.6666666666666666,33
797,'4,'4.4,513,Europe and Northern America,37.0,2017.0,4.0,24.0,2.0,4.898979485566356,0.972972972972973,45
798,'4,'4.4,543,Oceania (excluding Australia and New Zealand),0.0,,,,,,,12
799,'4,'4.4,747,Northern Africa and Western Asia,17.0,2018.0,3.0,27.0,2.0,5.196152422706632,0.7647058823529411,24
800,'4,'4.4,753,Eastern and South-Eastern Asia,9.0,2018.0,2.0,27.0,2.0,5.196152422706632,0.7777777777777778,16
801,'4,'4.5,1,World,101.9,2016.9,3.75,3.15,1.3,2.757772228311384,0.0,194
802,'4,'4.5,53,Australia and New Zealand,1.5,2016.5625,5.6875,3.5,1.375,2.1469698814273968,0.0,2
803,'4,'4.5,62,Central and Southern Asia,4.6,2016.55,3.0,3.1,1.3,2.9146840957832847,0.0,14
804,'4,'4.5,202,Sub-Saharan Africa,18.3,2014.0555555555557,2.2222222222222223,2.7777777777777777,1.3333333333333333,2.8535273563840238,0.0,48
805,'4,'4.5,419,Latin America and the Caribbean,16.8,2017.4,4.35,3.55,1.3,2.8079343234765424,0.0,33
806,'4,'4.5,513,Europe and Northern America,33.9,2016.9,5.7,3.7,1.3,2.9272010659814804,0.0,45
807,'4,'4.5,543,Oceania (excluding Australia and New Zealand),2.2,2013.5,1.8333333333333333,1.8333333333333333,0.3333333333333333,3.5,0.0,12
808,'4,'4.5,747,Northern Africa and Western Asia,16.0,2016.05,3.95,3.1,1.3,2.9178020990810762,0.0,24
809,'4,'4.5,753,Eastern and South-Eastern Asia,8.6,2017.2777777777778,3.4444444444444446,2.4444444444444446,1.3333333333333333,2.1463685067789746,0.0,16
810,'4,'4.6,1,World,46.0,2012.0,1.0,6.0,3.0,1.8171205928321397,0.782608695652174,194
811,'4,'4.6,53,Australia and New Zealand,1.0,2012.0,1.0,6.0,3.0,1.8171205928321397,1.0,2
812,'4,'4.6,62,Central and Southern Asia,3.0,2012.0,1.0,3.0,3.0,1.4422495703074083,0.6666666666666666,14
813,'4,'4.6,202,Sub-Saharan Africa,3.0,2013.0,1.0,2.0,3.0,1.2599210498948732,0.3333333333333333,48
814,'4,'4.6,419,Latin America and the Caribbean,7.0,2016.0,1.0,6.0,3.0,1.8171205928321397,0.5714285714285714,33
815,'4,'4.6,513,Europe and Northern America,22.0,2012.0,1.0,6.0,3.0,1.8171205928321397,1.0,45
816,'4,'4.6,543,Oceania (excluding Australia and New Zealand),0.0,,,,,,,12
817,'4,'4.6,747,Northern Africa and Western Asia,6.0,2013.0,1.0,6.0,3.0,1.8171205928321397,0.6666666666666666,24
818,'4,'4.6,753,Eastern and South-Eastern Asia,4.0,2012.5,1.0,2.0,3.0,1.2211247851537042,0.5,16
819,'4,'4.a,1,World,97.42857142857143,2018.0,2.5714285714285716,3.0,1.0,3.0,0.0,194
820,'4,'4.a,53,Australia and New Zealand,0.8571428571428571,2016.0,17.0,3.0,1.0,3.0,0.0,2
821,'4,'4.a,62,Central and Southern Asia,7.714285714285714,2017.9285714285713,2.2857142857142856,3.0,1.0,3.0,0.0,14
822,'4,'4.a,202,Sub-Saharan Africa,23.142857142857142,2017.642857142857,1.7142857142857142,3.0,1.0,3.0,0.0,48
823,'4,'4.a,419,Latin America and the Caribbean,18.857142857142858,2017.2142857142858,1.9285714285714286,3.0,1.0,3.0,0.0,33
824,'4,'4.a,513,Europe and Northern America,20.857142857142858,2018.0,11.857142857142858,3.0,1.0,3.0,0.0,45
825,'4,'4.a,543,Oceania (excluding Australia and New Zealand),3.5714285714285716,2017.0,1.6428571428571428,2.2142857142857144,1.0,2.2142857142857144,0.0,12
826,'4,'4.a,747,Northern Africa and Western Asia,14.714285714285714,2018.0,2.857142857142857,3.0,1.0,3.0,0.0,24
827,'4,'4.a,753,Eastern and South-Eastern Asia,7.714285714285714,2017.9285714285713,2.0,3.0,1.0,3.0,0.0,16
828,'4,'4.b,1,World,145.0,2017.0,12.0,1.0,0.0,,,194
829,'4,'4.b,53,Australia and New Zealand,0.0,,,,,,,2
830,'4,'4.b,62,Central and Southern Asia,14.0,2017.0,12.0,1.0,0.0,,,14
831,'4,'4.b,202,Sub-Saharan Africa,48.0,2017.0,12.0,1.0,0.0,,,48
832,'4,'4.b,419,Latin America and the Caribbean,32.0,2017.0,12.0,1.0,0.0,,,33
833,'4,'4.b,513,Europe and Northern America,9.0,2017.0,12.0,1.0,0.0,,,45
834,'4,'4.b,543,Oceania (excluding Australia and New Zealand),12.0,2017.0,12.0,1.0,0.0,,,12
835,'4,'4.b,747,Northern Africa and Western Asia,18.0,2017.0,12.0,1.0,0.0,,,24
836,'4,'4.b,753,Eastern and South-Eastern Asia,12.0,2017.0,12.0,1.0,0.0,,,16
837,'4,'4.c,1,World,135.0,2018.0,9.0,15.0,2.0,3.872983346207417,0.9925925925925926,194
838,'4,'4.c,53,Australia and New Zealand,0.0,,,,,,,2
839,'4,'4.c,62,Central and Southern Asia,12.0,2018.0,11.5,12.5,2.0,3.5348264453008715,1.0,14
840,'4,'4.c,202,Sub-Saharan Africa,48.0,2017.0,8.5,12.0,2.0,3.4641016151377544,1.0,48
841,'4,'4.c,419,Latin America and the Caribbean,27.0,2018.0,12.0,15.0,2.0,3.872983346207417,0.9629629629629629,33
842,'4,'4.c,513,Europe and Northern America,9.0,2018.0,4.0,12.0,2.0,3.4641016151377544,1.0,45
843,'4,'4.c,543,Oceania (excluding Australia and New Zealand),10.0,2015.5,3.0,10.5,2.0,3.232050807568877,1.0,12
844,'4,'4.c,747,Northern Africa and Western Asia,19.0,2017.0,7.0,15.0,2.0,3.872983346207417,1.0,24
845,'4,'4.c,753,Eastern and South-Eastern Asia,10.0,2018.0,15.5,15.0,2.0,3.872983346207417,1.0,16
846,'5,'5.1,1,World,53.0,2018.0,1.0,1.0,0.0,,,194
847,'5,'5.1,53,Australia and New Zealand,1.0,2018.0,1.0,1.0,0.0,,,2
848,'5,'5.1,62,Central and Southern Asia,3.0,2018.0,1.0,1.0,0.0,,,14
849,'5,'5.1,202,Sub-Saharan Africa,9.0,2018.0,1.0,1.0,0.0,,,48
850,'5,'5.1,419,Latin America and the Caribbean,13.0,2018.0,1.0,1.0,0.0,,,33
851,'5,'5.1,513,Europe and Northern America,17.0,2018.0,1.0,1.0,0.0,,,45
852,'5,'5.1,543,Oceania (excluding Australia and New Zealand),1.0,2018.0,1.0,1.0,0.0,,,12
853,'5,'5.1,747,Northern Africa and Western Asia,6.0,2018.0,1.0,1.0,0.0,,,24
854,'5,'5.1,753,Eastern and South-Eastern Asia,3.0,2018.0,1.0,1.0,0.0,,,16
855,'5,'5.2,1,World,106.0,2012.0,1.0,8.0,2.0,2.8284271247461903,1.0,194
856,'5,'5.2,53,Australia and New Zealand,0.0,,,,,,,2
857,'5,'5.2,62,Central and Southern Asia,7.0,2015.0,1.0,8.0,2.0,2.8284271247461903,1.0,14
858,'5,'5.2,202,Sub-Saharan Africa,31.0,2014.0,1.0,8.0,2.0,2.8284271247461903,1.0,48
859,'5,'5.2,419,Latin America and the Caribbean,16.0,2014.5,1.0,8.0,2.0,2.8284271247461903,1.0,33
860,'5,'5.2,513,Europe and Northern America,29.0,2012.0,1.0,1.0,2.0,1.0,1.0,45
861,'5,'5.2,543,Oceania (excluding Australia and New Zealand),10.0,2009.0,1.0,4.0,2.0,1.8228756555322954,1.0,12
862,'5,'5.2,747,Northern Africa and Western Asia,6.0,2013.0,1.0,8.0,2.0,2.8284271247461903,1.0,24
863,'5,'5.2,753,Eastern and South-Eastern Asia,7.0,2016.0,1.0,8.0,2.0,2.8284271247461903,1.0,16
864,'5,'5.3,1,World,78.0,2015.0,1.0,1.0,2.0,1.0,1.0,194
865,'5,'5.3,53,Australia and New Zealand,0.0,,,,,,,2
866,'5,'5.3,62,Central and Southern Asia,7.5,2016.5,1.0,1.0,2.0,1.0,1.0,14
867,'5,'5.3,202,Sub-Saharan Africa,35.0,2015.0,1.0,1.0,2.0,1.0,1.0,48
868,'5,'5.3,419,Latin America and the Caribbean,12.0,2014.0,1.0,1.0,2.0,1.0,1.0,33
869,'5,'5.3,513,Europe and Northern America,4.0,2013.0,1.0,1.0,2.0,1.0,1.0,45
870,'5,'5.3,543,Oceania (excluding Australia and New Zealand),4.5,2012.0,1.0,1.0,2.0,1.0,1.0,12
871,'5,'5.3,747,Northern Africa and Western Asia,10.5,2014.25,1.0,1.0,2.0,1.0,1.0,24
872,'5,'5.3,753,Eastern and South-Eastern Asia,4.5,2016.0,1.0,1.0,2.0,1.0,1.0,16
873,'5,'5.4,1,World,83.0,2012.6666666666667,1.0,11.333333333333334,3.0,2.24443055341507,1.0,194
874,'5,'5.4,53,Australia and New Zealand,2.0,2008.0,1.0,2.0,3.0,1.2599210498948732,1.0,2
875,'5,'5.4,62,Central and Southern Asia,5.0,2015.0,1.0,4.0,3.0,1.5874010519681994,1.0,14
876,'5,'5.4,202,Sub-Saharan Africa,8.333333333333334,2009.6666666666667,1.0,2.6666666666666665,3.0,1.3690810505859818,1.0,48
877,'5,'5.4,419,Latin America and the Caribbean,15.666666666666666,2013.0,1.0,6.666666666666667,3.0,1.6798947331931642,1.0,33
878,'5,'5.4,513,Europe and Northern America,34.0,2012.0,2.0,12.0,3.0,2.2894284851066637,1.0,45
879,'5,'5.4,543,Oceania (excluding Australia and New Zealand),1.0,2016.0,1.0,36.0,3.0,3.3019272488946263,1.0,12
880,'5,'5.4,747,Northern Africa and Western Asia,9.666666666666666,2012.0,1.0,8.0,3.0,2.0,1.0,24
881,'5,'5.4,753,Eastern and South-Eastern Asia,7.333333333333333,2015.0,2.8333333333333335,21.0,3.0,2.7550064588444467,1.0,16
882,'5,'5.5,1,World,157.25,2018.5,12.0,1.0,1.0,1.0,0.875,194
883,'5,'5.5,53,Australia and New Zealand,1.5,2016.3125,15.0625,1.0,1.0,1.0,0.875,2
884,'5,'5.5,62,Central and Southern Asia,11.375,2018.25,9.875,1.0,1.0,1.0,0.875,14
885,'5,'5.5,202,Sub-Saharan Africa,35.25,2017.125,8.625,1.0,1.0,1.0,0.875,48
886,'5,'5.5,419,Latin America and the Caribbean,26.75,2018.5,12.875,1.0,1.0,1.0,0.875,33
887,'5,'5.5,513,Europe and Northern America,41.125,2018.75,17.5,1.0,1.0,1.0,0.875,45
888,'5,'5.5,543,Oceania (excluding Australia and New Zealand),10.0,2016.75,8.5,1.0,1.0,1.0,0.875,12
889,'5,'5.5,747,Northern Africa and Western Asia,18.375,2018.25,10.5,1.0,1.0,1.0,0.875,24
890,'5,'5.5,753,Eastern and South-Eastern Asia,12.875,2018.75,12.125,1.0,1.0,1.0,0.875,16
891,'5,'5.6,1,World,77.66666666666666,2016.5,1.0,1.0,1.0,1.0,1.0,194
892,'5,'5.6,53,Australia and New Zealand,0.9166666666666666,2019.0,1.0,1.0,0.0,,,2
893,'5,'5.6,62,Central and Southern Asia,7.388888888888889,2018.0,1.0,1.0,1.0,1.0,1.0,14
894,'5,'5.6,202,Sub-Saharan Africa,33.666666666666664,2016.5,1.0,1.0,1.0,1.0,1.0,48
895,'5,'5.6,419,Latin America and the Caribbean,11.333333333333332,2016.5,1.0,1.0,1.0,1.0,1.0,33
896,'5,'5.6,513,Europe and Northern America,11.027777777777779,2015.75,1.25,1.0,1.0,1.0,1.0,45
897,'5,'5.6,543,Oceania (excluding Australia and New Zealand),0.0,,,,,,,12
898,'5,'5.6,747,Northern Africa and Western Asia,6.5,2018.0,1.5,1.0,1.0,1.0,1.0,24
899,'5,'5.6,753,Eastern and South-Eastern Asia,6.833333333333333,2017.5,1.0,1.0,1.0,1.0,1.0,16
900,'5,'5.a,1,World,13.0,2017.5,1.0,1.5,0.25,3.0,1.0,194
901,'5,'5.a,53,Australia and New Zealand,0.0,,,,,,,2
902,'5,'5.a,62,Central and Southern Asia,1.5,2015.5,1.0,1.5,0.25,3.0,1.0,14
903,'5,'5.a,202,Sub-Saharan Africa,3.5,2016.0,1.0,2.0,0.5,3.0,1.0,48
904,'5,'5.a,419,Latin America and the Caribbean,3.0,2018.5,3.0,1.5,0.25,3.0,1.0,33
905,'5,'5.a,513,Europe and Northern America,3.5,2019.0,1.0,1.0,0.0,,,45
906,'5,'5.a,543,Oceania (excluding Australia and New Zealand),0.0,,,,,,,12
907,'5,'5.a,747,Northern Africa and Western Asia,1.0,2019.0,1.0,1.0,0.0,,,24
908,'5,'5.a,753,Eastern and South-Eastern Asia,0.5,2009.0,1.0,2.0,0.5,3.0,1.0,16
909,'5,'5.b,1,World,77.0,2018.0,2.0,3.0,1.0,3.0,0.8571428571428571,194
910,'5,'5.b,53,Australia and New Zealand,0.0,,,,,,,2
911,'5,'5.b,62,Central and Southern Asia,5.0,2018.0,1.0,3.0,1.0,3.0,0.8,14
912,'5,'5.b,202,Sub-Saharan Africa,16.0,2017.0,1.5,3.0,1.0,3.0,0.8125,48
913,'5,'5.b,419,Latin America and the Caribbean,15.0,2017.0,3.0,3.0,1.0,3.0,0.8,33
914,'5,'5.b,513,Europe and Northern America,15.0,2017.0,2.0,3.0,1.0,3.0,0.8,45
915,'5,'5.b,543,Oceania (excluding Australia and New Zealand),0.0,,,,,,,12
916,'5,'5.b,747,Northern Africa and Western Asia,17.0,2018.0,3.0,3.0,1.0,3.0,0.9411764705882353,24
917,'5,'5.b,753,Eastern and South-Eastern Asia,9.0,2018.0,3.0,3.0,1.0,3.0,1.0,16
918,'5,'5.c,1,World,66.0,2018.0,1.0,1.0,0.0,,,194
919,'5,'5.c,53,Australia and New Zealand,0.0,,,,,,,2
920,'5,'5.c,62,Central and Southern Asia,4.0,2018.0,1.0,1.0,0.0,,,14
921,'5,'5.c,202,Sub-Saharan Africa,26.0,2018.0,1.0,1.0,0.0,,,48
922,'5,'5.c,419,Latin America and the Caribbean,9.0,2018.0,1.0,1.0,0.0,,,33
923,'5,'5.c,513,Europe and Northern America,6.0,2018.0,1.0,1.0,0.0,,,45
924,'5,'5.c,543,Oceania (excluding Australia and New Zealand),8.0,2018.0,1.0,1.0,0.0,,,12
925,'5,'5.c,747,Northern Africa and Western Asia,7.0,2018.0,1.0,1.0,0.0,,,24
926,'5,'5.c,753,Eastern and South-Eastern Asia,6.0,2018.0,1.0,1.0,0.0,,,16
927,'6,'6.1,1,World,115.0,2017.0,18.0,1.0,1.0,1.0,0.0,194
928,'6,'6.1,53,Australia and New Zealand,2.0,2017.0,18.0,1.0,1.0,1.0,0.0,2
929,'6,'6.1,62,Central and Southern Asia,12.0,2017.0,18.0,3.0,1.0,3.0,0.0,14
930,'6,'6.1,202,Sub-Saharan Africa,15.0,2017.0,18.0,1.0,1.0,1.0,0.0,48
931,'6,'6.1,419,Latin America and the Caribbean,14.0,2017.0,18.0,2.5,1.0,2.5,0.0,33
932,'6,'6.1,513,Europe and Northern America,45.0,2017.0,18.0,1.0,1.0,1.0,0.0,45
933,'6,'6.1,543,Oceania (excluding Australia and New Zealand),3.0,2017.0,18.0,1.0,1.0,1.0,0.0,12
934,'6,'6.1,747,Northern Africa and Western Asia,14.0,2017.0,18.0,1.0,1.0,1.0,0.0,24
935,'6,'6.1,753,Eastern and South-Eastern Asia,10.0,2017.0,18.0,1.5,1.0,1.5,0.0,16
936,'6,'6.2,1,World,130.66666666666666,2017.0,15.0,2.6666666666666665,1.0,2.6666666666666665,0.0,194
937,'6,'6.2,53,Australia and New Zealand,1.3333333333333333,2017.0,18.0,1.5,1.0,1.5,0.0,2
938,'6,'6.2,62,Central and Southern Asia,9.333333333333334,2017.0,16.0,2.3333333333333335,1.0,2.3333333333333335,0.0,14
939,'6,'6.2,202,Sub-Saharan Africa,32.666666666666664,2017.0,15.0,3.0,1.0,3.0,0.0,48
940,'6,'6.2,419,Latin America and the Caribbean,21.333333333333332,2017.0,14.833333333333334,2.6666666666666665,1.0,2.6666666666666665,0.0,33
941,'6,'6.2,513,Europe and Northern America,31.0,2016.6666666666667,15.0,2.6666666666666665,1.0,2.6666666666666665,0.0,45
942,'6,'6.2,543,Oceania (excluding Australia and New Zealand),5.666666666666667,2017.0,14.166666666666666,3.0,1.0,3.0,0.0,12
943,'6,'6.2,747,Northern Africa and Western Asia,18.333333333333332,2017.0,15.0,2.6666666666666665,1.0,2.6666666666666665,0.0,24
944,'6,'6.2,753,Eastern and South-Eastern Asia,11.0,2017.0,14.333333333333334,2.5,1.0,2.5,0.0,16
945,'6,'6.3,1,World,64.0,2017.5,1.0,1.0,0.0,,,194
946,'6,'6.3,53,Australia and New Zealand,1.5,2017.5,1.0,1.0,0.0,,,2
947,'6,'6.3,62,Central and Southern Asia,0.0,,,,,,,14
948,'6,'6.3,202,Sub-Saharan Africa,9.5,2017.5,1.0,1.0,0.0,,,48
949,'6,'6.3,419,Latin America and the Caribbean,6.5,2017.5,1.0,1.0,0.0,,,33
950,'6,'6.3,513,Europe and Northern America,29.5,2017.5,1.0,1.0,0.0,,,45
951,'6,'6.3,543,Oceania (excluding Australia and New Zealand),2.0,2017.5,1.0,1.0,0.0,,,12
952,'6,'6.3,747,Northern Africa and Western Asia,11.0,2017.5,1.0,1.0,0.0,,,24
953,'6,'6.3,753,Eastern and South-Eastern Asia,4.0,2017.5,1.0,1.0,0.0,,,16
954,'6,'6.4,1,World,194.0,2016.0,8.5,1.5,0.5,2.0,0.0,194
955,'6,'6.4,53,Australia and New Zealand,2.0,2016.0,8.5,1.5,0.5,2.0,0.0,2
956,'6,'6.4,62,Central and Southern Asia,14.0,2016.0,8.75,2.0,0.5,3.0,0.0,14
957,'6,'6.4,202,Sub-Saharan Africa,48.0,2016.0,8.75,2.0,0.5,3.0,0.0,48
958,'6,'6.4,419,Latin America and the Caribbean,33.0,2016.0,9.0,1.5,0.5,2.0,0.0,33
959,'6,'6.4,513,Europe and Northern America,45.0,2016.0,8.0,1.5,0.5,2.0,0.0,45
960,'6,'6.4,543,Oceania (excluding Australia and New Zealand),12.0,2015.0,4.0,1.0,0.5,1.0,0.0,12
961,'6,'6.4,747,Northern Africa and Western Asia,24.0,2016.0,9.0,1.5,0.5,2.0,0.0,24
962,'6,'6.4,753,Eastern and South-Eastern Asia,16.0,2016.0,8.75,2.0,0.5,3.0,0.0,16
963,'6,'6.5,1,World,140.0,2017.5,1.0,1.0,0.0,,,194
964,'6,'6.5,53,Australia and New Zealand,1.5,2017.5,1.0,1.0,0.0,,,2
965,'6,'6.5,62,Central and Southern Asia,9.5,2017.5,1.0,1.0,0.0,,,14
966,'6,'6.5,202,Sub-Saharan Africa,35.25,2017.5,1.0,1.0,0.0,,,48
967,'6,'6.5,419,Latin America and the Caribbean,23.75,2017.5,1.0,1.0,0.0,,,33
968,'6,'6.5,513,Europe and Northern America,33.25,2017.5,1.0,1.0,0.0,,,45
969,'6,'6.5,543,Oceania (excluding Australia and New Zealand),8.0,2017.5,1.0,1.0,0.0,,,12
970,'6,'6.5,747,Northern Africa and Western Asia,17.5,2017.5,1.0,1.0,0.0,,,24
971,'6,'6.5,753,Eastern and South-Eastern Asia,11.25,2017.5,1.0,1.0,0.0,,,16
972,'6,'6.6,1,World,66.75,2017.25,4.25,1.0,0.0,,,194
973,'6,'6.6,53,Australia and New Zealand,0.5,2018.0,14.0,1.0,0.0,,,2
974,'6,'6.6,62,Central and Southern Asia,3.5,2018.0,14.0,1.0,0.0,,,14
975,'6,'6.6,202,Sub-Saharan Africa,16.875,2017.25,4.25,1.0,0.0,,,48
976,'6,'6.6,419,Latin America and the Caribbean,8.0,2017.25,4.25,1.0,0.0,,,33
977,'6,'6.6,513,Europe and Northern America,20.0,2017.25,4.25,1.0,0.0,,,45
978,'6,'6.6,543,Oceania (excluding Australia and New Zealand),4.5,2017.25,4.25,1.0,0.0,,,12
979,'6,'6.6,747,Northern Africa and Western Asia,7.875,2017.25,4.25,1.0,0.0,,,24
980,'6,'6.6,753,Eastern and South-Eastern Asia,5.5,2017.25,4.25,1.0,0.0,,,16
981,'6,'6.a,1,World,147.0,2017.0,18.0,1.0,0.0,,,194
982,'6,'6.a,53,Australia and New Zealand,0.0,,,,,,,2
983,'6,'6.a,62,Central and Southern Asia,14.0,2017.0,18.0,1.0,0.0,,,14
984,'6,'6.a,202,Sub-Saharan Africa,48.0,2017.0,18.0,1.0,0.0,,,48
985,'6,'6.a,419,Latin America and the Caribbean,32.0,2017.0,18.0,1.0,0.0,,,33
986,'6,'6.a,513,Europe and Northern America,10.0,2017.0,15.5,1.0,0.0,,,45
987,'6,'6.a,543,Oceania (excluding Australia and New Zealand),12.0,2017.0,17.5,1.0,0.0,,,12
988,'6,'6.a,747,Northern Africa and Western Asia,19.0,2017.0,18.0,1.0,0.0,,,24
989,'6,'6.a,753,Eastern and South-Eastern Asia,12.0,2017.0,18.0,1.0,0.0,,,16
990,'6,'6.b,1,World,62.75,2019.0,2.5,1.0,0.5,1.0,0.0,194
991,'6,'6.b,53,Australia and New Zealand,0.5,2019.0,1.0,1.0,0.5,1.0,0.0,2
992,'6,'6.b,62,Central and Southern Asia,6.25,2019.0,3.0,1.0,0.5,1.0,0.0,14
993,'6,'6.b,202,Sub-Saharan Africa,21.5,2019.0,3.0,1.0,0.5,1.0,0.0,48
994,'6,'6.b,419,Latin America and the Caribbean,12.5,2019.0,2.5,1.0,0.5,1.0,0.0,33
995,'6,'6.b,513,Europe and Northern America,5.75,2019.0,1.5,1.0,0.5,1.0,0.0,45
996,'6,'6.b,543,Oceania (excluding Australia and New Zealand),4.75,2019.0,1.25,1.0,0.5,1.0,0.0,12
997,'6,'6.b,747,Northern Africa and Western Asia,5.5,2019.0,2.0,1.0,0.5,1.0,0.0,24
998,'6,'6.b,753,Eastern and South-Eastern Asia,6.0,2019.0,3.5,1.0,0.5,1.0,0.0,16
999,'7,'7.1,1,World,190.5,2017.5,23.5,2.0,0.5,3.0,0.0,194
1000,'7,'7.1,53,Australia and New Zealand,2.0,2017.5,23.5,2.0,0.5,3.0,0.0,2
1001,'7,'7.1,62,Central and Southern Asia,14.0,2017.5,23.5,2.0,0.5,3.0,0.0,14
1002,'7,'7.1,202,Sub-Saharan Africa,47.5,2017.5,23.5,2.0,0.5,3.0,0.0,48
1003,'7,'7.1,419,Latin America and the Caribbean,32.5,2017.5,23.5,2.0,0.5,3.0,0.0,33
1004,'7,'7.1,513,Europe and Northern America,44.0,2017.5,23.5,2.0,0.5,3.0,0.0,45
1005,'7,'7.1,543,Oceania (excluding Australia and New Zealand),12.0,2017.5,23.5,2.0,0.5,3.0,0.0,12
1006,'7,'7.1,747,Northern Africa and Western Asia,22.5,2017.5,23.5,2.0,0.5,3.0,0.0,24
1007,'7,'7.1,753,Eastern and South-Eastern Asia,16.0,2017.5,23.5,2.0,0.5,3.0,0.0,16
1008,'7,'7.2,1,World,192.0,2017.0,18.0,1.0,0.0,,,194
1009,'7,'7.2,53,Australia and New Zealand,2.0,2017.0,18.0,1.0,0.0,,,2
1010,'7,'7.2,62,Central and Southern Asia,14.0,2017.0,18.0,1.0,0.0,,,14
1011,'7,'7.2,202,Sub-Saharan Africa,48.0,2017.0,18.0,1.0,0.0,,,48
1012,'7,'7.2,419,Latin America and the Caribbean,33.0,2017.0,18.0,1.0,0.0,,,33
1013,'7,'7.2,513,Europe and Northern America,43.0,2017.0,18.0,1.0,0.0,,,45
1014,'7,'7.2,543,Oceania (excluding Australia and New Zealand),12.0,2017.0,18.0,1.0,0.0,,,12
1015,'7,'7.2,747,Northern Africa and Western Asia,24.0,2017.0,18.0,1.0,0.0,,,24
1016,'7,'7.2,753,Eastern and South-Eastern Asia,16.0,2017.0,18.0,1.0,0.0,,,16
1017,'7,'7.3,1,World,189.0,2017.0,18.0,1.0,0.0,,,194
1018,'7,'7.3,53,Australia and New Zealand,2.0,2017.0,18.0,1.0,0.0,,,2
1019,'7,'7.3,62,Central and Southern Asia,14.0,2017.0,18.0,1.0,0.0,,,14
1020,'7,'7.3,202,Sub-Saharan Africa,47.0,2017.0,18.0,1.0,0.0,,,48
1021,'7,'7.3,419,Latin America and the Caribbean,33.0,2017.0,18.0,1.0,0.0,,,33
1022,'7,'7.3,513,Europe and Northern America,41.0,2017.0,18.0,1.0,0.0,,,45
1023,'7,'7.3,543,Oceania (excluding Australia and New Zealand),12.0,2017.0,18.0,1.0,0.0,,,12
1024,'7,'7.3,747,Northern Africa and Western Asia,24.0,2017.0,18.0,1.0,0.0,,,24
1025,'7,'7.3,753,Eastern and South-Eastern Asia,16.0,2017.0,18.0,1.0,0.0,,,16
1026,'7,'7.a,1,World,133.0,2017.0,12.0,1.0,0.0,,,194
1027,'7,'7.a,53,Australia and New Zealand,0.0,,,,,,,2
1028,'7,'7.a,62,Central and Southern Asia,14.0,2017.0,15.5,1.0,0.0,,,14
1029,'7,'7.a,202,Sub-Saharan Africa,48.0,2017.0,11.5,1.0,0.0,,,48
1030,'7,'7.a,419,Latin America and the Caribbean,32.0,2017.0,12.0,1.0,0.0,,,33
1031,'7,'7.a,513,Europe and Northern America,0.0,,,,,,,45
1032,'7,'7.a,543,Oceania (excluding Australia and New Zealand),12.0,2017.0,8.5,1.0,0.0,,,12
1033,'7,'7.a,747,Northern Africa and Western Asia,15.0,2017.0,14.0,1.0,0.0,,,24
1034,'7,'7.a,753,Eastern and South-Eastern Asia,12.0,2017.0,16.0,1.0,0.0,,,16
1035,'8,'8.1,1,World,194.0,2018.0,19.0,1.0,0.0,,,194
1036,'8,'8.1,53,Australia and New Zealand,2.0,2018.0,19.0,1.0,0.0,,,2
1037,'8,'8.1,62,Central and Southern Asia,14.0,2018.0,19.0,1.0,0.0,,,14
1038,'8,'8.1,202,Sub-Saharan Africa,48.0,2018.0,19.0,1.0,0.0,,,48
1039,'8,'8.1,419,Latin America and the Caribbean,33.0,2018.0,19.0,1.0,0.0,,,33
1040,'8,'8.1,513,Europe and Northern America,45.0,2018.0,19.0,1.0,0.0,,,45
1041,'8,'8.1,543,Oceania (excluding Australia and New Zealand),12.0,2018.0,19.0,1.0,0.0,,,12
1042,'8,'8.1,747,Northern Africa and Western Asia,24.0,2018.0,19.0,1.0,0.0,,,24
1043,'8,'8.1,753,Eastern and South-Eastern Asia,16.0,2018.0,19.0,1.0,0.0,,,16
1044,'8,'8.10,1,World,166.5,2017.5,9.0,2.0,2.0,1.3660254037844386,0.5,194
1045,'8,'8.10,53,Australia and New Zealand,2.0,2017.5,9.0,2.0,2.0,1.3660254037844386,0.5,2
1046,'8,'8.10,62,Central and Southern Asia,13.0,2017.5,9.0,2.0,2.0,1.3660254037844386,0.5,14
1047,'8,'8.10,202,Sub-Saharan Africa,42.75,2017.5,8.625,2.0,2.0,1.3660254037844386,0.5,48
1048,'8,'8.10,419,Latin America and the Caribbean,27.0,2017.5,9.0,2.0,2.0,1.3660254037844386,0.5,33
1049,'8,'8.10,513,Europe and Northern America,40.5,2017.5,9.0,2.0,2.0,1.3660254037844386,0.5,45
1050,'8,'8.10,543,Oceania (excluding Australia and New Zealand),4.75,2018.0,15.0,1.0,2.0,1.0,0.0,12
