goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_tier	indicator_custodians	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	educationLevel_code	educationLevel_desc	typeOfSkill_code	typeOfSkill_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2001	value_2003	value_2006	value_2007	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	I/II/III	UNESCO-UIS	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2019.Q4.G.01	['education', 'gender equality']	SE_TOT_GPI	Gender parity index for achievement (ratio)	642	Romania	4	151	Eastern Europe	Country	24.98481009	45.83893563	ROU	1	1	ISCED11A_0_G23	Grades 2/3	SKILL_READ	Skill: Minimum proficiency in reading	[2001, 2006, 2011]	2001	2011	3	RO	Ratio	G	Global		1.05209		1.04507				1.04902							1.04902				[2001]: PIRLS 2001 // [2006]: PIRLS 2006 // [2011]: PIRLS 2011		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	I/II/III	UNESCO-UIS	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2019.Q4.G.01	['education', 'gender equality']	SE_TOT_GPI	Gender parity index for achievement (ratio)	642	Romania	4	151	Eastern Europe	Country	24.98481009	45.83893563	ROU	1	1	ISCED11_2	Lower secondary	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2003, 2006, 2007, 2009, 2011, 2012, 2015]	2003	2015	7	RO	Ratio	G	Global			1.03346	0.92989	1.09828	0.99267		1.03807	0.98727			0.99687			0.99687				[2003]: TIMSS 2003 // [2006]: PISA 2006 // [2007]: TIMSS 2007 // [2009]: PISA 2009 // [2011]: TIMSS 2011 // [2012]: PISA 2012 // [2015]: PISA 2015		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	I/II/III	UNESCO-UIS	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2019.Q4.G.01	['education', 'gender equality']	SE_TOT_GPI	Gender parity index for achievement (ratio)	642	Romania	4	151	Eastern Europe	Country	24.98481009	45.83893563	ROU	1	1	ISCED11_2	Lower secondary	SKILL_READ	Skill: Minimum proficiency in reading	[2006, 2009, 2012, 2015]	2006	2015	4	RO	Ratio	G	Global				1.35495		1.29188			1.26032			1.09553			1.09553				[2006]: PISA 2006 // [2009]: PISA 2009 // [2012]: PISA 2012 // [2015]: PISA 2015		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	I/II/III	UNESCO-UIS	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2019.Q4.G.01	['education', 'gender equality']	SE_TOT_GPI	Gender parity index for achievement (ratio)	642	Romania	4	151	Eastern Europe	Country	24.98481009	45.83893563	ROU	1	1	ISCED11A_0_G23	Grades 2/3	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2011]	2011	2011	1	RO	Ratio	G	Global								1.00148							1.00148				TIMSS 2011		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	I/II/III	UNESCO-UIS	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2019.Q4.G.01	['education', 'gender equality']	SE_TOT_GPI	Gender parity index for achievement (ratio)	643	Russian Federation	4	151	Eastern Europe	Country	99.01404926	61.61899849	RUS	1	1	ISCED11_1	Primary	SKILL_READ	Skill: Minimum proficiency in reading	[2001, 2006, 2011]	2001	2011	3	RO	Ratio	G	Global		1.01743		1.00558				1.00823							1.00823				[2001]: PIRLS 2001 // [2006]: PIRLS 2006 // [2011]: PIRLS 2011		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	I/II/III	UNESCO-UIS	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2019.Q4.G.01	['education', 'gender equality']	SE_TOT_GPI	Gender parity index for achievement (ratio)	643	Russian Federation	4	151	Eastern Europe	Country	99.01404926	61.61899849	RUS	1	1	ISCED11_2	Lower secondary	SKILL_READ	Skill: Minimum proficiency in reading	[2003, 2006, 2009, 2012, 2015]	2003	2015	5	RO	Ratio	G	Global			1.18277	1.22025		1.21719			1.17071			1.09855			1.09855				[2003]: PISA 2003 // [2006]: PISA 2006 // [2009]: PISA 2009 // [2012]: PISA 2012 // [2015]: PISA 2015		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	I/II/III	UNESCO-UIS	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2019.Q4.G.01	['education', 'gender equality']	SE_TOT_GPI	Gender parity index for achievement (ratio)	643	Russian Federation	4	151	Eastern Europe	Country	99.01404926	61.61899849	RUS	1	1	ISCED11_1	Primary	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2003, 2007, 2011, 2015]	2003	2015	4	RO	Ratio	G	Global			1.0014		1.02197			1.00436				1.00027			1.00027				[2003]: TIMSS 2003 // [2007]: TIMSS 2007 // [2011]: TIMSS 2011 // [2015]: TIMSS 2015		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	I/II/III	UNESCO-UIS	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2019.Q4.G.01	['education', 'gender equality']	SE_TOT_GPI	Gender parity index for achievement (ratio)	643	Russian Federation	4	151	Eastern Europe	Country	99.01404926	61.61899849	RUS	1	1	ISCED11_2	Lower secondary	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2003, 2006, 2007, 2009, 2011, 2012, 2015]	2003	2015	7	RO	Ratio	G	Global			0.98947	0.99189	1.03235	0.99097		1.01483	1.01781			0.98736			0.98736				[2003]: PISA 2003 // [2006]: PISA 2006 // [2007]: TIMSS 2007 // [2009]: PISA 2009 // [2011]: TIMSS 2011 // [2012]: PISA 2012 // [2015]: PISA 2015		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	I/II/III	UNESCO-UIS	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2019.Q4.G.01	['education', 'gender equality']	SE_TOT_GPI	Gender parity index for achievement (ratio)	643	Russian Federation	4	151	Eastern Europe	Country	99.01404926	61.61899849	RUS	1	1	_T	Total or not breakdown	SKILL_NMRCY	Numeracy	[2012]	2012	2012	1	RO	Ratio	G	Global									1.0412						1.0412				The sample excludes the population of the Moscow municipal area. Programme for the International Assessment of Adult Competencies (PIACC)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	I/II/III	UNESCO-UIS	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2019.Q4.G.01	['education', 'gender equality']	SE_TOT_GPI	Gender parity index for achievement (ratio)	643	Russian Federation	4	151	Eastern Europe	Country	99.01404926	61.61899849	RUS	1	1	_T	Total or not breakdown	SKILL_LTRCY	Literacy	[2012]	2012	2012	1	RO	Ratio	G	Global									1.04898						1.04898				The sample excludes the population of the Moscow municipal area. Programme for the International Assessment of Adult Competencies (PIACC)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	I/II/III	UNESCO-UIS	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2019.Q4.G.01	['education', 'gender equality']	SE_TOT_GPI	Gender parity index for achievement (ratio)	660	Anguilla	5	29	Caribbean	Country	-63.05651612	18.21525315	AIA	0	1	ISCED11_1	Primary	SKILL_READ	Skill: Minimum proficiency in reading	[2013, 2014, 2015]	2013	2015	3	RO	Ratio	G	Global										1.33495	1.40468	1.28205			1.28205				National Learning Assessment (NLA): Academic Performance Assessment; Grade 6 (-1); Minimum proficiency level: Meeting the standards of 50%		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	I/II/III	UNESCO-UIS	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2019.Q4.G.01	['education', 'gender equality']	SE_TOT_GPI	Gender parity index for achievement (ratio)	660	Anguilla	5	29	Caribbean	Country	-63.05651612	18.21525315	AIA	0	1	ISCED11A_0_G23	Grades 2/3	SKILL_READ	Skill: Minimum proficiency in reading	[2013, 2014, 2015]	2013	2015	3	RO	Ratio	G	Global										1.33387	1.25828	1.54265			1.54265				National Learning Assessment (NLA): Academic Performance Assessment; Grade 3; Minimum proficiency level: Meeting the standards of 50%		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	I/II/III	UNESCO-UIS	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2019.Q4.G.01	['education', 'gender equality']	SE_TOT_GPI	Gender parity index for achievement (ratio)	660	Anguilla	5	29	Caribbean	Country	-63.05651612	18.21525315	AIA	0	1	ISCED11A_0_G23	Grades 2/3	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2013, 2014]	2013	2014	2	RO	Ratio	G	Global										1.12874	1.59609				1.59609				National Learning Assessment (NLA): Academic Performance Assessment; Grade 3; Minimum proficiency level: Meeting the standards of 50%		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	I/II/III	UNESCO-UIS	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2019.Q4.G.01	['education', 'gender equality']	SE_TOT_GPI	Gender parity index for achievement (ratio)	660	Anguilla	5	29	Caribbean	Country	-63.05651612	18.21525315	AIA	0	1	ISCED11_1	Primary	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2013, 2014, 2015]	2013	2015	3	RO	Ratio	G	Global										1.2488	1.02273	1.29534			1.29534				National Learning Assessment (NLA): Academic Performance Assessment; Grade 6 (-1); Minimum proficiency level: Meeting the standards of 50%		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	I/II/III	UNESCO-UIS	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2019.Q4.G.01	['education', 'gender equality']	SE_TOT_GPI	Gender parity index for achievement (ratio)	662	Saint Lucia	5	29	Caribbean	Country	-60.96529553	13.89405601	LCA	1	1	ISCED11A_0_G23	Grades 2/3	SKILL_READ	Skill: Minimum proficiency in reading	[2015]	2015	2015	1	RO	Ratio	G	Global												1.15873			1.15873				National Learning Assessment (NLA): National Assessment; Grade 4 (+1); Minimum proficiency level: Scoring 60% or more		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	I/II/III	UNESCO-UIS	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2019.Q4.G.01	['education', 'gender equality']	SE_TOT_GPI	Gender parity index for achievement (ratio)	662	Saint Lucia	5	29	Caribbean	Country	-60.96529553	13.89405601	LCA	1	1	ISCED11_1	Primary	SKILL_READ	Skill: Minimum proficiency in reading	[2015]	2015	2015	1	RO	Ratio	G	Global												1.17544			1.17544				National Learning Assessment (NLA): Common Entrance Examination; Grade 6 (-1); Minimum proficiency level: Scoring 50% or more		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	I/II/III	UNESCO-UIS	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2019.Q4.G.01	['education', 'gender equality']	SE_TOT_GPI	Gender parity index for achievement (ratio)	662	Saint Lucia	5	29	Caribbean	Country	-60.96529553	13.89405601	LCA	1	1	ISCED11_1	Primary	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2015]	2015	2015	1	RO	Ratio	G	Global												1.04444			1.04444				National Learning Assessment (NLA): Common Entrance Examination; Grade 6 (-1); Minimum proficiency level: Scoring 50% or more		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	I/II/III	UNESCO-UIS	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2019.Q4.G.01	['education', 'gender equality']	SE_TOT_GPI	Gender parity index for achievement (ratio)	662	Saint Lucia	5	29	Caribbean	Country	-60.96529553	13.89405601	LCA	1	1	ISCED11A_0_G23	Grades 2/3	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2015]	2015	2015	1	RO	Ratio	G	Global												1.15517			1.15517				National Learning Assessment (NLA): National Assessment; Grade 4 (+1); Minimum proficiency level: Scoring 60% or more		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	I/II/III	UNESCO-UIS	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2019.Q4.G.01	['education', 'gender equality']	SE_TOT_GPI	Gender parity index for achievement (ratio)	68	Bolivia (Plurinational State of)	5	5	South America	Country	-64.66224284	-16.71273412	BOL	1	1	_T	Total or not breakdown	SKILL_LTRCY	Literacy	[2012]	2012	2012	1	RO	Ratio	G	Global									0.89736						0.89736				Skills Towards Employability and Productivity (STEP) of World Bank		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	I/II/III	UNESCO-UIS	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2019.Q4.G.01	['education', 'gender equality']	SE_TOT_GPI	Gender parity index for achievement (ratio)	682	Saudi Arabia	4	145	Western Asia	Country	44.54763347	24.12594211	SAU	1	1	ISCED11_2	Lower secondary	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2003, 2007, 2011, 2015]	2003	2015	4	RO	Ratio	G	Global			0.80319		1.32327			1.14869				1.18161			1.18161				[2003]: TIMSS 2003 // [2007]: TIMSS 2007 // [2011]: TIMSS 2011 // [2015]: TIMSS 2015		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	I/II/III	UNESCO-UIS	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2019.Q4.G.01	['education', 'gender equality']	SE_TOT_GPI	Gender parity index for achievement (ratio)	682	Saudi Arabia	4	145	Western Asia	Country	44.54763347	24.12594211	SAU	1	1	ISCED11A_0_G23	Grades 2/3	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2011, 2015]	2011	2015	2	RO	Ratio	G	Global								1.21213				1.60382			1.60382				[2011]: TIMSS 2011 // [2015]: TIMSS 2015		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	I/II/III	UNESCO-UIS	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2019.Q4.G.01	['education', 'gender equality']	SE_TOT_GPI	Gender parity index for achievement (ratio)	682	Saudi Arabia	4	145	Western Asia	Country	44.54763347	24.12594211	SAU	1	1	ISCED11A_0_G23	Grades 2/3	SKILL_READ	Skill: Minimum proficiency in reading	[2011]	2011	2011	1	RO	Ratio	G	Global								1.52745							1.52745				PIRLS 2011		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	I/II/III	UNESCO-UIS	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2019.Q4.G.01	['education', 'gender equality']	SE_TOT_GPI	Gender parity index for achievement (ratio)	686	Senegal	5	11	Western Africa	Country	-14.46636926	14.35920905	SEN	1	1	ISCED11_1	Primary	SKILL_READ	Skill: Minimum proficiency in reading	[2006, 2014]	2006	2014	2	RO	Ratio	G	Global				0.93967							0.97613				0.97613				[2006]: PASEC 2006 // [2014]: PASEC 2014		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	I/II/III	UNESCO-UIS	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2019.Q4.G.01	['education', 'gender equality']	SE_TOT_GPI	Gender parity index for achievement (ratio)	686	Senegal	5	11	Western Africa	Country	-14.46636926	14.35920905	SEN	1	1	ISCED11_1	Primary	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2007, 2014]	2007	2014	2	RO	Ratio	G	Global					0.94365						0.92604				0.92604				[2007]: PASEC 2007 // [2014]: PASEC 2014		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	I/II/III	UNESCO-UIS	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2019.Q4.G.01	['education', 'gender equality']	SE_TOT_GPI	Gender parity index for achievement (ratio)	686	Senegal	5	11	Western Africa	Country	-14.46636926	14.35920905	SEN	1	1	ISCED11A_0_G23	Grades 2/3	SKILL_READ	Skill: Minimum proficiency in reading	[2010, 2014, 2016]	2010	2016	3	RO	Ratio	G	Global							1.09714				0.86937		1.09491		1.09491				[2010]: National Learning Assessment (NLA): SystĂ¨me national dâĂŠvaluation du rendement scolaire (SNERS); Grade 2; Minimum proficiency level: Pass rate // [2014]: PASEC 2014 // [2016]: PAL Network - Citizen Led Assessment - Includes out-of-school children or young people; Grade 3		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	I/II/III	UNESCO-UIS	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2019.Q4.G.01	['education', 'gender equality']	SE_TOT_GPI	Gender parity index for achievement (ratio)	686	Senegal	5	11	Western Africa	Country	-14.46636926	14.35920905	SEN	1	1	ISCED11A_0_G23	Grades 2/3	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2012, 2014]	2012	2014	2	RO	Ratio	G	Global									1.13		0.88107				0.88107				[2012]: National Learning Assessment (NLA): SystĂ¨me national d'ĂŠvaluation des rendements scolaires (SNERS VI); Grade 2; Minimum proficiency level: % dâĂŠlĂ¨ves qui ont atteint 50%(seuil minimum) // [2014]: PASEC 2014		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	I/II/III	UNESCO-UIS	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2019.Q4.G.01	['education', 'gender equality']	SE_TOT_GPI	Gender parity index for achievement (ratio)	688	Serbia	4	39	Southern Europe	Country	20.805876	44.03145697	SRB	1	1	ISCED11_2	Lower secondary	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2003, 2006, 2007, 2009, 2012]	2003	2012	5	RO	Ratio	G	Global			1.04278	1.00582	1.04114	0.95524			0.95099						0.95099				[2003]: PISA 2003 // [2006]: PISA 2006 // [2007]: TIMSS 2007 // [2009]: PISA 2009 // [2012]: PISA 2012		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	I/II/III	UNESCO-UIS	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2019.Q4.G.01	['education', 'gender equality']	SE_TOT_GPI	Gender parity index for achievement (ratio)	688	Serbia	4	39	Southern Europe	Country	20.805876	44.03145697	SRB	1	1	ISCED11_2	Lower secondary	SKILL_READ	Skill: Minimum proficiency in reading	[2003, 2006, 2009, 2012]	2003	2012	4	RO	Ratio	G	Global			1.5461	1.33453		1.25501			1.25289						1.25289				[2003]: PISA 2003 // [2006]: PISA 2006 // [2009]: PISA 2009 // [2012]: PISA 2012		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	I/II/III	UNESCO-UIS	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2019.Q4.G.01	['education', 'gender equality']	SE_TOT_GPI	Gender parity index for achievement (ratio)	688	Serbia	4	39	Southern Europe	Country	20.805876	44.03145697	SRB	1	1	ISCED11_1	Primary	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2011, 2015]	2011	2015	2	RO	Ratio	G	Global								0.99647				1.03698			1.03698				[2011]: TIMSS 2011 // [2015]: TIMSS 2015		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	I/II/III	UNESCO-UIS	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2019.Q4.G.01	['education', 'gender equality']	SE_TOT_GPI	Gender parity index for achievement (ratio)	690	Seychelles	5	14	Eastern Africa	Country	55.46561591	-4.678053059	SYC	1	1	ISCED11_1	Primary	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2000, 2007]	2000	2007	2	RO	Ratio	G	Global	0.86535				0.87245										0.87245				[2000]: SACMEQ 2000 // [2007]: SACMEQ 2007		C: Country data
