goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_tier,indicator_custodians,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,age_code,age_desc,years,min_year,max_year,n_years,unitsCode,unitsDesc,reportingTypeCode,reportingTypeDesc,value_1991,lowerbound_1991,upperbound_1991,value_2000,lowerbound_2000,upperbound_2000,value_2001,lowerbound_2001,upperbound_2001,value_2002,lowerbound_2002,upperbound_2002,value_2003,lowerbound_2003,upperbound_2003,value_2004,lowerbound_2004,upperbound_2004,value_2005,lowerbound_2005,upperbound_2005,value_2006,lowerbound_2006,upperbound_2006,value_2007,lowerbound_2007,upperbound_2007,value_2008,lowerbound_2008,upperbound_2008,value_2009,lowerbound_2009,upperbound_2009,value_2010,lowerbound_2010,upperbound_2010,value_2011,lowerbound_2011,upperbound_2011,value_2012,lowerbound_2012,upperbound_2012,value_2013,lowerbound_2013,upperbound_2013,value_2014,lowerbound_2014,upperbound_2014,value_2015,lowerbound_2015,upperbound_2015,value_2016,lowerbound_2016,upperbound_2016,value_2017,lowerbound_2017,upperbound_2017,value_2018,lowerbound_2018,upperbound_2018,latest_value,basePeriod,valueDetails,lowerBoundDetails,upperBoundDetails,footnotes,sources,timeDetails,nature
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.2,"By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons",C020202,2.2.2,I,"UNICEF, WHO","Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)",2019.Q4.G.01,"['hunger', 'malnutrition', 'food shortage', 'child nutrition', 'child health', 'health', 'child development', 'children']",SH_STA_WASTE,Proportion of children moderately or severely wasted (%),144,Sri Lanka,4,34,Southern Asia,Country,80.70489654,7.614693343,LKA,1,1,Y0T4,under 5 years old,"[2000, 2007, 2009, 2012, 2016]",2000,2016,5,PT,% of children aged 0-59 months,G,Global,,,,15.5,,,,,,,,,,,,,,,,,,,,,14.7,,,,,,11.8,,,,,,,,,21.4,,,,,,,,,,,,15.1,,,,,,,,,15.1,,,,,[2000]: Excl. north & east provinces // [2016]: (pending reanalysis),"[2000]: Sri Lanka demographic and health survey 2000. Colombo, Sri Lanka, 2001 (and additional analysis). // [2007]: Sri Lanka demographic and health survey 2006/07: Preliminary report and selected tables from the chapters of the final report (I:\UnitData\SURVEILLANCE\GDCGM\data sets\Sri Lanka\DHS_MoH 2006_07_WHO\DHS_web_links.htm, accessed 03/07/09). // [2009]: Nutrition and food security survey 2009. Colombo, Sri Lanka: Medical Research Institute, 2010. // [2012]: National nutrition and micronutrient survey. Part I: Anaemia among children aged 6-59 months and nutritional status of children and adults. Colombo, Sri Lanka, 2013 (and additional analysis). // [2016]: Sri Lanka 2016 Demographic and Health Survey (SLDHS)",,CA: Country adjusted data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.2,"By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons",C020202,2.2.2,I,"UNICEF, WHO","Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)",2019.Q4.G.01,"['hunger', 'malnutrition', 'food shortage', 'child nutrition', 'child health', 'health', 'child development', 'children']",SH_STA_WASTE,Proportion of children moderately or severely wasted (%),145,Western Asia,3,142,Asia,Region,,,,,,Y0T4,under 5 years old,[2018],2018,2018,1,PT,% of children aged 0-59 months,G,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.96,1.32,11.23,3.96,,,,,,"Source: Joint Child Malnutrition Estimates (2018 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",,M: Modeled data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.2,"By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons",C020202,2.2.2,I,"UNICEF, WHO","Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)",2019.Q4.G.01,"['hunger', 'malnutrition', 'food shortage', 'child nutrition', 'child health', 'health', 'child development', 'children']",SH_STA_WASTE,Proportion of children moderately or severely wasted (%),148,Chad,5,17,Middle Africa,Country,18.66618401,15.36279341,TCD,1,1,Y0T4,under 5 years old,"[2000, 2004, 2010, 2015]",2000,2015,4,PT,% of children aged 0-59 months,G,Global,,,,13.88,,,,,,,,,,,,16.17,,,,,,,,,,,,,,,,,,19.38,,,,,,,,,,,,,,,13.3,,,,,,,,,,,,13.3,,,,,,"[2000]: Enquęte par grappes ŕ indicateurs multiples: Rapport complet (MICS). N'Djamena: Direction Generale, Direction de la Statistique, des Etudes Economiques et Demographiques, Bureau Central de Recensement et UNICEF,January 2001 (and additional analysis). // [2004]: Enquęte démographique et de santé Tchad 2004. Demographic and Health Surveys. Calverton, Maryland, U.S.A. : INSEED et ORC Macro, 2005 (and additional analysis). // [2010]: Enquęte par grappes ŕ indicateurs multiples (MICS), Tchad 2010: Rapport final. N'Djamena, République du Tchad, 2011 (and additional analysis) // [2015]: Enquęte Démographique et de Santé et ŕ Indicateurs Multiples du Tchad 2014-2015. Rockville, Maryland, USA: INSEED, MSP et ICF International, 2016 (and additional analysis)",,CA: Country adjusted data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.2,"By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons",C020202,2.2.2,I,"UNICEF, WHO","Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)",2019.Q4.G.01,"['hunger', 'malnutrition', 'food shortage', 'child nutrition', 'child health', 'health', 'child development', 'children']",SH_STA_WASTE,Proportion of children moderately or severely wasted (%),15,Northern Africa,3,2,Africa,Region,,,,,,Y0T4,under 5 years old,[2018],2018,2018,1,PT,% of children aged 0-59 months,G,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.46,4.54,15.24,8.46,,,,,,"Source: Joint Child Malnutrition Estimates (2018 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",,M: Modeled data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.2,"By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons",C020202,2.2.2,I,"UNICEF, WHO","Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)",2019.Q4.G.01,"['hunger', 'malnutrition', 'food shortage', 'child nutrition', 'child health', 'health', 'child development', 'children']",SH_STA_WASTE,Proportion of children moderately or severely wasted (%),152,Chile,5,5,South America,Country,-71.23029019,-35.2652885,CHL,1,1,Y0T4,under 5 years old,"[2001, 2002, 2003, 2004, 2006, 2007, 2008, 2013, 2014]",2001,2014,9,PT,% of children aged 0-59 months,G,Global,,,,,,,0.5,,,0.5,,,0.5,,,0.5,,,,,,0.5,,,0.3,,,0.3,,,,,,,,,,,,,,,0.3,,,0.3,,,,,,,,,,,,,,,0.3,,,,,"[2001-2004,2006]: Converted estimates","[2001]: National health service system. Santiago, Chile, 2002 (and additional analysis). // [2002]: National health service system. Santiago, Chile, 2003 (and additional analysis). // [2003-2004]: National health service system. Santiago, Chile, 2005. http://deis.minsal.cl/ev/en/ capturado el 9 de junio 2005 (and additional analysis). // [2006]: National health service system. Santiago, Chile, 2006. http://deis.minsal.cl/ev/en/ (and additional analysis). // [2007]: Ministerio de Salud. National Health Service System. Santiago, Chile, December 2007 (www.minsal.cl). // [2008]: Ministerio de Salud. National Health Service System. Santiago, Chile, December 2008 (www.minsal.cl). // [2013]: National health service system: 2013. Santiago, Chile, 2014 (and additional analysis). // [2014]: National health service system: 2014. Santiago, Chile, 2015 (and additional analysis).",,CA: Country adjusted data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.2,"By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons",C020202,2.2.2,I,"UNICEF, WHO","Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)",2019.Q4.G.01,"['hunger', 'malnutrition', 'food shortage', 'child nutrition', 'child health', 'health', 'child development', 'children']",SH_STA_WASTE,Proportion of children moderately or severely wasted (%),156,China,4,30,Eastern Asia,Country,104.1403375,32.30955217,CHN,1,1,Y0T4,under 5 years old,"[2000, 2002, 2005, 2008, 2009, 2010, 2013]",2000,2013,7,PT,% of children aged 0-59 months,G,Global,,,,2.5,,,,,,3.0,,,,,,,,,2.9,,,,,,,,,2.6,,,2.6,,,2.3,,,,,,,,,1.9,,,,,,,,,,,,,,,,,,1.9,,,,,"[2000,2005]: NSS: 26 provinces // [2008-2009]: Adjusted NR to NA; NSS: 26 surveillance sites // [2010]: NSS: 25 provinces","[2000]: Nutritional status of children aged 0-5 years old in China (2000) - National (40 nutrition surveillance sites from 26 provinces). Beijing, China: Chinese Center for Disease Control and Prevention, 2010. // [2002]: [Trends and prevalence of malnutrition among Chinese children under five years old.] Acta Nutrimenta Sinica 2005;25:185-88 (and additional analysis). // [2005]: Nutritional status of children aged 0-5 years old in China (2005) - National (40 nutrition surveillance sites from 26 provinces). Beijing, China: Chinese Center for Disease Control and Prevention, 2010. // [2008]: Nutritional status of children aged 0-5 years old in China (2008) - National (26 nutrition surveillance sites from rural areas). Beijing, China: Chinese Center for Disease Control and Prevention, 2010. // [2009]: Nutrition and rapid economic development - 2010 research report on nutrition policy in China. Beijing, China: Chinese Center for Disease Control and Prevention, 2010 (and additional analysis). // [2010]: Nutritional status of children aged 0-5 years old in China (2010) - National (38 nutrition surveillance sites from 25 provinces). Beijing, China: Chinese Center for Disease Control and Prevention, 2012 (and additional analysis). // [2013]: China Nutrition and Health Surveillance (CNHS) 2013",,CA: Country adjusted data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.2,"By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons",C020202,2.2.2,I,"UNICEF, WHO","Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)",2019.Q4.G.01,"['hunger', 'malnutrition', 'food shortage', 'child nutrition', 'child health', 'health', 'child development', 'children']",SH_STA_WASTE,Proportion of children moderately or severely wasted (%),170,Colombia,5,5,South America,Country,-73.07446751,3.888209046,COL,1,1,Y0T4,under 5 years old,"[2000, 2005, 2010]",2000,2010,3,PT,% of children aged 0-59 months,G,Global,,,,1.04,,,,,,,,,,,,,,,1.58,,,,,,,,,,,,,,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,,,"[2000]: Salud sexual y reproductiva en Colombia, encuesta nacional de demografia y salud 2000. Demographic and Health Surveys. Bogota, Colombia: PROFAMILIA, 2000 (and additional analysis). // [2005]: Resultados encuesta nacional de demografia y salud 2005. Demographic and Health Surveys. Bogota, Colombia: Profamilia y Macro International Inc., 2005 (and additional analysis). // [2010]: Encuesta nacional de demografia y salud 2010. Demographic and Health Surveys. Bogota, Colombia: Profamilia, 2011 (and additional analysis).",,CA: Country adjusted data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.2,"By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons",C020202,2.2.2,I,"UNICEF, WHO","Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)",2019.Q4.G.01,"['hunger', 'malnutrition', 'food shortage', 'child nutrition', 'child health', 'health', 'child development', 'children']",SH_STA_WASTE,Proportion of children moderately or severely wasted (%),174,Comoros,5,14,Eastern Africa,Country,43.34234565,-11.66121732,COM,1,1,Y0T4,under 5 years old,"[2000, 2012]",2000,2012,2,PT,% of children aged 0-59 months,G,Global,,,,13.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.27,,,,,,,,,,,,,,,,,,,,,11.27,,,,,,"[2000]: Enquęte a indicateurs multiples (MICS 2000): Rapport final (1er draft Février 2001). Moroni, Comoros: UNICEF, 2001 (and additional analysis). // [2012]: Enquęte démographique et de santé et ŕ indicateurs multiples aux Comores 2012. Demographic and Health Surveys and MICS. Rockville, MD 20850, USA : DGSP et ICF International, 2014 (and additional analysis).",,CA: Country adjusted data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.2,"By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons",C020202,2.2.2,I,"UNICEF, WHO","Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)",2019.Q4.G.01,"['hunger', 'malnutrition', 'food shortage', 'child nutrition', 'child health', 'health', 'child development', 'children']",SH_STA_WASTE,Proportion of children moderately or severely wasted (%),178,Congo,5,11,Western Africa,Country,15.22052612,-0.840544119,COG,1,1,Y0T4,under 5 years old,"[2005, 2011, 2015]",2005,2015,3,PT,% of children aged 0-59 months,G,Global,,,,,,,,,,,,,,,,,,,8.02,,,,,,,,,,,,,,,,,,6.02,,,,,,,,,,,,8.17,,,,,,,,,,,,8.17,,,,,,"[2005]: Enquęte démographique et de santé du Congo 2005. Demographic and Health Surveys. Calverton, Maryland, USA : CNSEE et ORC Macro, 2006 (and additional analysis). // [2011]: Enquęte démographique et de santé du Congo (EDSC-II) 2011-2012. Demographic and Health Surveys. Calverton, Maryland, USA : CNSEE et ICF International, 2013 (and additional analysis). // [2015]: Enquęte par grappes ŕ indicateurs multiples (MICS5 2014-2015), Rapport final. Brazzaville, Congo : Institut National de la Statistique et UNICEF (and additional analysis)",,CA: Country adjusted data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.2,"By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons",C020202,2.2.2,I,"UNICEF, WHO","Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)",2019.Q4.G.01,"['hunger', 'malnutrition', 'food shortage', 'child nutrition', 'child health', 'health', 'child development', 'children']",SH_STA_WASTE,Proportion of children moderately or severely wasted (%),180,Democratic Republic of the Congo,5,17,Middle Africa,Country,23.65496507,-2.877154732,COD,1,1,Y0T4,under 5 years old,"[2001, 2007, 2010, 2013]",2001,2013,4,PT,% of children aged 0-59 months,G,Global,,,,,,,20.9,,,,,,,,,,,,,,,,,,10.36,,,,,,,,,10.65,,,,,,,,,8.13,,,,,,,,,,,,,,,,,,8.13,,,,,,"[2001]: Enquęte nationale sur la situation des enfants et des femmes MICS2 / 2001. Rapport d'analyse. Kinshasa, République Démocratique du Congo, juillet 2002 (and additional analysis). // [2007]: Enquęte démographique et de santé, République Démocratique du Congo 2007. Demographic and Health Surveys. Calverton, Maryland, U.S.A.: Ministčre du Plan et Macro International, 2008 (and additional analysis). // [2010]: Enquęte par grappes ŕ indicateurs multiples en République Démocratique du Congo (MICS-RDC 2010). Rapport final, mai 2011. Kinshasa, République Démocratique du Congo, 2011 (and additional analysis). // [2013]: Enquęte démographique et de santé en République Démocratique du Congo 2013-2014. Demographic and Health Surveys. Rockville, Maryland, USA : MPSMRM, MSP et ICF International, 2014 (and additional analysis).",,CA: Country adjusted data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.2,"By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons",C020202,2.2.2,I,"UNICEF, WHO","Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)",2019.Q4.G.01,"['hunger', 'malnutrition', 'food shortage', 'child nutrition', 'child health', 'health', 'child development', 'children']",SH_STA_WASTE,Proportion of children moderately or severely wasted (%),188,Costa Rica,5,13,Central America,Country,-84.19712782,9.970998683,CRI,1,1,Y0T4,under 5 years old,[2008],2008,2008,1,PT,% of children aged 0-59 months,G,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,"Encuesta nacional de nutricion 2008-2009. San Jose, Costa Rica, 2011.",,CA: Country adjusted data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.2,"By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons",C020202,2.2.2,I,"UNICEF, WHO","Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)",2019.Q4.G.01,"['hunger', 'malnutrition', 'food shortage', 'child nutrition', 'child health', 'health', 'child development', 'children']",SH_STA_WASTE,Proportion of children moderately or severely wasted (%),192,Cuba,5,29,Caribbean,Country,-79.54460144,22.10030366,CUB,1,1,Y0T4,under 5 years old,[2000],2000,2000,1,PT,% of children aged 0-59 months,G,Global,,,,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,,,,,Converted estimates,"Encuesta de agrupacion de indicadores multiples: Informe final, diciembre del 2000 (MICS2). La Habana, Cuba, 2000 (and additional analysis).",,CA: Country adjusted data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.2,"By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons",C020202,2.2.2,I,"UNICEF, WHO","Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)",2019.Q4.G.01,"['hunger', 'malnutrition', 'food shortage', 'child nutrition', 'child health', 'health', 'child development', 'children']",SH_STA_WASTE,Proportion of children moderately or severely wasted (%),199,Least Developed Countries (LDC),1,,,Group,,,,,,Y0T4,under 5 years old,[2018],2018,2018,1,PT,% of children aged 0-59 months,G,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.47,6.78,10.54,8.47,,,,,,"Source: Joint Child Malnutrition Estimates (2018 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",,M: Modeled data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.2,"By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons",C020202,2.2.2,I,"UNICEF, WHO","Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)",2019.Q4.G.01,"['hunger', 'malnutrition', 'food shortage', 'child nutrition', 'child health', 'health', 'child development', 'children']",SH_STA_WASTE,Proportion of children moderately or severely wasted (%),202,Sub-Saharan Africa,3,2,Africa,Region,,,,,,Y0T4,under 5 years old,[2018],2018,2018,1,PT,% of children aged 0-59 months,G,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.9,5.93,7.87,6.9,,,,,,"Source: Joint Child Malnutrition Estimates (2018 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",,M: Modeled data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.2,"By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons",C020202,2.2.2,I,"UNICEF, WHO","Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)",2019.Q4.G.01,"['hunger', 'malnutrition', 'food shortage', 'child nutrition', 'child health', 'health', 'child development', 'children']",SH_STA_WASTE,Proportion of children moderately or severely wasted (%),203,Czechia,4,151,Eastern Europe,Country,15.33151382,49.73913871,CZE,1,1,Y0T4,under 5 years old,[2001],2001,2001,1,PT,% of children aged 0-59 months,G,Global,,,,,,,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,,,,,,"6th nationwide anthropological survey of children and adolescents 2001, Czech Republic. Summary results. Prague, Czech Republic: National Institute of Public Health, 2006 (and additional analysis).",,CA: Country adjusted data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.2,"By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons",C020202,2.2.2,I,"UNICEF, WHO","Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)",2019.Q4.G.01,"['hunger', 'malnutrition', 'food shortage', 'child nutrition', 'child health', 'health', 'child development', 'children']",SH_STA_WASTE,Proportion of children moderately or severely wasted (%),204,Benin,5,11,Western Africa,Country,2.339933594,9.65401646,BEN,1,1,Y0T4,under 5 years old,"[2001, 2006, 2014, 2018]",2001,2018,4,PT,% of children aged 0-59 months,G,Global,,,,,,,9.04,,,,,,,,,,,,,,,8.54,,,,,,,,,,,,,,,,,,,,,,,,5.3,,,,,,,,,,,,5.0,,,5.0,,,,,,"[2001]: Enquęte démographique et de santé au Bénin 2001. Demographic and Health Surveys. Calverton, Maryland, USA: Institut National de la Statistique et de l'Analyse Economique et ORC Macro, 2002 (and additional analysis). // [2006]: Enquęte démographique et de santé (EDSB-III) - Bénin 2006. Demographic and Health Surveys. Calverton, Maryland, USA : Institut National de la Statistique et de l'Analyse Économique et Macro International Inc., 2007 (and additional analysis). // [2014]: Enquęte par grappes ŕ indicateurs multiples 2014, Rapport final , Cotonou, Bénin : Institut national de la statistique et de lanalyse économique (and additional analysis) // [2018]: Enquęte Démographique et de Santé au Bénin, 2017-2018 : Indicateurs Clés. Cotonou, Bénin et Rockville, Maryland, USA : INSAE et ICF",,CA: Country adjusted data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.2,"By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons",C020202,2.2.2,I,"UNICEF, WHO","Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)",2019.Q4.G.01,"['hunger', 'malnutrition', 'food shortage', 'child nutrition', 'child health', 'health', 'child development', 'children']",SH_STA_WASTE,Proportion of children moderately or severely wasted (%),214,Dominican Republic,5,29,Caribbean,Country,-70.49847576,18.89832088,DOM,1,1,Y0T4,under 5 years old,"[2000, 2002, 2006, 2007, 2013]",2000,2013,5,PT,% of children aged 0-59 months,G,Global,,,,1.49,,,,,,2.24,,,,,,,,,,,,1.9,,,2.3,,,,,,,,,,,,,,,,,,2.38,,,,,,,,,,,,,,,,,,2.38,,,,,[2006]: Converted estimates,"[2000]: Encuesta por conglomerados de indicadores multiples (MICS-2000). Santo Domingo, D.N.: Secretariado Técnico de la Presidencia, Fondo de las Naciones Unidas para la Infancia (UNICEF), 2001 (and additional analysis). // [2002]: Encuesta demografica y de salud, ENDESA 2002. Demographic and Health Surveys. Santo Domingo, Republica Dominicana: Centro de Estudios Sociales y Demograficos, 2003 (and additional analysis). // [2006]: Encuesta nacional de hogares de proposito multiples (ENHOGAR 2006): Informe general. Santo Domingo, Republica Dominicana: ONE, 2008 (and additional analysis). // [2007]: Encuesta demográfica y de salud 2007. Demographic and Health Surveys. Santo Domingo, República Dominicana: CESDEM y Macro International Inc., 2008 (and additional analysis). // [2013]: Encuesta demográfica y de salud 2013. Demographic and Health Surveys. Santo Domingo, República Dominicana: CESDEM y ICF International, 2014 (and additional analysis).",,CA: Country adjusted data
