goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_tier,indicator_custodians,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,sex_code,sex_desc,years,min_year,max_year,n_years,unitsCode,unitsDesc,reportingTypeCode,reportingTypeDesc,value_2000,value_2001,value_2002,value_2003,value_2004,value_2005,value_2006,value_2007,value_2008,value_2009,value_2010,value_2011,value_2012,value_2013,value_2014,value_2015,value_2016,value_2017,value_2018,latest_value,basePeriod,valueDetails,footnotes,sources,timeDetails,nature
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare', 'unemployment insurance', 'unemployment', 'insurance']",SI_COV_UEMP,"[ILO] Proportion of unemployed persons receiving unemployment cash benefit, by sex (%)",705,Slovenia,4,39,Southern Europe,Country,14.82209486,46.11958061,SVN,1,1,F,Female,[2016],2016,2016,1,PT,Percentage,G,Global,,,,,,,,,,,,,,,,,22.2,,,22.2,,,ILO estimates based on country data,ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3,,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare', 'unemployment insurance', 'unemployment', 'insurance']",SI_COV_UEMP,"[ILO] Proportion of unemployed persons receiving unemployment cash benefit, by sex (%)",710,South Africa,5,18,Southern Africa,Country,24.67184355,-29.99957544,ZAF,1,1,_T,Both sexes,"[2004, 2005, 2007, 2009, 2010, 2011, 2015]",2004,2015,7,PT,Percentage,G,Global,,,,,10.0,11.0,,10.9,,11.3,14.5,12.8,,,,10.5,,,,10.5,,,ILO estimates based on country data,[2004]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-65 // [2005]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-90 // [2007]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-154 // [2009]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-220 // [2010]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-293 // [2011]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-359 // [2015]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3,,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare', 'unemployment insurance', 'unemployment', 'insurance']",SI_COV_UEMP,"[ILO] Proportion of unemployed persons receiving unemployment cash benefit, by sex (%)",72,Botswana,5,18,Southern Africa,Country,23.81380223,-22.18810073,BWA,1,1,_T,Both sexes,[2016],2016,2016,1,PT,Percentage,G,Global,,,,,,,,,,,,,,,,,31.5,,,31.5,,,ILO estimates based on country data,ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3,,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare', 'unemployment insurance', 'unemployment', 'insurance']",SI_COV_UEMP,"[ILO] Proportion of unemployed persons receiving unemployment cash benefit, by sex (%)",722,Small island developing States (SIDS),1,,,Group,,,,,,_T,Both sexes,[2016],2016,2016,1,PT,Percentage,G,Global,,,,,,,,,,,,,,,,,19.3,,,19.3,,,To interpret with caution: estimates based on reported data coverage below 40% of the population,ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI),,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare', 'unemployment insurance', 'unemployment', 'insurance']",SI_COV_UEMP,"[ILO] Proportion of unemployed persons receiving unemployment cash benefit, by sex (%)",724,Spain,4,39,Southern Europe,Country,-3.554078296,40.39211472,ESP,1,1,_T,Both sexes,"[2000, 2005, 2007, 2009, 2010, 2011, 2013, 2014]",2000,2014,8,PT,Percentage,G,Global,41.4,,,,,65.1,,73.9,,62.3,63.0,53.2,,40.0,37.1,,,,,37.1,,,ILO estimates based on country data,[2000]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-31 // [2005]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-124 // [2007]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-198 // [2009]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-261 // [2010]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-332 // [2011]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-393 // [2013-2014]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-22,,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare', 'unemployment insurance', 'unemployment', 'insurance']",SI_COV_UEMP,"[ILO] Proportion of unemployed persons receiving unemployment cash benefit, by sex (%)",724,Spain,4,39,Southern Europe,Country,-3.554078296,40.39211472,ESP,1,1,F,Female,"[2013, 2014]",2013,2014,2,PT,Percentage,G,Global,,,,,,,,,,,,,,37.6,35.1,,,,,35.1,,,ILO estimates based on country data,ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-99,,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare', 'unemployment insurance', 'unemployment', 'insurance']",SI_COV_UEMP,"[ILO] Proportion of unemployed persons receiving unemployment cash benefit, by sex (%)",724,Spain,4,39,Southern Europe,Country,-3.554078296,40.39211472,ESP,1,1,M,Male,"[2013, 2014]",2013,2014,2,PT,Percentage,G,Global,,,,,,,,,,,,,,42.2,38.9,,,,,38.9,,,ILO estimates based on country data,[2013]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-48 // [2014]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-73,,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare', 'unemployment insurance', 'unemployment', 'insurance']",SI_COV_UEMP,"[ILO] Proportion of unemployed persons receiving unemployment cash benefit, by sex (%)",747,Northern Africa and Western Asia,2,1,World,Region,,,,,,_T,Both sexes,[2016],2016,2016,1,PT,Percentage,G,Global,,,,,,,,,,,,,,,,,12.6,,,12.6,,,To interpret with caution: estimates based on reported data coverage below 40% of the population,ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI),,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare', 'unemployment insurance', 'unemployment', 'insurance']",SI_COV_UEMP,"[ILO] Proportion of unemployed persons receiving unemployment cash benefit, by sex (%)",752,Sweden,4,154,Northern Europe,Country,14.3775338,60.60103109,SWE,1,1,_T,Both sexes,"[2005, 2007, 2009, 2010, 2011, 2014]",2005,2014,6,PT,Percentage,G,Global,,,,,,86.2,,64.8,,39.2,33.9,28.4,,,25.9,,,,,25.9,,,ILO estimates based on country data,[2005]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-135 // [2007]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-193 // [2009]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-244 // [2010]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-313 // [2011]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-378 // [2014]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3,,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare', 'unemployment insurance', 'unemployment', 'insurance']",SI_COV_UEMP,"[ILO] Proportion of unemployed persons receiving unemployment cash benefit, by sex (%)",753,Eastern and South-Eastern Asia,2,1,World,Region,,,,,,_T,Both sexes,[2016],2016,2016,1,PT,Percentage,G,Global,,,,,,,,,,,,,,,,,25.1,,,25.1,,,,ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI),,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare', 'unemployment insurance', 'unemployment', 'insurance']",SI_COV_UEMP,"[ILO] Proportion of unemployed persons receiving unemployment cash benefit, by sex (%)",756,Switzerland,4,155,Western Europe,Country,8.223158,46.96617097,CHE,1,1,_T,Both sexes,"[2000, 2005, 2007, 2009, 2010, 2011, 2013, 2014]",2000,2014,8,PT,Percentage,G,Global,79.2,,,,,82.4,,71.4,,72.2,74.8,64.7,,59.0,57.7,,,,,57.7,,,ILO estimates based on country data,[2000]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-32 // [2005]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-133 // [2007]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-197 // [2009]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-266 // [2010]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-336 // [2011]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-399 // [2013-2014]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-28,,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare', 'unemployment insurance', 'unemployment', 'insurance']",SI_COV_UEMP,"[ILO] Proportion of unemployed persons receiving unemployment cash benefit, by sex (%)",756,Switzerland,4,155,Western Europe,Country,8.223158,46.96617097,CHE,1,1,M,Male,"[2013, 2014]",2013,2014,2,PT,Percentage,G,Global,,,,,,,,,,,,,,60.9,59.9,,,,,59.9,,,ILO estimates based on country data,[2013]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-54 // [2014]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-79,,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare', 'unemployment insurance', 'unemployment', 'insurance']",SI_COV_UEMP,"[ILO] Proportion of unemployed persons receiving unemployment cash benefit, by sex (%)",756,Switzerland,4,155,Western Europe,Country,8.223158,46.96617097,CHE,1,1,F,Female,"[2013, 2014]",2013,2014,2,PT,Percentage,G,Global,,,,,,,,,,,,,,57.0,55.3,,,,,55.3,,,ILO estimates based on country data,ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-105,,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare', 'unemployment insurance', 'unemployment', 'insurance']",SI_COV_UEMP,"[ILO] Proportion of unemployed persons receiving unemployment cash benefit, by sex (%)",76,Brazil,5,5,South America,Country,-53.08432878,-10.77668561,BRA,1,1,_T,Both sexes,"[2005, 2007, 2009, 2010, 2016]",2005,2016,5,PT,Percentage,G,Global,,,,,,5.1,,6.2,,7.2,7.8,,,,,,7.8,,,7.8,,,ILO estimates based on country data,[2005]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-77 // [2007]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-148 // [2009]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-215 // [2010]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-284 // [2016]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3,,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare', 'unemployment insurance', 'unemployment', 'insurance']",SI_COV_UEMP,"[ILO] Proportion of unemployed persons receiving unemployment cash benefit, by sex (%)",762,Tajikistan,4,143,Central Asia,Country,69.294998,38.43069666,TJK,1,1,_T,Both sexes,"[2005, 2007, 2009, 2010, 2011, 2016]",2005,2016,6,PT,Percentage,G,Global,,,,,,5.1,,5.0,,3.8,5.3,8.5,,,,,17.3,,,17.3,,,ILO estimates based on country data,[2005]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-78 // [2007]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-147 // [2009]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-211 // [2010]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-280 // [2011]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-352 // [2016]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3,,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare', 'unemployment insurance', 'unemployment', 'insurance']",SI_COV_UEMP,"[ILO] Proportion of unemployed persons receiving unemployment cash benefit, by sex (%)",762,Tajikistan,4,143,Central Asia,Country,69.294998,38.43069666,TJK,1,1,M,Male,[2016],2016,2016,1,PT,Percentage,G,Global,,,,,,,,,,,,,,,,,16.2,,,16.2,,,ILO estimates based on country data,ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3,,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare', 'unemployment insurance', 'unemployment', 'insurance']",SI_COV_UEMP,"[ILO] Proportion of unemployed persons receiving unemployment cash benefit, by sex (%)",762,Tajikistan,4,143,Central Asia,Country,69.294998,38.43069666,TJK,1,1,F,Female,[2016],2016,2016,1,PT,Percentage,G,Global,,,,,,,,,,,,,,,,,18.2,,,18.2,,,ILO estimates based on country data,ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3,,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare', 'unemployment insurance', 'unemployment', 'insurance']",SI_COV_UEMP,"[ILO] Proportion of unemployed persons receiving unemployment cash benefit, by sex (%)",764,Thailand,4,35,South-Eastern Asia,Country,101.0202951,15.13089239,THA,1,1,_T,Both sexes,"[2005, 2007, 2009, 2010, 2011, 2015]",2005,2015,6,PT,Percentage,G,Global,,,,,,4.2,,11.1,,24.3,22.4,37.1,,,,43.2,,,,43.2,,,ILO estimates based on country data,[2005]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-76 // [2007]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-155 // [2009]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-230 // [2010]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-303 // [2011]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-384 // [2015]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3,,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare', 'unemployment insurance', 'unemployment', 'insurance']",SI_COV_UEMP,"[ILO] Proportion of unemployed persons receiving unemployment cash benefit, by sex (%)",768,Togo,5,11,Western Africa,Country,0.97835765,8.532096072,TGO,1,1,_T,Both sexes,[2017],2017,2017,1,PT,Percentage,G,Global,,,,,,,,,,,,,,,,,,0.7,,0.7,,,ILO estimates based on country data,ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3,,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare', 'unemployment insurance', 'unemployment', 'insurance']",SI_COV_UEMP,"[ILO] Proportion of unemployed persons receiving unemployment cash benefit, by sex (%)",788,Tunisia,4,15,Northern Africa,Country,9.572737411,34.11439971,TUN,1,1,_T,Both sexes,[2008],2008,2008,1,PT,Percentage,G,Global,,,,,,,,,3.0,,,,,,,,,,,3.0,,,ILO estimates based on country data,ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-279,,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare', 'unemployment insurance', 'unemployment', 'insurance']",SI_COV_UEMP,"[ILO] Proportion of unemployed persons receiving unemployment cash benefit, by sex (%)",792,Turkey,4,145,Western Asia,Country,35.42890329,38.9899684,TUR,1,1,_T,Both sexes,"[2004, 2005, 2007, 2009, 2010, 2011, 2013, 2014]",2004,2014,8,PT,Percentage,G,Global,,,,,8.7,5.4,,4.3,,7.9,6.3,6.5,,1.4,1.4,,,,,1.4,,,ILO estimates based on country data,[2004]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-68 // [2005]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-79 // [2007]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-145 // [2009]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-216 // [2010]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-282 // [2011]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-351 // [2013-2014]: ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-5,,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare', 'unemployment insurance', 'unemployment', 'insurance']",SI_COV_UEMP,"[ILO] Proportion of unemployed persons receiving unemployment cash benefit, by sex (%)",792,Turkey,4,145,Western Asia,Country,35.42890329,38.9899684,TUR,1,1,F,Female,"[2013, 2014]",2013,2014,2,PT,Percentage,G,Global,,,,,,,,,,,,,,1.0,1.1,,,,,1.1,,,ILO estimates based on country data,ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-83,,E: Estimated data
