goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_tier,indicator_custodians,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,sex_code,sex_desc,years,min_year,max_year,n_years,unitsCode,unitsDesc,reportingTypeCode,reportingTypeDesc,value_2010,value_2011,value_2012,value_2013,value_2014,value_2015,value_2016,value_2017,latest_value,basePeriod,valueDetails,footnotes,sources,timeDetails,nature
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",776,Tonga,4,61,Polynesia,Country,-175.1959991,-21.19511329,TON,1,1,_T,Both sexes,"[2010, 2011, 2012]",2010,2012,3,NUMBER,Number,G,Global,1.0,2.0,1.0,,,,,,1.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,National Police,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",776,Tonga,4,61,Polynesia,Country,-175.1959991,-21.19511329,TON,1,1,F,Female,"[2010, 2011, 2012]",2010,2012,3,NUMBER,Number,G,Global,0.0,0.0,1.0,,,,,,1.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,National Police,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",776,Tonga,4,61,Polynesia,Country,-175.1959991,-21.19511329,TON,1,1,M,Male,"[2010, 2011, 2012]",2010,2012,3,NUMBER,Number,G,Global,1.0,2.0,0.0,,,,,,0.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,National Police,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",780,Trinidad and Tobago,5,29,Caribbean,Country,-61.29389504,10.41877263,TTO,1,1,M,Male,"[2010, 2011, 2012, 2013, 2014, 2015]",2010,2015,6,NUMBER,Number,G,Global,421.0,322.0,335.0,368.0,360.0,391.0,,,391.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,"[2010-2012,2014-2015]: National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS) // [2013]: Revision data provided by the Government or National Statistical Office in response to the Global Study on Homicide pre-pub",,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",780,Trinidad and Tobago,5,29,Caribbean,Country,-61.29389504,10.41877263,TTO,1,1,F,Female,"[2010, 2011, 2012, 2013, 2014, 2015]",2010,2015,6,NUMBER,Number,G,Global,53.0,30.0,45.0,39.0,45.0,29.0,,,29.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,"[2010-2012,2014-2015]: National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS) // [2013]: Revision data provided by the Government or National Statistical Office in response to the Global Study on Homicide pre-pub",,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",780,Trinidad and Tobago,5,29,Caribbean,Country,-61.29389504,10.41877263,TTO,1,1,_T,Both sexes,"[2010, 2011, 2012, 2013, 2014, 2015]",2010,2015,6,NUMBER,Number,G,Global,473.0,352.0,380.0,407.0,405.0,420.0,,,420.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,"[2010-2012,2014-2015]: National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS) // [2013]: Revision data provided by the Government or National Statistical Office in response to the Global Study on Homicide pre-pub",,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",784,United Arab Emirates,4,145,Western Asia,Country,53.98279159,23.43322219,ARE,1,1,M,Male,"[2010, 2011, 2012, 2013, 2014, 2015]",2010,2015,6,NUMBER,Number,G,Global,41.0,34.0,46.0,36.0,41.0,46.0,,,46.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",784,United Arab Emirates,4,145,Western Asia,Country,53.98279159,23.43322219,ARE,1,1,F,Female,"[2010, 2011, 2012, 2013, 2014, 2015]",2010,2015,6,NUMBER,Number,G,Global,15.0,14.0,15.0,17.0,15.0,9.0,,,9.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",784,United Arab Emirates,4,145,Western Asia,Country,53.98279159,23.43322219,ARE,1,1,_T,Both sexes,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2010,2017,8,NUMBER,Number,G,Global,67.0,51.0,69.0,57.0,61.0,60.0,66.0,44.0,44.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",788,Tunisia,4,15,Northern Africa,Country,9.572737411,34.11439971,TUN,1,1,_T,Both sexes,[2010],2010,2010,1,NUMBER,Number,G,Global,286.0,,,,,,,,286.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,World Health Organization (WHO),,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",792,Turkey,4,145,Western Asia,Country,35.42890329,38.9899684,TUR,1,1,_T,Both sexes,"[2010, 2011, 2012]",2010,2012,3,NUMBER,Number,G,Global,3064.0,3061.0,3216.0,,,,,,3216.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",792,Turkey,4,145,Western Asia,Country,35.42890329,38.9899684,TUR,1,1,M,Male,"[2010, 2011, 2012]",2010,2012,3,NUMBER,Number,G,Global,2430.0,2432.0,2610.0,,,,,,2610.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",792,Turkey,4,145,Western Asia,Country,35.42890329,38.9899684,TUR,1,1,F,Female,"[2010, 2011, 2012]",2010,2012,3,NUMBER,Number,G,Global,634.0,629.0,606.0,,,,,,606.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",796,Turks and Caicos Islands,5,29,Caribbean,Country,-71.745121,21.80780585,TCA,0,1,M,Male,"[2013, 2014]",2013,2014,2,NUMBER,Number,G,Global,,,,3.0,2.0,,,,2.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,World Health Organization Mortality Database,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",796,Turks and Caicos Islands,5,29,Caribbean,Country,-71.745121,21.80780585,TCA,0,1,F,Female,"[2013, 2014]",2013,2014,2,NUMBER,Number,G,Global,,,,1.0,0.0,,,,0.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,World Health Organization Mortality Database,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",796,Turks and Caicos Islands,5,29,Caribbean,Country,-71.745121,21.80780585,TCA,0,1,_T,Both sexes,"[2013, 2014]",2013,2014,2,NUMBER,Number,G,Global,,,,4.0,2.0,,,,2.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,World Health Organization Mortality Database,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",798,Tuvalu,4,61,Polynesia,Country,178.6679611,-7.460048071,TUV,1,1,_T,Both sexes,"[2010, 2011, 2012]",2010,2012,3,NUMBER,Number,G,Global,1.0,1.0,2.0,,,,,,2.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,World Health Organization (WHO),,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",8,Albania,4,39,Southern Europe,Country,20.06660928,41.13897007,ALB,1,1,_T,Both sexes,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2010,2017,8,NUMBER,Number,G,Global,127.0,142.0,157.0,124.0,117.0,82.0,99.0,68.0,68.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",8,Albania,4,39,Southern Europe,Country,20.06660928,41.13897007,ALB,1,1,M,Male,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2010,2017,8,NUMBER,Number,G,Global,108.0,124.0,131.0,104.0,104.0,66.0,82.0,56.0,56.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",8,Albania,4,39,Southern Europe,Country,20.06660928,41.13897007,ALB,1,1,F,Female,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2010,2017,8,NUMBER,Number,G,Global,19.0,23.0,26.0,25.0,13.0,16.0,17.0,12.0,12.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",800,Uganda,5,14,Eastern Africa,Country,32.39100438,1.279557331,UGA,1,1,_T,Both sexes,"[2010, 2011, 2012, 2013, 2014, 2016]",2010,2016,6,NUMBER,Number,G,Global,3160.0,3753.0,4066.0,3857.0,4473.0,,4482.0,,4482.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",800,Uganda,5,14,Eastern Africa,Country,32.39100438,1.279557331,UGA,1,1,M,Male,"[2010, 2011, 2012, 2013, 2014, 2016]",2010,2016,6,NUMBER,Number,G,Global,2560.0,3010.0,3325.0,3066.0,3713.0,,3571.0,,3571.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",800,Uganda,5,14,Eastern Africa,Country,32.39100438,1.279557331,UGA,1,1,F,Female,"[2010, 2011, 2012, 2013, 2014, 2016]",2010,2016,6,NUMBER,Number,G,Global,600.0,743.0,741.0,791.0,860.0,,911.0,,911.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",804,Ukraine,4,151,Eastern Europe,Country,31.40270802,49.00735945,UKR,1,1,_T,Both sexes,"[2012, 2014, 2017]",2012,2017,3,NUMBER,Number,G,Global,,,2336.0,,2845.0,,,2751.0,2751.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,"[2012,2014]: European Detailed Mortality Database (DMDB) // [2017]: National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)",,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",804,Ukraine,4,151,Eastern Europe,Country,31.40270802,49.00735945,UKR,1,1,M,Male,[2017],2017,2017,1,NUMBER,Number,G,Global,,,,,,,,2290.0,2290.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",804,Ukraine,4,151,Eastern Europe,Country,31.40270802,49.00735945,UKR,1,1,F,Female,[2017],2017,2017,1,NUMBER,Number,G,Global,,,,,,,,461.0,461.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",807,North Macedonia,4,39,Southern Europe,Country,21.7007909,41.60048068,MKD,1,1,_T,Both sexes,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2010,2017,8,NUMBER,Number,G,Global,43.0,30.0,29.0,22.0,35.0,25.0,19.0,31.0,31.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",807,North Macedonia,4,39,Southern Europe,Country,21.7007909,41.60048068,MKD,1,1,F,Female,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2010,2017,8,NUMBER,Number,G,Global,15.0,4.0,11.0,7.0,10.0,2.0,6.0,4.0,4.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",807,North Macedonia,4,39,Southern Europe,Country,21.7007909,41.60048068,MKD,1,1,M,Male,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2010,2017,8,NUMBER,Number,G,Global,28.0,26.0,18.0,15.0,25.0,23.0,13.0,27.0,27.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",818,Egypt,4,15,Northern Africa,Country,29.77468534,26.57438204,EGY,1,1,F,Female,"[2010, 2011, 2012]",2010,2012,3,NUMBER,Number,G,Global,197.0,331.0,250.0,,,,,,250.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",818,Egypt,4,15,Northern Africa,Country,29.77468534,26.57438204,EGY,1,1,M,Male,"[2010, 2011, 2012]",2010,2012,3,NUMBER,Number,G,Global,1642.0,2372.0,1857.0,,,,,,1857.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",818,Egypt,4,15,Northern Africa,Country,29.77468534,26.57438204,EGY,1,1,_T,Both sexes,"[2010, 2011, 2012]",2010,2012,3,NUMBER,Number,G,Global,1839.0,2703.0,2207.0,,,,,,2207.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.1,Significantly reduce all forms of violence and related death rates everywhere,C160101,16.1.1,I,"UNODC, WHO","Number of victims of intentional homicide per 100,000 population, by sex and age",2019.Q4.G.01,"['violence', 'crime', 'violent deaths']",VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",826,United Kingdom of Great Britain and Northern Ireland,4,154,Northern Europe,Country,-2.23830539,53.27691757,GBR,1,1,M,Male,"[2011, 2014, 2015, 2016, 2017]",2011,2017,5,NUMBER,Number,G,Global,,446.0,,,134.0,116.0,107.0,572.0,572.0,,,Data in reference to one country but derived from different types of sources should not be compared between them.\n,National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS),,C: Country data
