goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_tier	indicator_custodians	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	age_code	age_desc	sex_code	sex_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
5	Goal 5	Achieve gender equality and empower all women and girls	5.2	Eliminate all forms of violence against all women and girls in the public and private spheres, including trafficking and sexual and other types of exploitation	C050201	5.2.1	II	UNICEF, UN Women, UNFPA, WHO, UNODC	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	2019.Q4.G.01	['advancement of women', 'gender equality', 'violence', 'gender-based violence', 'domestic violence', 'women', 'youth', 'adolescents']	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	694	Sierra Leone	5	11	Western Africa	Country	-11.78306584	8.568604164	SLE	1	1	Y25T29	25 to 29 years old	F	Female	[2013]	2013	2013	1	PT	Percentage	G	Global										34.3					34.3				DHS		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.2	Eliminate all forms of violence against all women and girls in the public and private spheres, including trafficking and sexual and other types of exploitation	C050201	5.2.1	II	UNICEF, UN Women, UNFPA, WHO, UNODC	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	2019.Q4.G.01	['advancement of women', 'gender equality', 'violence', 'gender-based violence', 'domestic violence', 'women', 'youth', 'adolescents']	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	694	Sierra Leone	5	11	Western Africa	Country	-11.78306584	8.568604164	SLE	1	1	Y15T49	15 to 49 years old	F	Female	[2013]	2013	2013	1	PT	Percentage	G	Global										28.7					28.7				DHS		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.2	Eliminate all forms of violence against all women and girls in the public and private spheres, including trafficking and sexual and other types of exploitation	C050201	5.2.1	II	UNICEF, UN Women, UNFPA, WHO, UNODC	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	2019.Q4.G.01	['advancement of women', 'gender equality', 'violence', 'gender-based violence', 'domestic violence', 'women', 'youth', 'adolescents']	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	694	Sierra Leone	5	11	Western Africa	Country	-11.78306584	8.568604164	SLE	1	1	Y45T49	45 to 49 years old	F	Female	[2013]	2013	2013	1	PT	Percentage	G	Global										17.2					17.2				DHS		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.2	Eliminate all forms of violence against all women and girls in the public and private spheres, including trafficking and sexual and other types of exploitation	C050201	5.2.1	II	UNICEF, UN Women, UNFPA, WHO, UNODC	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	2019.Q4.G.01	['advancement of women', 'gender equality', 'violence', 'gender-based violence', 'domestic violence', 'women', 'youth', 'adolescents']	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	703	Slovakia	4	151	Eastern Europe	Country	19.48495604	48.70741446	SVK	1	1	Y18T49	18 to 49 years old	F	Female	[2012]	2012	2012	1	PT	Percentage	G	Global									8.0						8.0			Women aged 18-74; definition of physical and sexual violence differs from the standard	calculated by FRA based on available country data from the 2012 FRA Violence against women: an EU-wide Survey		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.2	Eliminate all forms of violence against all women and girls in the public and private spheres, including trafficking and sexual and other types of exploitation	C050201	5.2.1	II	UNICEF, UN Women, UNFPA, WHO, UNODC	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	2019.Q4.G.01	['advancement of women', 'gender equality', 'violence', 'gender-based violence', 'domestic violence', 'women', 'youth', 'adolescents']	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	704	Viet Nam	4	35	South-Eastern Asia	Country	105.802499	10.09643079	VNM	1	1	Y18T49	18 to 49 years old	F	Female	[2010]	2010	2010	1	PT	Percentage	G	Global							10.8								10.8			Based on definition used in the WHO multi-country study on womenâs health and domestic violence; women aged 18-60	NATIONAL STUDY ON DOMESTIC VIOLENCE AGAINST WOMEN IN VIET NAM		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.2	Eliminate all forms of violence against all women and girls in the public and private spheres, including trafficking and sexual and other types of exploitation	C050201	5.2.1	II	UNICEF, UN Women, UNFPA, WHO, UNODC	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	2019.Q4.G.01	['advancement of women', 'gender equality', 'violence', 'gender-based violence', 'domestic violence', 'women', 'youth', 'adolescents']	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	704	Viet Nam	4	35	South-Eastern Asia	Country	105.802499	10.09643079	VNM	1	1	Y18T24	18 to 24 years old	F	Female	[2010]	2010	2010	1	PT	Percentage	G	Global							15.7								15.7				NATIONAL STUDY ON DOMESTIC VIOLENCE AGAINST WOMEN IN VIET NAM		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.2	Eliminate all forms of violence against all women and girls in the public and private spheres, including trafficking and sexual and other types of exploitation	C050201	5.2.1	II	UNICEF, UN Women, UNFPA, WHO, UNODC	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	2019.Q4.G.01	['advancement of women', 'gender equality', 'violence', 'gender-based violence', 'domestic violence', 'women', 'youth', 'adolescents']	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	704	Viet Nam	4	35	South-Eastern Asia	Country	105.802499	10.09643079	VNM	1	1	Y30T34	30 to 34 years old	F	Female	[2010]	2010	2010	1	PT	Percentage	G	Global							11.0								11.0				NATIONAL STUDY ON DOMESTIC VIOLENCE AGAINST WOMEN IN VIET NAM		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.2	Eliminate all forms of violence against all women and girls in the public and private spheres, including trafficking and sexual and other types of exploitation	C050201	5.2.1	II	UNICEF, UN Women, UNFPA, WHO, UNODC	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	2019.Q4.G.01	['advancement of women', 'gender equality', 'violence', 'gender-based violence', 'domestic violence', 'women', 'youth', 'adolescents']	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	704	Viet Nam	4	35	South-Eastern Asia	Country	105.802499	10.09643079	VNM	1	1	Y35T39	35 to 39 years old	F	Female	[2010]	2010	2010	1	PT	Percentage	G	Global							11.1								11.1				NATIONAL STUDY ON DOMESTIC VIOLENCE AGAINST WOMEN IN VIET NAM		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.2	Eliminate all forms of violence against all women and girls in the public and private spheres, including trafficking and sexual and other types of exploitation	C050201	5.2.1	II	UNICEF, UN Women, UNFPA, WHO, UNODC	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	2019.Q4.G.01	['advancement of women', 'gender equality', 'violence', 'gender-based violence', 'domestic violence', 'women', 'youth', 'adolescents']	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	704	Viet Nam	4	35	South-Eastern Asia	Country	105.802499	10.09643079	VNM	1	1	Y25T29	25 to 29 years old	F	Female	[2010]	2010	2010	1	PT	Percentage	G	Global							12.9								12.9				NATIONAL STUDY ON DOMESTIC VIOLENCE AGAINST WOMEN IN VIET NAM		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.2	Eliminate all forms of violence against all women and girls in the public and private spheres, including trafficking and sexual and other types of exploitation	C050201	5.2.1	II	UNICEF, UN Women, UNFPA, WHO, UNODC	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	2019.Q4.G.01	['advancement of women', 'gender equality', 'violence', 'gender-based violence', 'domestic violence', 'women', 'youth', 'adolescents']	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	704	Viet Nam	4	35	South-Eastern Asia	Country	105.802499	10.09643079	VNM	1	1	Y45T49	45 to 49 years old	F	Female	[2010]	2010	2010	1	PT	Percentage	G	Global							8.6								8.6				NATIONAL STUDY ON DOMESTIC VIOLENCE AGAINST WOMEN IN VIET NAM		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.2	Eliminate all forms of violence against all women and girls in the public and private spheres, including trafficking and sexual and other types of exploitation	C050201	5.2.1	II	UNICEF, UN Women, UNFPA, WHO, UNODC	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	2019.Q4.G.01	['advancement of women', 'gender equality', 'violence', 'gender-based violence', 'domestic violence', 'women', 'youth', 'adolescents']	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	704	Viet Nam	4	35	South-Eastern Asia	Country	105.802499	10.09643079	VNM	1	1	Y40T44	40 to 44 years old	F	Female	[2010]	2010	2010	1	PT	Percentage	G	Global							9.7								9.7				NATIONAL STUDY ON DOMESTIC VIOLENCE AGAINST WOMEN IN VIET NAM		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.2	Eliminate all forms of violence against all women and girls in the public and private spheres, including trafficking and sexual and other types of exploitation	C050201	5.2.1	II	UNICEF, UN Women, UNFPA, WHO, UNODC	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	2019.Q4.G.01	['advancement of women', 'gender equality', 'violence', 'gender-based violence', 'domestic violence', 'women', 'youth', 'adolescents']	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	705	Slovenia	4	39	Southern Europe	Country	14.82209486	46.11958061	SVN	1	1	Y18T49	18 to 49 years old	F	Female	[2012]	2012	2012	1	PT	Percentage	G	Global									2.0						2.0			Women aged 18-74; observations based on fewer than 30 responses; definition of physical and sexual violence differs from the standard	calculated by FRA based on available country data from the 2012 FRA Violence against women: an EU-wide Survey		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.2	Eliminate all forms of violence against all women and girls in the public and private spheres, including trafficking and sexual and other types of exploitation	C050201	5.2.1	II	UNICEF, UN Women, UNFPA, WHO, UNODC	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	2019.Q4.G.01	['advancement of women', 'gender equality', 'violence', 'gender-based violence', 'domestic violence', 'women', 'youth', 'adolescents']	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	716	Zimbabwe	5	14	Eastern Africa	Country	29.86909584	-19.00075492	ZWE	1	1	Y15T49	15 to 49 years old	F	Female	[2015]	2015	2015	1	PT	Percentage	G	Global												19.9			19.9				DHS		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.2	Eliminate all forms of violence against all women and girls in the public and private spheres, including trafficking and sexual and other types of exploitation	C050201	5.2.1	II	UNICEF, UN Women, UNFPA, WHO, UNODC	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	2019.Q4.G.01	['advancement of women', 'gender equality', 'violence', 'gender-based violence', 'domestic violence', 'women', 'youth', 'adolescents']	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	716	Zimbabwe	5	14	Eastern Africa	Country	29.86909584	-19.00075492	ZWE	1	1	Y15T19	15 to 19 years old	F	Female	[2015]	2015	2015	1	PT	Percentage	G	Global												31.5			31.5				DHS		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.2	Eliminate all forms of violence against all women and girls in the public and private spheres, including trafficking and sexual and other types of exploitation	C050201	5.2.1	II	UNICEF, UN Women, UNFPA, WHO, UNODC	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	2019.Q4.G.01	['advancement of women', 'gender equality', 'violence', 'gender-based violence', 'domestic violence', 'women', 'youth', 'adolescents']	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	716	Zimbabwe	5	14	Eastern Africa	Country	29.86909584	-19.00075492	ZWE	1	1	Y30T34	30 to 34 years old	F	Female	[2015]	2015	2015	1	PT	Percentage	G	Global												20.2			20.2				DHS		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.2	Eliminate all forms of violence against all women and girls in the public and private spheres, including trafficking and sexual and other types of exploitation	C050201	5.2.1	II	UNICEF, UN Women, UNFPA, WHO, UNODC	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	2019.Q4.G.01	['advancement of women', 'gender equality', 'violence', 'gender-based violence', 'domestic violence', 'women', 'youth', 'adolescents']	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	716	Zimbabwe	5	14	Eastern Africa	Country	29.86909584	-19.00075492	ZWE	1	1	Y40T44	40 to 44 years old	F	Female	[2015]	2015	2015	1	PT	Percentage	G	Global												10.7			10.7				DHS		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.2	Eliminate all forms of violence against all women and girls in the public and private spheres, including trafficking and sexual and other types of exploitation	C050201	5.2.1	II	UNICEF, UN Women, UNFPA, WHO, UNODC	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	2019.Q4.G.01	['advancement of women', 'gender equality', 'violence', 'gender-based violence', 'domestic violence', 'women', 'youth', 'adolescents']	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	716	Zimbabwe	5	14	Eastern Africa	Country	29.86909584	-19.00075492	ZWE	1	1	Y25T29	25 to 29 years old	F	Female	[2015]	2015	2015	1	PT	Percentage	G	Global												24.7			24.7				DHS		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.2	Eliminate all forms of violence against all women and girls in the public and private spheres, including trafficking and sexual and other types of exploitation	C050201	5.2.1	II	UNICEF, UN Women, UNFPA, WHO, UNODC	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	2019.Q4.G.01	['advancement of women', 'gender equality', 'violence', 'gender-based violence', 'domestic violence', 'women', 'youth', 'adolescents']	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	716	Zimbabwe	5	14	Eastern Africa	Country	29.86909584	-19.00075492	ZWE	1	1	Y20T24	20 to 24 years old	F	Female	[2015]	2015	2015	1	PT	Percentage	G	Global												25.3			25.3				DHS		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.2	Eliminate all forms of violence against all women and girls in the public and private spheres, including trafficking and sexual and other types of exploitation	C050201	5.2.1	II	UNICEF, UN Women, UNFPA, WHO, UNODC	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	2019.Q4.G.01	['advancement of women', 'gender equality', 'violence', 'gender-based violence', 'domestic violence', 'women', 'youth', 'adolescents']	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	716	Zimbabwe	5	14	Eastern Africa	Country	29.86909584	-19.00075492	ZWE	1	1	Y35T39	35 to 39 years old	F	Female	[2015]	2015	2015	1	PT	Percentage	G	Global												15.7			15.7				DHS		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.2	Eliminate all forms of violence against all women and girls in the public and private spheres, including trafficking and sexual and other types of exploitation	C050201	5.2.1	II	UNICEF, UN Women, UNFPA, WHO, UNODC	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	2019.Q4.G.01	['advancement of women', 'gender equality', 'violence', 'gender-based violence', 'domestic violence', 'women', 'youth', 'adolescents']	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	716	Zimbabwe	5	14	Eastern Africa	Country	29.86909584	-19.00075492	ZWE	1	1	Y45T49	45 to 49 years old	F	Female	[2015]	2015	2015	1	PT	Percentage	G	Global												10.6			10.6				DHS		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.2	Eliminate all forms of violence against all women and girls in the public and private spheres, including trafficking and sexual and other types of exploitation	C050201	5.2.1	II	UNICEF, UN Women, UNFPA, WHO, UNODC	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	2019.Q4.G.01	['advancement of women', 'gender equality', 'violence', 'gender-based violence', 'domestic violence', 'women', 'youth', 'adolescents']	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	722	Small island developing States (SIDS)	1			Group						Y15T49	15 to 49 years old	F	Female	[2017]	2017	2017	1	PT	Percentage	G	Global														15.5	15.5			Based on 19 countries with a population coverage of 51 per cent	DHS, MICS, other national surveys		E: Estimated data
5	Goal 5	Achieve gender equality and empower all women and girls	5.2	Eliminate all forms of violence against all women and girls in the public and private spheres, including trafficking and sexual and other types of exploitation	C050201	5.2.1	II	UNICEF, UN Women, UNFPA, WHO, UNODC	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	2019.Q4.G.01	['advancement of women', 'gender equality', 'violence', 'gender-based violence', 'domestic violence', 'women', 'youth', 'adolescents']	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	724	Spain	4	39	Southern Europe	Country	-3.554078296	40.39211472	ESP	1	1	Y18T49	18 to 49 years old	F	Female	[2012]	2012	2012	1	PT	Percentage	G	Global									2.0						2.0			Women aged 18-74; observations based on fewer than 30 responses; definition of physical and sexual violence differs from the standard	calculated by FRA based on available country data from the 2012 FRA Violence against women: an EU-wide Survey		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.2	Eliminate all forms of violence against all women and girls in the public and private spheres, including trafficking and sexual and other types of exploitation	C050201	5.2.1	II	UNICEF, UN Women, UNFPA, WHO, UNODC	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	2019.Q4.G.01	['advancement of women', 'gender equality', 'violence', 'gender-based violence', 'domestic violence', 'women', 'youth', 'adolescents']	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	747	Northern Africa and Western Asia	2	1	World	Region						Y15T49	15 to 49 years old	F	Female	[2017]	2017	2017	1	PT	Percentage	G	Global														12.3	12.3			Based on 6 countries with a population coverage of 41 per cent; caution is advised when interpreting this figure as it is not fully representative of the population in this region.	DHS, MICS, other national surveys		E: Estimated data
5	Goal 5	Achieve gender equality and empower all women and girls	5.2	Eliminate all forms of violence against all women and girls in the public and private spheres, including trafficking and sexual and other types of exploitation	C050201	5.2.1	II	UNICEF, UN Women, UNFPA, WHO, UNODC	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	2019.Q4.G.01	['advancement of women', 'gender equality', 'violence', 'gender-based violence', 'domestic violence', 'women', 'youth', 'adolescents']	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	752	Sweden	4	154	Northern Europe	Country	14.3775338	60.60103109	SWE	1	1	Y18T49	18 to 49 years old	F	Female	[2012]	2012	2012	1	PT	Percentage	G	Global									6.0						6.0			Women aged 18-74; definition of physical and sexual violence differs from the standard	calculated by FRA based on available country data from the 2012 FRA Violence against women: an EU-wide Survey		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.2	Eliminate all forms of violence against all women and girls in the public and private spheres, including trafficking and sexual and other types of exploitation	C050201	5.2.1	II	UNICEF, UN Women, UNFPA, WHO, UNODC	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	2019.Q4.G.01	['advancement of women', 'gender equality', 'violence', 'gender-based violence', 'domestic violence', 'women', 'youth', 'adolescents']	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	753	Eastern and South-Eastern Asia	2	1	World	Region						Y15T49	15 to 49 years old	F	Female	[2017]	2017	2017	1	PT	Percentage	G	Global														9.0	9.0			Based on 7 countries with a population coverage of 13 per cent; caution is advised when interpreting this figure as it is not fully representative of the population in this region.	DHS, MICS, other national surveys		E: Estimated data
5	Goal 5	Achieve gender equality and empower all women and girls	5.2	Eliminate all forms of violence against all women and girls in the public and private spheres, including trafficking and sexual and other types of exploitation	C050201	5.2.1	II	UNICEF, UN Women, UNFPA, WHO, UNODC	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	2019.Q4.G.01	['advancement of women', 'gender equality', 'violence', 'gender-based violence', 'domestic violence', 'women', 'youth', 'adolescents']	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	762	Tajikistan	4	143	Central Asia	Country	69.294998	38.43069666	TJK	1	1	Y20T24	20 to 24 years old	F	Female	[2017]	2017	2017	1	PT	Percentage	G	Global														18.5	18.5				DHS		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.2	Eliminate all forms of violence against all women and girls in the public and private spheres, including trafficking and sexual and other types of exploitation	C050201	5.2.1	II	UNICEF, UN Women, UNFPA, WHO, UNODC	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	2019.Q4.G.01	['advancement of women', 'gender equality', 'violence', 'gender-based violence', 'domestic violence', 'women', 'youth', 'adolescents']	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	762	Tajikistan	4	143	Central Asia	Country	69.294998	38.43069666	TJK	1	1	Y45T49	45 to 49 years old	F	Female	[2017]	2017	2017	1	PT	Percentage	G	Global														14.8	14.8				DHS		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.2	Eliminate all forms of violence against all women and girls in the public and private spheres, including trafficking and sexual and other types of exploitation	C050201	5.2.1	II	UNICEF, UN Women, UNFPA, WHO, UNODC	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	2019.Q4.G.01	['advancement of women', 'gender equality', 'violence', 'gender-based violence', 'domestic violence', 'women', 'youth', 'adolescents']	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	762	Tajikistan	4	143	Central Asia	Country	69.294998	38.43069666	TJK	1	1	Y30T34	30 to 34 years old	F	Female	[2017]	2017	2017	1	PT	Percentage	G	Global														22.8	22.8				DHS		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.2	Eliminate all forms of violence against all women and girls in the public and private spheres, including trafficking and sexual and other types of exploitation	C050201	5.2.1	II	UNICEF, UN Women, UNFPA, WHO, UNODC	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	2019.Q4.G.01	['advancement of women', 'gender equality', 'violence', 'gender-based violence', 'domestic violence', 'women', 'youth', 'adolescents']	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	762	Tajikistan	4	143	Central Asia	Country	69.294998	38.43069666	TJK	1	1	Y15T49	15 to 49 years old	F	Female	[2017]	2017	2017	1	PT	Percentage	G	Global														19.0	19.0				DHS		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.2	Eliminate all forms of violence against all women and girls in the public and private spheres, including trafficking and sexual and other types of exploitation	C050201	5.2.1	II	UNICEF, UN Women, UNFPA, WHO, UNODC	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	2019.Q4.G.01	['advancement of women', 'gender equality', 'violence', 'gender-based violence', 'domestic violence', 'women', 'youth', 'adolescents']	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	762	Tajikistan	4	143	Central Asia	Country	69.294998	38.43069666	TJK	1	1	Y35T39	35 to 39 years old	F	Female	[2017]	2017	2017	1	PT	Percentage	G	Global														18.8	18.8				DHS		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.2	Eliminate all forms of violence against all women and girls in the public and private spheres, including trafficking and sexual and other types of exploitation	C050201	5.2.1	II	UNICEF, UN Women, UNFPA, WHO, UNODC	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	2019.Q4.G.01	['advancement of women', 'gender equality', 'violence', 'gender-based violence', 'domestic violence', 'women', 'youth', 'adolescents']	VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	762	Tajikistan	4	143	Central Asia	Country	69.294998	38.43069666	TJK	1	1	Y15T19	15 to 19 years old	F	Female	[2017]	2017	2017	1	PT	Percentage	G	Global														5.6	5.6				DHS		C: Country data
