goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_tier	indicator_custodians	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	age_code	age_desc	sex_code	sex_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.7	Take immediate and effective measures to eradicate forced labour, end modern slavery and human trafficking and secure the prohibition and elimination of the worst forms of child labour, including recruitment and use of child soldiers, and by 2025 end child labour in all its forms	C080701	8.7.1	II	ILO, UNICEF	Proportion and number of children aged 5–17 years engaged in child labour, by sex and age	2019.Q4.G.01	['child labour', 'employment', 'children']	SL_TLF_CHLDEC	Proportion of children engaged in economic activity and household chores, by sex and age (%)	740	Suriname	5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1	Y5T14	5 to 14 years old	M	Male	[2010]	2010	2010	1	PT	Percentage	G	Global	3.96436								3.96436				UNICEF and ILO calculations		CA: Country adjusted data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.7	Take immediate and effective measures to eradicate forced labour, end modern slavery and human trafficking and secure the prohibition and elimination of the worst forms of child labour, including recruitment and use of child soldiers, and by 2025 end child labour in all its forms	C080701	8.7.1	II	ILO, UNICEF	Proportion and number of children aged 5–17 years engaged in child labour, by sex and age	2019.Q4.G.01	['child labour', 'employment', 'children']	SL_TLF_CHLDEC	Proportion of children engaged in economic activity and household chores, by sex and age (%)	740	Suriname	5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1	Y5T14	5 to 14 years old	F	Female	[2010]	2010	2010	1	PT	Percentage	G	Global	3.71502								3.71502				UNICEF and ILO calculations		CA: Country adjusted data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.7	Take immediate and effective measures to eradicate forced labour, end modern slavery and human trafficking and secure the prohibition and elimination of the worst forms of child labour, including recruitment and use of child soldiers, and by 2025 end child labour in all its forms	C080701	8.7.1	II	ILO, UNICEF	Proportion and number of children aged 5–17 years engaged in child labour, by sex and age	2019.Q4.G.01	['child labour', 'employment', 'children']	SL_TLF_CHLDEC	Proportion of children engaged in economic activity and household chores, by sex and age (%)	748	Eswatini	5	18	Southern Africa	Country	31.50149288	-26.56471011	SWZ	1	1	Y5T14	5 to 14 years old	_T	Both sexes	[2010]	2010	2010	1	PT	Percentage	G	Global	7.77351								7.77351				UNICEF and ILO calculations		CA: Country adjusted data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.7	Take immediate and effective measures to eradicate forced labour, end modern slavery and human trafficking and secure the prohibition and elimination of the worst forms of child labour, including recruitment and use of child soldiers, and by 2025 end child labour in all its forms	C080701	8.7.1	II	ILO, UNICEF	Proportion and number of children aged 5–17 years engaged in child labour, by sex and age	2019.Q4.G.01	['child labour', 'employment', 'children']	SL_TLF_CHLDEC	Proportion of children engaged in economic activity and household chores, by sex and age (%)	748	Eswatini	5	18	Southern Africa	Country	31.50149288	-26.56471011	SWZ	1	1	Y5T14	5 to 14 years old	M	Male	[2010]	2010	2010	1	PT	Percentage	G	Global	8.40103								8.40103				UNICEF and ILO calculations		CA: Country adjusted data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.7	Take immediate and effective measures to eradicate forced labour, end modern slavery and human trafficking and secure the prohibition and elimination of the worst forms of child labour, including recruitment and use of child soldiers, and by 2025 end child labour in all its forms	C080701	8.7.1	II	ILO, UNICEF	Proportion and number of children aged 5–17 years engaged in child labour, by sex and age	2019.Q4.G.01	['child labour', 'employment', 'children']	SL_TLF_CHLDEC	Proportion of children engaged in economic activity and household chores, by sex and age (%)	748	Eswatini	5	18	Southern Africa	Country	31.50149288	-26.56471011	SWZ	1	1	Y5T14	5 to 14 years old	F	Female	[2010]	2010	2010	1	PT	Percentage	G	Global	7.10654								7.10654				UNICEF and ILO calculations		CA: Country adjusted data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.7	Take immediate and effective measures to eradicate forced labour, end modern slavery and human trafficking and secure the prohibition and elimination of the worst forms of child labour, including recruitment and use of child soldiers, and by 2025 end child labour in all its forms	C080701	8.7.1	II	ILO, UNICEF	Proportion and number of children aged 5–17 years engaged in child labour, by sex and age	2019.Q4.G.01	['child labour', 'employment', 'children']	SL_TLF_CHLDEC	Proportion of children engaged in economic activity and household chores, by sex and age (%)	76	Brazil	5	5	South America	Country	-53.08432878	-10.77668561	BRA	1	1	Y5T17	5 to 17 years old	M	Male	[2015]	2015	2015	1	PT	Percentage	G	Global						5.4			5.4				UNICEF and ILO calculations		CA: Country adjusted data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.7	Take immediate and effective measures to eradicate forced labour, end modern slavery and human trafficking and secure the prohibition and elimination of the worst forms of child labour, including recruitment and use of child soldiers, and by 2025 end child labour in all its forms	C080701	8.7.1	II	ILO, UNICEF	Proportion and number of children aged 5–17 years engaged in child labour, by sex and age	2019.Q4.G.01	['child labour', 'employment', 'children']	SL_TLF_CHLDEC	Proportion of children engaged in economic activity and household chores, by sex and age (%)	76	Brazil	5	5	South America	Country	-53.08432878	-10.77668561	BRA	1	1	Y5T17	5 to 17 years old	F	Female	[2015]	2015	2015	1	PT	Percentage	G	Global						5.3			5.3				UNICEF and ILO calculations		CA: Country adjusted data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.7	Take immediate and effective measures to eradicate forced labour, end modern slavery and human trafficking and secure the prohibition and elimination of the worst forms of child labour, including recruitment and use of child soldiers, and by 2025 end child labour in all its forms	C080701	8.7.1	II	ILO, UNICEF	Proportion and number of children aged 5–17 years engaged in child labour, by sex and age	2019.Q4.G.01	['child labour', 'employment', 'children']	SL_TLF_CHLDEC	Proportion of children engaged in economic activity and household chores, by sex and age (%)	76	Brazil	5	5	South America	Country	-53.08432878	-10.77668561	BRA	1	1	Y5T17	5 to 17 years old	_T	Both sexes	[2015]	2015	2015	1	PT	Percentage	G	Global						5.4			5.4				UNICEF and ILO calculations		CA: Country adjusted data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.7	Take immediate and effective measures to eradicate forced labour, end modern slavery and human trafficking and secure the prohibition and elimination of the worst forms of child labour, including recruitment and use of child soldiers, and by 2025 end child labour in all its forms	C080701	8.7.1	II	ILO, UNICEF	Proportion and number of children aged 5–17 years engaged in child labour, by sex and age	2019.Q4.G.01	['child labour', 'employment', 'children']	SL_TLF_CHLDEC	Proportion of children engaged in economic activity and household chores, by sex and age (%)	768	Togo	5	11	Western Africa	Country	0.97835765	8.532096072	TGO	1	1	Y5T17	5 to 17 years old	M	Male	[2013]	2013	2013	1	PT	Percentage	G	Global				23.2					23.2				UNICEF and ILO calculations		CA: Country adjusted data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.7	Take immediate and effective measures to eradicate forced labour, end modern slavery and human trafficking and secure the prohibition and elimination of the worst forms of child labour, including recruitment and use of child soldiers, and by 2025 end child labour in all its forms	C080701	8.7.1	II	ILO, UNICEF	Proportion and number of children aged 5–17 years engaged in child labour, by sex and age	2019.Q4.G.01	['child labour', 'employment', 'children']	SL_TLF_CHLDEC	Proportion of children engaged in economic activity and household chores, by sex and age (%)	768	Togo	5	11	Western Africa	Country	0.97835765	8.532096072	TGO	1	1	Y5T17	5 to 17 years old	F	Female	[2013]	2013	2013	1	PT	Percentage	G	Global				21.95					21.95				UNICEF and ILO calculations		CA: Country adjusted data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.7	Take immediate and effective measures to eradicate forced labour, end modern slavery and human trafficking and secure the prohibition and elimination of the worst forms of child labour, including recruitment and use of child soldiers, and by 2025 end child labour in all its forms	C080701	8.7.1	II	ILO, UNICEF	Proportion and number of children aged 5–17 years engaged in child labour, by sex and age	2019.Q4.G.01	['child labour', 'employment', 'children']	SL_TLF_CHLDEC	Proportion of children engaged in economic activity and household chores, by sex and age (%)	768	Togo	5	11	Western Africa	Country	0.97835765	8.532096072	TGO	1	1	Y5T17	5 to 17 years old	_T	Both sexes	[2013]	2013	2013	1	PT	Percentage	G	Global				22.62					22.62				UNICEF and ILO calculations		CA: Country adjusted data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.7	Take immediate and effective measures to eradicate forced labour, end modern slavery and human trafficking and secure the prohibition and elimination of the worst forms of child labour, including recruitment and use of child soldiers, and by 2025 end child labour in all its forms	C080701	8.7.1	II	ILO, UNICEF	Proportion and number of children aged 5–17 years engaged in child labour, by sex and age	2019.Q4.G.01	['child labour', 'employment', 'children']	SL_TLF_CHLDEC	Proportion of children engaged in economic activity and household chores, by sex and age (%)	780	Trinidad and Tobago	5	29	Caribbean	Country	-61.29389504	10.41877263	TTO	1	1	Y5T14	5 to 14 years old	M	Male	[2011]	2011	2011	1	PT	Percentage	G	Global		0.72243							0.72243				UNICEF and ILO calculations		CA: Country adjusted data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.7	Take immediate and effective measures to eradicate forced labour, end modern slavery and human trafficking and secure the prohibition and elimination of the worst forms of child labour, including recruitment and use of child soldiers, and by 2025 end child labour in all its forms	C080701	8.7.1	II	ILO, UNICEF	Proportion and number of children aged 5–17 years engaged in child labour, by sex and age	2019.Q4.G.01	['child labour', 'employment', 'children']	SL_TLF_CHLDEC	Proportion of children engaged in economic activity and household chores, by sex and age (%)	780	Trinidad and Tobago	5	29	Caribbean	Country	-61.29389504	10.41877263	TTO	1	1	Y5T14	5 to 14 years old	F	Female	[2011]	2011	2011	1	PT	Percentage	G	Global		0.79932							0.79932				UNICEF and ILO calculations		CA: Country adjusted data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.7	Take immediate and effective measures to eradicate forced labour, end modern slavery and human trafficking and secure the prohibition and elimination of the worst forms of child labour, including recruitment and use of child soldiers, and by 2025 end child labour in all its forms	C080701	8.7.1	II	ILO, UNICEF	Proportion and number of children aged 5–17 years engaged in child labour, by sex and age	2019.Q4.G.01	['child labour', 'employment', 'children']	SL_TLF_CHLDEC	Proportion of children engaged in economic activity and household chores, by sex and age (%)	780	Trinidad and Tobago	5	29	Caribbean	Country	-61.29389504	10.41877263	TTO	1	1	Y5T14	5 to 14 years old	_T	Both sexes	[2011]	2011	2011	1	PT	Percentage	G	Global		0.75954							0.75954				UNICEF and ILO calculations		CA: Country adjusted data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.7	Take immediate and effective measures to eradicate forced labour, end modern slavery and human trafficking and secure the prohibition and elimination of the worst forms of child labour, including recruitment and use of child soldiers, and by 2025 end child labour in all its forms	C080701	8.7.1	II	ILO, UNICEF	Proportion and number of children aged 5–17 years engaged in child labour, by sex and age	2019.Q4.G.01	['child labour', 'employment', 'children']	SL_TLF_CHLDEC	Proportion of children engaged in economic activity and household chores, by sex and age (%)	788	Tunisia	4	15	Northern Africa	Country	9.572737411	34.11439971	TUN	1	1	Y5T14	5 to 14 years old	_T	Both sexes	[2011]	2011	2011	1	PT	Percentage	G	Global		2.2546							2.2546				UNICEF and ILO calculations		CA: Country adjusted data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.7	Take immediate and effective measures to eradicate forced labour, end modern slavery and human trafficking and secure the prohibition and elimination of the worst forms of child labour, including recruitment and use of child soldiers, and by 2025 end child labour in all its forms	C080701	8.7.1	II	ILO, UNICEF	Proportion and number of children aged 5–17 years engaged in child labour, by sex and age	2019.Q4.G.01	['child labour', 'employment', 'children']	SL_TLF_CHLDEC	Proportion of children engaged in economic activity and household chores, by sex and age (%)	788	Tunisia	4	15	Northern Africa	Country	9.572737411	34.11439971	TUN	1	1	Y5T14	5 to 14 years old	M	Male	[2011]	2011	2011	1	PT	Percentage	G	Global		3.01982							3.01982				UNICEF and ILO calculations		CA: Country adjusted data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.7	Take immediate and effective measures to eradicate forced labour, end modern slavery and human trafficking and secure the prohibition and elimination of the worst forms of child labour, including recruitment and use of child soldiers, and by 2025 end child labour in all its forms	C080701	8.7.1	II	ILO, UNICEF	Proportion and number of children aged 5–17 years engaged in child labour, by sex and age	2019.Q4.G.01	['child labour', 'employment', 'children']	SL_TLF_CHLDEC	Proportion of children engaged in economic activity and household chores, by sex and age (%)	788	Tunisia	4	15	Northern Africa	Country	9.572737411	34.11439971	TUN	1	1	Y5T14	5 to 14 years old	F	Female	[2011]	2011	2011	1	PT	Percentage	G	Global		1.43912							1.43912				UNICEF and ILO calculations		CA: Country adjusted data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.7	Take immediate and effective measures to eradicate forced labour, end modern slavery and human trafficking and secure the prohibition and elimination of the worst forms of child labour, including recruitment and use of child soldiers, and by 2025 end child labour in all its forms	C080701	8.7.1	II	ILO, UNICEF	Proportion and number of children aged 5–17 years engaged in child labour, by sex and age	2019.Q4.G.01	['child labour', 'employment', 'children']	SL_TLF_CHLDEC	Proportion of children engaged in economic activity and household chores, by sex and age (%)	795	Turkmenistan	4	143	Central Asia	Country	58.9787665	40.0912346	TKM	1	1	Y5T17	5 to 17 years old	_T	Both sexes	[2015]	2015	2015	1	PT	Percentage	G	Global						0.28084			0.28084				UNICEF and ILO calculations		CA: Country adjusted data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.7	Take immediate and effective measures to eradicate forced labour, end modern slavery and human trafficking and secure the prohibition and elimination of the worst forms of child labour, including recruitment and use of child soldiers, and by 2025 end child labour in all its forms	C080701	8.7.1	II	ILO, UNICEF	Proportion and number of children aged 5–17 years engaged in child labour, by sex and age	2019.Q4.G.01	['child labour', 'employment', 'children']	SL_TLF_CHLDEC	Proportion of children engaged in economic activity and household chores, by sex and age (%)	795	Turkmenistan	4	143	Central Asia	Country	58.9787665	40.0912346	TKM	1	1	Y5T17	5 to 17 years old	M	Male	[2015]	2015	2015	1	PT	Percentage	G	Global						0.43			0.43				UNICEF and ILO calculations		CA: Country adjusted data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.7	Take immediate and effective measures to eradicate forced labour, end modern slavery and human trafficking and secure the prohibition and elimination of the worst forms of child labour, including recruitment and use of child soldiers, and by 2025 end child labour in all its forms	C080701	8.7.1	II	ILO, UNICEF	Proportion and number of children aged 5–17 years engaged in child labour, by sex and age	2019.Q4.G.01	['child labour', 'employment', 'children']	SL_TLF_CHLDEC	Proportion of children engaged in economic activity and household chores, by sex and age (%)	795	Turkmenistan	4	143	Central Asia	Country	58.9787665	40.0912346	TKM	1	1	Y5T17	5 to 17 years old	F	Female	[2015]	2015	2015	1	PT	Percentage	G	Global						0.12			0.12				UNICEF and ILO calculations		CA: Country adjusted data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.7	Take immediate and effective measures to eradicate forced labour, end modern slavery and human trafficking and secure the prohibition and elimination of the worst forms of child labour, including recruitment and use of child soldiers, and by 2025 end child labour in all its forms	C080701	8.7.1	II	ILO, UNICEF	Proportion and number of children aged 5–17 years engaged in child labour, by sex and age	2019.Q4.G.01	['child labour', 'employment', 'children']	SL_TLF_CHLDEC	Proportion of children engaged in economic activity and household chores, by sex and age (%)	8	Albania	4	39	Southern Europe	Country	20.06660928	41.13897007	ALB	1	1	Y5T14	5 to 14 years old	M	Male	[2010]	2010	2010	1	PT	Percentage	G	Global	3.6								3.6				UNICEF and ILO calculations		CA: Country adjusted data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.7	Take immediate and effective measures to eradicate forced labour, end modern slavery and human trafficking and secure the prohibition and elimination of the worst forms of child labour, including recruitment and use of child soldiers, and by 2025 end child labour in all its forms	C080701	8.7.1	II	ILO, UNICEF	Proportion and number of children aged 5–17 years engaged in child labour, by sex and age	2019.Q4.G.01	['child labour', 'employment', 'children']	SL_TLF_CHLDEC	Proportion of children engaged in economic activity and household chores, by sex and age (%)	8	Albania	4	39	Southern Europe	Country	20.06660928	41.13897007	ALB	1	1	Y5T14	5 to 14 years old	F	Female	[2010]	2010	2010	1	PT	Percentage	G	Global	3.0								3.0				UNICEF and ILO calculations		CA: Country adjusted data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.7	Take immediate and effective measures to eradicate forced labour, end modern slavery and human trafficking and secure the prohibition and elimination of the worst forms of child labour, including recruitment and use of child soldiers, and by 2025 end child labour in all its forms	C080701	8.7.1	II	ILO, UNICEF	Proportion and number of children aged 5–17 years engaged in child labour, by sex and age	2019.Q4.G.01	['child labour', 'employment', 'children']	SL_TLF_CHLDEC	Proportion of children engaged in economic activity and household chores, by sex and age (%)	8	Albania	4	39	Southern Europe	Country	20.06660928	41.13897007	ALB	1	1	Y5T14	5 to 14 years old	_T	Both sexes	[2010]	2010	2010	1	PT	Percentage	G	Global	3.3								3.3				UNICEF and ILO calculations		CA: Country adjusted data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.7	Take immediate and effective measures to eradicate forced labour, end modern slavery and human trafficking and secure the prohibition and elimination of the worst forms of child labour, including recruitment and use of child soldiers, and by 2025 end child labour in all its forms	C080701	8.7.1	II	ILO, UNICEF	Proportion and number of children aged 5–17 years engaged in child labour, by sex and age	2019.Q4.G.01	['child labour', 'employment', 'children']	SL_TLF_CHLDEC	Proportion of children engaged in economic activity and household chores, by sex and age (%)	800	Uganda	5	14	Eastern Africa	Country	32.39100438	1.279557331	UGA	1	1	Y5T17	5 to 17 years old	M	Male	[2017]	2017	2017	1	PT	Percentage	G	Global								17.2	17.2				UNICEF and ILO calculations		CA: Country adjusted data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.7	Take immediate and effective measures to eradicate forced labour, end modern slavery and human trafficking and secure the prohibition and elimination of the worst forms of child labour, including recruitment and use of child soldiers, and by 2025 end child labour in all its forms	C080701	8.7.1	II	ILO, UNICEF	Proportion and number of children aged 5–17 years engaged in child labour, by sex and age	2019.Q4.G.01	['child labour', 'employment', 'children']	SL_TLF_CHLDEC	Proportion of children engaged in economic activity and household chores, by sex and age (%)	800	Uganda	5	14	Eastern Africa	Country	32.39100438	1.279557331	UGA	1	1	Y5T17	5 to 17 years old	F	Female	[2017]	2017	2017	1	PT	Percentage	G	Global								19.0	19.0				UNICEF and ILO calculations		CA: Country adjusted data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.7	Take immediate and effective measures to eradicate forced labour, end modern slavery and human trafficking and secure the prohibition and elimination of the worst forms of child labour, including recruitment and use of child soldiers, and by 2025 end child labour in all its forms	C080701	8.7.1	II	ILO, UNICEF	Proportion and number of children aged 5–17 years engaged in child labour, by sex and age	2019.Q4.G.01	['child labour', 'employment', 'children']	SL_TLF_CHLDEC	Proportion of children engaged in economic activity and household chores, by sex and age (%)	800	Uganda	5	14	Eastern Africa	Country	32.39100438	1.279557331	UGA	1	1	Y5T17	5 to 17 years old	_T	Both sexes	[2017]	2017	2017	1	PT	Percentage	G	Global								18.1	18.1				UNICEF and ILO calculations		CA: Country adjusted data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.7	Take immediate and effective measures to eradicate forced labour, end modern slavery and human trafficking and secure the prohibition and elimination of the worst forms of child labour, including recruitment and use of child soldiers, and by 2025 end child labour in all its forms	C080701	8.7.1	II	ILO, UNICEF	Proportion and number of children aged 5–17 years engaged in child labour, by sex and age	2019.Q4.G.01	['child labour', 'employment', 'children']	SL_TLF_CHLDEC	Proportion of children engaged in economic activity and household chores, by sex and age (%)	804	Ukraine	4	151	Eastern Europe	Country	31.40270802	49.00735945	UKR	1	1	Y5T14	5 to 14 years old	M	Male	[2012]	2012	2012	1	PT	Percentage	G	Global			3.05173						3.05173				UNICEF and ILO calculations		CA: Country adjusted data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.7	Take immediate and effective measures to eradicate forced labour, end modern slavery and human trafficking and secure the prohibition and elimination of the worst forms of child labour, including recruitment and use of child soldiers, and by 2025 end child labour in all its forms	C080701	8.7.1	II	ILO, UNICEF	Proportion and number of children aged 5–17 years engaged in child labour, by sex and age	2019.Q4.G.01	['child labour', 'employment', 'children']	SL_TLF_CHLDEC	Proportion of children engaged in economic activity and household chores, by sex and age (%)	804	Ukraine	4	151	Eastern Europe	Country	31.40270802	49.00735945	UKR	1	1	Y5T14	5 to 14 years old	F	Female	[2012]	2012	2012	1	PT	Percentage	G	Global			3.37129						3.37129				UNICEF and ILO calculations		CA: Country adjusted data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.7	Take immediate and effective measures to eradicate forced labour, end modern slavery and human trafficking and secure the prohibition and elimination of the worst forms of child labour, including recruitment and use of child soldiers, and by 2025 end child labour in all its forms	C080701	8.7.1	II	ILO, UNICEF	Proportion and number of children aged 5–17 years engaged in child labour, by sex and age	2019.Q4.G.01	['child labour', 'employment', 'children']	SL_TLF_CHLDEC	Proportion of children engaged in economic activity and household chores, by sex and age (%)	804	Ukraine	4	151	Eastern Europe	Country	31.40270802	49.00735945	UKR	1	1	Y5T14	5 to 14 years old	_T	Both sexes	[2012]	2012	2012	1	PT	Percentage	G	Global			3.2084						3.2084				UNICEF and ILO calculations		CA: Country adjusted data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.7	Take immediate and effective measures to eradicate forced labour, end modern slavery and human trafficking and secure the prohibition and elimination of the worst forms of child labour, including recruitment and use of child soldiers, and by 2025 end child labour in all its forms	C080701	8.7.1	II	ILO, UNICEF	Proportion and number of children aged 5–17 years engaged in child labour, by sex and age	2019.Q4.G.01	['child labour', 'employment', 'children']	SL_TLF_CHLDEC	Proportion of children engaged in economic activity and household chores, by sex and age (%)	807	North Macedonia	4	39	Southern Europe	Country	21.7007909	41.60048068	MKD	1	1	Y5T14	5 to 14 years old	F	Female	[2011]	2011	2011	1	PT	Percentage	G	Global		7.08756							7.08756				UNICEF and ILO calculations		CA: Country adjusted data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.7	Take immediate and effective measures to eradicate forced labour, end modern slavery and human trafficking and secure the prohibition and elimination of the worst forms of child labour, including recruitment and use of child soldiers, and by 2025 end child labour in all its forms	C080701	8.7.1	II	ILO, UNICEF	Proportion and number of children aged 5–17 years engaged in child labour, by sex and age	2019.Q4.G.01	['child labour', 'employment', 'children']	SL_TLF_CHLDEC	Proportion of children engaged in economic activity and household chores, by sex and age (%)	807	North Macedonia	4	39	Southern Europe	Country	21.7007909	41.60048068	MKD	1	1	Y5T14	5 to 14 years old	_T	Both sexes	[2011]	2011	2011	1	PT	Percentage	G	Global		7.56379							7.56379				UNICEF and ILO calculations		CA: Country adjusted data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.7	Take immediate and effective measures to eradicate forced labour, end modern slavery and human trafficking and secure the prohibition and elimination of the worst forms of child labour, including recruitment and use of child soldiers, and by 2025 end child labour in all its forms	C080701	8.7.1	II	ILO, UNICEF	Proportion and number of children aged 5–17 years engaged in child labour, by sex and age	2019.Q4.G.01	['child labour', 'employment', 'children']	SL_TLF_CHLDEC	Proportion of children engaged in economic activity and household chores, by sex and age (%)	807	North Macedonia	4	39	Southern Europe	Country	21.7007909	41.60048068	MKD	1	1	Y5T14	5 to 14 years old	M	Male	[2011]	2011	2011	1	PT	Percentage	G	Global		7.99443							7.99443				UNICEF and ILO calculations		CA: Country adjusted data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.7	Take immediate and effective measures to eradicate forced labour, end modern slavery and human trafficking and secure the prohibition and elimination of the worst forms of child labour, including recruitment and use of child soldiers, and by 2025 end child labour in all its forms	C080701	8.7.1	II	ILO, UNICEF	Proportion and number of children aged 5–17 years engaged in child labour, by sex and age	2019.Q4.G.01	['child labour', 'employment', 'children']	SL_TLF_CHLDEC	Proportion of children engaged in economic activity and household chores, by sex and age (%)	818	Egypt	4	15	Northern Africa	Country	29.77468534	26.57438204	EGY	1	1	Y5T17	5 to 17 years old	M	Male	[2014]	2014	2014	1	PT	Percentage	G	Global					5.76				5.76				UNICEF and ILO calculations		CA: Country adjusted data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.7	Take immediate and effective measures to eradicate forced labour, end modern slavery and human trafficking and secure the prohibition and elimination of the worst forms of child labour, including recruitment and use of child soldiers, and by 2025 end child labour in all its forms	C080701	8.7.1	II	ILO, UNICEF	Proportion and number of children aged 5–17 years engaged in child labour, by sex and age	2019.Q4.G.01	['child labour', 'employment', 'children']	SL_TLF_CHLDEC	Proportion of children engaged in economic activity and household chores, by sex and age (%)	818	Egypt	4	15	Northern Africa	Country	29.77468534	26.57438204	EGY	1	1	Y5T17	5 to 17 years old	F	Female	[2014]	2014	2014	1	PT	Percentage	G	Global					3.74				3.74				UNICEF and ILO calculations		CA: Country adjusted data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.7	Take immediate and effective measures to eradicate forced labour, end modern slavery and human trafficking and secure the prohibition and elimination of the worst forms of child labour, including recruitment and use of child soldiers, and by 2025 end child labour in all its forms	C080701	8.7.1	II	ILO, UNICEF	Proportion and number of children aged 5–17 years engaged in child labour, by sex and age	2019.Q4.G.01	['child labour', 'employment', 'children']	SL_TLF_CHLDEC	Proportion of children engaged in economic activity and household chores, by sex and age (%)	818	Egypt	4	15	Northern Africa	Country	29.77468534	26.57438204	EGY	1	1	Y5T17	5 to 17 years old	_T	Both sexes	[2014]	2014	2014	1	PT	Percentage	G	Global					4.79				4.79				UNICEF and ILO calculations		CA: Country adjusted data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.7	Take immediate and effective measures to eradicate forced labour, end modern slavery and human trafficking and secure the prohibition and elimination of the worst forms of child labour, including recruitment and use of child soldiers, and by 2025 end child labour in all its forms	C080701	8.7.1	II	ILO, UNICEF	Proportion and number of children aged 5–17 years engaged in child labour, by sex and age	2019.Q4.G.01	['child labour', 'employment', 'children']	SL_TLF_CHLDEC	Proportion of children engaged in economic activity and household chores, by sex and age (%)	834	United Republic of Tanzania	5	14	Eastern Africa	Country	34.80521182	-6.265332606	TZA	1	1	Y5T17	5 to 17 years old	_T	Both sexes	[2014]	2014	2014	1	PT	Percentage	G	Global					24.3				24.3				UNICEF and ILO calculations		CA: Country adjusted data
