goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_tier	indicator_custodians	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	sex_code	sex_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2005	value_2010	value_2015	value_2016	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	I	WHO	Suicide mortality rate	2019.Q4.G.01	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	704	Viet Nam	4	35	South-Eastern Asia	Country	105.802499	10.09643079	VNM	1	1	M	Male	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	PER_100000_POP	Per 100,000 population	G	Global	10.0	10.1	10.5	10.8	10.9	10.9				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		M: Modeled data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	I	WHO	Suicide mortality rate	2019.Q4.G.01	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	704	Viet Nam	4	35	South-Eastern Asia	Country	105.802499	10.09643079	VNM	1	1	F	Female	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	PER_100000_POP	Per 100,000 population	G	Global	3.6	3.5	3.6	3.7	3.7	3.7				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		M: Modeled data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	I	WHO	Suicide mortality rate	2019.Q4.G.01	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	705	Slovenia	4	39	Southern Europe	Country	14.82209486	46.11958061	SVN	1	1	F	Female	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	PER_100000_POP	Per 100,000 population	G	Global	17.6	12.0	7.6	8.9	6.9	6.9				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		CA: Country adjusted data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	I	WHO	Suicide mortality rate	2019.Q4.G.01	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	705	Slovenia	4	39	Southern Europe	Country	14.82209486	46.11958061	SVN	1	1	_T	Both sexes	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	PER_100000_POP	Per 100,000 population	G	Global	32.4	27.1	20.7	21.0	18.6	18.6				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		CA: Country adjusted data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	I	WHO	Suicide mortality rate	2019.Q4.G.01	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	705	Slovenia	4	39	Southern Europe	Country	14.82209486	46.11958061	SVN	1	1	M	Male	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	PER_100000_POP	Per 100,000 population	G	Global	48.0	42.9	34.0	33.3	30.4	30.4				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		CA: Country adjusted data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	I	WHO	Suicide mortality rate	2019.Q4.G.01	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	706	Somalia	5	14	Eastern Africa	Country	46.20367477	4.406485729	SOM	1	1	F	Female	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	PER_100000_POP	Per 100,000 population	G	Global	3.2	3.2	2.9	3.1	3.1	3.1				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		M: Modeled data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	I	WHO	Suicide mortality rate	2019.Q4.G.01	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	706	Somalia	5	14	Eastern Africa	Country	46.20367477	4.406485729	SOM	1	1	_T	Both sexes	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	PER_100000_POP	Per 100,000 population	G	Global	4.7	4.8	4.3	4.7	4.7	4.7				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		M: Modeled data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	I	WHO	Suicide mortality rate	2019.Q4.G.01	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	706	Somalia	5	14	Eastern Africa	Country	46.20367477	4.406485729	SOM	1	1	M	Male	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	PER_100000_POP	Per 100,000 population	G	Global	6.2	6.5	5.7	6.3	6.3	6.3				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		M: Modeled data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	I	WHO	Suicide mortality rate	2019.Q4.G.01	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	710	South Africa	5	18	Southern Africa	Country	24.67184355	-29.99957544	ZAF	1	1	_T	Both sexes	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	PER_100000_POP	Per 100,000 population	G	Global	11.6	11.8	12.2	11.8	11.6	11.6				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		E: Estimated data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	I	WHO	Suicide mortality rate	2019.Q4.G.01	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	710	South Africa	5	18	Southern Africa	Country	24.67184355	-29.99957544	ZAF	1	1	F	Female	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	PER_100000_POP	Per 100,000 population	G	Global	5.7	5.6	5.4	4.8	4.7	4.7				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		E: Estimated data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	I	WHO	Suicide mortality rate	2019.Q4.G.01	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	710	South Africa	5	18	Southern Africa	Country	24.67184355	-29.99957544	ZAF	1	1	M	Male	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	PER_100000_POP	Per 100,000 population	G	Global	17.7	18.2	19.2	19.0	18.7	18.7				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		E: Estimated data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	I	WHO	Suicide mortality rate	2019.Q4.G.01	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	716	Zimbabwe	5	14	Eastern Africa	Country	29.86909584	-19.00075492	ZWE	1	1	_T	Both sexes	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	PER_100000_POP	Per 100,000 population	G	Global	12.9	13.9	11.9	10.6	10.7	10.7				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		M: Modeled data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	I	WHO	Suicide mortality rate	2019.Q4.G.01	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	716	Zimbabwe	5	14	Eastern Africa	Country	29.86909584	-19.00075492	ZWE	1	1	M	Male	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	PER_100000_POP	Per 100,000 population	G	Global	20.6	21.7	18.1	15.5	15.7	15.7				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		M: Modeled data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	I	WHO	Suicide mortality rate	2019.Q4.G.01	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	716	Zimbabwe	5	14	Eastern Africa	Country	29.86909584	-19.00075492	ZWE	1	1	F	Female	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	PER_100000_POP	Per 100,000 population	G	Global	5.5	6.4	6.1	6.0	6.0	6.0				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		M: Modeled data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	I	WHO	Suicide mortality rate	2019.Q4.G.01	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	72	Botswana	5	18	Southern Africa	Country	23.81380223	-22.18810073	BWA	1	1	F	Female	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	PER_100000_POP	Per 100,000 population	G	Global	4.1	5.0	5.3	4.6	4.5	4.5				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		M: Modeled data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	I	WHO	Suicide mortality rate	2019.Q4.G.01	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	72	Botswana	5	18	Southern Africa	Country	23.81380223	-22.18810073	BWA	1	1	M	Male	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	PER_100000_POP	Per 100,000 population	G	Global	19.7	20.4	17.1	14.8	14.2	14.2				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		M: Modeled data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	I	WHO	Suicide mortality rate	2019.Q4.G.01	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	72	Botswana	5	18	Southern Africa	Country	23.81380223	-22.18810073	BWA	1	1	_T	Both sexes	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	PER_100000_POP	Per 100,000 population	G	Global	11.8	12.6	11.1	9.7	9.3	9.3				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		M: Modeled data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	I	WHO	Suicide mortality rate	2019.Q4.G.01	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	722	Small island developing States (SIDS)	1			Group						_T	Both sexes	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	PER_100000_POP	Per 100,000 population	G	Global	10.5	9.2	9.3	9.5	9.6	9.6				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		_X: Data nature not available
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	I	WHO	Suicide mortality rate	2019.Q4.G.01	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	722	Small island developing States (SIDS)	1			Group						F	Female	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	PER_100000_POP	Per 100,000 population	G	Global	5.4	4.6	4.5	4.4	4.4	4.4				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		_X: Data nature not available
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	I	WHO	Suicide mortality rate	2019.Q4.G.01	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	722	Small island developing States (SIDS)	1			Group						M	Male	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	PER_100000_POP	Per 100,000 population	G	Global	15.7	13.7	14.1	14.6	14.8	14.8				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		_X: Data nature not available
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	I	WHO	Suicide mortality rate	2019.Q4.G.01	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	724	Spain	4	39	Southern Europe	Country	-3.554078296	40.39211472	ESP	1	1	_T	Both sexes	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	PER_100000_POP	Per 100,000 population	G	Global	8.6	8.1	7.0	8.1	8.7	8.7				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		CA: Country adjusted data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	I	WHO	Suicide mortality rate	2019.Q4.G.01	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	724	Spain	4	39	Southern Europe	Country	-3.554078296	40.39211472	ESP	1	1	M	Male	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	PER_100000_POP	Per 100,000 population	G	Global	13.1	12.2	10.9	12.0	13.1	13.1				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		CA: Country adjusted data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	I	WHO	Suicide mortality rate	2019.Q4.G.01	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	724	Spain	4	39	Southern Europe	Country	-3.554078296	40.39211472	ESP	1	1	F	Female	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	PER_100000_POP	Per 100,000 population	G	Global	4.3	4.2	3.2	4.3	4.5	4.5				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		CA: Country adjusted data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	I	WHO	Suicide mortality rate	2019.Q4.G.01	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	728	South Sudan	5	14	Eastern Africa	Country	30.32618773	7.290839152	SSD	1	1	F	Female	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	PER_100000_POP	Per 100,000 population	G	Global	3.2	3.1	2.8	2.6	2.6	2.6				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		M: Modeled data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	I	WHO	Suicide mortality rate	2019.Q4.G.01	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	728	South Sudan	5	14	Eastern Africa	Country	30.32618773	7.290839152	SSD	1	1	M	Male	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	PER_100000_POP	Per 100,000 population	G	Global	6.3	6.1	5.4	4.7	4.9	4.9				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		M: Modeled data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	I	WHO	Suicide mortality rate	2019.Q4.G.01	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	728	South Sudan	5	14	Eastern Africa	Country	30.32618773	7.290839152	SSD	1	1	_T	Both sexes	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	PER_100000_POP	Per 100,000 population	G	Global	4.8	4.6	4.1	3.7	3.7	3.7				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		M: Modeled data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	I	WHO	Suicide mortality rate	2019.Q4.G.01	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	729	Sudan	4	15	Northern Africa	Country	29.95650159	16.02643066	SDN	0	1	_T	Both sexes	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	PER_100000_POP	Per 100,000 population	G	Global	7.9	8.4	8.0	8.0	8.1	8.1				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		M: Modeled data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	I	WHO	Suicide mortality rate	2019.Q4.G.01	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	729	Sudan	4	15	Northern Africa	Country	29.95650159	16.02643066	SDN	0	1	F	Female	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	PER_100000_POP	Per 100,000 population	G	Global	3.8	4.1	4.0	4.0	4.0	4.0				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		M: Modeled data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	I	WHO	Suicide mortality rate	2019.Q4.G.01	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	729	Sudan	4	15	Northern Africa	Country	29.95650159	16.02643066	SDN	0	1	M	Male	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	PER_100000_POP	Per 100,000 population	G	Global	12.0	12.7	11.9	12.1	12.2	12.2				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		M: Modeled data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	I	WHO	Suicide mortality rate	2019.Q4.G.01	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	738	Sub-Saharan Africa (inc. Sudan)	1			Group						_T	Both sexes	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	PER_100000_POP	Per 100,000 population	G	Global	8.5	8.1	7.7	7.6	7.5	7.5				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		_X: Data nature not available
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	I	WHO	Suicide mortality rate	2019.Q4.G.01	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	738	Sub-Saharan Africa (inc. Sudan)	1			Group						M	Male	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	PER_100000_POP	Per 100,000 population	G	Global	11.1	10.7	10.1	10.1	10.2	10.2				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		_X: Data nature not available
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	I	WHO	Suicide mortality rate	2019.Q4.G.01	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	738	Sub-Saharan Africa (inc. Sudan)	1			Group						F	Female	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	PER_100000_POP	Per 100,000 population	G	Global	5.9	5.5	5.4	5.0	4.9	4.9				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		_X: Data nature not available
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	I	WHO	Suicide mortality rate	2019.Q4.G.01	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	740	Suriname	5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1	_T	Both sexes	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	PER_100000_POP	Per 100,000 population	G	Global	23.5	26.5	27.0	23.8	22.8	22.8				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		E: Estimated data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	I	WHO	Suicide mortality rate	2019.Q4.G.01	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	740	Suriname	5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1	M	Male	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	PER_100000_POP	Per 100,000 population	G	Global	36.4	42.1	40.9	36.3	34.7	34.7				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		E: Estimated data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	I	WHO	Suicide mortality rate	2019.Q4.G.01	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	740	Suriname	5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1	F	Female	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	PER_100000_POP	Per 100,000 population	G	Global	10.4	10.7	13.0	11.3	10.9	10.9				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		E: Estimated data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	I	WHO	Suicide mortality rate	2019.Q4.G.01	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	746	Northern Africa (exc. Sudan)	1			Group						M	Male	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	PER_100000_POP	Per 100,000 population	G	Global	5.5	5.2	5.0	5.0	5.2	5.2				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		_X: Data nature not available
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	I	WHO	Suicide mortality rate	2019.Q4.G.01	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	746	Northern Africa (exc. Sudan)	1			Group						_T	Both sexes	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	PER_100000_POP	Per 100,000 population	G	Global	4.3	3.9	3.6	3.5	3.6	3.6				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		_X: Data nature not available
