series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	cities_code	cities_desc	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	646	Rwanda	2014.0	76.5					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	KIGALI	Kigali				5	14	Eastern Africa	Country	29.92310194	-1.999842114	RWA	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	660	Anguilla	2008.0	100.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	ANGUILLA	Anguilla				5	29	Caribbean	Country	-63.05651612	18.21525315	AIA	0	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	662	Saint Lucia	2011.0	100.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	CASTRIES	"Castries
"				5	29	Caribbean	Country	-60.96529553	13.89405601	LCA	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	68	Bolivia (Plurinational State of)	2008.0	68.3					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	LAPAZ	La Paz 				5	5	South America	Country	-64.66224284	-16.71273412	BOL	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	682	Saudi Arabia	2015.0	91.2					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	RIYADH	Riyadh				4	145	Western Asia	Country	44.54763347	24.12594211	SAU	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	686	Senegal	2007.0	21.4					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	DAKAR	Dakar				5	11	Western Africa	Country	-14.46636926	14.35920905	SEN	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	70	Bosnia and Herzegovina	2012.0	74.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	N	Non-relevant	PT	Percentage	G	Global	NOCITI	All areas or breakdown by cities not available				4	39	Southern Europe	Country	17.78584332	44.16845548	BIH	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	702	Singapore	2011.0	100.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	SINGAPORE	Singapore				4	35	South-Eastern Asia	Country	103.8107883	1.361009155	SGP	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	702	Singapore	2012.0	100.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	SINGAPORE	Singapore				4	35	South-Eastern Asia	Country	103.8107883	1.361009155	SGP	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	710	South Africa	2013.0	78.91					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	CAPETOWN	Cape Town				5	18	Southern Africa	Country	24.67184355	-29.99957544	ZAF	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	710	South Africa	2014.0	81.4					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	DURBAN	Durban				5	18	Southern Africa	Country	24.67184355	-29.99957544	ZAF	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	710	South Africa	2015.0	82.6					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	JOHANNESBURG	Johannesburg				5	18	Southern Africa	Country	24.67184355	-29.99957544	ZAF	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	710	South Africa	2018.0	84.7					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	STEVE_TSHWETE	"Steve Tshwete
"				5	18	Southern Africa	Country	24.67184355	-29.99957544	ZAF	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	716	Zimbabwe	2015.0	22.64586					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	HARARE	Harare				5	14	Eastern Africa	Country	29.86909584	-19.00075492	ZWE	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	72	Botswana	2013.0	91.2					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	GABORONE	Gaborone				5	18	Southern Africa	Country	23.81380223	-22.18810073	BWA	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	724	Spain	2015.0	94.31423					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	BARCELONA	Barcelona				4	39	Southern Europe	Country	-3.554078296	40.39211472	ESP	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	724	Spain	2015.0	94.31423					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	MADRID	Madrid				4	39	Southern Europe	Country	-3.554078296	40.39211472	ESP	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	747	Northern Africa and Western Asia	2017.0	73.5					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	_X	Data nature not available	PT	Percentage	G	Global	NOCITI	All areas or breakdown by cities not available				2	1	World	Region					
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	752	Sweden	2015.0	100.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	STOCKHOLM	Stockholm				4	154	Northern Europe	Country	14.3775338	60.60103109	SWE	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	753	Eastern and South-Eastern Asia	2017.0	72.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	_X	Data nature not available	PT	Percentage	G	Global	NOCITI	All areas or breakdown by cities not available				2	1	World	Region					
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	756	Switzerland	2015.0	99.5					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	ZURICH	Zurich				4	155	Western Europe	Country	8.223158	46.96617097	CHE	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	76	Brazil	2011.0	95.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	CIGRES	Cigres				5	5	South America	Country	-53.08432878	-10.77668561	BRA	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	76	Brazil	2011.0	82.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	BELOHORIZONTE	"Belo Horizonte
"				5	5	South America	Country	-53.08432878	-10.77668561	BRA	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	76	Brazil	2015.0	73.84					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	SAOPAULO	Sao Paulo				5	5	South America	Country	-53.08432878	-10.77668561	BRA	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	760	Syrian Arab Republic	2004.0	74.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	DAMASCUS	Damascus				4	145	Western Asia	Country	38.50466565	35.01676176	SYR	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	764	Thailand	2015.0	45.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	BANGKOK	Bangkok				4	35	South-Eastern Asia	Country	101.0202951	15.13089239	THA	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	768	Togo	2005.0	43.9					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	LOME	Lome				5	11	Western Africa	Country	0.97835765	8.532096072	TGO	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	788	Tunisia	2004.0	65.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	TUNIS	Tunis				4	15	Northern Africa	Country	9.572737411	34.11439971	TUN	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	788	Tunisia	2008.0	100.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	SOUSSE	"Sousse
"				4	15	Northern Africa	Country	9.572737411	34.11439971	TUN	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	8	Albania	2007.0	90.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	TIRANA	Tirana				4	39	Southern Europe	Country	20.06660928	41.13897007	ALB	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	800	Uganda	2015.0	39.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	KAMPALA	Kampala				5	14	Eastern Africa	Country	32.39100438	1.279557331	UGA	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	800	Uganda	2017.0	50.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	KAMPALA	Kampala				5	14	Eastern Africa	Country	32.39100438	1.279557331	UGA	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	807	North Macedonia	2012.0	73.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	N	Non-relevant	PT	Percentage	G	Global	NOCITI	All areas or breakdown by cities not available				4	39	Southern Europe	Country	21.7007909	41.60048068	MKD	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	818	Egypt	2012.0	86.6					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	CAIRO	Cairo				4	15	Northern Africa	Country	29.77468534	26.57438204	EGY	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	826	United Kingdom of Great Britain and Northern Ireland	2011.0	100.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	BELFAST	"Belfast
"				4	154	Northern Europe	Country	-2.23830539	53.27691757	GBR	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	826	United Kingdom of Great Britain and Northern Ireland	2015.0	99.5					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	MANCHESTER	Manchester				4	154	Northern Europe	Country	-2.23830539	53.27691757	GBR	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	826	United Kingdom of Great Britain and Northern Ireland	2015.0	99.5					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	LONDON	London				4	154	Northern Europe	Country	-2.23830539	53.27691757	GBR	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	834	United Republic of Tanzania	2008.0	60.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	MOSHI	"Moshi
"				5	14	Eastern Africa	Country	34.80521182	-6.265332606	TZA	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	834	United Republic of Tanzania	2012.0	40.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	DARESSALAAM	Dar es Salaam				5	14	Eastern Africa	Country	34.80521182	-6.265332606	TZA	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	834	United Republic of Tanzania	2015.0	44.66913					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	DARESSALAAM	Dar es Salaam				5	14	Eastern Africa	Country	34.80521182	-6.265332606	TZA	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	84	Belize	2012.0	45.1					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	BELMOPAN	Belmopan				5	13	Central America	Country	-88.70199554	17.19965901	BLZ	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	840	United States of America	2008.0	100.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	TOMPKINS_COUNTY	"Tompkins county
"				4	21	Northern America	Country	-99.13830311	39.5277871	USA	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	840	United States of America	2008.0	100.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	SANFRANSCISCO	"San Franscisco
"				4	21	Northern America	Country	-99.13830311	39.5277871	USA	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	840	United States of America	2015.0	98.5					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	NEWYORK	New York				4	21	Northern America	Country	-99.13830311	39.5277871	USA	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	854	Burkina Faso	2009.0	9.62464					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	OUAGADOUGOU	Ouagadougou				5	11	Western Africa	Country	-1.742843829	12.27491081	BFA	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	887	Yemen	2012.0	20.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	SANAA	Sanaa				4	145	Western Asia	Country	45.22389143	15.22242099	YEM	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	894	Zambia	2008.0	63.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	LUSAKA	Lusaka				5	14	Eastern Africa	Country	27.850329	-14.59701056	ZMB	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	894	Zambia	2015.0	34.61622					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	LUSAKA	Lusaka				5	14	Eastern Africa	Country	27.850329	-14.59701056	ZMB	1	1
