series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_1993	lowerbound_1993	upperbound_1993	value_1994	lowerbound_1994	upperbound_1994	value_1995	lowerbound_1995	upperbound_1995	value_1996	lowerbound_1996	upperbound_1996	value_1997	lowerbound_1997	upperbound_1997	value_1998	lowerbound_1998	upperbound_1998	value_1999	lowerbound_1999	upperbound_1999	value_2000	lowerbound_2000	upperbound_2000	value_2001	lowerbound_2001	upperbound_2001	value_2002	lowerbound_2002	upperbound_2002	value_2003	lowerbound_2003	upperbound_2003	value_2004	lowerbound_2004	upperbound_2004	value_2005	lowerbound_2005	upperbound_2005	value_2006	lowerbound_2006	upperbound_2006	value_2007	lowerbound_2007	upperbound_2007	value_2008	lowerbound_2008	upperbound_2008	value_2009	lowerbound_2009	upperbound_2009	value_2010	lowerbound_2010	upperbound_2010	value_2011	lowerbound_2011	upperbound_2011	value_2012	lowerbound_2012	upperbound_2012	value_2013	lowerbound_2013	upperbound_2013	value_2014	lowerbound_2014	upperbound_2014	value_2015	lowerbound_2015	upperbound_2015	value_2016	lowerbound_2016	upperbound_2016	value_2017	lowerbound_2017	upperbound_2017	value_2018	lowerbound_2018	upperbound_2018	value_2019	lowerbound_2019	upperbound_2019	latest_value	basePeriod	valueDetails	lowerBoundDetails	upperBoundDetails	footnotes	sources	timeDetails	nature
ER_RSK_LSTI	Red List Index	136	Cayman Islands	5	29	Caribbean	Country	-81.16740559	19.32266656	CYM	0	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	1993	2019	27	IX	Index	G	Global	0.8336	0.80443	0.84907	0.83365	0.80707	0.84813	0.83374	0.80714	0.8473	0.83325	0.81026	0.8452	0.83224	0.81284	0.8448	0.83179	0.81267	0.84324	0.83027	0.81269	0.84193	0.82985	0.81426	0.84077	0.82836	0.81483	0.83996	0.8279	0.81388	0.83791	0.82717	0.81418	0.83711	0.82616	0.81361	0.83661	0.82535	0.81047	0.83605	0.82446	0.80833	0.83519	0.82377	0.80707	0.83515	0.82296	0.80474	0.83524	0.82245	0.80295	0.83472	0.82176	0.79974	0.83667	0.82095	0.79858	0.83631	0.81983	0.79545	0.8386	0.82022	0.79285	0.84054	0.81897	0.78952	0.84144	0.81794	0.78646	0.84284	0.81747	0.78372	0.84534	0.81587	0.782	0.84642	0.8147	0.77983	0.84687	0.81433	0.77606	0.84862	0.81433						BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
ER_RSK_LSTI	Red List Index	140	Central African Republic	5	17	Middle Africa	Country	20.93559492	7.003720791	CAF	1	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	1993	2019	27	IX	Index	G	Global	0.94513	0.93858	0.94639	0.94506	0.93881	0.94612	0.94488	0.93881	0.94567	0.94468	0.9389	0.94538	0.94447	0.93909	0.94516	0.94431	0.93963	0.94502	0.94417	0.93987	0.94492	0.94401	0.93996	0.94485	0.94389	0.9399	0.94477	0.94377	0.94016	0.94471	0.94368	0.93979	0.94466	0.94367	0.93966	0.9446	0.94363	0.93931	0.94456	0.9436	0.9392	0.94448	0.94357	0.93836	0.94444	0.9435	0.93795	0.94443	0.94349	0.93746	0.94445	0.94347	0.9365	0.94456	0.94342	0.93591	0.94486	0.94336	0.93619	0.94513	0.9433	0.93527	0.94509	0.94326	0.93509	0.94571	0.94325	0.93386	0.94591	0.94323	0.93399	0.94617	0.94318	0.93368	0.94652	0.94319	0.93271	0.94668	0.94313	0.9323	0.94683	0.94313						BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
ER_RSK_LSTI	Red List Index	143	Central Asia	3	142	Asia	Region						[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	1993	2019	27	IX	Index	G	Global	0.94653	0.91696	0.95037	0.94597	0.91697	0.94926	0.94567	0.91315	0.94836	0.94488	0.91155	0.94798	0.94446	0.90845	0.94694	0.9439	0.90732	0.94627	0.9432	0.90504	0.94567	0.94253	0.90171	0.94492	0.94198	0.89954	0.94438	0.94142	0.89661	0.94376	0.94091	0.89463	0.943	0.94028	0.89396	0.94261	0.94001	0.89207	0.94219	0.9396	0.8895	0.94336	0.93928	0.88763	0.94483	0.93892	0.88605	0.94615	0.93847	0.88449	0.94643	0.93822	0.88197	0.94869	0.93762	0.87984	0.9508	0.93746	0.87786	0.95129	0.93715	0.87777	0.95481	0.93656	0.87392	0.9554	0.93625	0.87216	0.95595	0.93569	0.87091	0.959	0.93549	0.86691	0.95974	0.93498	0.86526	0.9613	0.9347	0.86439	0.96331	0.9347						BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
ER_RSK_LSTI	Red List Index	144	Sri Lanka	4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	1993	2019	27	IX	Index	G	Global	0.69059	0.67109	0.71131	0.68825	0.67031	0.70607	0.685	0.66991	0.70321	0.68122	0.66756	0.69891	0.67705	0.66384	0.69253	0.6728	0.6587	0.68779	0.6664	0.65412	0.68025	0.66075	0.64953	0.6733	0.65535	0.64304	0.66763	0.65007	0.63731	0.66065	0.64494	0.63032	0.65495	0.63897	0.62509	0.649	0.63331	0.61761	0.64519	0.62828	0.61261	0.63921	0.62328	0.60568	0.63497	0.61727	0.59899	0.62955	0.61217	0.58706	0.62534	0.60573	0.58143	0.62073	0.60067	0.57506	0.61704	0.59589	0.56547	0.61292	0.59095	0.55541	0.61083	0.58438	0.54915	0.60643	0.58005	0.54033	0.60597	0.57324	0.53119	0.60404	0.56757	0.5186	0.60165	0.56429	0.50604	0.60043	0.55708	0.50161	0.59823	0.55708						BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
ER_RSK_LSTI	Red List Index	145	Western Asia	3	142	Asia	Region						[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	1993	2019	27	IX	Index	G	Global	0.87678	0.87138	0.88063	0.87636	0.87162	0.87976	0.87527	0.87021	0.87902	0.8734	0.86727	0.87785	0.87131	0.86482	0.87694	0.86887	0.86131	0.87529	0.86567	0.85802	0.87196	0.86265	0.85497	0.86902	0.85881	0.85101	0.8658	0.85572	0.84805	0.8632	0.85275	0.84403	0.85984	0.84918	0.84091	0.85657	0.84681	0.83797	0.85388	0.84333	0.83445	0.85103	0.84049	0.83084	0.84909	0.83726	0.82682	0.84569	0.83411	0.82201	0.84315	0.83211	0.81724	0.84112	0.82893	0.80971	0.84053	0.82642	0.80328	0.83997	0.82294	0.80021	0.83864	0.82016	0.79283	0.83789	0.81753	0.78403	0.83753	0.81422	0.78159	0.83661	0.81059	0.77647	0.83635	0.80806	0.7689	0.83627	0.80552	0.76691	0.83548	0.80552						BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
ER_RSK_LSTI	Red List Index	148	Chad	5	17	Middle Africa	Country	18.66618401	15.36279341	TCD	1	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	1993	2019	27	IX	Index	G	Global	0.9283	0.92491	0.93025	0.928	0.92486	0.92953	0.92778	0.92478	0.929	0.92739	0.92465	0.92844	0.92714	0.92436	0.92806	0.9268	0.92425	0.92771	0.92643	0.92407	0.92732	0.92613	0.92372	0.92691	0.9257	0.9234	0.92666	0.92533	0.92308	0.92629	0.92496	0.92251	0.92593	0.92462	0.92217	0.92558	0.9242	0.92133	0.92516	0.9239	0.92058	0.92474	0.9235	0.92011	0.92432	0.92314	0.9192	0.92403	0.92274	0.91865	0.92359	0.9224	0.91779	0.92331	0.92194	0.91695	0.9231	0.92157	0.91625	0.92285	0.92118	0.91583	0.92276	0.92092	0.9152	0.92272	0.92079	0.91462	0.92278	0.92051	0.91436	0.92284	0.92019	0.91343	0.92287	0.92006	0.91227	0.92293	0.91976	0.91184	0.92301	0.91976						BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
ER_RSK_LSTI	Red List Index	15	Northern Africa	3	2	Africa	Region						[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	1993	2019	27	IX	Index	G	Global	0.93342	0.92827	0.93752	0.93287	0.92804	0.93673	0.93168	0.92686	0.93575	0.93016	0.92452	0.93477	0.92817	0.92242	0.9332	0.9259	0.91956	0.93177	0.92316	0.91683	0.92931	0.91983	0.91349	0.92563	0.91779	0.9108	0.92361	0.91498	0.90778	0.92109	0.91178	0.9048	0.91809	0.90961	0.90176	0.91572	0.90635	0.89856	0.91314	0.90373	0.89593	0.91105	0.90123	0.89283	0.90825	0.89834	0.88854	0.906	0.89612	0.88543	0.90325	0.8938	0.88007	0.90169	0.89115	0.87587	0.89991	0.88896	0.87128	0.89944	0.8859	0.86613	0.89867	0.88341	0.85963	0.89773	0.88089	0.85624	0.89684	0.87809	0.85064	0.89641	0.87562	0.84606	0.89683	0.87305	0.84172	0.89654	0.87087	0.83571	0.89577	0.87087						BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
ER_RSK_LSTI	Red List Index	150	Europe	2	1	World	Region						[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	1993	2019	27	IX	Index	G	Global	0.92136	0.91787	0.92331	0.92089	0.91799	0.92257	0.9201	0.91546	0.9221	0.91888	0.91183	0.9212	0.9159	0.90849	0.92026	0.9122	0.90455	0.91953	0.90939	0.90068	0.91605	0.90499	0.8968	0.91245	0.90266	0.89301	0.90931	0.89935	0.89004	0.90682	0.89533	0.88632	0.90349	0.892	0.8822	0.9001	0.88898	0.87833	0.89714	0.8858	0.87277	0.89378	0.88187	0.87067	0.89101	0.87956	0.86551	0.88692	0.87621	0.86135	0.88551	0.87304	0.85778	0.88338	0.87045	0.85053	0.88235	0.86728	0.84421	0.88106	0.86355	0.83975	0.8804	0.86036	0.83299	0.87965	0.85654	0.82979	0.87921	0.85324	0.82186	0.87944	0.85013	0.81731	0.87875	0.84815	0.81073	0.87824	0.8438	0.80455	0.8785	0.8438						BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
ER_RSK_LSTI	Red List Index	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	1993	2019	27	IX	Index	G	Global	0.84386	0.83448	0.85147	0.8424	0.83365	0.8505	0.84097	0.83169	0.84868	0.83819	0.82916	0.84698	0.83558	0.82477	0.84508	0.83251	0.82133	0.84241	0.82868	0.81736	0.83869	0.82463	0.81416	0.83534	0.82081	0.80951	0.83199	0.81749	0.80603	0.82771	0.81375	0.80132	0.82367	0.80937	0.79747	0.82194	0.80572	0.79384	0.81819	0.80222	0.78909	0.81409	0.79893	0.78536	0.81169	0.79587	0.77966	0.80731	0.79127	0.77493	0.8051	0.78763	0.7711	0.80243	0.78406	0.76368	0.79932	0.78044	0.7585	0.79725	0.7758	0.75087	0.79522	0.7724	0.74594	0.79302	0.76851	0.7399	0.79249	0.76433	0.73357	0.79069	0.75928	0.72649	0.78924	0.75503	0.71942	0.78828	0.75203	0.71246	0.78796	0.75203						BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
ER_RSK_LSTI	Red List Index	156	China	4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	1993	2019	27	IX	Index	G	Global	0.82888	0.82407	0.83413	0.82783	0.82324	0.83354	0.82628	0.82108	0.83165	0.82413	0.81761	0.82954	0.82221	0.81455	0.828	0.81863	0.81101	0.82601	0.8143	0.80687	0.82161	0.81059	0.80181	0.8172	0.80756	0.79865	0.8142	0.80341	0.795	0.81028	0.79925	0.79018	0.80634	0.79524	0.78669	0.80256	0.79184	0.78218	0.79948	0.78787	0.77809	0.79547	0.78411	0.7739	0.79184	0.77983	0.7694	0.78914	0.77724	0.76222	0.78521	0.77318	0.75607	0.7823	0.77037	0.7535	0.78033	0.76628	0.74645	0.77763	0.762	0.73957	0.77568	0.75851	0.73425	0.7748	0.75473	0.72848	0.77305	0.74981	0.72101	0.77185	0.7469	0.71475	0.77052	0.74393	0.70653	0.76919	0.73872	0.70277	0.76874	0.73872						BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
ER_RSK_LSTI	Red List Index	16	American Samoa	4	61	Polynesia	Country	-170.7187269	-14.30587306	ASM	0	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	1993	2019	27	IX	Index	G	Global	0.8808	0.85367	0.90134	0.88147	0.85537	0.90072	0.88173	0.85737	0.90019	0.88112	0.86062	0.90013	0.88027	0.8594	0.89654	0.87858	0.85693	0.89456	0.87581	0.85475	0.89071	0.8724	0.85414	0.88897	0.87073	0.851	0.88702	0.86757	0.84415	0.88424	0.86495	0.84036	0.8818	0.86247	0.83856	0.88062	0.85853	0.83197	0.87972	0.85773	0.82849	0.88022	0.85502	0.82092	0.87916	0.85213	0.81743	0.87941	0.8506	0.8107	0.87886	0.85008	0.80889	0.87984	0.84635	0.80261	0.87877	0.84412	0.79931	0.87998	0.84224	0.78856	0.88227	0.84093	0.78361	0.88145	0.83897	0.77916	0.88373	0.83535	0.77069	0.88565	0.83452	0.76822	0.8858	0.83119	0.75812	0.88741	0.82785	0.74754	0.89302	0.82785						BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
ER_RSK_LSTI	Red List Index	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	1993	2019	27	IX	Index	G	Global	0.78186	0.77795	0.78548	0.7814	0.77763	0.78471	0.78046	0.77698	0.78385	0.77957	0.7753	0.78321	0.77816	0.77344	0.78223	0.77652	0.77164	0.78105	0.77444	0.76957	0.77876	0.7726	0.76827	0.77736	0.77069	0.766	0.77529	0.76864	0.76359	0.77326	0.7665	0.76167	0.77182	0.76513	0.75908	0.7699	0.76304	0.75696	0.76832	0.76123	0.7548	0.76642	0.75946	0.75295	0.76462	0.75716	0.75002	0.7629	0.75529	0.74775	0.76129	0.75363	0.74437	0.75981	0.75142	0.74161	0.75846	0.74918	0.73767	0.75788	0.74742	0.73498	0.75726	0.74512	0.73145	0.75666	0.74298	0.7281	0.7563	0.7411	0.72328	0.75594	0.73889	0.72149	0.75535	0.73716	0.71521	0.75543	0.73496	0.71404	0.75477	0.73496						BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
ER_RSK_LSTI	Red List Index	174	Comoros	5	14	Eastern Africa	Country	43.34234565	-11.66121732	COM	1	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	1993	2019	27	IX	Index	G	Global	0.85732	0.8119	0.89016	0.85698	0.81422	0.88735	0.85667	0.81726	0.88345	0.85652	0.81554	0.8782	0.8545	0.8176	0.87758	0.85159	0.81706	0.87386	0.84607	0.81558	0.86855	0.84081	0.81061	0.86328	0.83721	0.81079	0.8592	0.83186	0.8071	0.85263	0.82779	0.80204	0.85006	0.82298	0.79494	0.84571	0.81959	0.79185	0.84101	0.81593	0.7828	0.83749	0.81196	0.77719	0.83529	0.80749	0.76843	0.83215	0.8033	0.76108	0.82909	0.7975	0.75732	0.82758	0.79382	0.74738	0.82672	0.78967	0.73819	0.82872	0.78427	0.72816	0.8302	0.77983	0.72157	0.8327	0.7764	0.70393	0.83163	0.77165	0.70223	0.83289	0.76878	0.68927	0.83494	0.76387	0.67723	0.8418	0.75918	0.66953	0.83757	0.75918						BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
ER_RSK_LSTI	Red List Index	175	Mayotte	5	14	Eastern Africa	Country	45.14015057	-12.82217691	MYT	0	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	1993	2019	27	IX	Index	G	Global	0.96222	0.95823	0.96454	0.96206	0.95854	0.96431	0.96158	0.9557	0.96405	0.95991	0.95148	0.96347	0.95789	0.94748	0.96329	0.9528	0.9427	0.96249	0.94877	0.93888	0.95777	0.9444	0.93393	0.95371	0.93922	0.92938	0.94944	0.93508	0.92529	0.94488	0.93083	0.92059	0.94022	0.92637	0.91605	0.93598	0.92138	0.91172	0.93153	0.9174	0.90694	0.92738	0.91258	0.90112	0.92253	0.90898	0.89531	0.91827	0.90555	0.88781	0.91404	0.90183	0.88139	0.91093	0.89654	0.8743	0.90939	0.89317	0.86689	0.90804	0.88766	0.86007	0.90784	0.88304	0.84812	0.90754	0.87821	0.84355	0.907	0.87219	0.8315	0.90712	0.86853	0.82236	0.90665	0.86499	0.8153	0.90663	0.85834	0.81026	0.90616	0.85834						BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
ER_RSK_LSTI	Red List Index	178	Congo	5	11	Western Africa	Country	15.22052612	-0.840544119	COG	1	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	1993	2019	27	IX	Index	G	Global	0.98628	0.97811	0.98911	0.9859	0.97849	0.98856	0.98553	0.97862	0.98782	0.9853	0.97864	0.98739	0.98492	0.97902	0.987	0.98463	0.97942	0.98668	0.98467	0.97973	0.98656	0.98436	0.97961	0.98643	0.98422	0.97988	0.98624	0.98406	0.97991	0.98622	0.98406	0.97952	0.98614	0.98396	0.97935	0.98604	0.984	0.97865	0.986	0.98396	0.97837	0.98602	0.98395	0.97786	0.98599	0.98387	0.97647	0.98602	0.98386	0.97647	0.98616	0.98383	0.97583	0.9864	0.98375	0.97473	0.98671	0.98369	0.97373	0.98702	0.98358	0.97353	0.98736	0.98349	0.97225	0.98799	0.98353	0.97131	0.98808	0.9835	0.9704	0.98886	0.98351	0.9704	0.98939	0.98337	0.96905	0.98947	0.98339	0.96808	0.99006	0.98339						BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
ER_RSK_LSTI	Red List Index	180	Democratic Republic of the Congo	5	17	Middle Africa	Country	23.65496507	-2.877154732	COD	1	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	1993	2019	27	IX	Index	G	Global	0.89351	0.8893	0.89631	0.8934	0.88935	0.89608	0.89328	0.88953	0.89586	0.89315	0.88959	0.89589	0.89305	0.88954	0.89561	0.89301	0.88954	0.89558	0.89293	0.88933	0.89552	0.89287	0.88933	0.89546	0.89277	0.88924	0.89544	0.89266	0.88894	0.89541	0.89259	0.88878	0.8955	0.89257	0.88862	0.89534	0.89245	0.88825	0.89547	0.89232	0.88776	0.89552	0.89227	0.88799	0.89551	0.89215	0.88749	0.89568	0.8921	0.88689	0.89578	0.89199	0.88683	0.89596	0.89187	0.88654	0.89612	0.89181	0.88603	0.89619	0.89178	0.8856	0.89647	0.89156	0.88552	0.89667	0.89159	0.88467	0.89677	0.89138	0.88439	0.89691	0.89147	0.88429	0.89743	0.89139	0.88365	0.8974	0.89125	0.88368	0.89751	0.89125						BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
ER_RSK_LSTI	Red List Index	184	Cook Islands	4	61	Polynesia	Country	-159.7711391	-21.22696458	COK	0	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	1993	2019	27	IX	Index	G	Global	0.79928	0.76174	0.82713	0.7993	0.76673	0.82553	0.80084	0.77189	0.82434	0.80081	0.7754	0.82372	0.7996	0.77396	0.82038	0.79874	0.77371	0.81945	0.79686	0.77406	0.81592	0.79479	0.77554	0.8121	0.79507	0.7729	0.81162	0.79484	0.77429	0.8109	0.79308	0.77362	0.80916	0.79193	0.77109	0.8078	0.79059	0.77052	0.80797	0.78926	0.76833	0.80812	0.78736	0.76415	0.80627	0.78502	0.76173	0.806	0.78441	0.75763	0.80521	0.78275	0.75244	0.80629	0.78079	0.74729	0.80831	0.77939	0.74269	0.81072	0.7776	0.73909	0.81233	0.77508	0.72749	0.8137	0.77355	0.72877	0.81698	0.77253	0.72286	0.82137	0.7712	0.72118	0.82301	0.76913	0.70883	0.82466	0.76707	0.7085	0.83127	0.76707						BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
ER_RSK_LSTI	Red List Index	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	1993	2019	27	IX	Index	G	Global	0.85378	0.82658	0.85709	0.85277	0.82644	0.85638	0.85191	0.82545	0.85522	0.85057	0.82504	0.85442	0.8491	0.82557	0.85363	0.84758	0.82621	0.85216	0.84562	0.82331	0.85046	0.84414	0.82302	0.84931	0.84231	0.81902	0.84793	0.84083	0.81841	0.84632	0.83938	0.81828	0.84513	0.83808	0.81314	0.84351	0.83662	0.80934	0.84261	0.83502	0.80751	0.8411	0.83342	0.80225	0.84028	0.8324	0.795	0.83912	0.8306	0.79425	0.83829	0.82905	0.78782	0.83748	0.82791	0.78224	0.83698	0.82633	0.77698	0.8368	0.82482	0.77354	0.83678	0.82326	0.76537	0.83689	0.82153	0.7597	0.83689	0.8202	0.75083	0.8367	0.81864	0.75073	0.83621	0.81759	0.74197	0.83707	0.8162	0.73545	0.83637	0.8162						BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
