series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	lowerbound_2000	upperbound_2000	value_2001	lowerbound_2001	upperbound_2001	value_2002	lowerbound_2002	upperbound_2002	value_2003	lowerbound_2003	upperbound_2003	value_2004	lowerbound_2004	upperbound_2004	value_2005	lowerbound_2005	upperbound_2005	value_2006	lowerbound_2006	upperbound_2006	value_2007	lowerbound_2007	upperbound_2007	value_2008	lowerbound_2008	upperbound_2008	value_2009	lowerbound_2009	upperbound_2009	value_2010	lowerbound_2010	upperbound_2010	value_2011	lowerbound_2011	upperbound_2011	value_2012	lowerbound_2012	upperbound_2012	value_2013	lowerbound_2013	upperbound_2013	value_2014	lowerbound_2014	upperbound_2014	value_2015	lowerbound_2015	upperbound_2015	value_2016	lowerbound_2016	upperbound_2016	value_2017	lowerbound_2017	upperbound_2017	value_2018	lowerbound_2018	upperbound_2018	latest_value	basePeriod	valueDetails	lowerBoundDetails	upperBoundDetails	footnotes	sources	timeDetails	nature
ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	70	Bosnia and Herzegovina	4	39	Southern Europe	Country	17.78584332	44.16845548	BIH	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.28571	14.28571	14.28571	14.28571	14.28571	14.28571	14.28571	14.28571	14.28571	14.28571	14.28571	14.28571	14.28571	14.28571	14.28571	14.28571	14.28571	14.28571	14.28571	14.28571	14.28571	14.28571	14.28571	14.28571	14.28571	14.28571	14.28571	14.28571	14.28571	14.28571	14.28571	14.28571	14.28571	14.28571						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	703	Slovakia	4	151	Eastern Europe	Country	19.48495604	48.70741446	SVK	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	48.75408	48.75408	48.75408	48.77409	48.77409	48.77409	52.45477	52.45477	52.45477	52.45477	52.45477	52.45477	75.36731	75.36731	75.36731	75.36731	75.36731	75.36731	75.36731	75.36731	75.36731	77.37954	77.37954	77.37954	77.37954	77.37954	77.37954	77.37954	77.37954	77.37954	77.37954	77.37954	77.37954	87.13839	87.13839	87.13839	87.13839	87.13839	87.13839	87.13839	87.13839	87.13839	87.13839	87.13839	87.13839	87.13839	87.13839	87.13839	87.13839	87.13839	87.13839	87.24641	87.24641	87.24641	87.24641	87.24641	87.24641	87.24641						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	704	Viet Nam	4	35	South-Eastern Asia	Country	105.802499	10.09643079	VNM	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	13.62355	13.62355	13.62355	19.12034	19.12034	19.12034	25.61083	25.61083	25.61083	29.03793	29.03793	29.03793	32.15681	32.15681	32.15681	32.15681	32.15681	32.15681	34.64878	34.64878	34.64878	34.93025	34.93025	34.93025	34.93025	34.93025	34.93025	35.11847	35.11847	35.11847	35.11847	35.11847	35.11847	37.36765	37.36765	37.36765	38.16639	38.16639	38.16639	42.11175	42.11175	42.11175	45.55169	45.55169	45.55169	45.55169	45.55169	45.55169	45.55169	45.55169	45.55169	45.55169	45.55169	45.55169	45.55169	45.55169	45.55169	45.55169						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	705	Slovenia	4	39	Southern Europe	Country	14.82209486	46.11958061	SVN	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	13.21882	13.21882	13.21882	13.21882	13.21882	13.21882	17.92809	17.92809	17.92809	17.92809	17.92809	17.92809	83.83324	83.83324	83.83324	83.83324	83.83324	83.83324	83.83324	83.83324	83.83324	83.83324	83.83324	83.83324	83.85147	83.85147	83.85147	83.85147	83.85147	83.85147	83.85147	83.85147	83.85147	83.85147	83.85147	83.85147	83.85147	83.85147	83.85147	83.89349	83.89349	83.89349	83.89349	83.89349	83.89349	83.89349	83.89349	83.89349	83.89349	83.89349	83.89349	83.89349	83.89349	83.89349	83.89349	83.89349	83.89349	83.89349						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	706	Somalia	5	14	Eastern Africa	Country	46.20367477	4.406485729	SOM	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	710	South Africa	5	18	Southern Africa	Country	24.67184355	-29.99957544	ZAF	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	22.44	22.44	22.44	22.52397	22.52397	22.52397	22.53908	22.53908	22.53908	22.53909	22.53909	22.53909	24.23926	24.23926	24.23926	25.09583	25.09583	25.09583	25.09839	25.09839	25.09839	25.82359	25.82359	25.82359	25.82529	25.82529	25.82529	25.86556	25.86556	25.86556	25.95244	25.95244	25.95244	26.02336	26.02336	26.02336	26.05753	26.05753	26.05753	27.0929	27.0929	27.0929	27.19637	27.19637	27.19637	27.28348	27.28348	27.28348	27.72857	27.72857	27.72857	27.82144	27.82144	27.82144	27.82144	27.82144	27.82144	27.82144						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	716	Zimbabwe	5	14	Eastern Africa	Country	29.86909584	-19.00075492	ZWE	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	80.00049	64.53688	80.24685	80.00049	64.53688	80.24685	88.77717	80.44447	88.77717	88.77717	80.44447	88.77717	88.77717	80.44447	88.77717	88.77717	80.44447	88.77717	88.77717	80.44447	88.77717	88.77717	80.44447	88.77717	88.77717	80.44447	88.77717	88.77717	80.44447	88.77717	88.77717	80.44447	88.77717	88.77717	80.44447	88.77717	88.77717	80.44447	88.77717	88.77717	88.77717	88.77717	88.77717	88.77717	88.77717	88.77717	88.77717	88.77717	88.77717	88.77717	88.77717	88.77717	88.77717	88.77717	88.77717	88.77717	88.77717	88.77717						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	72	Botswana	5	18	Southern Africa	Country	23.81380223	-22.18810073	BWA	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	0.07802	0.07802	0.07802	0.07802	0.07802	0.07802	0.07802	0.07802	0.07802	0.07802	0.07802	0.07802	0.07802	0.07802	0.07802	0.07802	0.07802	0.07802	0.07802	0.07802	0.07802	0.07802	0.07802	0.07802	0.07802	0.07802	0.07802	0.07802	0.07802	0.07802	0.07802	0.07802	0.07802	0.07802	0.07802	0.07802	0.07802	0.07802	0.07802	0.07802	0.07802	0.07802	0.07802	0.07802	0.07802	0.07802	0.07802	0.07802	0.07802	0.07802	0.07802	0.07802	0.07802	0.07802	0.07802	0.07802	0.07802	0.07802						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	722	Small island developing States (SIDS)	1			Group						[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	11.51372	11.11817	11.76321	12.68624	12.39358	12.80242	12.69772	12.43053	12.80486	13.13951	12.89361	13.24377	17.74505	17.10021	18.08856	17.77691	17.13123	18.11958	19.06991	18.4481	19.41069	20.45687	19.83295	20.79554	25.65269	25.02327	25.98587	26.01586	25.76598	26.04096	27.71705	27.49669	27.74155	27.71705	27.50768	27.74155	27.89839	27.71056	27.90945	27.90945	27.73336	27.90945	28.22519	28.04911	28.22519	28.22678	28.05069	28.22678	28.37415	28.19806	28.37415	28.37415	28.19806	28.37415	28.37415	28.19806	28.37415	28.37415						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	724	Spain	4	39	Southern Europe	Country	-3.554078296	40.39211472	ESP	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	49.89338	49.89338	49.89338	54.35246	54.35246	54.35246	54.39427	54.39427	54.39427	55.7149	55.7149	55.7149	56.30114	56.30114	56.30114	56.35354	56.35354	56.35354	56.9439	56.9439	56.9439	57.15301	57.15301	57.15301	57.15489	57.15489	57.15489	57.79813	57.79813	57.79813	57.85271	57.85271	57.85271	58.00081	58.00081	58.00081	58.00184	58.00184	58.00184	58.0231	58.0231	58.0231	58.06779	58.06779	58.06779	58.07383	58.07383	58.07383	58.07559	58.07559	58.07559	58.07559	58.07559	58.07559	58.07559	58.07559	58.07559	58.07559						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	728	South Sudan	5	14	Eastern Africa	Country	30.32618773	7.290839152	SSD	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	39.5845	39.5845	39.5845	39.5845	39.5845	39.5845	39.5845	39.5845	39.5845	39.5845	39.5845	39.5845	39.5845	39.5845	39.5845	39.5845	39.5845	39.5845	39.5845	39.5845	39.5845	39.5845	39.5845	39.5845	39.5845	39.5845	39.5845	39.5845	39.5845	39.5845	39.5845	39.5845	39.5845	39.5845	39.5845	39.5845	39.5845	39.5845	39.5845	39.5845	39.5845	39.5845	39.5845	39.5845	39.5845	39.5845	39.5845	39.5845	39.5845	39.5845	39.5845	39.5845	39.5845	39.5845	39.5845	39.5845	39.5845	39.5845						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	729	Sudan	4	15	Northern Africa	Country	29.95650159	16.02643066	SDN	0	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	740	Suriname	5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	34.91313	34.91313	34.91313	34.91313	34.91313	34.91313	34.91313	34.91313	34.91313	34.91313	34.91313	34.91313	34.91313	34.91313	34.91313	34.91313	34.91313	34.91313	34.91313	34.91313	34.91313	34.91313	34.91313	34.91313	34.91313	34.91313	34.91313	34.91313	34.91313	34.91313	34.91313	34.91313	34.91313	34.91313	34.91313	34.91313	34.91313	34.91313	34.91313	34.91313	34.91313	34.91313	34.91313	34.91313	34.91313	34.91313	34.91313	34.91313	34.91313	34.91313	34.91313	34.91313	34.91313	34.91313	34.91313	34.91313	34.91313	34.91313						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	744	Svalbard and Jan Mayen Islands	4	154	Northern Europe	Country	13.38071013	78.82894131	SJM	0	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	44.17325	44.17325	44.17325	44.17325	44.17325	44.17325	44.17325	44.17325	44.17325	77.47219	77.47219	77.47219	77.47219	77.47219	77.47219	77.47219	77.47219	77.47219	77.47219	77.47219	77.47219	77.47219	77.47219	77.47219	77.47219	77.47219	77.47219	77.47226	77.47226	77.47226	77.47226	77.47226	77.47226	77.47226	77.47226	77.47226	77.47226	77.47226	77.47226	77.47226	77.47226	77.47226	77.47226	77.47226	77.47226	77.47226	77.47226	77.47226	77.47226	77.47226	77.47226	77.47226	77.47226	77.47226	77.47226	77.47226	77.47226	77.47226						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	747	Northern Africa and Western Asia	2	1	World	Region						[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	10.62795	10.62362	10.64497	10.71346	10.70913	10.73048	11.0532	11.03596	11.05711	11.93433	11.91418	11.9352	13.34243	13.32227	13.34329	13.59797	13.57752	13.5985	14.29051	14.27005	14.29103	15.02938	15.01202	15.02947	16.50209	16.48498	16.50209	16.96941	16.95238	16.96941	17.25639	17.23936	17.25639	17.62142	17.60439	17.62142	20.01446	19.99744	20.01446	20.20224	20.20224	20.20224	20.42701	20.42701	20.42701	20.42701	20.42701	20.42701	20.58396	20.58396	20.58396	20.58396	20.58396	20.58396	20.58397	20.58397	20.58397	20.58397						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	748	Eswatini	5	18	Southern Africa	Country	31.50149288	-26.56471011	SWZ	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	29.98098	29.98098	29.98098	29.98098	29.98098	29.98098	29.98098	29.98098	29.98098	29.98098	29.98098	29.98098	29.98098	29.98098	29.98098	29.98098	29.98098	29.98098	29.98098	29.98098	29.98098	29.98098	29.98098	29.98098	29.98098	29.98098	29.98098	29.98098	29.98098	29.98098	29.98098	29.98098	29.98098	29.98098	29.98098	29.98098	29.98098	29.98098	29.98098	30.27204	30.27204	30.27204	30.27204	30.27204	30.27204	30.56588	30.56588	30.56588	30.56588	30.56588	30.56588	30.56588	30.56588	30.56588	30.56588	30.56588	30.56588	30.56588						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	752	Sweden	4	154	Northern Europe	Country	14.3775338	60.60103109	SWE	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	75.3378	75.3378	75.3378	75.3378	75.3378	75.3378	75.45727	75.45727	75.45727	75.45727	75.45727	75.45727	75.45727	75.45727	75.45727	75.45727	75.45727	75.45727	75.4575	75.4575	75.4575	75.4575	75.4575	75.4575	75.4575	75.4575	75.4575	75.4575	75.4575	75.4575	75.4575	75.4575	75.4575	75.4575	75.4575	75.4575	75.4575	75.4575	75.4575	75.4575	75.4575	75.4575	75.4575	75.4575	75.4575	75.4575	75.4575	75.4575	75.4575	75.4575	75.4575	75.4575	75.4575	75.4575	75.4575	75.4575	75.4575	75.4575						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	753	Eastern and South-Eastern Asia	2	1	World	Region						[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	32.49	32.09234	32.79962	33.83822	33.48414	34.11993	34.97644	34.63204	35.27687	36.72064	36.36475	37.02409	38.60436	38.29601	38.84646	38.95723	38.72435	39.21596	40.07389	39.88594	40.20525	41.01443	40.83516	41.13394	41.34431	41.14083	41.44899	42.6322	42.46955	42.70648	42.95699	42.78672	43.0237	43.50457	43.33216	43.55346	43.82616	43.65373	43.87504	44.41534	44.26668	44.41562	44.78373	44.63491	44.78385	44.78563	44.63682	44.78575	45.02353	44.93888	45.02353	45.18946	45.14653	45.18946	45.19007	45.19007	45.19007	45.19007						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	756	Switzerland	4	155	Western Europe	Country	8.223158	46.96617097	CHE	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	22.97449	22.97449	22.97449	25.73322	25.73322	25.73322	25.73322	25.73322	25.73322	25.80756	25.80756	25.80756	25.80756	25.80756	25.80756	25.85595	25.85595	25.85595	25.85595	25.85595	25.85595	25.98791	25.98791	25.98791	25.98791	25.98791	25.98791	32.18003	32.18003	32.18003	32.75561	32.75561	32.75561	32.75561	32.75561	32.75561	32.77572	32.77572	32.77572	32.77572	32.77572	32.77572	32.77572	32.77572	32.77572	32.77572	32.77572	32.77572	32.77572	32.77572	32.77572	32.77572	32.77572	32.77572	32.77572	32.77572	32.77572	32.77572						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	76	Brazil	5	5	South America	Country	-53.08432878	-10.77668561	BRA	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	38.53724	38.53724	38.53724	40.19095	40.19095	40.19095	42.23499	42.23499	42.23499	43.2014	43.2014	43.2014	44.09928	44.09928	44.09928	44.99752	44.99752	44.99752	46.74592	46.74592	46.74592	46.9068	46.9068	46.9068	47.12224	47.12224	47.12224	47.30754	47.30754	47.30754	48.17527	48.17527	48.17527	48.20733	48.20733	48.20733	48.20884	48.20884	48.20884	48.2691	48.2691	48.2691	48.29991	48.29991	48.29991	48.29991	48.29991	48.29991	48.29991	48.29991	48.29991	48.43618	48.43618	48.43618	48.43618	48.43618	48.43618	48.43618						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	760	Syrian Arab Republic	4	145	Western Asia	Country	38.50466565	35.01676176	SYR	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	0.8739	0.8739	0.8739	0.8739	0.8739	0.8739	1.38586	1.38586	1.38586	1.38586	1.38586	1.38586	1.38586	1.38586	1.38586	1.38586	1.38586	1.38586	1.38586	1.38586	1.38586	1.38586	1.38586	1.38586	1.38586	1.38586	1.38586	1.38586	1.38586	1.38586	1.38586	1.38586	1.38586	1.38586	1.38586	1.38586	1.38586	1.38586	1.38586	1.38586	1.38586	1.38586	1.38586	1.38586	1.38586	1.38586	1.38586	1.38586	1.38586	1.38586	1.38586	1.38586	1.38586	1.38586	1.38586	1.38586	1.38586	1.38586						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	762	Tajikistan	4	143	Central Asia	Country	69.294998	38.43069666	TJK	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	17.52095	17.52095	17.52095	20.30554	20.30554	20.30554	20.30554	20.30554	20.30554	20.30554	20.30554	20.30554	20.30554	20.30554	20.30554	20.30554	20.30554	20.30554	20.30554	20.30554	20.30554	20.30554	20.30554	20.30554	20.30554	20.30554	20.30554	20.30554	20.30554	20.30554	20.30554	20.30554	20.30554	20.30554	20.30554	20.30554	20.30554	20.30554	20.30554	20.83403	20.83403	20.83403	20.83403	20.83403	20.83403	20.83403	20.83403	20.83403	20.83403	20.83403	20.83403	20.83403	20.83403	20.83403	20.83403	20.83403	20.83403	20.83403						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
