series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	age_code	age_desc	sex_code	sex_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2015	value_2016	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	704	Viet Nam	4	35	South-Eastern Asia	Country	105.802499	10.09643079	VNM	1	1	Y_GE15	15 years old and over	F	Female	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	1.8	1.0	1.0	1.0				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	704	Viet Nam	4	35	South-Eastern Asia	Country	105.802499	10.09643079	VNM	1	1	Y_GE15	15 years old and over	M	Male	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	50.0	46.4	45.9	45.9				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	704	Viet Nam	4	35	South-Eastern Asia	Country	105.802499	10.09643079	VNM	1	1	Y_GE15	15 years old and over	_T	Both sexes	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	25.9	23.1	23.5	23.5				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	705	Slovenia	4	39	Southern Europe	Country	14.82209486	46.11958061	SVN	1	1	Y_GE15	15 years old and over	_T	Both sexes	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	26.9	22.8	22.6	22.6				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	705	Slovenia	4	39	Southern Europe	Country	14.82209486	46.11958061	SVN	1	1	Y_GE15	15 years old and over	F	Female	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	23.0	20.3	20.1	20.1				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	705	Slovenia	4	39	Southern Europe	Country	14.82209486	46.11958061	SVN	1	1	Y_GE15	15 years old and over	M	Male	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	30.8	25.3	25.0	25.0				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	710	South Africa	5	18	Southern Africa	Country	24.67184355	-29.99957544	ZAF	1	1	Y_GE15	15 years old and over	F	Female	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	11.1	8.3	8.1	8.1				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	710	South Africa	5	18	Southern Africa	Country	24.67184355	-29.99957544	ZAF	1	1	Y_GE15	15 years old and over	_T	Both sexes	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	23.3	20.5	20.6	20.6				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	710	South Africa	5	18	Southern Africa	Country	24.67184355	-29.99957544	ZAF	1	1	Y_GE15	15 years old and over	M	Male	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	35.4	33.4	33.2	33.2				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	716	Zimbabwe	5	14	Eastern Africa	Country	29.86909584	-19.00075492	ZWE	1	1	Y_GE15	15 years old and over	M	Male	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	33.2	30.8	30.7	30.7				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	716	Zimbabwe	5	14	Eastern Africa	Country	29.86909584	-19.00075492	ZWE	1	1	Y_GE15	15 years old and over	_T	Both sexes	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	18.1	15.9	16.2	16.2				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	716	Zimbabwe	5	14	Eastern Africa	Country	29.86909584	-19.00075492	ZWE	1	1	Y_GE15	15 years old and over	F	Female	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	3.1	1.7	1.6	1.6				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	72	Botswana	5	18	Southern Africa	Country	23.81380223	-22.18810073	BWA	1	1	Y_GE15	15 years old and over	F	Female	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	8.2	5.8	5.7	5.7				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	72	Botswana	5	18	Southern Africa	Country	23.81380223	-22.18810073	BWA	1	1	Y_GE15	15 years old and over	_T	Both sexes	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	19.6	19.8	20.1	20.1				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	72	Botswana	5	18	Southern Africa	Country	23.81380223	-22.18810073	BWA	1	1	Y_GE15	15 years old and over	M	Male	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	31.0	33.8	34.4	34.4				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	722	Small island developing States (SIDS)	1			Group						Y_GE15	15 years old and over	_T	Both sexes	[2015]	2015	2015	1	PT	Percentage	G	Global		22.7		22.7				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	722	Small island developing States (SIDS)	1			Group						Y_GE15	15 years old and over	M	Male	[2015]	2015	2015	1	PT	Percentage	G	Global		35.4		35.4				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	722	Small island developing States (SIDS)	1			Group						Y_GE15	15 years old and over	F	Female	[2015]	2015	2015	1	PT	Percentage	G	Global		10.5		10.5				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	724	Spain	4	39	Southern Europe	Country	-3.554078296	40.39211472	ESP	1	1	Y_GE15	15 years old and over	M	Male	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	47.3	32.0	31.4	31.4				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	724	Spain	4	39	Southern Europe	Country	-3.554078296	40.39211472	ESP	1	1	Y_GE15	15 years old and over	_T	Both sexes	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	39.7	29.7	29.4	29.4				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	724	Spain	4	39	Southern Europe	Country	-3.554078296	40.39211472	ESP	1	1	Y_GE15	15 years old and over	F	Female	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	32.1	27.5	27.4	27.4				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	740	Suriname	5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1	Y_GE15	15 years old and over	F	Female	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	21.1	7.9	7.4	7.4				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	740	Suriname	5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1	Y_GE15	15 years old and over	_T	Both sexes	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	49.8	26.2	25.1	25.1				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	740	Suriname	5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1	Y_GE15	15 years old and over	M	Male	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	78.6	44.8	42.9	42.9				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	747	Northern Africa and Western Asia	2	1	World	Region						Y_GE15	15 years old and over	M	Male	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	36.5	37.2	37.4	37.4				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	747	Northern Africa and Western Asia	2	1	World	Region						Y_GE15	15 years old and over	_T	Both sexes	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	22.4	21.3	21.3	21.3				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	747	Northern Africa and Western Asia	2	1	World	Region						Y_GE15	15 years old and over	F	Female	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	8.2	4.6	4.5	4.5				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	748	Eswatini	5	18	Southern Africa	Country	31.50149288	-26.56471011	SWZ	1	1	Y_GE15	15 years old and over	M	Male	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	16.3	16.5	16.5	16.5				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	748	Eswatini	5	18	Southern Africa	Country	31.50149288	-26.56471011	SWZ	1	1	Y_GE15	15 years old and over	_T	Both sexes	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	9.7	9.0	9.1	9.1				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	748	Eswatini	5	18	Southern Africa	Country	31.50149288	-26.56471011	SWZ	1	1	Y_GE15	15 years old and over	F	Female	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	3.1	1.8	1.7	1.7				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	752	Sweden	4	154	Northern Europe	Country	14.3775338	60.60103109	SWE	1	1	Y_GE15	15 years old and over	F	Female	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	32.9	19.5	18.8	18.8				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	752	Sweden	4	154	Northern Europe	Country	14.3775338	60.60103109	SWE	1	1	Y_GE15	15 years old and over	_T	Both sexes	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	32.3	19.5	18.9	18.9				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	752	Sweden	4	154	Northern Europe	Country	14.3775338	60.60103109	SWE	1	1	Y_GE15	15 years old and over	M	Male	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	31.6	19.5	18.9	18.9				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	753	Eastern and South-Eastern Asia	2	1	World	Region						Y_GE15	15 years old and over	M	Male	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	55.6	49.3	49.1	49.1				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	753	Eastern and South-Eastern Asia	2	1	World	Region						Y_GE15	15 years old and over	_T	Both sexes	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	30.3	26.4	26.2	26.2				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	753	Eastern and South-Eastern Asia	2	1	World	Region						Y_GE15	15 years old and over	F	Female	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	4.6	2.9	2.8	2.8				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	756	Switzerland	4	155	Western Europe	Country	8.223158	46.96617097	CHE	1	1	Y_GE15	15 years old and over	M	Male	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	37.4	29.5	28.9	28.9				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	756	Switzerland	4	155	Western Europe	Country	8.223158	46.96617097	CHE	1	1	Y_GE15	15 years old and over	_T	Both sexes	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	31.4	26.1	25.8	25.8				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	756	Switzerland	4	155	Western Europe	Country	8.223158	46.96617097	CHE	1	1	Y_GE15	15 years old and over	F	Female	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	25.4	22.8	22.6	22.6				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	76	Brazil	5	5	South America	Country	-53.08432878	-10.77668561	BRA	1	1	Y_GE15	15 years old and over	F	Female	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	20.1	10.5	10.1	10.1				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	76	Brazil	5	5	South America	Country	-53.08432878	-10.77668561	BRA	1	1	Y_GE15	15 years old and over	_T	Both sexes	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	25.4	14.3	14.0	14.0				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	76	Brazil	5	5	South America	Country	-53.08432878	-10.77668561	BRA	1	1	Y_GE15	15 years old and over	M	Male	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	30.6	18.4	17.9	17.9				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	764	Thailand	4	35	South-Eastern Asia	Country	101.0202951	15.13089239	THA	1	1	Y_GE15	15 years old and over	M	Male	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	48.0	39.2	38.8	38.8				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	764	Thailand	4	35	South-Eastern Asia	Country	101.0202951	15.13089239	THA	1	1	Y_GE15	15 years old and over	_T	Both sexes	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	25.4	20.2	20.3	20.3				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	764	Thailand	4	35	South-Eastern Asia	Country	101.0202951	15.13089239	THA	1	1	Y_GE15	15 years old and over	F	Female	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	2.8	1.9	1.9	1.9				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	768	Togo	5	11	Western Africa	Country	0.97835765	8.532096072	TGO	1	1	Y_GE15	15 years old and over	M	Male	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	17.3	14.3	14.2	14.2				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	768	Togo	5	11	Western Africa	Country	0.97835765	8.532096072	TGO	1	1	Y_GE15	15 years old and over	_T	Both sexes	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	10.3	7.5	7.5	7.5				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	768	Togo	5	11	Western Africa	Country	0.97835765	8.532096072	TGO	1	1	Y_GE15	15 years old and over	F	Female	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	3.3	0.9	0.9	0.9				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	776	Tonga	4	61	Polynesia	Country	-175.1959991	-21.19511329	TON	1	1	Y_GE15	15 years old and over	F	Female	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	15.9	12.0	11.8	11.8				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	776	Tonga	4	61	Polynesia	Country	-175.1959991	-21.19511329	TON	1	1	Y_GE15	15 years old and over	M	Male	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	56.7	45.1	44.4	44.4				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	776	Tonga	4	61	Polynesia	Country	-175.1959991	-21.19511329	TON	1	1	Y_GE15	15 years old and over	_T	Both sexes	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	36.3	28.3	28.1	28.1				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	784	United Arab Emirates	4	145	Western Asia	Country	53.98279159	23.43322219	ARE	1	1	Y_GE15	15 years old and over	M	Male	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	33.7	36.8	37.4	37.4				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	784	United Arab Emirates	4	145	Western Asia	Country	53.98279159	23.43322219	ARE	1	1	Y_GE15	15 years old and over	_T	Both sexes	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	17.9	28.6	19.3	19.3				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	784	United Arab Emirates	4	145	Western Asia	Country	53.98279159	23.43322219	ARE	1	1	Y_GE15	15 years old and over	F	Female	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	2.1	1.3	1.2	1.2				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	788	Tunisia	4	15	Northern Africa	Country	9.572737411	34.11439971	TUN	1	1	Y_GE15	15 years old and over	M	Male	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	56.6	65.4	65.8	65.8				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	788	Tunisia	4	15	Northern Africa	Country	9.572737411	34.11439971	TUN	1	1	Y_GE15	15 years old and over	_T	Both sexes	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	31.9	32.6	33.4	33.4				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	788	Tunisia	4	15	Northern Africa	Country	9.572737411	34.11439971	TUN	1	1	Y_GE15	15 years old and over	F	Female	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	7.2	1.2	1.1	1.1				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	792	Turkey	4	145	Western Asia	Country	35.42890329	38.9899684	TUR	1	1	Y_GE15	15 years old and over	M	Male	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	58.7	41.9	41.1	41.1				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	792	Turkey	4	145	Western Asia	Country	35.42890329	38.9899684	TUR	1	1	Y_GE15	15 years old and over	F	Female	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	19.3	14.4	14.1	14.1				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	792	Turkey	4	145	Western Asia	Country	35.42890329	38.9899684	TUR	1	1	Y_GE15	15 years old and over	_T	Both sexes	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	39.0	27.7	27.6	27.6				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	8	Albania	4	39	Southern Europe	Country	20.06660928	41.13897007	ALB	1	1	Y_GE15	15 years old and over	M	Male	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	57.6	51.7	51.2	51.2				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	8	Albania	4	39	Southern Europe	Country	20.06660928	41.13897007	ALB	1	1	Y_GE15	15 years old and over	_T	Both sexes	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	34.7	29.1	29.1	29.1				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
