series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	Freq	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	591	Panama	5	13	Central America	Country	-81.26616623	8.450965746	PAN	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	15.3	15.3	15.6	15.3	13.7	13.6	15.9	14.5	15.2	13.4	13.1	13.9	9.7	10.0	10.0			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		CA: Country adjusted data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	598	Papua New Guinea	4	54	Melanesia	Country	145.8587761	-6.756057077	PNG	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	17.3	17.5	17.7	18.1	17.5	17.5	17.8	17.9	18.0	18.0	17.9	18.0	16.9	16.8	16.8			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		E: Estimated data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	600	Paraguay	5	5	South America	Country	-60.54854225	-21.70216237	PRY	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	9.4	11.8	8.8	11.6	11.9	14.3	16.6	16.9	22.0	22.9	24.1	23.4	22.0	20.7	20.7			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		CA: Country adjusted data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	604	Peru	5	5	South America	Country	-71.82093277	-13.58939705	PER	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	16.1	16.3	15.4	15.2	15.5	16.0	16.6	16.6	16.3	15.2	14.9	15.8	14.3	13.9	13.9			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		E: Estimated data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	608	Philippines	4	35	South-Eastern Asia	Country	120.8601418	14.16591706	PHL	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	9.9	9.7	10.2	10.2	9.5	9.6	9.7	9.5	7.7	4.4	4.4	8.4	5.2	10.5	10.5			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		CA: Country adjusted data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	616	Poland	4	151	Eastern Europe	Country	19.40660158	52.1226733	POL	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	18.6	16.6	17.2	16.5	16.9	16.0	15.0	16.3	16.5	13.2	12.0	12.8	11.0	10.3	10.3			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		CA: Country adjusted data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	62	Central and Southern Asia	2	1	World	Region						ANNUAL	[2000, 2005, 2010, 2013]	2000	2013	4	PER_100000_POP	Per 100,000 population	G	Global	16.6					17.3					17.1			16.7	16.7			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		E: Estimated data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	620	Portugal	4	39	Southern Europe	Country	-7.961599811	39.68509315	PRT	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	19.3	21.5	21.2	19.4	18.6	16.3	14.4	13.1	12.1	12.0	11.2	10.8	7.9	7.8	7.8			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		CA: Country adjusted data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	624	Guinea-Bissau	5	11	Western Africa	Country	-14.40182514	12.11760394	GNB	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	26.4	26.3	26.7	27.2	27.5	27.6	27.8	28.1	27.9	28.0	28.2	28.2	27.3	27.5	27.5			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		E: Estimated data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	626	Timor-Leste	4	35	South-Eastern Asia	Country	125.9451052	-8.797497247	TLS	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	17.1	16.9	17.1	17.4	17.6	17.8	18.1	17.9	17.8	17.8	18.0	17.9	16.7	16.6	16.6			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		E: Estimated data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	630	Puerto Rico	5	29	Caribbean	Country	-66.47591017	18.22753799	PRI	0	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	15.2	13.8	14.5	13.4	13.5	12.2	13.6	12.3	11.5	11.2	9.8	10.6	10.0	8.9	8.9			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		CA: Country adjusted data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	634	Qatar	4	145	Western Asia	Country	51.19152467	25.28355379	QAT	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	30.0	30.2	30.2	30.6	30.8	33.5	37.6	25.2	24.1	19.2	16.9	14.2	13.6	15.2	15.2			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		CA: Country adjusted data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	64	Bhutan	4	34	Southern Asia	Country	90.45098484	27.39598568	BTN	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	16.5	16.7	16.5	16.5	17.0	17.1	17.1	17.1	17.2	17.5	17.4	15.8	15.1	15.1	15.1			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		E: Estimated data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	642	Romania	4	151	Eastern Europe	Country	24.98481009	45.83893563	ROU	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	12.3	12.8	11.4	11.5	12.0	12.9	12.7	13.7	14.7	13.1	10.9	9.7	9.4	8.7	8.7			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		CA: Country adjusted data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	643	Russian Federation	4	151	Eastern Europe	Country	99.01404926	61.61899849	RUS	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	20.2	21.2	22.8	24.6	23.9	23.6	22.8	23.2	20.8	19.2	18.5	19.5	19.6	18.9	18.9			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		CA: Country adjusted data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	646	Rwanda	5	14	Eastern Africa	Country	29.92310194	-1.999842114	RWA	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	31.2	31.1	30.9	30.8	30.6	30.7	30.5	30.5	30.3	30.4	30.7	31.2	32.0	32.1	32.1			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		E: Estimated data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	659	Saint Kitts and Nevis	5	29	Caribbean	Country	-62.76628613	17.33994219	KNA	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	13.2	13.0	12.8	12.6	12.4	12.2	12.0	11.9	11.7	11.6	11.5	17.0	16.8	16.6	16.6			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		E: Estimated data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	662	Saint Lucia	5	29	Caribbean	Country	-60.96529553	13.89405601	LCA	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	19.8	15.8	23.7	17.3	20.2	16.3	13.1	17.6	12.2	16.0	9.0	24.0	8.8	18.1	18.1			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		CA: Country adjusted data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	670	Saint Vincent and the Grenadines	5	29	Caribbean	Country	-61.19024321	13.24627968	VCT	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	4.6	5.6	4.6	10.2	7.4	8.3	12.9	8.3	5.5	8.2	3.7	3.7	5.5	8.2	8.2			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		C: Country data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	674	San Marino	4	39	Southern Europe	Country	12.46329038	43.93841766	SMR	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	11.1	10.9	10.7	10.5	6.8	16.8	10.0	9.9	3.3	6.5	0.0	3.2	3.2	3.2	3.2			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		C: Country data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	678	Sao Tome and Principe	5	17	Middle Africa	Country	6.609772265	0.241554875	STP	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	12.9	10.6	15.2	14.9	31.8	32.3	31.5	31.8	31.5	31.2	31.4	31.1	30.8	31.1	31.1			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		E: Estimated data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	68	Bolivia (Plurinational State of)	5	5	South America	Country	-64.66224284	-16.71273412	BOL	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	15.8	16.1	16.6	16.6	16.5	16.7	20.6	16.2	17.0	16.7	17.1	17.3	22.8	23.2	23.2			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		E: Estimated data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	682	Saudi Arabia	4	145	Western Asia	Country	44.54763347	24.12594211	SAU	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	20.8	21.0	21.1	21.3	22.3	25.0	23.9	25.3	25.3	23.6	24.9	26.6	27.8	27.4	27.4			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		E: Estimated data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	686	Senegal	5	11	Western Africa	Country	-14.46636926	14.35920905	SEN	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	26.7	26.8	27.2	27.2	27.4	27.5	27.4	27.6	27.7	27.7	27.8	27.9	27.2	27.2	27.2			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		E: Estimated data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	688	Serbia	4	39	Southern Europe	Country	20.805876	44.03145697	SRB	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	10.2	12.5	8.3	8.6	9.6	8.7	10.0	11.0	10.3	9.4	7.9	8.6	8.0	7.7	7.7			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		CA: Country adjusted data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	690	Seychelles	5	14	Eastern Africa	Country	55.46561591	-4.678053059	SYC	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	13.8	12.3	19.4	17.8	9.3	10.3	12.5	18.0	6.7	9.9	14.3	12.0	8.7	8.6	8.6			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		C: Country data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	694	Sierra Leone	5	11	Western Africa	Country	-11.78306584	8.568604164	SLE	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	28.6	29.4	28.8	28.8	29.0	29.1	29.0	29.1	29.1	29.0	29.1	29.0	27.8	27.3	27.3			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		E: Estimated data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	70	Bosnia and Herzegovina	4	39	Southern Europe	Country	17.78584332	44.16845548	BIH	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	19.3	19.2	19.1	18.8	18.5	18.5	18.5	18.3	18.1	18.1	18.0	16.3	17.6	17.7	17.7			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		E: Estimated data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	702	Singapore	4	35	South-Eastern Asia	Country	103.8107883	1.361009155	SGP	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	6.7	5.9	6.3	6.8	6.0	4.8	5.0	5.8	5.7	4.4	5.1	4.7	3.5	3.6	3.6			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		CA: Country adjusted data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	703	Slovakia	4	151	Eastern Europe	Country	19.48495604	48.70741446	SVK	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	15.3	15.1	14.3	15.3	14.5	13.8	12.3	12.6	14.5	9.6	8.8	8.0	8.6	6.6	6.6			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		CA: Country adjusted data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	704	Viet Nam	4	35	South-Eastern Asia	Country	105.802499	10.09643079	VNM	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	23.6	23.5	23.6	23.7	23.8	24.0	24.2	24.0	24.1	24.3	24.1	24.0	24.4	24.5	24.5			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		E: Estimated data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	705	Slovenia	4	39	Southern Europe	Country	14.82209486	46.11958061	SVN	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	15.8	15.0	14.1	13.0	14.3	13.4	13.8	15.5	11.0	8.9	7.2	7.2	6.6	6.4	6.4			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		CA: Country adjusted data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	706	Somalia	5	14	Eastern Africa	Country	46.20367477	4.406485729	SOM	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	25.8	25.9	25.9	25.7	25.6	25.6	25.4	25.4	25.3	25.5	25.8	26.1	25.4	25.4	25.4			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		E: Estimated data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	710	South Africa	5	18	Southern Africa	Country	24.67184355	-29.99957544	ZAF	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	43.6	37.8	39.4	42.9	40.7	37.4	40.2	30.1	27.6	27.1	27.1	26.9	25.8	25.1	25.1			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		CA: Country adjusted data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	716	Zimbabwe	5	14	Eastern Africa	Country	29.86909584	-19.00075492	ZWE	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	25.7	25.7	26.2	26.9	27.0	26.9	27.0	27.2	27.9	27.7	27.4	27.2	28.0	28.2	28.2			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		E: Estimated data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	72	Botswana	5	18	Southern Africa	Country	23.81380223	-22.18810073	BWA	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	30.1	29.5	28.7	30.4	28.7	27.0	27.0	26.9	26.9	27.5	27.4	24.9	23.8	23.6	23.6			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		E: Estimated data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	722	Small island developing States (SIDS)	1			Group						ANNUAL	[2000, 2005, 2010, 2013]	2000	2013	4	PER_100000_POP	Per 100,000 population	G	Global	17.6					16.5					15.4			15.2	15.2			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		E: Estimated data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	724	Spain	4	39	Southern Europe	Country	-3.554078296	40.39211472	ESP	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	15.6	14.6	13.8	13.6	11.8	10.8	9.7	8.8	7.0	5.9	5.4	4.8	4.3	3.7	3.7			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		CA: Country adjusted data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	728	South Sudan	5	14	Eastern Africa	Country	30.32618773	7.290839152	SSD	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	24.1	24.1	24.1	23.9	23.9	23.9	23.6	23.4	23.4	23.4	23.7	24.2	28.5	27.9	27.9			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		E: Estimated data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	729	Sudan	4	15	Northern Africa	Country	29.95650159	16.02643066	SDN	0	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	24.9	24.9	24.9	24.7	24.6	24.6	24.3	24.1	24.1	24.2	24.4	22.5	23.9	24.3	24.3			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		E: Estimated data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	738	Sub-Saharan Africa (inc. Sudan)	1			Group						ANNUAL	[2000, 2005, 2010, 2013]	2000	2013	4	PER_100000_POP	Per 100,000 population	G	Global	28.2					27.8					27.0			26.6	26.6			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		E: Estimated data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	740	Suriname	5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	25.9	12.9	17.9	20.3	29.4	26.4	24.7	25.5	24.3	26.7	22.5	21.9	20.8	19.1	19.1			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		CA: Country adjusted data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	746	Northern Africa (exc. Sudan)	1			Group						ANNUAL	[2000, 2005, 2010, 2013]	2000	2013	4	PER_100000_POP	Per 100,000 population	G	Global	18.6					18.7					20.8			19.8	19.8			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		E: Estimated data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	747	Northern Africa and Western Asia	2	1	World	Region						ANNUAL	[2000, 2005, 2010, 2013]	2000	2013	4	PER_100000_POP	Per 100,000 population	G	Global	17.9					18.1					18.4			18.2	18.2			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		E: Estimated data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	748	Eswatini	5	18	Southern Africa	Country	31.50149288	-26.56471011	SWZ	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	23.6	23.9	24.3	24.5	24.6	24.4	24.6	24.8	24.9	25.0	25.1	25.4	24.2	24.2	24.2			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		E: Estimated data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	752	Sweden	4	154	Northern Europe	Country	14.3775338	60.60103109	SWE	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	6.7	7.0	6.3	6.0	5.5	5.2	5.3	5.2	4.7	4.0	3.0	3.4	3.4	2.8	2.8			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		CA: Country adjusted data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	753	Eastern and South-Eastern Asia	2	1	World	Region						ANNUAL	[2000, 2005, 2010, 2013]	2000	2013	4	PER_100000_POP	Per 100,000 population	G	Global	18.2					19.8					18.9			17.9	17.9			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		E: Estimated data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	756	Switzerland	4	155	Western Europe	Country	8.223158	46.96617097	CHE	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	8.3	7.6	7.1	7.5	6.9	5.5	4.9	5.1	4.7	4.5	4.2	4.0	4.2	3.3	3.3			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		CA: Country adjusted data
