series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	typeOfProduct_code	typeOfProduct_desc	years	min_year	max_year	n_years
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	666	Saint Pierre and Miquelon	4	21	Northern America	Country	-56.33682442	46.85812735	SPM	0	1			AGG_OIL	Oil	[2010]	2010	2010	1
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	670	Saint Vincent and the Grenadines	5	29	Caribbean	Country	-61.19024321	13.24627968	VCT	1	1			AGG_TXT	Textiles	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	670	Saint Vincent and the Grenadines	5	29	Caribbean	Country	-61.19024321	13.24627968	VCT	1	1			AGG_ARMS	Arms	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	670	Saint Vincent and the Grenadines	5	29	Caribbean	Country	-61.19024321	13.24627968	VCT	1	1			_T	Total or no breakdown	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	670	Saint Vincent and the Grenadines	5	29	Caribbean	Country	-61.19024321	13.24627968	VCT	1	1			AGG_IND	Industrial products	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	670	Saint Vincent and the Grenadines	5	29	Caribbean	Country	-61.19024321	13.24627968	VCT	1	1			AGG_CLTH	Clothing	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	670	Saint Vincent and the Grenadines	5	29	Caribbean	Country	-61.19024321	13.24627968	VCT	1	1			AGG_AGR	Agricultural products	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	678	Sao Tome and Principe	5	17	Middle Africa	Country	6.609772265	0.241554875	STP	1	1			_T	Total or no breakdown	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	678	Sao Tome and Principe	5	17	Middle Africa	Country	6.609772265	0.241554875	STP	1	1			AGG_IND	Industrial products	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	678	Sao Tome and Principe	5	17	Middle Africa	Country	6.609772265	0.241554875	STP	1	1			AGG_TXT	Textiles	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	678	Sao Tome and Principe	5	17	Middle Africa	Country	6.609772265	0.241554875	STP	1	1			AGG_ARMS	Arms	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	678	Sao Tome and Principe	5	17	Middle Africa	Country	6.609772265	0.241554875	STP	1	1			AGG_CLTH	Clothing	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	678	Sao Tome and Principe	5	17	Middle Africa	Country	6.609772265	0.241554875	STP	1	1			AGG_AGR	Agricultural products	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	68	Bolivia (Plurinational State of)	5	5	South America	Country	-64.66224284	-16.71273412	BOL	1	1			AGG_AGR	Agricultural products	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	68	Bolivia (Plurinational State of)	5	5	South America	Country	-64.66224284	-16.71273412	BOL	1	1			AGG_IND	Industrial products	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	68	Bolivia (Plurinational State of)	5	5	South America	Country	-64.66224284	-16.71273412	BOL	1	1			AGG_OIL	Oil	[2005, 2015, 2016, 2017]	2005	2017	4
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	68	Bolivia (Plurinational State of)	5	5	South America	Country	-64.66224284	-16.71273412	BOL	1	1			AGG_TXT	Textiles	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	68	Bolivia (Plurinational State of)	5	5	South America	Country	-64.66224284	-16.71273412	BOL	1	1			AGG_CLTH	Clothing	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	68	Bolivia (Plurinational State of)	5	5	South America	Country	-64.66224284	-16.71273412	BOL	1	1			_T	Total or no breakdown	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	68	Bolivia (Plurinational State of)	5	5	South America	Country	-64.66224284	-16.71273412	BOL	1	1			AGG_ARMS	Arms	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	682	Saudi Arabia	4	145	Western Asia	Country	44.54763347	24.12594211	SAU	1	1			_T	Total or no breakdown	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	682	Saudi Arabia	4	145	Western Asia	Country	44.54763347	24.12594211	SAU	1	1			AGG_TXT	Textiles	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	682	Saudi Arabia	4	145	Western Asia	Country	44.54763347	24.12594211	SAU	1	1			AGG_IND	Industrial products	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	682	Saudi Arabia	4	145	Western Asia	Country	44.54763347	24.12594211	SAU	1	1			AGG_ARMS	Arms	[2005]	2005	2005	1
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	682	Saudi Arabia	4	145	Western Asia	Country	44.54763347	24.12594211	SAU	1	1			AGG_CLTH	Clothing	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	682	Saudi Arabia	4	145	Western Asia	Country	44.54763347	24.12594211	SAU	1	1			AGG_AGR	Agricultural products	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	686	Senegal	5	11	Western Africa	Country	-14.46636926	14.35920905	SEN	1	1			AGG_ARMS	Arms	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	686	Senegal	5	11	Western Africa	Country	-14.46636926	14.35920905	SEN	1	1			AGG_CLTH	Clothing	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	686	Senegal	5	11	Western Africa	Country	-14.46636926	14.35920905	SEN	1	1			AGG_AGR	Agricultural products	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	686	Senegal	5	11	Western Africa	Country	-14.46636926	14.35920905	SEN	1	1			_T	Total or no breakdown	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	686	Senegal	5	11	Western Africa	Country	-14.46636926	14.35920905	SEN	1	1			AGG_TXT	Textiles	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	686	Senegal	5	11	Western Africa	Country	-14.46636926	14.35920905	SEN	1	1			AGG_IND	Industrial products	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	686	Senegal	5	11	Western Africa	Country	-14.46636926	14.35920905	SEN	1	1			AGG_OIL	Oil	[2010, 2015, 2016, 2017]	2010	2017	4
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	688	Serbia	4	39	Southern Europe	Country	20.805876	44.03145697	SRB	1	1			_T	Total or no breakdown	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	688	Serbia	4	39	Southern Europe	Country	20.805876	44.03145697	SRB	1	1			AGG_TXT	Textiles	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	688	Serbia	4	39	Southern Europe	Country	20.805876	44.03145697	SRB	1	1			AGG_ARMS	Arms	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	688	Serbia	4	39	Southern Europe	Country	20.805876	44.03145697	SRB	1	1			AGG_AGR	Agricultural products	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	688	Serbia	4	39	Southern Europe	Country	20.805876	44.03145697	SRB	1	1			AGG_CLTH	Clothing	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	688	Serbia	4	39	Southern Europe	Country	20.805876	44.03145697	SRB	1	1			AGG_OIL	Oil	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	688	Serbia	4	39	Southern Europe	Country	20.805876	44.03145697	SRB	1	1			AGG_IND	Industrial products	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	690	Seychelles	5	14	Eastern Africa	Country	55.46561591	-4.678053059	SYC	1	1			AGG_AGR	Agricultural products	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	690	Seychelles	5	14	Eastern Africa	Country	55.46561591	-4.678053059	SYC	1	1			AGG_ARMS	Arms	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	690	Seychelles	5	14	Eastern Africa	Country	55.46561591	-4.678053059	SYC	1	1			_T	Total or no breakdown	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	690	Seychelles	5	14	Eastern Africa	Country	55.46561591	-4.678053059	SYC	1	1			AGG_CLTH	Clothing	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	690	Seychelles	5	14	Eastern Africa	Country	55.46561591	-4.678053059	SYC	1	1			AGG_TXT	Textiles	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	690	Seychelles	5	14	Eastern Africa	Country	55.46561591	-4.678053059	SYC	1	1			AGG_IND	Industrial products	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	690	Seychelles	5	14	Eastern Africa	Country	55.46561591	-4.678053059	SYC	1	1			AGG_OIL	Oil	[2016, 2017]	2016	2017	2
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	694	Sierra Leone	5	11	Western Africa	Country	-11.78306584	8.568604164	SLE	1	1			AGG_AGR	Agricultural products	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	694	Sierra Leone	5	11	Western Africa	Country	-11.78306584	8.568604164	SLE	1	1			AGG_OIL	Oil	[2005]	2005	2005	1
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	694	Sierra Leone	5	11	Western Africa	Country	-11.78306584	8.568604164	SLE	1	1			AGG_IND	Industrial products	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	694	Sierra Leone	5	11	Western Africa	Country	-11.78306584	8.568604164	SLE	1	1			AGG_TXT	Textiles	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	694	Sierra Leone	5	11	Western Africa	Country	-11.78306584	8.568604164	SLE	1	1			_T	Total or no breakdown	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	694	Sierra Leone	5	11	Western Africa	Country	-11.78306584	8.568604164	SLE	1	1			AGG_CLTH	Clothing	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	694	Sierra Leone	5	11	Western Africa	Country	-11.78306584	8.568604164	SLE	1	1			AGG_ARMS	Arms	[2010, 2016, 2017]	2010	2017	3
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	70	Bosnia and Herzegovina	4	39	Southern Europe	Country	17.78584332	44.16845548	BIH	1	1			_T	Total or no breakdown	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	70	Bosnia and Herzegovina	4	39	Southern Europe	Country	17.78584332	44.16845548	BIH	1	1			AGG_ARMS	Arms	[2005]	2005	2005	1
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	70	Bosnia and Herzegovina	4	39	Southern Europe	Country	17.78584332	44.16845548	BIH	1	1			AGG_CLTH	Clothing	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	70	Bosnia and Herzegovina	4	39	Southern Europe	Country	17.78584332	44.16845548	BIH	1	1			AGG_IND	Industrial products	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	70	Bosnia and Herzegovina	4	39	Southern Europe	Country	17.78584332	44.16845548	BIH	1	1			AGG_AGR	Agricultural products	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	70	Bosnia and Herzegovina	4	39	Southern Europe	Country	17.78584332	44.16845548	BIH	1	1			AGG_TXT	Textiles	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	70	Bosnia and Herzegovina	4	39	Southern Europe	Country	17.78584332	44.16845548	BIH	1	1			AGG_OIL	Oil	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	702	Singapore	4	35	South-Eastern Asia	Country	103.8107883	1.361009155	SGP	1	1			AGG_CLTH	Clothing	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	702	Singapore	4	35	South-Eastern Asia	Country	103.8107883	1.361009155	SGP	1	1			AGG_TXT	Textiles	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	702	Singapore	4	35	South-Eastern Asia	Country	103.8107883	1.361009155	SGP	1	1			_T	Total or no breakdown	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	702	Singapore	4	35	South-Eastern Asia	Country	103.8107883	1.361009155	SGP	1	1			AGG_OIL	Oil	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	702	Singapore	4	35	South-Eastern Asia	Country	103.8107883	1.361009155	SGP	1	1			AGG_ARMS	Arms	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	702	Singapore	4	35	South-Eastern Asia	Country	103.8107883	1.361009155	SGP	1	1			AGG_AGR	Agricultural products	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	702	Singapore	4	35	South-Eastern Asia	Country	103.8107883	1.361009155	SGP	1	1			AGG_IND	Industrial products	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	704	Viet Nam	4	35	South-Eastern Asia	Country	105.802499	10.09643079	VNM	1	1			AGG_ARMS	Arms	[2005]	2005	2005	1
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	704	Viet Nam	4	35	South-Eastern Asia	Country	105.802499	10.09643079	VNM	1	1			AGG_CLTH	Clothing	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	704	Viet Nam	4	35	South-Eastern Asia	Country	105.802499	10.09643079	VNM	1	1			AGG_TXT	Textiles	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	704	Viet Nam	4	35	South-Eastern Asia	Country	105.802499	10.09643079	VNM	1	1			_T	Total or no breakdown	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	704	Viet Nam	4	35	South-Eastern Asia	Country	105.802499	10.09643079	VNM	1	1			AGG_AGR	Agricultural products	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	704	Viet Nam	4	35	South-Eastern Asia	Country	105.802499	10.09643079	VNM	1	1			AGG_IND	Industrial products	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	704	Viet Nam	4	35	South-Eastern Asia	Country	105.802499	10.09643079	VNM	1	1			AGG_OIL	Oil	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	710	South Africa	5	18	Southern Africa	Country	24.67184355	-29.99957544	ZAF	1	1			AGG_OIL	Oil	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	710	South Africa	5	18	Southern Africa	Country	24.67184355	-29.99957544	ZAF	1	1			AGG_TXT	Textiles	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	710	South Africa	5	18	Southern Africa	Country	24.67184355	-29.99957544	ZAF	1	1			_T	Total or no breakdown	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	710	South Africa	5	18	Southern Africa	Country	24.67184355	-29.99957544	ZAF	1	1			AGG_IND	Industrial products	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	710	South Africa	5	18	Southern Africa	Country	24.67184355	-29.99957544	ZAF	1	1			AGG_CLTH	Clothing	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	710	South Africa	5	18	Southern Africa	Country	24.67184355	-29.99957544	ZAF	1	1			AGG_AGR	Agricultural products	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	710	South Africa	5	18	Southern Africa	Country	24.67184355	-29.99957544	ZAF	1	1			AGG_ARMS	Arms	[2015, 2016, 2017]	2015	2017	3
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	716	Zimbabwe	5	14	Eastern Africa	Country	29.86909584	-19.00075492	ZWE	1	1			AGG_TXT	Textiles	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	716	Zimbabwe	5	14	Eastern Africa	Country	29.86909584	-19.00075492	ZWE	1	1			AGG_CLTH	Clothing	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	716	Zimbabwe	5	14	Eastern Africa	Country	29.86909584	-19.00075492	ZWE	1	1			_T	Total or no breakdown	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	716	Zimbabwe	5	14	Eastern Africa	Country	29.86909584	-19.00075492	ZWE	1	1			AGG_AGR	Agricultural products	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	716	Zimbabwe	5	14	Eastern Africa	Country	29.86909584	-19.00075492	ZWE	1	1			AGG_OIL	Oil	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	716	Zimbabwe	5	14	Eastern Africa	Country	29.86909584	-19.00075492	ZWE	1	1			AGG_ARMS	Arms	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	716	Zimbabwe	5	14	Eastern Africa	Country	29.86909584	-19.00075492	ZWE	1	1			AGG_IND	Industrial products	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	72	Botswana	5	18	Southern Africa	Country	23.81380223	-22.18810073	BWA	1	1			AGG_CLTH	Clothing	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	72	Botswana	5	18	Southern Africa	Country	23.81380223	-22.18810073	BWA	1	1			AGG_OIL	Oil	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	72	Botswana	5	18	Southern Africa	Country	23.81380223	-22.18810073	BWA	1	1			AGG_TXT	Textiles	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	72	Botswana	5	18	Southern Africa	Country	23.81380223	-22.18810073	BWA	1	1			AGG_AGR	Agricultural products	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	72	Botswana	5	18	Southern Africa	Country	23.81380223	-22.18810073	BWA	1	1			AGG_IND	Industrial products	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	72	Botswana	5	18	Southern Africa	Country	23.81380223	-22.18810073	BWA	1	1			_T	Total or no breakdown	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	72	Botswana	5	18	Southern Africa	Country	23.81380223	-22.18810073	BWA	1	1			AGG_ARMS	Arms	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	722	Small island developing States (SIDS)	1			Group								AGG_IND	Industrial products	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	722	Small island developing States (SIDS)	1			Group								AGG_ARMS	Arms	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	722	Small island developing States (SIDS)	1			Group								AGG_TXT	Textiles	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	722	Small island developing States (SIDS)	1			Group								AGG_CLTH	Clothing	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	722	Small island developing States (SIDS)	1			Group								_T	Total or no breakdown	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	722	Small island developing States (SIDS)	1			Group								AGG_AGR	Agricultural products	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	722	Small island developing States (SIDS)	1			Group								AGG_OIL	Oil	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	729	Sudan	4	15	Northern Africa	Country	29.95650159	16.02643066	SDN	0	1			AGG_IND	Industrial products	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	729	Sudan	4	15	Northern Africa	Country	29.95650159	16.02643066	SDN	0	1			AGG_CLTH	Clothing	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	729	Sudan	4	15	Northern Africa	Country	29.95650159	16.02643066	SDN	0	1			AGG_ARMS	Arms	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	729	Sudan	4	15	Northern Africa	Country	29.95650159	16.02643066	SDN	0	1			AGG_AGR	Agricultural products	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	729	Sudan	4	15	Northern Africa	Country	29.95650159	16.02643066	SDN	0	1			AGG_TXT	Textiles	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	729	Sudan	4	15	Northern Africa	Country	29.95650159	16.02643066	SDN	0	1			_T	Total or no breakdown	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	729	Sudan	4	15	Northern Africa	Country	29.95650159	16.02643066	SDN	0	1			AGG_OIL	Oil	[2010, 2016, 2017]	2010	2017	3
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	738	Sub-Saharan Africa (inc. Sudan)	1			Group								_T	Total or no breakdown	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	738	Sub-Saharan Africa (inc. Sudan)	1			Group								AGG_AGR	Agricultural products	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	738	Sub-Saharan Africa (inc. Sudan)	1			Group								AGG_IND	Industrial products	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
