goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	sex_code	sex_desc	typeOfSkill_code	typeOfSkill_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2014	value_2015	value_2016	value_2017	value_2018	value_2019	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.4	By 2030, substantially increase the number of youth and adults who have relevant skills, including technical and vocational skills, for employment, decent jobs and entrepreneurship	C040401	4.4.1	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	2020.Q2.G.03	['education', 'computer literacy', 'youth']	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	196	Cyprus	4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1			_T	Both sexes	SKILL_ICTCDV	Connecting and installing new devices	[2014]	2014	2014	1	PT	Percentage	G	Global	34.99582						34.99582				Statistical Service of Cyprus		_X: Data nature not available
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.4	By 2030, substantially increase the number of youth and adults who have relevant skills, including technical and vocational skills, for employment, decent jobs and entrepreneurship	C040401	4.4.1	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	2020.Q2.G.03	['education', 'computer literacy', 'youth']	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	196	Cyprus	4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1			F	Female	SKILL_ICTSSHT	Using basic arithmetic formula in a spreadsheet	[2014, 2015, 2016]	2014	2016	3	PT	Percentage	G	Global	36.81705	27.2044	23.21052				23.21052				[2014-2015]: Eurostat // [2016]: STATISTICAL SERVICE OF CYPRUS		_X: Data nature not available
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.4	By 2030, substantially increase the number of youth and adults who have relevant skills, including technical and vocational skills, for employment, decent jobs and entrepreneurship	C040401	4.4.1	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	2020.Q2.G.03	['education', 'computer literacy', 'youth']	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	196	Cyprus	4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1			M	Male	SKILL_ICTCDV	Connecting and installing new devices	[2014]	2014	2014	1	PT	Percentage	G	Global	40.9272						40.9272				Eurostat		_X: Data nature not available
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.4	By 2030, substantially increase the number of youth and adults who have relevant skills, including technical and vocational skills, for employment, decent jobs and entrepreneurship	C040401	4.4.1	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	2020.Q2.G.03	['education', 'computer literacy', 'youth']	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	196	Cyprus	4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1			_T	Both sexes	SKILL_ICTCPT	Using copy and paste tools to duplicate or move information within a document	[2014, 2015]	2014	2015	2	PT	Percentage	G	Global	58.85987	44.58377					44.58377				[2014]: Statistical Service of Cyprus // [2015]: Eurostat		_X: Data nature not available
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.4	By 2030, substantially increase the number of youth and adults who have relevant skills, including technical and vocational skills, for employment, decent jobs and entrepreneurship	C040401	4.4.1	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	2020.Q2.G.03	['education', 'computer literacy', 'youth']	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	196	Cyprus	4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1			M	Male	SKILL_ICTCPT	Using copy and paste tools to duplicate or move information within a document	[2014, 2015]	2014	2015	2	PT	Percentage	G	Global	60.08632	43.81463					43.81463				Eurostat		_X: Data nature not available
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.4	By 2030, substantially increase the number of youth and adults who have relevant skills, including technical and vocational skills, for employment, decent jobs and entrepreneurship	C040401	4.4.1	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	2020.Q2.G.03	['education', 'computer literacy', 'youth']	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	196	Cyprus	4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1			F	Female	SKILL_ICTCPT	Using copy and paste tools to duplicate or move information within a document	[2014, 2015]	2014	2015	2	PT	Percentage	G	Global	57.7404	45.30729					45.30729				Eurostat		_X: Data nature not available
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.4	By 2030, substantially increase the number of youth and adults who have relevant skills, including technical and vocational skills, for employment, decent jobs and entrepreneurship	C040401	4.4.1	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	2020.Q2.G.03	['education', 'computer literacy', 'youth']	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	196	Cyprus	4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1			F	Female	SKILL_ICTPRGM	Writing a computer program using a specialized programming language	[2014, 2015, 2016]	2014	2016	3	PT	Percentage	G	Global	4.21182	1.5735	1.62029				1.62029				[2014-2015]: Eurostat // [2016]: STATISTICAL SERVICE OF CYPRUS		_X: Data nature not available
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.4	By 2030, substantially increase the number of youth and adults who have relevant skills, including technical and vocational skills, for employment, decent jobs and entrepreneurship	C040401	4.4.1	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	2020.Q2.G.03	['education', 'computer literacy', 'youth']	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	196	Cyprus	4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1			_T	Both sexes	SKILL_ICTPRGM	Writing a computer program using a specialized programming language	[2014, 2015, 2016, 2017]	2014	2017	4	PT	Percentage	G	Global	6.67646	2.2496	2.85351	2.79455			2.79455				Statistical Service of Cyprus		_X: Data nature not available
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.4	By 2030, substantially increase the number of youth and adults who have relevant skills, including technical and vocational skills, for employment, decent jobs and entrepreneurship	C040401	4.4.1	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	2020.Q2.G.03	['education', 'computer literacy', 'youth']	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	196	Cyprus	4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1			M	Male	SKILL_ICTPRGM	Writing a computer program using a specialized programming language	[2014, 2015, 2016]	2014	2016	3	PT	Percentage	G	Global	9.37789	2.90421	4.19498				4.19498				[2014-2015]: Eurostat // [2016]: STATISTICAL SERVICE OF CYPRUS		_X: Data nature not available
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.4	By 2030, substantially increase the number of youth and adults who have relevant skills, including technical and vocational skills, for employment, decent jobs and entrepreneurship	C040401	4.4.1	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	2020.Q2.G.03	['education', 'computer literacy', 'youth']	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	196	Cyprus	4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1			F	Female	SKILL_ICTSFWR	Finding, downloading, installing and configuring software	[2015, 2016]	2015	2016	2	PT	Percentage	G	Global		28.32841	44.52802				44.52802				[2015]: Eurostat // [2016]: STATISTICAL SERVICE OF CYPRUS		_X: Data nature not available
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.4	By 2030, substantially increase the number of youth and adults who have relevant skills, including technical and vocational skills, for employment, decent jobs and entrepreneurship	C040401	4.4.1	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	2020.Q2.G.03	['education', 'computer literacy', 'youth']	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	196	Cyprus	4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1			_T	Both sexes	SKILL_ICTSFWR	Finding, downloading, installing and configuring software	[2015, 2016, 2017]	2015	2017	3	PT	Percentage	G	Global		32.99856	47.50475	44.51261			44.51261				[2015]: Eurostat // [2016-2017]: Statistical Service of Cyprus		_X: Data nature not available
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.4	By 2030, substantially increase the number of youth and adults who have relevant skills, including technical and vocational skills, for employment, decent jobs and entrepreneurship	C040401	4.4.1	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	2020.Q2.G.03	['education', 'computer literacy', 'youth']	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	196	Cyprus	4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1			M	Male	SKILL_ICTSFWR	Finding, downloading, installing and configuring software	[2015, 2016]	2015	2016	2	PT	Percentage	G	Global		37.96143	50.74279				50.74279				[2015]: Eurostat // [2016]: STATISTICAL SERVICE OF CYPRUS		_X: Data nature not available
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.4	By 2030, substantially increase the number of youth and adults who have relevant skills, including technical and vocational skills, for employment, decent jobs and entrepreneurship	C040401	4.4.1	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	2020.Q2.G.03	['education', 'computer literacy', 'youth']	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	20	Andorra	4	39	Southern Europe	Country	1.576257417	42.54548611	AND	1	1			_T	Both sexes	SKILL_ICTPST	Creating electronic presentations with presentation software	[2017]	2017	2017	1	PT	Percentage	G	Global				45.11667			45.11667				ITU		_X: Data nature not available
