series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	educationLevel_code	educationLevel_desc	typeOfSkill_code	typeOfSkill_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2001	value_2003	value_2006	value_2007	value_2009	value_2011	value_2012	value_2015	value_2016	value_2018	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
SE_LGP_ACHI	Language test parity index for achievement (ratio)	499	Montenegro	4	39	Southern Europe	Country	19.25214024	42.78717043	MNE	1	1	ISCED11_2	Lower secondary	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2015, 2018]	2015	2018	2	RO	Ratio	G	Global									0.85080630592009		0.83075158167418	0.83075158167418				[2015]: PISA 2015 // [2018]: PISA 2018		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	504	Morocco	4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1	ISCED11A_0_G23	Grades 2/3	SKILL_READ	Skill: Minimum proficiency in reading	[2001, 2006]	2001	2006	2	RO	Ratio	G	Global		1.45647662563917		0.72829275485448								0.72829275485448				[2001]: PIRLS 2001 // [2006]: PIRLS 2006		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	504	Morocco	4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1	ISCED11_2	Lower secondary	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2003, 2007, 2011, 2015]	2003	2015	4	RO	Ratio	G	Global			1.68918683180221		1.49453743479116		0.525969801871673		1.54944305895558			1.54944305895558				[2003]: TIMSS 2003 // [2007]: TIMSS 2007 // [2011]: TIMSS 2011 // [2015]: TIMSS 2015		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	504	Morocco	4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1	ISCED11A_0_G23	Grades 2/3	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2007, 2011, 2015]	2007	2015	3	RO	Ratio	G	Global					2.59980030964915		0.342123945842162		2.1116452343234			2.1116452343234				[2007]: TIMSS 2007 // [2011]: TIMSS 2011 // [2015]: TIMSS 2015		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	504	Morocco	4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1	ISCED11_2	Lower secondary	SKILL_READ	Skill: Minimum proficiency in reading	[2018]	2018	2018	1	RO	Ratio	G	Global											6.14213027762553	6.14213027762553				PISA 2018		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	51	Armenia	4	145	Western Asia	Country	44.93839317	40.29499741	ARM	1	1	ISCED11_1	Primary	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2003, 2007, 2015]	2003	2015	3	RO	Ratio	G	Global			0.739907639570967		1.03550678515742				0.925655084817182			0.925655084817182				[2003]: TIMSS 2003 // [2007]: TIMSS 2007 // [2015]: TIMSS 2015		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	51	Armenia	4	145	Western Asia	Country	44.93839317	40.29499741	ARM	1	1	ISCED11_2	Lower secondary	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2003, 2007]	2003	2007	2	RO	Ratio	G	Global			0.949861568789185		1.15574579472205							1.15574579472205				[2003]: TIMSS 2003 // [2007]: TIMSS 2007		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	512	Oman	4	145	Western Asia	Country	57.87743482	21.98805614	OMN	1	1	ISCED11_2	Lower secondary	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2007, 2011]	2007	2011	2	RO	Ratio	G	Global					1.30068851496012		3.65792963976474					3.65792963976474				[2007]: TIMSS 2007 // [2011]: TIMSS 2011		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	512	Oman	4	145	Western Asia	Country	57.87743482	21.98805614	OMN	1	1	ISCED11A_0_G23	Grades 2/3	SKILL_READ	Skill: Minimum proficiency in reading	[2011, 2016]	2011	2016	2	RO	Ratio	G	Global							0.861239432349841			1.13399821413125		1.13399821413125				[2011]: PIRLS 2011 // [2016]: PIRLS 2016		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	512	Oman	4	145	Western Asia	Country	57.87743482	21.98805614	OMN	1	1	ISCED11A_0_G23	Grades 2/3	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2015]	2015	2015	1	RO	Ratio	G	Global									0.795896961475915			0.795896961475915				TIMSS 2015		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	528	Netherlands	4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1	ISCED11_2	Lower secondary	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2000, 2003, 2006, 2009, 2012, 2015, 2018]	2000	2018	7	RO	Ratio	G	Global	0.951441050507467		0.948154165157439	0.754254024974867		0.840775159489949		0.812012266381623	0.744151919116503		0.72898869059871	0.72898869059871				[2000]: PISA 2000 // [2003]: PISA 2003 // [2006]: PISA 2006 // [2009]: PISA 2009 // [2012]: PISA 2012 // [2015]: PISA 2015 // [2018]: PISA 2018		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	528	Netherlands	4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1	ISCED11_2	Lower secondary	SKILL_READ	Skill: Minimum proficiency in reading	[2000, 2003, 2006, 2009, 2012, 2015, 2018]	2000	2018	7	RO	Ratio	G	Global	0.930757905173201		0.942628721446552	0.67947342389456		0.853904791549498		0.792698154193476	0.770389094129162		0.651185673795038	0.651185673795038				[2000]: PISA 2000 // [2003]: PISA 2003 // [2006]: PISA 2006 // [2009]: PISA 2009 // [2012]: PISA 2012 // [2015]: PISA 2015 // [2018]: PISA 2018		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	528	Netherlands	4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1	ISCED11A_0_G23	Grades 2/3	SKILL_READ	Skill: Minimum proficiency in reading	[2001, 2006, 2011, 2016]	2001	2016	4	RO	Ratio	G	Global		0.989390914013393		0.951956345486732			0.99206866030354			0.837171518799348		0.837171518799348				[2001]: PIRLS 2001 // [2006]: PIRLS 2006 // [2011]: PIRLS 2011 // [2016]: PIRLS 2016		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	528	Netherlands	4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1	ISCED11A_0_G23	Grades 2/3	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2003, 2007, 2011, 2015]	2003	2015	4	RO	Ratio	G	Global			0.813600933834233		0.906776443605226		0.782049129616996		1.02639952209534			1.02639952209534				[2003]: TIMSS 2003 // [2007]: TIMSS 2007 // [2011]: TIMSS 2011 // [2015]: TIMSS 2015		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	554	New Zealand	4	53	Australia and New Zealand	Country	170.4755673	-43.98721568	NZL	1	1	ISCED11_2	Lower secondary	SKILL_READ	Skill: Minimum proficiency in reading	[2000, 2003, 2006, 2009, 2012, 2015, 2018]	2000	2018	7	RO	Ratio	G	Global	0.773648354735141		0.822502763547141	0.830481851267512		0.802366756846102		0.790778204070789	0.858738500878848		0.857544781791108	0.857544781791108				[2000]: PISA 2000 // [2003]: PISA 2003 // [2006]: PISA 2006 // [2009]: PISA 2009 // [2012]: PISA 2012 // [2015]: PISA 2015 // [2018]: PISA 2018		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	554	New Zealand	4	53	Australia and New Zealand	Country	170.4755673	-43.98721568	NZL	1	1	ISCED11_2	Lower secondary	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2000, 2003, 2006, 2009, 2012, 2015, 2018]	2000	2018	7	RO	Ratio	G	Global	0.879778019507209		0.923875811469267	0.935120280715299		0.813511158785357		0.789454541430479	0.890164233886491		0.896772832338777	0.896772832338777				[2000]: PISA 2000 // [2003]: PISA 2003 // [2006]: PISA 2006 // [2009]: PISA 2009 // [2012]: PISA 2012 // [2015]: PISA 2015 // [2018]: PISA 2018		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	554	New Zealand	4	53	Australia and New Zealand	Country	170.4755673	-43.98721568	NZL	1	1	ISCED11A_0_G23	Grades 2/3	SKILL_READ	Skill: Minimum proficiency in reading	[2001, 2006, 2011, 2016]	2001	2016	4	RO	Ratio	G	Global		0.819198098578029		0.879972313596523			0.827804354409652			0.853916918319098		0.853916918319098				[2001]: PIRLS 2001 // [2006]: PIRLS 2006 // [2011]: PIRLS 2011 // [2016]: PIRLS 2016		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	554	New Zealand	4	53	Australia and New Zealand	Country	170.4755673	-43.98721568	NZL	1	1	ISCED11A_0_G23	Grades 2/3	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2003, 2007, 2011, 2015]	2003	2015	4	RO	Ratio	G	Global			0.329155816676487		0.545102839158297		0.886173001318808		0.79572073207451			0.79572073207451				[2003]: TIMSS 2003 // [2007]: TIMSS 2007 // [2011]: TIMSS 2011 // [2015]: TIMSS 2015		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	558	Nicaragua	5	13	Central America	Country	-85.03060315	12.84210839	NIC	1	1	ISCED11A_0_G23	Grades 2/3	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2006]	2006	2006	1	RO	Ratio	G	Global				0.824279357209512								0.824279357209512				LLECE 2006		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	558	Nicaragua	5	13	Central America	Country	-85.03060315	12.84210839	NIC	1	1	ISCED11_1	Primary	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2006]	2006	2006	1	RO	Ratio	G	Global				0.765555896805897								0.765555896805897				LLECE 2006		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	558	Nicaragua	5	13	Central America	Country	-85.03060315	12.84210839	NIC	1	1	ISCED11_1	Primary	SKILL_READ	Skill: Minimum proficiency in reading	[2006]	2006	2006	1	RO	Ratio	G	Global				0.387577211891829								0.387577211891829				LLECE 2006		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	56	Belgium	4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1	ISCED11_2	Lower secondary	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2000, 2003, 2006, 2009, 2012, 2015, 2018]	2000	2018	7	RO	Ratio	G	Global	0.937518430352528		0.952766391205222	0.921548369532659		0.892773449603778		0.854805706344166	0.733579464824642		0.76468905573407	0.76468905573407				[2000]: PISA 2000 // [2003]: PISA 2003 // [2006]: PISA 2006 // [2009]: PISA 2009 // [2012]: PISA 2012 // [2015]: PISA 2015 // [2018]: PISA 2018		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	56	Belgium	4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1	ISCED11_2	Lower secondary	SKILL_READ	Skill: Minimum proficiency in reading	[2000, 2003, 2006, 2009, 2012, 2015, 2018]	2000	2018	7	RO	Ratio	G	Global	0.94794020460477		0.945695543862659	0.898777438683842		0.870939316272622		0.866601221437152	0.725625917077706		0.707995667324363	0.707995667324363				[2000]: PISA 2000 // [2003]: PISA 2003 // [2006]: PISA 2006 // [2009]: PISA 2009 // [2012]: PISA 2012 // [2015]: PISA 2015 // [2018]: PISA 2018		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	578	Norway	4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1	ISCED11_2	Lower secondary	SKILL_READ	Skill: Minimum proficiency in reading	[2000, 2003, 2006, 2009, 2012, 2015, 2018]	2000	2018	7	RO	Ratio	G	Global	0.749332995526858		0.721832922888209	0.736020392433582		0.763458220796589		0.794798895694159	0.828277306392227		0.767349393339548	0.767349393339548				[2000]: PISA 2000 // [2003]: PISA 2003 // [2006]: PISA 2006 // [2009]: PISA 2009 // [2012]: PISA 2012 // [2015]: PISA 2015 // [2018]: PISA 2018		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	578	Norway	4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1	ISCED11_2	Lower secondary	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2000, 2003, 2006, 2009, 2012, 2015, 2018]	2000	2018	7	RO	Ratio	G	Global	0.715078865100611		0.736041458991228	0.743056306344989		0.691378493938215		0.770092463208008	0.788445794107595		0.812958494095928	0.812958494095928				[2000]: PISA 2000 // [2003]: PISA 2003 // [2006]: PISA 2006 // [2009]: PISA 2009 // [2012]: PISA 2012 // [2015]: PISA 2015 // [2018]: PISA 2018		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	578	Norway	4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1	ISCED11A_0_G23	Grades 2/3	SKILL_READ	Skill: Minimum proficiency in reading	[2001, 2006, 2011, 2016]	2001	2016	4	RO	Ratio	G	Global		0.51319728847504		0.701597771389764			0.913480285844313			0.989959437826873		0.989959437826873				[2001]: PIRLS 2001 // [2006]: PIRLS 2006 // [2011]: PIRLS 2011 // [2016]: PIRLS 2016		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	578	Norway	4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1	ISCED11_1	Primary	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2003, 2007, 2011, 2015]	2003	2015	4	RO	Ratio	G	Global			0.665575913724471		0.606040744757687		0.839062262866243		0.738829292921051			0.738829292921051				[2003]: TIMSS 2003 // [2007]: TIMSS 2007 // [2011]: TIMSS 2011 // [2015]: TIMSS 2015		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	578	Norway	4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1	ISCED11A_0_G23	Grades 2/3	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2003, 2007, 2011, 2015]	2003	2015	4	RO	Ratio	G	Global			0.167692297048176		0.77990382216172		1.06336455613761		0.858250717656334			0.858250717656334				[2003]: TIMSS 2003 // [2007]: TIMSS 2007 // [2011]: TIMSS 2011 // [2015]: TIMSS 2015		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	591	Panama	5	13	Central America	Country	-81.26616623	8.450965746	PAN	1	1	ISCED11_1	Primary	SKILL_READ	Skill: Minimum proficiency in reading	[2006]	2006	2006	1	RO	Ratio	G	Global				0.538783678886276								0.538783678886276				LLECE 2006		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	591	Panama	5	13	Central America	Country	-81.26616623	8.450965746	PAN	1	1	ISCED11A_0_G23	Grades 2/3	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2006]	2006	2006	1	RO	Ratio	G	Global				0.736197151678827								0.736197151678827				LLECE 2006		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	591	Panama	5	13	Central America	Country	-81.26616623	8.450965746	PAN	1	1	ISCED11_1	Primary	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2006]	2006	2006	1	RO	Ratio	G	Global				0.738934307330447								0.738934307330447				LLECE 2006		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	591	Panama	5	13	Central America	Country	-81.26616623	8.450965746	PAN	1	1	ISCED11_2	Lower secondary	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2009, 2018]	2009	2018	2	RO	Ratio	G	Global						0.785846943488241					1.01800952699496	1.01800952699496				[2009]: PISA 2009 // [2018]: PISA 2018		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	591	Panama	5	13	Central America	Country	-81.26616623	8.450965746	PAN	1	1	ISCED11_2	Lower secondary	SKILL_READ	Skill: Minimum proficiency in reading	[2009, 2018]	2009	2018	2	RO	Ratio	G	Global						0.428739097223341					0.643015376008846	0.643015376008846				[2009]: PISA 2009 // [2018]: PISA 2018		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	600	Paraguay	5	5	South America	Country	-60.54854225	-21.70216237	PRY	1	1	ISCED11A_0_G23	Grades 2/3	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2006]	2006	2006	1	RO	Ratio	G	Global				0.904843731104916								0.904843731104916				LLECE 2006		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	600	Paraguay	5	5	South America	Country	-60.54854225	-21.70216237	PRY	1	1	ISCED11_1	Primary	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2006]	2006	2006	1	RO	Ratio	G	Global				0.668083528331054								0.668083528331054				LLECE 2006		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	600	Paraguay	5	5	South America	Country	-60.54854225	-21.70216237	PRY	1	1	ISCED11_1	Primary	SKILL_READ	Skill: Minimum proficiency in reading	[2006]	2006	2006	1	RO	Ratio	G	Global				0.456933501222154								0.456933501222154				LLECE 2006		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	600	Paraguay	5	5	South America	Country	-60.54854225	-21.70216237	PRY	1	1	ISCED11_2	Lower secondary	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2015]	2015	2015	1	RO	Ratio	G	Global									0.252961329001581			0.252961329001581				PISA D 2015		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	600	Paraguay	5	5	South America	Country	-60.54854225	-21.70216237	PRY	1	1	ISCED11_2	Lower secondary	SKILL_READ	Skill: Minimum proficiency in reading	[2015]	2015	2015	1	RO	Ratio	G	Global									0.391127528075992			0.391127528075992				PISA D 2015		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	604	Peru	5	5	South America	Country	-71.82093277	-13.58939705	PER	1	1	ISCED11_2	Lower secondary	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2000, 2009, 2012, 2015, 2018]	2000	2018	5	RO	Ratio	G	Global	0.0613254801375715					0.203253325347483		0.172052264539648	0.267404616300646		0.278633961094072	0.278633961094072				[2000]: PISA 2000 // [2009]: PISA 2009 // [2012]: PISA 2012 // [2015]: PISA 2015 // [2018]: PISA 2018		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	604	Peru	5	5	South America	Country	-71.82093277	-13.58939705	PER	1	1	ISCED11_2	Lower secondary	SKILL_READ	Skill: Minimum proficiency in reading	[2000, 2009, 2012, 2015, 2018]	2000	2018	5	RO	Ratio	G	Global	0.0936066307032443					0.156581081362814		0.184665577308884	0.231583009299219		0.297474530680293	0.297474530680293				[2000]: PISA 2000 // [2009]: PISA 2009 // [2012]: PISA 2012 // [2015]: PISA 2015 // [2018]: PISA 2018		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	604	Peru	5	5	South America	Country	-71.82093277	-13.58939705	PER	1	1	ISCED11_1	Primary	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2006]	2006	2006	1	RO	Ratio	G	Global				0.223768989578259								0.223768989578259				LLECE 2006		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	604	Peru	5	5	South America	Country	-71.82093277	-13.58939705	PER	1	1	ISCED11_1	Primary	SKILL_READ	Skill: Minimum proficiency in reading	[2006]	2006	2006	1	RO	Ratio	G	Global				0.187615367726947								0.187615367726947				LLECE 2006		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	604	Peru	5	5	South America	Country	-71.82093277	-13.58939705	PER	1	1	ISCED11A_0_G23	Grades 2/3	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2006]	2006	2006	1	RO	Ratio	G	Global				0.396340295827958								0.396340295827958				LLECE 2006		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	608	Philippines	4	35	South-Eastern Asia	Country	120.8601418	14.16591706	PHL	1	1	ISCED11_2	Lower secondary	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2018]	2018	2018	1	RO	Ratio	G	Global											0.827503940567384	0.827503940567384				PISA 2018		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	608	Philippines	4	35	South-Eastern Asia	Country	120.8601418	14.16591706	PHL	1	1	ISCED11_2	Lower secondary	SKILL_READ	Skill: Minimum proficiency in reading	[2018]	2018	2018	1	RO	Ratio	G	Global											0.828527786054461	0.828527786054461				PISA 2018		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	616	Poland	4	151	Eastern Europe	Country	19.40660158	52.1226733	POL	1	1	ISCED11_2	Lower secondary	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2000, 2003, 2006, 2009, 2012, 2015, 2018]	2000	2018	7	RO	Ratio	G	Global	0.67104188262578		1.10942077966659	0.84520430561968		0.884021169273792		0.926368307865037	0.79298457907861		0.895872164488421	0.895872164488421				[2000]: PISA 2000 // [2003]: PISA 2003 // [2006]: PISA 2006 // [2009]: PISA 2009 // [2012]: PISA 2012 // [2015]: PISA 2015 // [2018]: PISA 2018		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	616	Poland	4	151	Eastern Europe	Country	19.40660158	52.1226733	POL	1	1	ISCED11_2	Lower secondary	SKILL_READ	Skill: Minimum proficiency in reading	[2000, 2006, 2009, 2012, 2015, 2018]	2000	2018	6	RO	Ratio	G	Global	0.645705587833298			0.849068858520301		0.737961824703775		0.950772621395165	0.793608321570141		0.809506043041203	0.809506043041203				[2000]: PISA 2000 // [2006]: PISA 2006 // [2009]: PISA 2009 // [2012]: PISA 2012 // [2015]: PISA 2015 // [2018]: PISA 2018		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	616	Poland	4	151	Eastern Europe	Country	19.40660158	52.1226733	POL	1	1	ISCED11A_0_G23	Grades 2/3	SKILL_READ	Skill: Minimum proficiency in reading	[2006, 2011]	2006	2011	2	RO	Ratio	G	Global				0.829290216896288			0.570028443652509					0.570028443652509				[2006]: PIRLS 2006 // [2011]: PIRLS 2011		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	620	Portugal	4	39	Southern Europe	Country	-7.961599811	39.68509315	PRT	1	1	ISCED11_2	Lower secondary	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2000, 2003, 2006, 2009, 2012, 2015, 2018]	2000	2018	7	RO	Ratio	G	Global	0.721488160921229		0.693683006604303	0.839245443566722		0.861446644919475		0.916323245845162	0.817283337136271		0.820568349241188	0.820568349241188				[2000]: PISA 2000 // [2003]: PISA 2003 // [2006]: PISA 2006 // [2009]: PISA 2009 // [2012]: PISA 2012 // [2015]: PISA 2015 // [2018]: PISA 2018		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	620	Portugal	4	39	Southern Europe	Country	-7.961599811	39.68509315	PRT	1	1	ISCED11_2	Lower secondary	SKILL_READ	Skill: Minimum proficiency in reading	[2000, 2003, 2006, 2009, 2012, 2015, 2018]	2000	2018	7	RO	Ratio	G	Global	0.736106259975767		0.505472256498887	0.684891869357286		0.839373420267299		0.866678327569349	0.856322822996434		0.764213045242925	0.764213045242925				[2000]: PISA 2000 // [2003]: PISA 2003 // [2006]: PISA 2006 // [2009]: PISA 2009 // [2012]: PISA 2012 // [2015]: PISA 2015 // [2018]: PISA 2018		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	620	Portugal	4	39	Southern Europe	Country	-7.961599811	39.68509315	PRT	1	1	ISCED11A_0_G23	Grades 2/3	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2011, 2015]	2011	2015	2	RO	Ratio	G	Global							0.968468909114129		0.806242053262383			0.806242053262383				[2011]: TIMSS 2011 // [2015]: TIMSS 2015		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	620	Portugal	4	39	Southern Europe	Country	-7.961599811	39.68509315	PRT	1	1	ISCED11A_0_G23	Grades 2/3	SKILL_READ	Skill: Minimum proficiency in reading	[2011, 2016]	2011	2016	2	RO	Ratio	G	Global							0.855147267385843			0.998694039582599		0.998694039582599				[2011]: PIRLS 2011 // [2016]: PIRLS 2016		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	634	Qatar	4	145	Western Asia	Country	51.19152467	25.28355379	QAT	1	1	ISCED11_2	Lower secondary	SKILL_READ	Skill: Minimum proficiency in reading	[2006, 2009, 2012, 2015, 2018]	2006	2018	5	RO	Ratio	G	Global				1.09729239649086		1.13329687014677		1.76399925215793	1.44414802896183		1.34241526077075	1.34241526077075				[2006]: PISA 2006 // [2009]: PISA 2009 // [2012]: PISA 2012 // [2015]: PISA 2015 // [2018]: PISA 2018		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	634	Qatar	4	145	Western Asia	Country	51.19152467	25.28355379	QAT	1	1	ISCED11A_0_G23	Grades 2/3	SKILL_READ	Skill: Minimum proficiency in reading	[2006, 2016]	2006	2016	2	RO	Ratio	G	Global				0.54250551948315						1.41121106056252		1.41121106056252				[2006]: PIRLS 2006 // [2016]: PIRLS 2016		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	634	Qatar	4	145	Western Asia	Country	51.19152467	25.28355379	QAT	1	1	ISCED11A_0_G23	Grades 2/3	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2007, 2011]	2007	2011	2	RO	Ratio	G	Global					0.34465345337951		2.71297245639707					2.71297245639707				[2007]: TIMSS 2007 // [2011]: TIMSS 2011		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	634	Qatar	4	145	Western Asia	Country	51.19152467	25.28355379	QAT	1	1	ISCED11_2	Lower secondary	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2011, 2015]	2011	2015	2	RO	Ratio	G	Global							3.01559147194527		1.48320454211998			1.48320454211998				[2011]: TIMSS 2011 // [2015]: TIMSS 2015		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	642	Romania	4	151	Eastern Europe	Country	24.98481009	45.83893563	ROU	1	1	ISCED11_2	Lower secondary	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2000, 2006, 2009, 2012, 2015, 2018]	2000	2018	6	RO	Ratio	G	Global	1.20977540362118			0.837372747940477		0.528621771497099		0.751592467107173	0.928839789016362		0.642268649434592	0.642268649434592				[2000]: PISA 2000 // [2006]: PISA 2006 // [2009]: PISA 2009 // [2012]: PISA 2012 // [2015]: PISA 2015 // [2018]: PISA 2018		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	642	Romania	4	151	Eastern Europe	Country	24.98481009	45.83893563	ROU	1	1	ISCED11A_0_G23	Grades 2/3	SKILL_READ	Skill: Minimum proficiency in reading	[2001, 2006, 2011]	2001	2011	3	RO	Ratio	G	Global		0.845193355670213		0.409988947093199			0.681168653629389					0.681168653629389				[2001]: PIRLS 2001 // [2006]: PIRLS 2006 // [2011]: PIRLS 2011		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	642	Romania	4	151	Eastern Europe	Country	24.98481009	45.83893563	ROU	1	1	ISCED11_2	Lower secondary	SKILL_READ	Skill: Minimum proficiency in reading	[2006, 2009, 2012, 2015, 2018]	2006	2018	5	RO	Ratio	G	Global				0.705786350908211		0.486211722807536		0.590436547315158	0.926729688717257		0.499530397981093	0.499530397981093				[2006]: PISA 2006 // [2009]: PISA 2009 // [2012]: PISA 2012 // [2015]: PISA 2015 // [2018]: PISA 2018		C: Country data
SE_LGP_ACHI	Language test parity index for achievement (ratio)	642	Romania	4	151	Eastern Europe	Country	24.98481009	45.83893563	ROU	1	1	ISCED11A_0_G23	Grades 2/3	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2011]	2011	2011	1	RO	Ratio	G	Global							1.09057879299818					1.09057879299818				TIMSS 2011		C: Country data
