series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	observationStatus_code	observationStatus_desc	age_code	age_desc	sex_code	sex_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2015	lowerbound_2015	upperbound_2015	value_2016	lowerbound_2016	upperbound_2016	value_2017	lowerbound_2017	upperbound_2017	latest_value	basePeriod	valueDetails	lowerBoundDetails	upperBoundDetails	footnotes	sources	timeDetails	nature
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	703	Slovakia	4	151	Eastern Europe	Country	19.48495604	48.70741446	SVK	1	1	A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017]	2015	2017	3	PT	Percentage	G	Global	5.10707	2.90271	7.31143	3.74988	1.99841	5.50135	3.40474	1.79214	5.01733	3.40474					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	703	Slovakia	4	151	Eastern Europe	Country	19.48495604	48.70741446	SVK	1	1	A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017]	2015	2017	3	PT	Percentage	G	Global	5.42897	3.62301	7.23494	5.4644	3.63756	7.29124	5.35518	3.51669	7.19368	5.35518					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	704	Viet Nam	4	35	South-Eastern Asia	Country	105.802499	10.09643079	VNM	1	1	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017]	2015	2017	3	PT	Percentage	G	Global	16.44162	14.28062	18.60261	16.10451	13.5461	18.66291	14.49591	12.43118	16.56065	14.49591					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	704	Viet Nam	4	35	South-Eastern Asia	Country	105.802499	10.09643079	VNM	1	1	A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017]	2015	2017	3	PT	Percentage	G	Global	16.67355	13.29274	20.05435	15.38722	11.35419	19.42024	14.61766	11.28536	17.94995	14.61766					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	704	Viet Nam	4	35	South-Eastern Asia	Country	105.802499	10.09643079	VNM	1	1	A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017]	2015	2017	3	PT	Percentage	G	Global	15.22974	12.0418	18.41768	15.45346	11.906	19.00092	12.99483	10.14106	15.8486	12.99483					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	710	South Africa	5	18	Southern Africa	Country	24.67184355	-29.99957544	ZAF	1	1	A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017]	2015	2017	3	PT	Percentage	G	Global	40.57005	36.2553	44.88479	42.80481	38.37596	47.23366	45.51947	41.1061	49.93285	45.51947					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The value(s) for one or more years may have been imputed. The observation value represents the 3-year average of the period 2015-2017. // [2017]: The value(s) for one or more years may have been imputed. The observation value represents the 3-year average of the period 2016-2018.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	710	South Africa	5	18	Southern Africa	Country	24.67184355	-29.99957544	ZAF	1	1	A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017]	2015	2017	3	PT	Percentage	G	Global	47.5558	43.11016	52.00144	51.37437	46.99258	55.75617	54.60788	50.29447	58.92129	54.60788					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The value(s) for one or more years may have been imputed. The observation value represents the 3-year average of the period 2015-2017. // [2017]: The value(s) for one or more years may have been imputed. The observation value represents the 3-year average of the period 2016-2018.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	710	South Africa	5	18	Southern Africa	Country	24.67184355	-29.99957544	ZAF	1	1	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017]	2015	2017	3	PT	Percentage	G	Global	45.39359	42.83518	47.95201	48.30175	45.69907	50.90443	51.07645	48.50788	53.64501	51.07645					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The value(s) for one or more years may have been imputed. The observation value represents the 3-year average of the period 2015-2017. // [2017]: The value(s) for one or more years may have been imputed. The observation value represents the 3-year average of the period 2016-2018.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	72	Botswana	5	18	Southern Africa	Country	23.81380223	-22.18810073	BWA	1	1	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017]	2015	2017	3	PT	Percentage	G	Global	62.28433	59.54644	65.02221	67.70335	65.15679	70.24991	70.00942	67.72846	72.29038	70.00942					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	72	Botswana	5	18	Southern Africa	Country	23.81380223	-22.18810073	BWA	1	1	A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017]	2015	2017	3	PT	Percentage	G	Global	60.07027	54.8036	65.33694	64.76083	59.61139	69.91027	66.02353	61.14747	70.8996	66.02353					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	72	Botswana	5	18	Southern Africa	Country	23.81380223	-22.18810073	BWA	1	1	A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017]	2015	2017	3	PT	Percentage	G	Global	63.4475	59.44864	67.44636	69.2991	65.60808	72.99013	72.42488	69.03527	75.81449	72.42488					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	724	Spain	4	39	Southern Europe	Country	-3.554078296	40.39211472	ESP	1	1	A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017]	2015	2017	3	PT	Percentage	G	Global	6.68251	4.74577	8.61924	7.69828	5.65482	9.74175	8.43102	6.28368	10.57837	8.43102					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	724	Spain	4	39	Southern Europe	Country	-3.554078296	40.39211472	ESP	1	1	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017]	2015	2017	3	PT	Percentage	G	Global	7.08787	5.96005	8.2157	7.55141	6.35106	8.75176	7.52966	6.2957	8.76363	7.52966					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	724	Spain	4	39	Southern Europe	Country	-3.554078296	40.39211472	ESP	1	1	A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017]	2015	2017	3	PT	Percentage	G	Global	5.82197	4.17053	7.47341	5.92508	4.45422	7.39594	5.69752	4.34585	7.0492	5.69752					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	738	Sub-Saharan Africa (inc. Sudan)	1			Group						A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017]	2015	2017	3	PT	Percentage	G	Global	53.90523	53.21022	54.60024	56.00631	55.33076	56.68185	57.16063	56.48511	57.83615	57.16063					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		E: Estimated data
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	738	Sub-Saharan Africa (inc. Sudan)	1			Group						A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017]	2015	2017	3	PT	Percentage	G	Global	58.72683	57.40951	60.04415	61.66953	60.43842	62.90063	63.4885	62.27185	64.70515	63.4885					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		E: Estimated data
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	738	Sub-Saharan Africa (inc. Sudan)	1			Group						A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017]	2015	2017	3	PT	Percentage	G	Global	56.43998	55.02354	57.85641	60.20605	58.90388	61.50822	62.6744	61.40877	63.94003	62.6744					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		E: Estimated data
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	746	Northern Africa (exc. Sudan)	1			Group						A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017]	2015	2017	3	PT	Percentage	G	Global	21.99394	19.90656	24.08131	24.66009	22.60428	26.7159	26.67343	24.61145	28.73541	26.67343					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		E: Estimated data
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	746	Northern Africa (exc. Sudan)	1			Group						A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017]	2015	2017	3	PT	Percentage	G	Global	25.93041	24.67534	27.18548	28.69673	27.4342	29.95925	30.84826	29.58666	32.10985	30.84826					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		E: Estimated data
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	746	Northern Africa (exc. Sudan)	1			Group						A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017]	2015	2017	3	PT	Percentage	G	Global	27.88762	25.72934	30.04589	30.37923	28.18535	32.57311	32.3045	30.16246	34.44654	32.3045					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		E: Estimated data
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	747	Northern Africa and Western Asia	2	1	World	Region						A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017]	2015	2017	3	PT	Percentage	G	Global	28.43193	26.94293	29.92094	29.76699	28.2706	31.26337	30.50647	29.14725	31.86569	30.50647					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		E: Estimated data
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	747	Northern Africa and Western Asia	2	1	World	Region						A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017]	2015	2017	3	PT	Percentage	G	Global	27.46455	26.68307	28.24604	28.94228	28.15975	29.72481	30.01687	29.23503	30.7987	30.01687					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		E: Estimated data
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	747	Northern Africa and Western Asia	2	1	World	Region						A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017]	2015	2017	3	PT	Percentage	G	Global	24.32816	22.98534	25.67098	25.56669	24.16023	26.97316	26.51942	25.00624	28.03261	26.51942					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		E: Estimated data
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	752	Sweden	4	154	Northern Europe	Country	14.3775338	60.60103109	SWE	1	1	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017]	2015	2017	3	PT	Percentage	G	Global	4.49486	3.52066	5.46905	5.32768	4.2332	6.42216	5.38153	4.25619	6.50686	5.38153					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The value(s) for one or more years may have been imputed. The observation value represents the 3-year average of the period 2016-2018.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	752	Sweden	4	154	Northern Europe	Country	14.3775338	60.60103109	SWE	1	1	A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017]	2015	2017	3	PT	Percentage	G	Global	4.80015	1.98379	7.61651	5.63703	2.64245	8.63161	5.00331	2.36407	7.64256	5.00331					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The value(s) for one or more years may have been imputed. The observation value represents the 3-year average of the period 2016-2018.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	752	Sweden	4	154	Northern Europe	Country	14.3775338	60.60103109	SWE	1	1	A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017]	2015	2017	3	PT	Percentage	G	Global	4.32516	2.42871	6.2216	4.94691	3.00552	6.8883	5.44878	3.7121	7.18546	5.44878					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The value(s) for one or more years may have been imputed. The observation value represents the 3-year average of the period 2016-2018.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	753	Eastern and South-Eastern Asia	2	1	World	Region						A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017]	2015	2017	3	PT	Percentage	G	Global	9.85846	9.10009	10.61684	10.97843	10.12603	11.83084	12.11135	11.17405	13.04864	12.11135					[2015]: The observation value represents the 3-year average of the period 2016-2018. // [2016]: The observation value represents the 3-year average of the period 2014-2016. // [2017]: The observation value represents the 3-year average of the period 2015-2017.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		E: Estimated data
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	753	Eastern and South-Eastern Asia	2	1	World	Region						A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017]	2015	2017	3	PT	Percentage	G	Global	10.47832	9.50235	11.45429	12.01794	10.87745	13.15843	13.22511	12.00616	14.44405	13.22511					[2015]: The observation value represents the 3-year average of the period 2016-2018. // [2016]: The observation value represents the 3-year average of the period 2014-2016. // [2017]: The observation value represents the 3-year average of the period 2015-2017.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		E: Estimated data
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	753	Eastern and South-Eastern Asia	2	1	World	Region						A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017]	2015	2017	3	PT	Percentage	G	Global	10.96115	9.56166	12.36065	12.27774	10.76507	13.79042	14.33893	12.6199	16.05797	14.33893					[2015]: The observation value represents the 3-year average of the period 2016-2018. // [2016]: The observation value represents the 3-year average of the period 2014-2016. // [2017]: The observation value represents the 3-year average of the period 2015-2017.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		E: Estimated data
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	756	Switzerland	4	155	Western Europe	Country	8.223158	46.96617097	CHE	1	1	A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017]	2015	2017	3	PT	Percentage	G	Global	3.85545	2.07123	5.63967	3.98862	2.14344	5.83381	3.44172	1.79241	5.09102	3.44172					[2015]: The observation value represents the 3-year average of the period 2016-2018. // [2016]: The observation value represents the 3-year average of the period 2014-2016. // [2017]: The observation value represents the 3-year average of the period 2015-2017.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	756	Switzerland	4	155	Western Europe	Country	8.223158	46.96617097	CHE	1	1	A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017]	2015	2017	3	PT	Percentage	G	Global	3.94644	2.06961	5.82326	4.02329	2.1179	5.92869	2.374	1.23531	3.51269	2.374					[2015]: The observation value represents the 3-year average of the period 2016-2018. // [2016]: The observation value represents the 3-year average of the period 2014-2016. // [2017]: The observation value represents the 3-year average of the period 2015-2017.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	756	Switzerland	4	155	Western Europe	Country	8.223158	46.96617097	CHE	1	1	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017]	2015	2017	3	PT	Percentage	G	Global	4.04281	2.91558	5.17005	4.1322	2.98729	5.27711	3.0961	2.32948	3.86272	3.0961					[2015]: The observation value represents the 3-year average of the period 2016-2018. // [2016]: The observation value represents the 3-year average of the period 2014-2016. // [2017]: The observation value represents the 3-year average of the period 2015-2017.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	762	Tajikistan	4	143	Central Asia	Country	69.294998	38.43069666	TJK	1	1	A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017]	2015	2017	3	PT	Percentage	G	Global	20.35892	16.51218	24.20565	25.22663	20.80957	29.64369	30.21343	26.28364	34.14321	30.21343					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	762	Tajikistan	4	143	Central Asia	Country	69.294998	38.43069666	TJK	1	1	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017]	2015	2017	3	PT	Percentage	G	Global	18.82414	16.42234	21.22595	24.27796	21.49328	27.06265	29.58925	26.93788	32.24061	29.58925					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	762	Tajikistan	4	143	Central Asia	Country	69.294998	38.43069666	TJK	1	1	A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017]	2015	2017	3	PT	Percentage	G	Global	16.4753	12.46164	20.48897	22.12837	17.30243	26.95431	26.98529	22.29868	31.6719	26.98529					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	768	Togo	5	11	Western Africa	Country	0.97835765	8.532096072	TGO	1	1	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017]	2015	2017	3	PT	Percentage	G	Global	66.93595	63.91836	69.95354	68.84632	66.02128	71.67135	68.07476	65.26292	70.8866	68.07476					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	768	Togo	5	11	Western Africa	Country	0.97835765	8.532096072	TGO	1	1	A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017]	2015	2017	3	PT	Percentage	G	Global	66.09564	61.1971	70.99417	67.52666	62.76337	72.28996	66.29415	61.36647	71.22184	66.29415					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	768	Togo	5	11	Western Africa	Country	0.97835765	8.532096072	TGO	1	1	A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017]	2015	2017	3	PT	Percentage	G	Global	64.90262	60.13446	69.67079	67.42018	63.01509	71.82526	67.13058	62.64813	71.61302	67.13058					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	8	Albania	4	39	Southern Europe	Country	20.06660928	41.13897007	ALB	1	1	A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017]	2015	2017	3	PT	Percentage	G	Global	33.80103	29.69969	37.90237	34.08071	30.12297	38.03845	33.04332	29.05909	37.02755	33.04332					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The value(s) for one or more years may have been imputed. The observation value represents the 3-year average of the period 2016-2018.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	8	Albania	4	39	Southern Europe	Country	20.06660928	41.13897007	ALB	1	1	A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017]	2015	2017	3	PT	Percentage	G	Global	40.66413	36.89993	44.42833	40.74173	36.71161	44.77186	41.25637	37.13176	45.38098	41.25637					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The value(s) for one or more years may have been imputed. The observation value represents the 3-year average of the period 2016-2018.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	8	Albania	4	39	Southern Europe	Country	20.06660928	41.13897007	ALB	1	1	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017]	2015	2017	3	PT	Percentage	G	Global	38.65649	36.48513	40.82785	38.96646	36.74016	41.19276	38.55863	36.3232	40.79406	38.55863					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The value(s) for one or more years may have been imputed. The observation value represents the 3-year average of the period 2016-2018.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	804	Ukraine	4	151	Eastern Europe	Country	31.40270802	49.00735945	UKR	1	1	A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017]	2015	2017	3	PT	Percentage	G	Global	17.01272	12.82354	21.20191	19.37873	15.17186	23.5856	18.72225	14.92487	22.51963	18.72225					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
