series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	age_code	age_desc	sex_code	sex_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_2018	value_2019	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	62	Central and Southern Asia	2	1	World	Region								Y15T24	15 to 24 years old	M	Male	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	35.7	35.1	34.2	32.9	31.1	29.7	28.7	27.5	26.5	25.7	24.6	21.6	19.0	17.9	16.9	15.9	14.9	13.7	12.7	11.8	11.8				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	62	Central and Southern Asia	2	1	World	Region								Y_GE15	15 years old and over	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	42.3	41.4	40.2	38.8	36.6	34.8	32.7	30.5	28.5	26.7	24.7	21.2	18.2	17.0	15.8	14.7	13.7	12.5	11.5	10.6	10.6				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	62	Central and Southern Asia	2	1	World	Region								Y_GE25	25 years old and over	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	42.0	41.1	39.9	38.6	36.4	34.6	32.4	30.1	28.0	26.2	24.1	20.6	17.7	16.5	15.4	14.3	13.3	12.2	11.2	10.3	10.3				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	62	Central and Southern Asia	2	1	World	Region								Y_GE15	15 years old and over	M	Male	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	35.0	34.4	33.5	32.3	30.5	29.1	27.9	26.5	25.3	24.3	23.0	19.6	16.7	15.5	14.3	13.3	12.2	11.0	10.0	9.1	9.1				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	62	Central and Southern Asia	2	1	World	Region								Y15T24	15 to 24 years old	_T	Both sexes	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	37.7	36.9	36.0	34.6	32.7	31.3	30.0	28.7	27.5	26.4	25.2	22.1	19.4	18.2	17.1	16.1	15.1	13.9	12.9	12.0	12.0				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	62	Central and Southern Asia	2	1	World	Region								Y_GE15	15 years old and over	_T	Both sexes	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	36.9	36.1	35.2	34.0	32.1	30.6	29.1	27.5	26.1	24.9	23.4	20.0	17.1	15.8	14.7	13.6	12.5	11.3	10.4	9.4	9.4				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	62	Central and Southern Asia	2	1	World	Region								Y_GE25	25 years old and over	_T	Both sexes	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	36.6	35.9	35.0	33.8	32.0	30.4	28.9	27.2	25.7	24.5	23.1	19.6	16.6	15.4	14.2	13.1	12.1	10.9	9.9	9.0	9.0				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	62	Central and Southern Asia	2	1	World	Region								Y_GE25	25 years old and over	M	Male	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	34.8	34.2	33.3	32.1	30.4	29.0	27.7	26.2	25.0	24.0	22.7	19.2	16.3	15.0	13.9	12.8	11.7	10.6	9.6	8.6	8.6				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	624	Guinea-Bissau	5	11	Western Africa	Country	-14.40182514	12.11760394	GNB	1	1			Y_GE25	25 years old and over	_T	Both sexes	[2002, 2010]	2002	2010	2	PT	Percentage	G	Global			48.6								62.0										62.0				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	624	Guinea-Bissau	5	11	Western Africa	Country	-14.40182514	12.11760394	GNB	1	1			Y_GE15	15 years old and over	_T	Both sexes	[2002, 2010]	2002	2010	2	PT	Percentage	G	Global			50.0								63.2										63.2				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	624	Guinea-Bissau	5	11	Western Africa	Country	-14.40182514	12.11760394	GNB	1	1			Y15T24	15 to 24 years old	_T	Both sexes	[2002, 2010]	2002	2010	2	PT	Percentage	G	Global			53.6								66.4										66.4				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	624	Guinea-Bissau	5	11	Western Africa	Country	-14.40182514	12.11760394	GNB	1	1			Y_GE25	25 years old and over	M	Male	[2002, 2010]	2002	2010	2	PT	Percentage	G	Global			46.9								60.3										60.3				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	624	Guinea-Bissau	5	11	Western Africa	Country	-14.40182514	12.11760394	GNB	1	1			Y_GE15	15 years old and over	M	Male	[2002, 2010]	2002	2010	2	PT	Percentage	G	Global			49.1								62.0										62.0				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	624	Guinea-Bissau	5	11	Western Africa	Country	-14.40182514	12.11760394	GNB	1	1			Y15T24	15 to 24 years old	M	Male	[2002, 2010]	2002	2010	2	PT	Percentage	G	Global			54.8								66.9										66.9				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	624	Guinea-Bissau	5	11	Western Africa	Country	-14.40182514	12.11760394	GNB	1	1			Y_GE25	25 years old and over	F	Female	[2002, 2010]	2002	2010	2	PT	Percentage	G	Global			50.5								63.8										63.8				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	624	Guinea-Bissau	5	11	Western Africa	Country	-14.40182514	12.11760394	GNB	1	1			Y_GE15	15 years old and over	F	Female	[2002, 2010]	2002	2010	2	PT	Percentage	G	Global			51.0								64.4										64.4				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	624	Guinea-Bissau	5	11	Western Africa	Country	-14.40182514	12.11760394	GNB	1	1			Y15T24	15 to 24 years old	F	Female	[2002, 2010]	2002	2010	2	PT	Percentage	G	Global			52.4								65.9										65.9				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	626	Timor-Leste	4	35	South-Eastern Asia	Country	125.9451052	-8.797497247	TLS	1	1			Y_GE25	25 years old and over	F	Female	[2001, 2007, 2014]	2001	2014	3	PT	Percentage	G	Global		38.9						40.0							23.7						23.7				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		[2001,2007]: E: Estimated data // [2014]: M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	626	Timor-Leste	4	35	South-Eastern Asia	Country	125.9451052	-8.797497247	TLS	1	1			Y15T24	15 to 24 years old	_T	Both sexes	[2001, 2007, 2014]	2001	2014	3	PT	Percentage	G	Global		41.9						47.3							31.8						31.8				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		[2001,2007]: E: Estimated data // [2014]: M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	626	Timor-Leste	4	35	South-Eastern Asia	Country	125.9451052	-8.797497247	TLS	1	1			Y_GE15	15 years old and over	_T	Both sexes	[2001, 2007, 2014]	2001	2014	3	PT	Percentage	G	Global		40.6						42.5							26.5						26.5				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		[2001,2007]: E: Estimated data // [2014]: M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	626	Timor-Leste	4	35	South-Eastern Asia	Country	125.9451052	-8.797497247	TLS	1	1			Y_GE25	25 years old and over	_T	Both sexes	[2001, 2007, 2014]	2001	2014	3	PT	Percentage	G	Global		40.3						41.4							25.1						25.1				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		[2001,2007]: E: Estimated data // [2014]: M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	626	Timor-Leste	4	35	South-Eastern Asia	Country	125.9451052	-8.797497247	TLS	1	1			Y15T24	15 to 24 years old	M	Male	[2001, 2007, 2014]	2001	2014	3	PT	Percentage	G	Global		43.6						47.0							32.1						32.1				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		[2001,2007]: E: Estimated data // [2014]: M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	626	Timor-Leste	4	35	South-Eastern Asia	Country	125.9451052	-8.797497247	TLS	1	1			Y_GE25	25 years old and over	M	Male	[2001, 2007, 2014]	2001	2014	3	PT	Percentage	G	Global		41.3						42.7							26.3						26.3				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		[2001,2007]: E: Estimated data // [2014]: M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	626	Timor-Leste	4	35	South-Eastern Asia	Country	125.9451052	-8.797497247	TLS	1	1			Y_GE15	15 years old and over	M	Male	[2001, 2007, 2014]	2001	2014	3	PT	Percentage	G	Global		41.8						43.5							27.6						27.6				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		[2001,2007]: E: Estimated data // [2014]: M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	626	Timor-Leste	4	35	South-Eastern Asia	Country	125.9451052	-8.797497247	TLS	1	1			Y_GE15	15 years old and over	F	Female	[2001, 2007, 2014]	2001	2014	3	PT	Percentage	G	Global		39.1						41.3							25.3						25.3				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		[2001,2007]: E: Estimated data // [2014]: M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	626	Timor-Leste	4	35	South-Eastern Asia	Country	125.9451052	-8.797497247	TLS	1	1			Y15T24	15 to 24 years old	F	Female	[2001, 2007, 2014]	2001	2014	3	PT	Percentage	G	Global		40.0						47.7							31.4						31.4				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		[2001,2007]: E: Estimated data // [2014]: M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	64	Bhutan	4	34	Southern Asia	Country	90.45098484	27.39598568	BTN	1	1			Y15T24	15 to 24 years old	F	Female	[2003, 2007, 2012, 2017]	2003	2017	4	PT	Percentage	G	Global				23.6				13.6					4.9					3.3			3.3				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		[2003]: E: Estimated data // [2007,2012,2017]: M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	64	Bhutan	4	34	Southern Asia	Country	90.45098484	27.39598568	BTN	1	1			Y_GE15	15 years old and over	F	Female	[2003, 2007, 2012, 2017]	2003	2017	4	PT	Percentage	G	Global				19.3				10.4					3.1					2.1			2.1				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		[2003]: E: Estimated data // [2007,2012,2017]: M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	64	Bhutan	4	34	Southern Asia	Country	90.45098484	27.39598568	BTN	1	1			Y_GE25	25 years old and over	F	Female	[2003, 2007, 2012, 2017]	2003	2017	4	PT	Percentage	G	Global				17.7				9.2					2.7					1.9			1.9				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		[2003]: E: Estimated data // [2007,2012,2017]: M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	64	Bhutan	4	34	Southern Asia	Country	90.45098484	27.39598568	BTN	1	1			Y15T24	15 to 24 years old	M	Male	[2003, 2007, 2012, 2017]	2003	2017	4	PT	Percentage	G	Global				20.8				12.0					4.3					2.9			2.9				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		[2003]: E: Estimated data // [2007,2012,2017]: M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	64	Bhutan	4	34	Southern Asia	Country	90.45098484	27.39598568	BTN	1	1			Y_GE15	15 years old and over	M	Male	[2003, 2007, 2012, 2017]	2003	2017	4	PT	Percentage	G	Global				16.7				8.6					2.1					1.5			1.5				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		[2003]: E: Estimated data // [2007,2012,2017]: M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	64	Bhutan	4	34	Southern Asia	Country	90.45098484	27.39598568	BTN	1	1			Y_GE25	25 years old and over	M	Male	[2003, 2007, 2012, 2017]	2003	2017	4	PT	Percentage	G	Global				15.5				7.8					1.8					1.4			1.4				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		[2003]: E: Estimated data // [2007,2012,2017]: M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	64	Bhutan	4	34	Southern Asia	Country	90.45098484	27.39598568	BTN	1	1			Y15T24	15 to 24 years old	_T	Both sexes	[2003, 2007, 2012, 2017]	2003	2017	4	PT	Percentage	G	Global				22.2				12.8					4.6					3.1			3.1				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		[2003]: E: Estimated data // [2007,2012,2017]: M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	64	Bhutan	4	34	Southern Asia	Country	90.45098484	27.39598568	BTN	1	1			Y_GE15	15 years old and over	_T	Both sexes	[2003, 2007, 2012, 2017]	2003	2017	4	PT	Percentage	G	Global				17.8				9.4					2.6					1.8			1.8				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		[2003]: E: Estimated data // [2007,2012,2017]: M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	64	Bhutan	4	34	Southern Asia	Country	90.45098484	27.39598568	BTN	1	1			Y_GE25	25 years old and over	_T	Both sexes	[2003, 2007, 2012, 2017]	2003	2017	4	PT	Percentage	G	Global				16.4				8.4					2.2					1.6			1.6				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		[2003]: E: Estimated data // [2007,2012,2017]: M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	643	Russian Federation	4	151	Eastern Europe	Country	99.01404926	61.61899849	RUS	1	1			Y15T24	15 to 24 years old	_T	Both sexes	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015]	2000	2015	16	PT	Percentage	G	Global	0.9	0.5	0.3	0.3	0.3	0.2	0.1	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0					0.0				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	643	Russian Federation	4	151	Eastern Europe	Country	99.01404926	61.61899849	RUS	1	1			Y_GE15	15 years old and over	M	Male	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015]	2000	2015	16	PT	Percentage	G	Global	0.6	0.3	0.2	0.2	0.2	0.1	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0					0.0				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	643	Russian Federation	4	151	Eastern Europe	Country	99.01404926	61.61899849	RUS	1	1			Y_GE25	25 years old and over	M	Male	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015]	2000	2015	16	PT	Percentage	G	Global	0.5	0.3	0.2	0.2	0.2	0.1	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0					0.0				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	643	Russian Federation	4	151	Eastern Europe	Country	99.01404926	61.61899849	RUS	1	1			Y_GE15	15 years old and over	_T	Both sexes	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015]	2000	2015	16	PT	Percentage	G	Global	0.6	0.3	0.2	0.2	0.2	0.1	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0					0.0				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	643	Russian Federation	4	151	Eastern Europe	Country	99.01404926	61.61899849	RUS	1	1			Y_GE25	25 years old and over	_T	Both sexes	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015]	2000	2015	16	PT	Percentage	G	Global	0.5	0.3	0.2	0.2	0.2	0.1	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0					0.0				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	643	Russian Federation	4	151	Eastern Europe	Country	99.01404926	61.61899849	RUS	1	1			Y15T24	15 to 24 years old	M	Male	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015]	2000	2015	16	PT	Percentage	G	Global	0.9	0.5	0.3	0.3	0.3	0.2	0.1	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0					0.0				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	643	Russian Federation	4	151	Eastern Europe	Country	99.01404926	61.61899849	RUS	1	1			Y_GE25	25 years old and over	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015]	2000	2015	16	PT	Percentage	G	Global	0.5	0.3	0.2	0.2	0.2	0.1	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0					0.0				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	643	Russian Federation	4	151	Eastern Europe	Country	99.01404926	61.61899849	RUS	1	1			Y_GE15	15 years old and over	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015]	2000	2015	16	PT	Percentage	G	Global	0.6	0.3	0.2	0.2	0.2	0.1	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0					0.0				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	643	Russian Federation	4	151	Eastern Europe	Country	99.01404926	61.61899849	RUS	1	1			Y15T24	15 to 24 years old	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015]	2000	2015	16	PT	Percentage	G	Global	0.9	0.5	0.3	0.3	0.3	0.2	0.1	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0					0.0				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	646	Rwanda	5	14	Eastern Africa	Country	29.92310194	-1.999842114	RWA	1	1			Y15T24	15 to 24 years old	M	Male	[2000, 2006, 2011, 2014, 2017]	2000	2017	5	PT	Percentage	G	Global	78.0						68.7					62.5			57.5			56.4			56.4				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	646	Rwanda	5	14	Eastern Africa	Country	29.92310194	-1.999842114	RWA	1	1			Y_GE25	25 years old and over	F	Female	[2000, 2006, 2011, 2014, 2017]	2000	2017	5	PT	Percentage	G	Global	77.0						66.5					59.1			52.8			51.4			51.4				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	646	Rwanda	5	14	Eastern Africa	Country	29.92310194	-1.999842114	RWA	1	1			Y_GE15	15 years old and over	F	Female	[2000, 2006, 2011, 2014, 2017]	2000	2017	5	PT	Percentage	G	Global	77.1						66.8					59.5			53.4			52.0			52.0				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	646	Rwanda	5	14	Eastern Africa	Country	29.92310194	-1.999842114	RWA	1	1			Y15T24	15 to 24 years old	F	Female	[2000, 2006, 2011, 2014, 2017]	2000	2017	5	PT	Percentage	G	Global	77.3						67.5					60.6			55.2			53.9			53.9				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	646	Rwanda	5	14	Eastern Africa	Country	29.92310194	-1.999842114	RWA	1	1			Y_GE25	25 years old and over	_T	Both sexes	[2000, 2006, 2011, 2014, 2017]	2000	2017	5	PT	Percentage	G	Global	75.6						64.5					57.3			51.2			49.9			49.9				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	646	Rwanda	5	14	Eastern Africa	Country	29.92310194	-1.999842114	RWA	1	1			Y_GE15	15 years old and over	_T	Both sexes	[2000, 2006, 2011, 2014, 2017]	2000	2017	5	PT	Percentage	G	Global	76.3						65.6					58.5			52.5			51.2			51.2				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
