series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	location_code	location_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_1990	value_1991	value_1992	value_1993	value_1994	value_1995	value_1996	value_1997	value_1998	value_1999	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_2018	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	72	Botswana	5	18	Southern Africa	Country	23.81380223	-22.18810073	BWA	1	1			_T	All areas	[1993, 2002, 2009]	1993	2009	3	PT	Percentage	G	Global				32.9									30.6							19.3										19.3			[1993]: Source: Central Statistics office. Poverty line is absolute. Government estimate. // [2002,2009]: Source: Botswana Selected Statistical Indicators 1966 -2016. Poverty line is absolute. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	72	Botswana	5	18	Southern Africa	Country	23.81380223	-22.18810073	BWA	1	1			R	Rural	[1993, 2002, 2009]	1993	2009	3	PT	Percentage	G	Global				40.4									44.8							24.3										24.3			[1993]: Source: Central Statistics office. Poverty line is absolute. Government estimate. // [2002,2009]: Source: Botswana Selected Statistical Indicators 1966 -2016. Poverty line is absolute. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	728	South Sudan	5	14	Eastern Africa	Country	30.32618773	7.290839152	SSD	1	1			U	Urban	[2009]	2009	2009	1	PT	Percentage	G	Global																				24.4										24.4			Source: A Poverty Profile for the Southern States of Sudan. Poverty line is absolute. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	728	South Sudan	5	14	Eastern Africa	Country	30.32618773	7.290839152	SSD	1	1			R	Rural	[2009]	2009	2009	1	PT	Percentage	G	Global																				55.4										55.4			Source: A Poverty Profile for the Southern States of Sudan. Poverty line is absolute. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	728	South Sudan	5	14	Eastern Africa	Country	30.32618773	7.290839152	SSD	1	1			_T	All areas	[2009, 2012, 2014, 2015, 2016]	2009	2016	5	PT	Percentage	G	Global																				50.6			50.1		55.1	65.6	82.3			82.3			[2009,2012]: Source: A Poverty Profile for the Southern States of Sudan. Poverty line is absolute. Government estimate. // [2014-2016]: Source: The High Frequency Survey, National Bureau of Statistics, World Bank Estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	729	Sudan	4	15	Northern Africa	Country	29.95650159	16.02643066	SDN	0	1			U	Urban	[2009]	2009	2009	1	PT	Percentage	G	Global																				26.5										26.5			Source: A Poverty Profile for the Northern States of Sudan. Poverty line is absolute. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	729	Sudan	4	15	Northern Africa	Country	29.95650159	16.02643066	SDN	0	1			_T	All areas	[2009]	2009	2009	1	PT	Percentage	G	Global																				46.5										46.5			Source: A Poverty Profile for the Northern States of Sudan. Poverty line is absolute. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	729	Sudan	4	15	Northern Africa	Country	29.95650159	16.02643066	SDN	0	1			R	Rural	[2009]	2009	2009	1	PT	Percentage	G	Global																				57.6										57.6			Source: A Poverty Profile for the Northern States of Sudan. Poverty line is absolute. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	748	Eswatini	5	18	Southern Africa	Country	31.50149288	-26.56471011	SWZ	1	1			R	Rural	[2000, 2009]	2000	2009	2	PT	Percentage	G	Global											79.7									73.1										73.1			[2009]: Source: Poverty in a decade of slow growth:Eswatini in the 2000âs. Poverty line is absolute. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	748	Eswatini	5	18	Southern Africa	Country	31.50149288	-26.56471011	SWZ	1	1			U	Urban	[2000, 2009]	2000	2009	2	PT	Percentage	G	Global											35.5									31.1										31.1			[2009]: Source: Poverty in a decade of slow growth:Eswatini in the 2000âs. Poverty line is absolute. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	748	Eswatini	5	18	Southern Africa	Country	31.50149288	-26.56471011	SWZ	1	1			_T	All areas	[2001, 2009]	2001	2009	2	PT	Percentage	G	Global												69.0								63.0										63.0			[2001]: Source: Eswatini Centrral Statistics Office. Poverty line is absolute. Government estimate. // [2009]: Source: Poverty in a decade of slow growth:Eswatini in the 2000âs. Poverty line is absolute. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	76	Brazil	5	5	South America	Country	-53.08432878	-10.77668561	BRA	1	1			_T	All areas	[2016, 2017]	2016	2017	2	PT	Percentage	G	Global																											25.7	26.5		26.5			Source: instituto brasileiro de geografia estatĂ­stica (IBGE). Pesquisa Nacional por Amostra de DomicĂ­lios ContĂ­nua (PNAD-C). Summary of Social Indicators 2018	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	760	Syrian Arab Republic	4	145	Western Asia	Country	38.50466565	35.01676176	SYR	1	1			_T	All areas	[2004, 2007]	2004	2007	2	PT	Percentage	G	Global															30.1			35.2												35.2			[2004]: Source: Government of Syria and UNDP. Poverty in Syria 1996 - 2004. (http://www.cbssyr.sy/Poverty%20in%20syria%20EN.htm). Poverty line is absolute. Government estimate. // [2007]: Source: Khalid Abu-Ismail, Ali Abdel-Gadir and Heba El-Laithy (2011) Poverty and Inequality in Syria (1997-2007) Arab Development Challenges Report Background Paper 2011/15. (http://arabstates.undp.org/content/dam/rbas/doc/poverty/BG_15_Poverty%20and%20Inequality%20in%20Syria_FeB.pdf). Poverty line is absolute. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	760	Syrian Arab Republic	4	145	Western Asia	Country	38.50466565	35.01676176	SYR	1	1			U	Urban	[2004, 2007]	2004	2007	2	PT	Percentage	G	Global															28.5			30.8												30.8			[2004]: Source: Government of Syria and UNDP. Poverty in Syria 1996 - 2004. (http://www.cbssyr.sy/Poverty%20in%20syria%20EN.htm). Poverty line is absolute. Government estimate. // [2007]: Source: Khalid Abu-Ismail, Ali Abdel-Gadir and Heba El-Laithy (2011) Poverty and Inequality in Syria (1997-2007) Arab Development Challenges Report Background Paper 2011/15. (http://arabstates.undp.org/content/dam/rbas/doc/poverty/BG_15_Poverty%20and%20Inequality%20in%20Syria_FeB.pdf). Poverty line is absolute. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	760	Syrian Arab Republic	4	145	Western Asia	Country	38.50466565	35.01676176	SYR	1	1			R	Rural	[2004, 2007]	2004	2007	2	PT	Percentage	G	Global															31.8			36.9												36.9			[2004]: Source: Government of Syria and UNDP. Poverty in Syria 1996 - 2004. (http://www.cbssyr.sy/Poverty%20in%20syria%20EN.htm). Poverty line is absolute. Government estimate. // [2007]: Source: Khalid Abu-Ismail, Ali Abdel-Gadir and Heba El-Laithy (2011) Poverty and Inequality in Syria (1997-2007) Arab Development Challenges Report Background Paper 2011/15. (http://arabstates.undp.org/content/dam/rbas/doc/poverty/BG_15_Poverty%20and%20Inequality%20in%20Syria_FeB.pdf). Poverty line is absolute. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	762	Tajikistan	4	143	Central Asia	Country	69.294998	38.43069666	TJK	1	1			_T	All areas	[2013, 2014, 2015]	2013	2015	3	PT	Percentage	G	Global																								34.3	32.0	31.3				31.3			Source: The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:2013,2014,2015. 2nd Most Recent Comparable Series:2003,2007,2009. The complete series can be downloaded from the databank, http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database. Poverty line is absolute. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	762	Tajikistan	4	143	Central Asia	Country	69.294998	38.43069666	TJK	1	1			R	Rural	[2013, 2014, 2015]	2013	2015	3	PT	Percentage	G	Global																								37.4	36.1	35.2				35.2			Source: The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:2013,2014,2015. 2nd Most Recent Comparable Series:2003,2007,2009. The complete series can be downloaded from the databank, http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database. Poverty line is absolute. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	762	Tajikistan	4	143	Central Asia	Country	69.294998	38.43069666	TJK	1	1			U	Urban	[2013, 2014, 2015]	2013	2015	3	PT	Percentage	G	Global																								27.8	23.5	23.2				23.2			Source: The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:2013,2014,2015. 2nd Most Recent Comparable Series:2003,2007,2009. The complete series can be downloaded from the databank, http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database. Poverty line is absolute. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	764	Thailand	4	35	South-Eastern Asia	Country	101.0202951	15.13089239	THA	1	1			_T	All areas	[2000, 2002, 2004, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	14	PT	Percentage	G	Global											42.3		32.4		26.8		21.9	20.0	20.4	17.9	16.4	13.2	12.6	10.9	10.5	7.2	8.6			8.6			[2000]: Source: National Statistical Office. Thailand Socio-economic Survey (SES) 2000, compiled by Office of the National Economic and Social Development Board, NESDB The welfare measure used is consumption per capita. Poverty line is absolute. Government estimate. // [2002]: Source: National Statistical Office. Thailand Socio-economic Survey (SES) 2002, compiled by Office of the National Economic and Social Development Board, NESDB The welfare measure used is consumption per capita. Poverty line is absolute. Government estimate. // [2004]: Source: National Statistical Office. Thailand Socio-economic Survey (SES) 2004, compiled by Office of the National Economic and Social Development Board, NESDB The welfare measure used is consumption per capita. Poverty line is absolute. Government estimate. // [2006]: Source: National Statistical Office. Thailand Socio-economic Survey (SES) 2006, compiled by Office of the National Economic and Social Development Board, NESDB The welfare measure used is consumption per capita. Poverty line is absolute. Government estimate. // [2007]: Source: National Statistical Office. Thailand Socio-economic Survey (SES) 2007, compiled by Office of the National Economic and Social Development Board, NESDB The welfare measure used is consumption per capita. Poverty line is absolute. Government estimate. // [2008]: Source: National Statistical Office. Thailand Socio-economic Survey (SES) 2008, compiled by Office of the National Economic and Social Development Board, NESDB The welfare measure used is consumption per capita. Poverty line is absolute. Government estimate. // [2009]: Source: National Statistical Office. Thailand Socio-economic Survey (SES) 2009, compiled by Office of the National Economic and Social Development Board, NESDB The welfare measure used is consumption per capita. Poverty line is absolute. Government estimate. // [2010]: Source: National Statistical Office. Thailand Socio-economic Survey (SES) 2010, compiled by Office of the National Economic and Social Development Board, NESDB The welfare measure used is consumption per capita. Poverty line is absolute. Government estimate. // [2011]: Source: National Statistical Office. Thailand Socio-economic Survey (SES) 2011, compiled by Office of the National Economic and Social Development Board, NESDB The welfare measure used is consumption per capita. Poverty line is absolute. Government estimate. // [2012]: Source: National Statistical Office. Thailand Socio-economic Survey (SES) 2012, compiled by Office of the National Economic and Social Development Board, NESDB The welfare measure used is consumption per capita. Poverty line is absolute. Government estimate. // [2013]: Source: National Statistical Office. Thailand Socio-economic Survey (SES) 2013, compiled by Office of the National Economic and Social Development Board, NESDB The welfare measure used is consumption per capita. Poverty line is absolute. Government estimate. // [2014-2016]: Source: National Statistical Office. Thailand Socio-economic Survey (SES) 2014, compiled by Office of the National Economic and Social Development Board, NESDB The welfare measure used is consumption per capita. Poverty line is absolute. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	764	Thailand	4	35	South-Eastern Asia	Country	101.0202951	15.13089239	THA	1	1			U	Urban	[2000, 2002, 2004, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	11	PT	Percentage	G	Global											22.2		17.0		14.6		11.8	11.3	10.7	10.2	8.7	9.0	8.8	7.7						7.7			[2000]: Source: National Statistical Office. Thailand Socio-economic Survey (SES) 2000, compiled by Office of the National Economic and Social Development Board, NESDB The welfare measure used is consumption per capita. Poverty line is absolute. Government estimate. // [2002]: Source: National Statistical Office. Thailand Socio-economic Survey (SES) 2002, compiled by Office of the National Economic and Social Development Board, NESDB The welfare measure used is consumption per capita. Poverty line is absolute. Government estimate. // [2004]: Source: National Statistical Office. Thailand Socio-economic Survey (SES) 2004, compiled by Office of the National Economic and Social Development Board, NESDB The welfare measure used is consumption per capita. Poverty line is absolute. Government estimate. // [2006]: Source: National Statistical Office. Thailand Socio-economic Survey (SES) 2006, compiled by Office of the National Economic and Social Development Board, NESDB The welfare measure used is consumption per capita. Poverty line is absolute. Government estimate. // [2007]: Source: National Statistical Office. Thailand Socio-economic Survey (SES) 2007, compiled by Office of the National Economic and Social Development Board, NESDB The welfare measure used is consumption per capita. Poverty line is absolute. Government estimate. // [2008]: Source: National Statistical Office. Thailand Socio-economic Survey (SES) 2008, compiled by Office of the National Economic and Social Development Board, NESDB The welfare measure used is consumption per capita. Poverty line is absolute. Government estimate. // [2009]: Source: National Statistical Office. Thailand Socio-economic Survey (SES) 2009, compiled by Office of the National Economic and Social Development Board, NESDB The welfare measure used is consumption per capita. Poverty line is absolute. Government estimate. // [2010]: Source: National Statistical Office. Thailand Socio-economic Survey (SES) 2010, compiled by Office of the National Economic and Social Development Board, NESDB The welfare measure used is consumption per capita. Poverty line is absolute. Government estimate. // [2011]: Source: National Statistical Office. Thailand Socio-economic Survey (SES) 2011, compiled by Office of the National Economic and Social Development Board, NESDB The welfare measure used is consumption per capita. Poverty line is absolute. Government estimate. // [2012]: Source: National Statistical Office. Thailand Socio-economic Survey (SES) 2012, compiled by Office of the National Economic and Social Development Board, NESDB The welfare measure used is consumption per capita. Poverty line is absolute. Government estimate. // [2013]: Source: National Statistical Office. Thailand Socio-economic Survey (SES) 2013, compiled by Office of the National Economic and Social Development Board, NESDB The welfare measure used is consumption per capita. Poverty line is absolute. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	764	Thailand	4	35	South-Eastern Asia	Country	101.0202951	15.13089239	THA	1	1			R	Rural	[2000, 2002, 2004, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	11	PT	Percentage	G	Global											51.4		40.2		33.6		28.3	25.9	27.3	23.6	22.4	16.7	16.0	13.9						13.9			[2000]: Source: National Statistical Office. Thailand Socio-economic Survey (SES) 2000, compiled by Office of the National Economic and Social Development Board, NESDB The welfare measure used is consumption per capita. Poverty line is absolute. Government estimate. // [2002]: Source: National Statistical Office. Thailand Socio-economic Survey (SES) 2002, compiled by Office of the National Economic and Social Development Board, NESDB The welfare measure used is consumption per capita. Poverty line is absolute. Government estimate. // [2004]: Source: National Statistical Office. Thailand Socio-economic Survey (SES) 2004, compiled by Office of the National Economic and Social Development Board, NESDB The welfare measure used is consumption per capita. Poverty line is absolute. Government estimate. // [2006]: Source: National Statistical Office. Thailand Socio-economic Survey (SES) 2006, compiled by Office of the National Economic and Social Development Board, NESDB The welfare measure used is consumption per capita. Poverty line is absolute. Government estimate. // [2007]: Source: National Statistical Office. Thailand Socio-economic Survey (SES) 2007, compiled by Office of the National Economic and Social Development Board, NESDB The welfare measure used is consumption per capita. Poverty line is absolute. Government estimate. // [2008]: Source: National Statistical Office. Thailand Socio-economic Survey (SES) 2008, compiled by Office of the National Economic and Social Development Board, NESDB The welfare measure used is consumption per capita. Poverty line is absolute. Government estimate. // [2009]: Source: National Statistical Office. Thailand Socio-economic Survey (SES) 2009, compiled by Office of the National Economic and Social Development Board, NESDB The welfare measure used is consumption per capita. Poverty line is absolute. Government estimate. // [2010]: Source: National Statistical Office. Thailand Socio-economic Survey (SES) 2010, compiled by Office of the National Economic and Social Development Board, NESDB The welfare measure used is consumption per capita. Poverty line is absolute. Government estimate. // [2011]: Source: National Statistical Office. Thailand Socio-economic Survey (SES) 2011, compiled by Office of the National Economic and Social Development Board, NESDB The welfare measure used is consumption per capita. Poverty line is absolute. Government estimate. // [2012]: Source: National Statistical Office. Thailand Socio-economic Survey (SES) 2012, compiled by Office of the National Economic and Social Development Board, NESDB The welfare measure used is consumption per capita. Poverty line is absolute. Government estimate. // [2013]: Source: National Statistical Office. Thailand Socio-economic Survey (SES) 2013, compiled by Office of the National Economic and Social Development Board, NESDB The welfare measure used is consumption per capita. Poverty line is absolute. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	768	Togo	5	11	Western Africa	Country	0.97835765	8.532096072	TGO	1	1			_T	All areas	[2006, 2011, 2015]	2006	2015	3	PT	Percentage	G	Global																	61.7					58.7				55.1				55.1			[2006,2011]: Source: Institut National de la Statistique et des Etudes Economiques et DĂŠmographiques: TOGO - PROFIL DE PAUVRETE 2006-2011. Poverty line is absolute. Government estimate. // [2015]: Source: Institut National de la Statistique et des Etudes Economiques et DĂŠmographiques: Togo- Profil de Pauvrete 2006-2011-2015. Poverty line is absolute. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	768	Togo	5	11	Western Africa	Country	0.97835765	8.532096072	TGO	1	1			R	Rural	[2006, 2011, 2015]	2006	2015	3	PT	Percentage	G	Global																	75.1					73.4				68.7				68.7			[2006,2011]: Source: Institut National de la Statistique et des Etudes Economiques et DĂŠmographiques: TOGO - PROFIL DE PAUVRETE 2006-2011. Poverty line is absolute. Government estimate. // [2015]: Source: Institut National de la Statistique et des Etudes Economiques et DĂŠmographiques: Togo- Profil de Pauvrete 2006-2011-2015. Poverty line is absolute. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	768	Togo	5	11	Western Africa	Country	0.97835765	8.532096072	TGO	1	1			U	Urban	[2006, 2011, 2015]	2006	2015	3	PT	Percentage	G	Global																	37.2					34.6				35.9				35.9			[2006,2011]: Source: Institut National de la Statistique et des Etudes Economiques et DĂŠmographiques: TOGO - PROFIL DE PAUVRETE 2006-2011. Poverty line is absolute. Government estimate. // [2015]: Source: Institut National de la Statistique et des Etudes Economiques et DĂŠmographiques: Togo- Profil de Pauvrete 2006-2011-2015. Poverty line is absolute. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	776	Tonga	4	61	Polynesia	Country	-175.1959991	-21.19511329	TON	1	1			_T	All areas	[2001, 2009]	2001	2009	2	PT	Percentage	G	Global												16.2								22.5										22.5			Source: GOT (2010), 2nd National Millennium Development Goals Report The welfare measure used is consumption per capita. Poverty line is absolute. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	788	Tunisia	4	15	Northern Africa	Country	9.572737411	34.11439971	TUN	1	1			_T	All areas	[2000, 2005, 2010, 2015]	2000	2015	4	PT	Percentage	G	Global											25.4					23.1					20.5					15.2				15.2			Source: Institut National de la  Statistique. Poverty line is absolute. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	792	Turkey	4	145	Western Asia	Country	35.42890329	38.9899684	TUR	1	1			_T	All areas	[2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2006	2017	12	PT	Percentage	G	Global																	18.6	16.3	16.7	17.1	16.9	16.1	16.3	15.0	15.0	14.7	14.3	13.5		13.5			Source: TURKSTAT, Income and Living Conditions Survey. Poverty line is relative.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	798	Tuvalu	4	61	Polynesia	Country	178.6679611	-7.460048071	TUV	1	1			R	Rural	[2010]	2010	2010	1	PT	Percentage	G	Global																					27.5									27.5			Source: UNDP. Preliminary Analysis of Hardship and Poverty from HIES 2010 The welfare measure used is consumption per adult equivalent. Poverty line is absolute.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	798	Tuvalu	4	61	Polynesia	Country	178.6679611	-7.460048071	TUV	1	1			U	Urban	[2010]	2010	2010	1	PT	Percentage	G	Global																					24.8									24.8			Source: UNDP. Preliminary Analysis of Hardship and Poverty from HIES 2010 The welfare measure used is consumption per adult equivalent. Poverty line is absolute.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	798	Tuvalu	4	61	Polynesia	Country	178.6679611	-7.460048071	TUV	1	1			_T	All areas	[2010]	2010	2010	1	PT	Percentage	G	Global																					26.3									26.3			Source: UNDP. Preliminary Analysis of Hardship and Poverty from HIES 2010 The welfare measure used is consumption per adult equivalent. Poverty line is absolute.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	8	Albania	4	39	Southern Europe	Country	20.06660928	41.13897007	ALB	1	1			_T	All areas	[2002, 2005, 2008, 2012]	2002	2012	4	PT	Percentage	G	Global													25.4			18.5			12.4				14.3							14.3			[2002,2005,2008]: Source: Albania: trends in poverty 2002-2005-2008. Poverty line is absolute. World Bank estimate. // [2012]: Source: Instat and World Bank (2013). ALBANIA: TRENDS IN POVERTY 2002-2005-2008-2012. Poverty line is absolute. World Bank estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	8	Albania	4	39	Southern Europe	Country	20.06660928	41.13897007	ALB	1	1			U	Urban	[2002, 2005, 2008, 2012]	2002	2012	4	PT	Percentage	G	Global													19.5			11.2			10.1				13.6							13.6			[2002,2005,2008]: Source: Albania: trends in poverty 2002-2005-2008. Poverty line is absolute. World Bank estimate. // [2012]: Source: Instat and World Bank (2013). ALBANIA: TRENDS IN POVERTY 2002-2005-2008-2012. Poverty line is absolute. World Bank estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	8	Albania	4	39	Southern Europe	Country	20.06660928	41.13897007	ALB	1	1			R	Rural	[2002, 2005, 2008, 2012]	2002	2012	4	PT	Percentage	G	Global													29.6			24.2			14.6				15.3							15.3			[2002,2005,2008]: Source: Albania: trends in poverty 2002-2005-2008. Poverty line is absolute. World Bank estimate. // [2012]: Source: Instat and World Bank (2013). ALBANIA: TRENDS IN POVERTY 2002-2005-2008-2012. Poverty line is absolute. World Bank estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	800	Uganda	5	14	Eastern Africa	Country	32.39100438	1.279557331	UGA	1	1			_T	All areas	[1992, 1996, 1999, 2002, 2005, 2009, 2012, 2016]	1992	2016	8	PT	Percentage	G	Global			56.4				44.4			33.8			38.8			31.1				24.5			19.7				21.4			21.4			[1992,1996,1999]: Source: UGANDA BUREAU OF STATISTICS: UGANDA NATIONAL HOUSEHOLD SURVEY 20002/2003 REPORT ON THE SOCIO-ECONOMIC SURVEY. Poverty line is absolute. Government estimate. // [2002]: Source: UGANDA BUREAU OF STATISTICS: UGANDA NATIONAL HOUSEHOLD SURVEY 2002/2003 REPORT ON THE SOCIO-ECONOMIC SURVEY. Poverty line is absolute. Government estimate. // [2005]: Source: UGANDA BUREAU OF STATISTICS: UGANDA NATIONAL HOUSEHOLD SURVEY 2005/2006 REPORT ON THE SOCIO-ECONOMIC MODULE. Poverty line is absolute. Government estimate. // [2009]: Source: Uganda Bureau of Statistics. Poverty line is absolute. Government estimate. // [2012]: Source: The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:1992,1996,1999,2002,2005,2009,2012. The complete series can be downloaded from the databank, http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database. Poverty line is absolute. Government estimate. // [2016]: Source: Uganda National Household SurveyâUNHS	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	800	Uganda	5	14	Eastern Africa	Country	32.39100438	1.279557331	UGA	1	1			U	Urban	[1992, 1996, 1999, 2002, 2005, 2009, 2012]	1992	2012	7	PT	Percentage	G	Global			28.8				16.7			9.6			14.4			13.7				9.1			9.6							9.6			[1992,1996,1999]: Source: UGANDA BUREAU OF STATISTICS: UGANDA NATIONAL HOUSEHOLD SURVEY 20002/2003 REPORT ON THE SOCIO-ECONOMIC SURVEY. Poverty line is absolute. Government estimate. // [2002]: Source: UGANDA BUREAU OF STATISTICS: UGANDA NATIONAL HOUSEHOLD SURVEY 2002/2003 REPORT ON THE SOCIO-ECONOMIC SURVEY. Poverty line is absolute. Government estimate. // [2005]: Source: UGANDA BUREAU OF STATISTICS: UGANDA NATIONAL HOUSEHOLD SURVEY 2005/2006 REPORT ON THE SOCIO-ECONOMIC MODULE. Poverty line is absolute. Government estimate. // [2009]: Source: Uganda Bureau of Statistics. Poverty line is absolute. Government estimate. // [2012]: Source: The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:1992,1996,1999,2002,2005,2009,2012. The complete series can be downloaded from the databank, http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database. Poverty line is absolute. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	800	Uganda	5	14	Eastern Africa	Country	32.39100438	1.279557331	UGA	1	1			R	Rural	[1992, 1996, 1999, 2002, 2005, 2009, 2012]	1992	2012	7	PT	Percentage	G	Global			60.3				48.7			37.4			42.7			34.2				27.2			22.4							22.4			[1992,1996,1999]: Source: UGANDA BUREAU OF STATISTICS: UGANDA NATIONAL HOUSEHOLD SURVEY 20002/2003 REPORT ON THE SOCIO-ECONOMIC SURVEY. Poverty line is absolute. Government estimate. // [2002]: Source: UGANDA BUREAU OF STATISTICS: UGANDA NATIONAL HOUSEHOLD SURVEY 2002/2003 REPORT ON THE SOCIO-ECONOMIC SURVEY. Poverty line is absolute. Government estimate. // [2005]: Source: UGANDA BUREAU OF STATISTICS: UGANDA NATIONAL HOUSEHOLD SURVEY 2005/2006 REPORT ON THE SOCIO-ECONOMIC MODULE. Poverty line is absolute. Government estimate. // [2009]: Source: Uganda Bureau of Statistics. Poverty line is absolute. Government estimate. // [2012]: Source: The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:1992,1996,1999,2002,2005,2009,2012. The complete series can be downloaded from the databank, http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database. Poverty line is absolute. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
