series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2005	value_2010	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	788	Tunisia	4	15	Northern Africa	Country	9.572737411	34.11439971	TUN	1	1			[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	58.7814	54.1126	51.4911	51.4911				FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	792	Turkey	4	145	Western Asia	Country	35.42890329	38.9899684	TUR	1	1			[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	100.0	100.0	100.0	100.0				FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	795	Turkmenistan	4	143	Central Asia	Country	58.9787665	40.0912346	TKM	1	1			[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	nan	nan	nan	nan			NA = A figure was not provided.	FAO, Global Forest Resources Assessment		E: Estimated data
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	796	Turks and Caicos Islands	5	29	Caribbean	Country	-71.745121	21.80780585	TCA	0	1			[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	nan	nan	nan	nan			NA = A figure was not provided.	FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	798	Tuvalu	4	61	Polynesia	Country	178.6679611	-7.460048071	TUV	1	1			[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	nan	nan	nan	nan			NA = A figure was not provided.	FAO, Global Forest Resources Assessment		E: Estimated data
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	8	Albania	4	39	Southern Europe	Country	20.06660928	41.13897007	ALB	1	1			[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	100.0	100.0	100.0	100.0				FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	800	Uganda	5	14	Eastern Africa	Country	32.39100438	1.279557331	UGA	1	1			[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	nan	nan	nan	nan			NA = A figure was not provided.	FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	804	Ukraine	4	151	Eastern Europe	Country	31.40270802	49.00735945	UKR	1	1			[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	87.2345	90.8303	91.7053	91.7053				FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	807	North Macedonia	4	39	Southern Europe	Country	21.7007909	41.60048068	MKD	1	1			[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	91.9624	92.0	91.984	91.984				FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	818	Egypt	4	15	Northern Africa	Country	29.77468534	26.57438204	EGY	1	1			[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	0.678	1.9403	6.2857	6.2857				FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	826	United Kingdom of Great Britain and Northern Ireland	4	154	Northern Europe	Country	-2.23830539	53.27691757	GBR	1	1			[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	65.1629	65.3076	64.908	64.908				FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	830	Channel Islands	4	154	Northern Europe	Region								[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	nan	nan	nan	nan			NA = A figure was not provided.	FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	831	Guernsey	5	830	Channel Islands	Country	-2.200712402	49.71561166	GGY	0	1			[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	nan	nan	nan	nan			NA = A figure was not provided.	FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	832	Jersey	5	830	Channel Islands	Country	-2.136773508	49.22353354	JEY	0	1			[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	nan	nan	nan	nan			NA = A figure was not provided.	FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	833	Isle of Man	4	154	Northern Europe	Country	-4.538190305	54.22880901	IMN	0	1			[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	nan	nan	nan	nan			NA = A figure was not provided.	FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	834	United Republic of Tanzania	5	14	Eastern Africa	Country	34.80521182	-6.265332606	TZA	1	1			[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	24.5716	25.5071	85.4882	85.4882				FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	84	Belize	5	13	Central America	Country	-88.70199554	17.19965901	BLZ	1	1			[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	nan	nan	nan	nan			NA = A figure was not provided.	FAO, Global Forest Resources Assessment		E: Estimated data
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	840	United States of America	4	21	Northern America	Country	-99.13830311	39.5277871	USA	1	1			[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	65.2013	66.5017	67.7859	67.7859				FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	850	United States Virgin Islands	5	29	Caribbean	Country	-64.76960113	17.73297693	VIR	0	1			[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	nan	nan	2.0514	2.0514			[2000,2005]: NA = A figure was not provided.	FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	854	Burkina Faso	5	11	Western Africa	Country	-1.742843829	12.27491081	BFA	1	1			[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	4.1453	6.3372	10.6213	10.6213				FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	858	Uruguay	5	5	South America	Country	-56.01387025	-32.8002838	URY	1	1			[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	nan	nan	nan	nan			NA = A figure was not provided.	FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	86	British Indian Ocean Territory	5	14	Eastern Africa	Country	72.38715553	-7.299281071	IOT	0	1			[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	nan	nan	nan	nan			NA = A figure was not provided.	FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	860	Uzbekistan	4	143	Central Asia	Country	63.11944558	41.77560518	UZB	1	1			[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	100.0	100.0	100.0	100.0				FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	862	Venezuela (Bolivarian Republic of)	5	5	South America	Country	-66.15642084	7.121324748	VEN	1	1			[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	nan	nan	nan	nan			NA = A figure was not provided.	FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	876	Wallis and Futuna Islands	4	61	Polynesia	Country	-176.2034788	-13.28471201	WLF	0	1			[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	0.0	0.0	1.5358	1.5358				FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	882	Samoa	4	61	Polynesia	Country	-172.4430749	-13.61541469	WSM	1	1			[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	nan	nan	nan	nan			NA = A figure was not provided.	FAO, Global Forest Resources Assessment		E: Estimated data
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	887	Yemen	4	145	Western Asia	Country	45.22389143	15.22242099	YEM	1	1			[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	0.0	0.0	0.0	0.0				FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	894	Zambia	5	14	Eastern Africa	Country	27.850329	-14.59701056	ZMB	1	1			[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	22.4489	22.8206	23.2049	23.2049				FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	9	Oceania	2	1	World	Region								[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	23.14006	23.48267	24.0809	24.0809			Aggregate. Only countries with data for all years included;Data nature not available	FAO, Global Forest Resources Assessment		_X: Data nature not available
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	90	Solomon Islands	4	54	Melanesia	Country	160.1584117	-9.622391719	SLB	1	1			[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	0.0	0.0	0.0	0.0				FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	92	British Virgin Islands	5	29	Caribbean	Country	-64.63294223	18.42256578	VGB	0	1			[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	nan	nan	nan	nan			NA = A figure was not provided.	FAO, Global Forest Resources Assessment		E: Estimated data
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	96	Brunei Darussalam	4	35	South-Eastern Asia	Country	114.6288563	4.49736984	BRN	1	1			[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	nan	nan	nan	nan			NA = A figure was not provided.	FAO, Global Forest Resources Assessment		C: Country data
