series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	646	Rwanda	5	14	Eastern Africa	Country	29.92310194	-1.999842114	RWA	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	6.66	6.66	6.66	6.66	6.66	6.66	6.66	6.66	6.66	6.66	6.66	6.66	6.66	6.66	6.66	6.66	6.66	6.66	6.66				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	662	Saint Lucia	5	29	Caribbean	Country	-60.96529553	13.89405601	LCA	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	7.83	7.83	7.83	7.83	7.83	7.83	7.83	7.83	7.83	7.83	7.83	7.83	7.83	7.83	7.83	7.83	7.83	7.83	7.83				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	68	Bolivia (Plurinational State of)	5	5	South America	Country	-64.66224284	-16.71273412	BOL	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	4.91	5.05	5.05	5.05	5.05	5.05	11.67	11.67	11.67	11.67	11.59	11.68	9.62	9.62	9.62	9.7	9.7	9.7	9.7				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	682	Saudi Arabia	4	145	Western Asia	Country	44.54763347	24.12594211	SAU	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	21.67	21.67	42.24	35.94	34.67	41.71	41.35	41.23	41.23	32.9	32.19	33.79	33.99	34.84	35.02	37.89	38.02	39.22	39.22				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	686	Senegal	5	11	Western Africa	Country	-14.46636926	14.35920905	SEN	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	26.77	29.16	31.57	30.46	13.97	15.34	20.55	19.34	22.52	22.07	20.8	23.85	22.9	21.65	21.65	21.65	21.65	21.65	21.65				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	688	Serbia	4	39	Southern Europe	Country	20.805876	44.03145697	SRB	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	24.41	24.41	24.41	24.41	24.41	24.41	21.36	22.07	21.85	20.42	18.64	19.63	20.06	21.8	23.91	26.35	26.75	26.75	26.75				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	70	Bosnia and Herzegovina	4	39	Southern Europe	Country	17.78584332	44.16845548	BIH	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	29.17	16.14	16.14	16.14	16.14	16.14	16.14	16.14	16.14	16.14	16.14	17.17	19.26	17.69	17.92	18.47	17.41	17.29	17.29				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	702	Singapore	4	35	South-Eastern Asia	Country	103.8107883	1.361009155	SGP	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	78.52	79.28	80.49	80.6	82.34	82.76	84.58	86.56	88.04	85.75	85.18	85.64	84.6	85.17	85.07	81.42	80.9	78.16	78.16				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	703	Slovakia	4	151	Eastern Europe	Country	19.48495604	48.70741446	SVK	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	33.66	34.98	36.06	38.21	35.18	36.13	39.99	43.42	41.53	43.3	46.58	44.86	48.49	50.02	47.97	49.66	48.14	49.71	49.71				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	704	Viet Nam	4	35	South-Eastern Asia	Country	105.802499	10.09643079	VNM	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	23.45	21.86	21.86	21.86	24.04	24.04	25.43	26.14	25.73	29.62	25.43	20.54	25.59	32.39	40.83	38.69	39.61	38.68	38.68				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	705	Slovenia	4	39	Southern Europe	Country	14.82209486	46.11958061	SVN	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	36.6	37.5	38.92	41.85	42.62	42.3	43.27	43.0	45.78	46.52	48.32	49.39	49.79	50.73	49.89	37.54	37.27	37.18	37.18				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	710	South Africa	5	18	Southern Africa	Country	24.67184355	-29.99957544	ZAF	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	24.24	25.62	25.46	25.06	25.21	25.58	26.0	24.54	23.56	24.96	25.16	24.43	24.43	24.43	24.43	24.43	24.43	24.43	24.43				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	716	Zimbabwe	5	14	Eastern Africa	Country	29.86909584	-19.00075492	ZWE	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	9.9	9.9	9.9	9.9	9.9	9.9	9.9	9.9	9.9	9.9	24.65	21.1	19.68	21.79	21.82	21.82	21.82	21.82	21.82				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	72	Botswana	5	18	Southern Africa	Country	23.81380223	-22.18810073	BWA	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	1.24	1.24	77.68	77.68	77.68	7.16	7.16	7.16	8.04	8.28	9.69	5.89	5.9	5.9	5.85	5.81	5.77	5.79	5.79				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	722	Small island developing States (SIDS)	1			Group								[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	74.72	77.28	78.59	78.96	79.0	78.06	78.58	79.08	78.64	79.0	79.17	78.73	78.51	79.02	79.07	78.08	77.85	76.33	76.33				UNIDO estimates based on the CIP 2019 database. Available at https://stat.unido.org		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	724	Spain	4	39	Southern Europe	Country	-3.554078296	40.39211472	ESP	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	34.12	33.81	33.01	33.17	32.4	31.23	31.79	32.51	35.37	36.32	37.81	37.65	38.8	39.65	41.8	41.18	41.18	39.98	39.98				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	738	Sub-Saharan Africa (inc. Sudan)	1			Group								[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	19.78	19.88	20.34	20.39	20.59	20.48	20.17	19.19	19.22	19.06	20.75	20.54	20.91	21.34	22.08	21.77	20.5	20.02	20.02				UNIDO estimates based on the CIP 2019 database. Available at https://stat.unido.org		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	740	Suriname	5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	12.97	12.97	12.97	11.62	11.62	11.62	11.62	11.62	11.62	11.62	11.62	11.62	11.62	11.62	11.62	11.62	11.62	11.62	11.62				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	746	Northern Africa (exc. Sudan)	1			Group								[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	27.66	25.63	26.02	23.76	21.75	22.45	20.89	24.7	24.26	21.41	22.86	21.02	20.67	19.25	16.78	19.42	19.81	20.13	20.13				UNIDO estimates based on the CIP 2019 database. Available at https://stat.unido.org		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	747	Northern Africa and Western Asia	2	1	World	Region								[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	31.26	28.71	31.8	31.77	31.42	32.43	32.39	33.6	34.0	32.16	31.87	30.43	32.1	31.28	31.3	31.62	32.17	32.28	32.28				UNIDO estimates based on the CIP 2019 database. Available at https://stat.unido.org		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	748	Eswatini	5	18	Southern Africa	Country	31.50149288	-26.56471011	SWZ	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	0.95	0.82	0.82	0.82	1.63	1.63	1.63	1.63	1.63	1.63	1.63	2.23	2.23	2.23	2.23	2.23	2.23	2.23	2.23				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	752	Sweden	4	154	Northern Europe	Country	14.3775338	60.60103109	SWE	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	50.24	47.7	48.03	51.29	53.2	53.59	53.86	53.24	46.06	41.63	45.04	47.73	54.62	55.15	46.54	53.61	52.78	52.09	52.09				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	753	Eastern and South-Eastern Asia	2	1	World	Region								[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	49.91	48.81	50.15	50.47	50.57	50.36	50.36	50.19	48.3	47.34	47.71	47.22	47.03	46.35	46.31	46.23	46.4	45.86	45.86				UNIDO estimates based on the CIP 2019 database. Available at https://stat.unido.org		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	756	Switzerland	4	155	Western Europe	Country	8.223158	46.96617097	CHE	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	55.65	52.05	59.0	57.14	57.18	62.17	63.69	65.5	63.98	60.98	61.39	60.93	62.71	62.67	63.09	63.64	63.4	64.55	64.55				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	76	Brazil	5	5	South America	Country	-53.08432878	-10.77668561	BRA	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	35.02	35.79	35.05	33.76	35.0	33.59	33.95	35.73	36.6	34.84	36.19	36.32	35.33	36.39	34.09	35.39	35.39	35.39	35.39				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	760	Syrian Arab Republic	4	145	Western Asia	Country	38.50466565	35.01676176	SYR	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	21.52	21.52	21.52	21.52	21.52	21.52	21.52	21.52	21.52	21.52	21.52	21.52	21.52	21.52	21.52	21.52	21.52	21.52	21.52				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	762	Tajikistan	4	143	Central Asia	Country	69.294998	38.43069666	TJK	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	2.7	2.7	2.7	2.7	2.7	2.53	3.28	1.26	2.61	2.61	3.65	3.65	2.95	2.49	1.86	2.19	2.19	2.19	2.19				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	764	Thailand	4	35	South-Eastern Asia	Country	101.0202951	15.13089239	THA	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	37.94	37.86	42.11	42.03	42.03	46.27	46.38	46.27	46.27	43.84	43.84	40.63	40.71	40.71	40.71	40.71	40.71	40.71	40.71				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	776	Tonga	4	61	Polynesia	Country	-175.1959991	-21.19511329	TON	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	780	Trinidad and Tobago	5	29	Caribbean	Country	-61.29389504	10.41877263	TTO	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	27.14	28.91	23.81	30.08	34.56	36.53	39.6	39.6	39.6	39.6	39.6	39.6	39.6	39.6	39.6	39.6	39.6	39.6	39.6				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	784	United Arab Emirates	4	145	Western Asia	Country	53.98279159	23.43322219	ARE	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	37.63	37.63	37.63	37.63	37.63	37.63	37.63	37.63	37.63	37.63	37.63	37.63	37.78	37.87	37.83	35.93	35.92	35.92	35.92				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	788	Tunisia	4	15	Northern Africa	Country	9.572737411	34.11439971	TUN	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	19.58	20.29	21.12	9.67	9.6	9.83	9.32	26.49	18.54	18.03	20.01	24.09	25.98	25.76	25.68	24.88	28.87	28.87	28.87				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	792	Turkey	4	145	Western Asia	Country	35.42890329	38.9899684	TUR	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	28.04	25.66	27.33	31.08	31.81	30.7	31.17	31.64	32.62	33.75	32.69	32.11	32.04	31.25	31.99	32.85	33.15	32.21	32.21				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	8	Albania	4	39	Southern Europe	Country	20.06660928	41.13897007	ALB	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	7.61	12.31	7.8	6.43	8.8	16.98	20.21	18.95	14.09	14.36	6.56	10.55	17.1	5.64	6.63	5.8	4.47	4.47	4.47				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	800	Uganda	5	14	Eastern Africa	Country	32.39100438	1.279557331	UGA	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	11.07	11.07	11.07	11.07	11.07	11.07	11.07	11.07	11.07	11.07	11.07	11.07	11.07	11.07	11.07	11.07	11.07	11.07	11.07				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	804	Ukraine	4	151	Eastern Europe	Country	31.40270802	49.00735945	UKR	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	23.34	33.01	33.14	32.98	33.48	33.12	33.15	33.15	32.92	32.91	32.74	32.79	34.97	41.98	31.15	30.69	29.9	29.17	29.17				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	807	North Macedonia	4	39	Southern Europe	Country	21.7007909	41.60048068	MKD	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	14.55	15.31	7.95	13.78	14.69	14.12	14.09	12.67	13.69	14.62	19.5	15.48	23.52	15.35	23.03	29.61	29.61	29.61	29.61				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	818	Egypt	4	15	Northern Africa	Country	29.77468534	26.57438204	EGY	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	36.19	32.18	32.49	32.18	27.36	28.97	25.75	25.71	25.71	24.26	23.84	21.32	20.76	18.09	14.03	18.49	18.38	18.38	18.38				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	826	United Kingdom of Great Britain and Northern Ireland	4	154	Northern Europe	Country	-2.23830539	53.27691757	GBR	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	43.46	42.24	42.67	41.97	42.18	42.38	43.81	43.46	44.89	47.82	49.74	49.54	49.23	50.53	50.18	48.32	46.66	44.43	44.43				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	834	United Republic of Tanzania	5	14	Eastern Africa	Country	34.80521182	-6.265332606	TZA	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	20.21	20.21	19.32	8.32	4.89	3.7	1.38	1.38	11.17	8.56	12.0	12.14	11.48	6.83	6.75	6.6	6.46	6.47	6.47				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	84	Belize	5	13	Central America	Country	-88.70199554	17.19965901	BLZ	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	18.46	18.46	18.46	18.46	18.46	18.46	18.46	18.46	18.46	18.46	18.46	18.46	18.46	18.46	18.46	18.46	18.46	18.46	18.46				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	840	United States of America	4	21	Northern America	Country	-99.13830311	39.5277871	USA	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	51.01	49.57	50.38	50.41	50.39	49.31	49.47	50.61	51.33	40.32	47.69	47.2	47.79	47.5	48.7	47.72	47.72	46.97	46.97				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	858	Uruguay	5	5	South America	Country	-56.01387025	-32.8002838	URY	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	13.16	13.6	13.8	14.83	10.82	11.36	13.41	14.25	14.46	13.22	13.8	13.9	15.29	15.29	15.29	15.29	15.29	15.29	15.29				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	862	Venezuela (Bolivarian Republic of)	5	5	South America	Country	-66.15642084	7.121324748	VEN	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	34.28	34.28	34.28	34.28	34.28	34.28	34.28	34.28	34.28	34.28	34.28	34.28	34.28	34.28	34.28	34.28	34.28	34.28	34.28				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	887	Yemen	4	145	Western Asia	Country	45.22389143	15.22242099	YEM	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	5.62	2.27	2.06	1.52	2.31	2.56	2.66	1.84	1.46	1.75	2.37	2.26	2.25	2.2	2.06	2.06	2.06	2.06	2.06				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	894	Zambia	5	14	Eastern Africa	Country	27.850329	-14.59701056	ZMB	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	21.08	21.08	21.08	6.08	6.08	6.08	6.08	6.08	6.08	6.08	6.08	15.03	14.77	9.92	9.67	10.08	9.73	9.73	9.73				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	9	Oceania	2	1	World	Region								[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	24.79	23.72	22.98	22.82	23.42	23.02	23.59	24.83	24.75	26.31	26.25	23.1	23.39	28.81	28.5	27.09	27.09	26.07	26.07				UNIDO estimates based on the CIP 2019 database. Available at https://stat.unido.org		M: Modeled data
NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	96	Brunei Darussalam	4	35	South-Eastern Asia	Country	114.6288563	4.49736984	BRN	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	3.32	3.32	3.32	3.32	3.32	3.32	3.32	3.32	3.32	3.32	3.32	3.32	3.32	3.32	3.32	3.32	3.32	3.32	3.32				UNIDO CIP 2019 Database. Available at https://stat.unido.org.		M: Modeled data
