series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	location_code	location_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
SP_ACS_BSRVSAN	Proportion of population using basic sanitation services, by location (%)	722	Small island developing States (SIDS)	1			Group								_T	All areas	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	64.35281	64.71811	64.6298	64.84917	65.07549	65.30544	65.53686	65.76899	66.00129	66.23217	66.46072	66.68395	66.90346	67.12056	67.30071	67.51131	67.67507	67.68646	67.68646				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
SP_ACS_BSRVSAN	Proportion of population using basic sanitation services, by location (%)	722	Small island developing States (SIDS)	1			Group								U	Urban	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	79.99053	80.2127	80.01811	79.93119	79.97295	80.05237	80.13734	80.22876	80.32597	80.42644	80.53141	80.63987	80.75118	80.86371	80.96729	81.08837	81.20966	81.24096	81.24096				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
SP_ACS_BSRVSAN	Proportion of population using basic sanitation services, by location (%)	724	Spain	4	39	Southern Europe	Country	-3.554078296	40.39211472	ESP	1	1			_T	All areas	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	99.90187	99.90222	99.90246	99.90263	99.9028	99.90297	99.90313	99.90329	99.90346	99.90362	99.90379	99.90395	99.90411	99.90426	99.90438	99.90433	99.90429	99.90423	99.90423				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
SP_ACS_BSRVSAN	Proportion of population using basic sanitation services, by location (%)	724	Spain	4	39	Southern Europe	Country	-3.554078296	40.39211472	ESP	1	1			U	Urban	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	99.87535	99.87565	99.87595	99.87624	99.87654	99.87684	99.87714	99.87744	99.87773	99.87803	99.87833	99.87863	99.87892	99.87922	99.87952	99.87982	99.88012	99.88041	99.88041				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
SP_ACS_BSRVSAN	Proportion of population using basic sanitation services, by location (%)	724	Spain	4	39	Southern Europe	Country	-3.554078296	40.39211472	ESP	1	1			R	Rural	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	99.98705	99.98799	99.98893	99.98986	99.9908	99.99174	99.99267	99.99361	99.99455	99.99549	99.99642	99.99736	99.9983	99.99923	100.0	100.0	100.0	100.0	100.0				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
SP_ACS_BSRVSAN	Proportion of population using basic sanitation services, by location (%)	728	South Sudan	5	14	Eastern Africa	Country	30.32618773	7.290839152	SSD	1	1			R	Rural	[2011, 2012, 2013, 2014, 2015, 2016, 2017]	2011	2017	7	PT	Percentage	G	Global												3.94718	4.15507	4.36297	4.57086	4.77876	4.98665	5.19455	5.19455				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
SP_ACS_BSRVSAN	Proportion of population using basic sanitation services, by location (%)	728	South Sudan	5	14	Eastern Africa	Country	30.32618773	7.290839152	SSD	1	1			_T	All areas	[2011, 2012, 2013, 2014, 2015, 2016, 2017]	2011	2017	7	PT	Percentage	G	Global												6.62739	7.31417	8.03652	8.79622	9.59568	10.43677	11.32168	11.32168				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
SP_ACS_BSRVSAN	Proportion of population using basic sanitation services, by location (%)	728	South Sudan	5	14	Eastern Africa	Country	30.32618773	7.290839152	SSD	1	1			U	Urban	[2011, 2012, 2013, 2014, 2015, 2016, 2017]	2011	2017	7	PT	Percentage	G	Global												18.81084	21.49656	24.31166	27.25614	30.33001	33.53326	36.86589	36.86589				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
SP_ACS_BSRVSAN	Proportion of population using basic sanitation services, by location (%)	729	Sudan	4	15	Northern Africa	Country	29.95650159	16.02643066	SDN	0	1			R	Rural	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	11.00991	11.00991	11.00991	11.00991	11.00991	12.06234	13.11478	14.20287	15.29626	16.39495	17.49893	18.60821	19.72279	20.84267	21.96785	23.09832	24.2341	24.2341	24.2341				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
SP_ACS_BSRVSAN	Proportion of population using basic sanitation services, by location (%)	729	Sudan	4	15	Northern Africa	Country	29.95650159	16.02643066	SDN	0	1			_T	All areas	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	20.59194	20.60757	20.6232	20.63883	20.65446	21.85175	23.04947	24.3296	25.6176	26.92019	28.23805	29.57155	30.92076	32.28639	33.66852	35.06824	36.48563	36.57503	36.57503				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
SP_ACS_BSRVSAN	Proportion of population using basic sanitation services, by location (%)	729	Sudan	4	15	Northern Africa	Country	29.95650159	16.02643066	SDN	0	1			U	Urban	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	40.49763	40.49763	40.49763	40.49763	40.49763	41.94456	43.39148	45.01506	46.65003	48.2964	49.95417	51.62335	53.30392	54.9959	56.69927	58.41405	60.14022	60.14022	60.14022				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
SP_ACS_BSRVSAN	Proportion of population using basic sanitation services, by location (%)	738	Sub-Saharan Africa (inc. Sudan)	1			Group								U	Urban	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	37.00863	37.47697	37.87613	38.26035	38.61817	39.05162	39.50298	39.9548	40.43686	40.91159	41.40004	41.81501	42.33617	42.86076	43.39274	43.92981	44.47411	44.98704	44.98704				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
SP_ACS_BSRVSAN	Proportion of population using basic sanitation services, by location (%)	738	Sub-Saharan Africa (inc. Sudan)	1			Group								R	Rural	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	16.46143	16.6835	16.95863	17.23386	17.49939	17.81995	18.15401	18.48373	18.83789	19.17748	19.5175	19.66798	20.00418	20.33956	20.67373	21.00453	21.33616	21.71287	21.71287				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
SP_ACS_BSRVSAN	Proportion of population using basic sanitation services, by location (%)	738	Sub-Saharan Africa (inc. Sudan)	1			Group								_T	All areas	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	22.92569	23.31316	23.71923	24.12244	24.51227	24.96721	25.43699	25.89609	26.40147	26.89724	27.40163	27.76194	28.27882	28.79866	29.32348	29.85106	30.38474	30.93614	30.93614				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
SP_ACS_BSRVSAN	Proportion of population using basic sanitation services, by location (%)	740	Suriname	5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1			R	Rural	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	59.21374	60.13176	61.04978	61.9678	62.88582	63.80383	64.72185	65.63987	66.55789	67.47591	68.39393	69.31195	70.22996	71.14798	72.066	72.98402	73.90204	74.82006	74.82006				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
SP_ACS_BSRVSAN	Proportion of population using basic sanitation services, by location (%)	740	Suriname	5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1			_T	All areas	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	79.19131	79.52583	79.85931	80.19117	80.5217	80.81824	81.11283	81.4084	81.70521	82.00347	82.30275	82.60326	82.90501	83.208	83.51518	83.82623	84.14052	84.45758	84.45758				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
SP_ACS_BSRVSAN	Proportion of population using basic sanitation services, by location (%)	740	Suriname	5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1			U	Urban	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	89.28052	89.28833	89.29614	89.30395	89.31176	89.31957	89.32739	89.3352	89.34301	89.35082	89.35863	89.36644	89.37425	89.38206	89.38987	89.39768	89.4055	89.41331	89.41331				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
SP_ACS_BSRVSAN	Proportion of population using basic sanitation services, by location (%)	746	Northern Africa (exc. Sudan)	1			Group								R	Rural	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	76.59693	77.30181	78.09108	78.88118	79.66773	80.40271	81.13056	81.85186	82.5664	83.27324	83.97355	84.66631	85.35253	86.02868	86.62767	87.17834	87.62691	87.714	87.714				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
SP_ACS_BSRVSAN	Proportion of population using basic sanitation services, by location (%)	746	Northern Africa (exc. Sudan)	1			Group								_T	All areas	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	84.38034	84.80277	85.34483	85.88362	86.41693	86.92435	87.42588	87.91827	88.40247	88.87933	89.34936	89.81225	90.26681	90.71451	91.03891	91.33758	91.60657	91.69604	91.69604				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
SP_ACS_BSRVSAN	Proportion of population using basic sanitation services, by location (%)	746	Northern Africa (exc. Sudan)	1			Group								U	Urban	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	91.77756	91.856	92.09423	92.33177	92.56813	92.79903	93.02857	93.25661	93.48331	93.70949	93.93503	94.16009	94.38389	94.60811	94.67473	94.73791	94.83337	94.89657	94.89657				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
SP_ACS_BSRVSAN	Proportion of population using basic sanitation services, by location (%)	748	Eswatini	5	18	Southern Africa	Country	31.50149288	-26.56471011	SWZ	1	1			R	Rural	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	44.88848	45.74579	46.71194	47.68209	48.65624	49.63439	50.61656	51.60272	52.59289	53.58706	54.58524	55.58742	56.59361	57.6038	58.61799	59.63619	60.65839	60.65839	60.65839				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
SP_ACS_BSRVSAN	Proportion of population using basic sanitation services, by location (%)	748	Eswatini	5	18	Southern Africa	Country	31.50149288	-26.56471011	SWZ	1	1			_T	All areas	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	50.14317	50.79436	51.26144	51.73665	52.21963	52.71089	53.21008	53.7218	54.26199	54.7955	55.32223	55.84208	56.35563	56.86516	57.37061	57.87188	58.36819	58.35198	58.35198				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
SP_ACS_BSRVSAN	Proportion of population using basic sanitation services, by location (%)	748	Eswatini	5	18	Southern Africa	Country	31.50149288	-26.56471011	SWZ	1	1			U	Urban	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	68.05119	68.12915	66.99958	65.86726	64.73217	63.59432	62.45372	61.31035	60.16422	59.01533	57.86368	56.70928	55.55211	54.39218	53.22949	52.06404	50.89582	50.89582	50.89582				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
SP_ACS_BSRVSAN	Proportion of population using basic sanitation services, by location (%)	752	Sweden	4	154	Northern Europe	Country	14.3775338	60.60103109	SWE	1	1			R	Rural	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	99.65	99.65	99.65	99.65	99.65	99.65	99.65	99.65	99.65	99.65	99.65	99.65	99.64994	99.64892	99.64791	99.64689	99.64588	99.64487	99.64487				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
SP_ACS_BSRVSAN	Proportion of population using basic sanitation services, by location (%)	752	Sweden	4	154	Northern Europe	Country	14.3775338	60.60103109	SWE	1	1			U	Urban	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	99.25	99.25	99.25	99.25	99.25	99.25	99.25	99.25	99.25	99.25	99.25	99.25	99.24996	99.24877	99.24757	99.24638	99.24518	99.24399	99.24399				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
SP_ACS_BSRVSAN	Proportion of population using basic sanitation services, by location (%)	752	Sweden	4	154	Northern Europe	Country	14.3775338	60.60103109	SWE	1	1			_T	All areas	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	99.3139	99.31371	99.31347	99.31322	99.31297	99.31272	99.31228	99.31165	99.31101	99.31039	99.30978	99.30881	99.30748	99.30504	99.30263	99.30024	99.29786	99.29552	99.29552				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
SP_ACS_BSRVSAN	Proportion of population using basic sanitation services, by location (%)	756	Switzerland	4	155	Western Europe	Country	8.223158	46.96617097	CHE	1	1			R	Rural	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	99.8998	99.89903	99.89667	99.89431	99.89194	99.88958	99.88722	99.88485	99.88249	99.88013	99.87776	99.8754	99.87304	99.87067	99.86831	99.86595	99.86358	99.86358	99.86358				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
SP_ACS_BSRVSAN	Proportion of population using basic sanitation services, by location (%)	756	Switzerland	4	155	Western Europe	Country	8.223158	46.96617097	CHE	1	1			_T	All areas	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	99.89987	99.89967	99.89904	99.89841	99.89779	99.89716	99.89654	99.89591	99.8953	99.89467	99.89406	99.89344	99.89282	99.89221	99.89159	99.89097	99.89036	99.89037	99.89037				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
SP_ACS_BSRVSAN	Proportion of population using basic sanitation services, by location (%)	756	Switzerland	4	155	Western Europe	Country	8.223158	46.96617097	CHE	1	1			U	Urban	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	99.8999	99.8999	99.8999	99.8999	99.8999	99.8999	99.8999	99.8999	99.8999	99.8999	99.8999	99.8999	99.8999	99.8999	99.8999	99.8999	99.8999	99.8999	99.8999				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
SP_ACS_BSRVSAN	Proportion of population using basic sanitation services, by location (%)	76	Brazil	5	5	South America	Country	-53.08432878	-10.77668561	BRA	1	1			U	Urban	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	81.39828	82.05868	82.72006	83.38243	84.04578	84.71011	85.37543	86.04173	86.70901	87.37728	88.04653	88.71677	89.38799	90.06019	90.73338	91.40756	92.08271	92.75885	92.75885				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
SP_ACS_BSRVSAN	Proportion of population using basic sanitation services, by location (%)	76	Brazil	5	5	South America	Country	-53.08432878	-10.77668561	BRA	1	1			_T	All areas	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	72.86371	73.82715	74.7711	75.70931	76.64143	77.56757	78.48827	79.40362	80.31373	81.21789	82.11702	83.01456	83.9071	84.79405	85.67659	86.55409	87.42636	88.29385	88.29385				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
SP_ACS_BSRVSAN	Proportion of population using basic sanitation services, by location (%)	76	Brazil	5	5	South America	Country	-53.08432878	-10.77668561	BRA	1	1			R	Rural	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	36.02095	37.43605	38.85164	40.26774	41.68435	43.10146	44.51907	45.93719	47.35581	48.77494	50.19458	51.61471	53.03536	54.45651	55.87816	57.30031	58.72298	60.14614	60.14614				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
SP_ACS_BSRVSAN	Proportion of population using basic sanitation services, by location (%)	760	Syrian Arab Republic	4	145	Western Asia	Country	38.50466565	35.01676176	SYR	1	1			R	Rural	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012]	2000	2012	13	PT	Percentage	G	Global	89.58697	89.58697	89.58697	89.58697	89.58697	89.58697	89.58697	89.58697	89.58697	89.58697	89.58697	89.58697	89.58697						89.58697				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
SP_ACS_BSRVSAN	Proportion of population using basic sanitation services, by location (%)	760	Syrian Arab Republic	4	145	Western Asia	Country	38.50466565	35.01676176	SYR	1	1			_T	All areas	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012]	2000	2012	13	PT	Percentage	G	Global	92.85546	92.87856	92.9017	92.9248	92.94795	92.97092	92.99382	93.01679	93.03969	93.06247	93.08531	93.02113	92.95664						92.95664				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
SP_ACS_BSRVSAN	Proportion of population using basic sanitation services, by location (%)	760	Syrian Arab Republic	4	145	Western Asia	Country	38.50466565	35.01676176	SYR	1	1			U	Urban	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012]	2000	2012	13	PT	Percentage	G	Global	95.87895	95.87895	95.87895	95.87895	95.87895	95.87895	95.87895	95.87895	95.87895	95.87895	95.87895	95.87895	95.87895						95.87895				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
SP_ACS_BSRVSAN	Proportion of population using basic sanitation services, by location (%)	762	Tajikistan	4	143	Central Asia	Country	69.294998	38.43069666	TJK	1	1			R	Rural	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	88.57709	89.02775	89.47841	89.92908	90.48393	91.03982	91.59675	92.15472	92.71372	93.27377	93.83486	94.39698	94.96014	95.52435	96.08959	96.65587	97.22319	97.79155	97.79155				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
SP_ACS_BSRVSAN	Proportion of population using basic sanitation services, by location (%)	762	Tajikistan	4	143	Central Asia	Country	69.294998	38.43069666	TJK	1	1			U	Urban	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	92.69978	92.83279	92.96581	93.09882	93.2306	93.36237	93.49414	93.62591	93.75768	93.88944	94.02119	94.15295	94.2847	94.41645	94.54819	94.67993	94.81167	94.9434	94.9434				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
SP_ACS_BSRVSAN	Proportion of population using basic sanitation services, by location (%)	762	Tajikistan	4	143	Central Asia	Country	69.294998	38.43069666	TJK	1	1			_T	All areas	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	89.66964	90.0362	90.40275	90.76928	91.21201	91.65553	92.09978	92.54479	92.99054	93.43703	93.88428	94.33226	94.78085	95.22977	95.67873	96.12746	96.57567	97.02306	97.02306				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
SP_ACS_BSRVSAN	Proportion of population using basic sanitation services, by location (%)	764	Thailand	4	35	South-Eastern Asia	Country	101.0202951	15.13089239	THA	1	1			U	Urban	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	89.22045	89.80695	90.39386	90.98118	91.56893	92.15709	92.74567	93.33466	93.92407	94.5139	95.10414	95.6948	96.28587	96.87737	97.46928	98.0616	98.63029	99.19176	99.19176				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
SP_ACS_BSRVSAN	Proportion of population using basic sanitation services, by location (%)	764	Thailand	4	35	South-Eastern Asia	Country	101.0202951	15.13089239	THA	1	1			R	Rural	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	93.2966	93.6048	93.91351	94.22273	94.53245	94.84268	95.15341	95.46465	95.7764	96.08865	96.4014	96.71466	97.02843	97.3427	97.60167	97.85839	98.17668	98.3236	98.3236				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
SP_ACS_BSRVSAN	Proportion of population using basic sanitation services, by location (%)	764	Thailand	4	35	South-Eastern Asia	Country	101.0202951	15.13089239	THA	1	1			_T	All areas	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	92.01726	92.36867	92.72619	93.0901	93.46057	93.83798	94.22226	94.61372	95.01246	95.4187	95.83247	96.2588	96.69098	97.12775	97.53952	97.95531	98.39645	98.75073	98.75073				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
SP_ACS_BSRVSAN	Proportion of population using basic sanitation services, by location (%)	768	Togo	5	11	Western Africa	Country	0.97835765	8.532096072	TGO	1	1			R	Rural	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	2.92783	3.02696	3.12609	3.22522	3.32435	3.58257	3.84999	4.12663	4.41249	4.70755	5.01183	5.32532	5.64803	5.97994	6.32107	6.67141	7.03097	7.39974	7.39974				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
SP_ACS_BSRVSAN	Proportion of population using basic sanitation services, by location (%)	768	Togo	5	11	Western Africa	Country	0.97835765	8.532096072	TGO	1	1			_T	All areas	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	9.9856	10.25482	10.5269	10.80165	11.07908	11.43365	11.79394	12.15978	12.53123	12.90726	13.28857	13.6794	14.07754	14.47974	14.88625	15.29688	15.71231	16.1321	16.1321				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
SP_ACS_BSRVSAN	Proportion of population using basic sanitation services, by location (%)	768	Togo	5	11	Western Africa	Country	0.97835765	8.532096072	TGO	1	1			U	Urban	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	24.37547	24.69581	25.01615	25.33649	25.65683	25.8963	26.13377	26.36925	26.60274	26.83423	27.06373	27.29123	27.51674	27.74026	27.96178	28.1813	28.39883	28.61437	28.61437				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
