series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	observationStatus_code	observationStatus_desc	age_code	age_desc	sex_code	sex_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2014	lowerbound_2014	upperbound_2014	value_2015	lowerbound_2015	upperbound_2015	value_2016	lowerbound_2016	upperbound_2016	value_2017	lowerbound_2017	upperbound_2017	value_2018	lowerbound_2018	upperbound_2018	value_2019	lowerbound_2019	upperbound_2019	latest_value	basePeriod	valueDetails	lowerBoundDetails	upperBoundDetails	footnotes	sources	timeDetails	nature
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	702	Singapore	4	35	South-Eastern Asia	Country	103.8107883	1.361009155	SGP	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017, 2018]	2015	2018	4	PT	Percentage	G	Global				0.82245	0.82213	0.82277	1.26328	1.26282	1.26373	1.45507	1.4545	1.45564	1.28331	1.28281	1.28381				1.28331					[2015]: The observation value represents the 3-year average of the period 2014-2016 // [2016]: The observation value represents the 3-year average of the period 2015-2017 // [2017]: The observation value represents the 3-year average of the period 2016-2018 // [2018]: The observation value represents the 3-year average of the period 2017-2019	[2015-2016]: National Entity // [2017-2018]: Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		[2015-2016]: CA: Country adjusted data // [2017-2018]: G: Global monitoring data
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	703	Slovakia	4	151	Eastern Europe	Country	19.48495604	48.70741446	SVK	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017, 2018]	2015	2018	4	PT	Percentage	G	Global				1.05357	1.04895	1.05818	0.89323	0.88913	0.89733	0.86474	0.86023	0.86925	0.75526	0.75132	0.75921				0.75526					[2015]: The observation value represents the 3-year average of the period 2014-2016 // [2016]: The observation value represents the 3-year average of the period 2015-2017 // [2017]: The observation value represents the 3-year average of the period 2016-2018 // [2018]: The observation value represents the 3-year average of the period 2017-2019	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	703	Slovakia	4	151	Eastern Europe	Country	19.48495604	48.70741446	SVK	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017, 2018]	2015	2018	4	PT	Percentage	G	Global				0.87473	0.86789	0.88158	0.60969	0.604	0.61537	0.63816	0.63248	0.64384	0.71173	0.70654	0.71692				0.71173					[2015]: The observation value represents the 3-year average of the period 2014-2016 // [2016]: The observation value represents the 3-year average of the period 2015-2017 // [2017]: The observation value represents the 3-year average of the period 2016-2018 // [2018]: The observation value represents the 3-year average of the period 2017-2019	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	703	Slovakia	4	151	Eastern Europe	Country	19.48495604	48.70741446	SVK	1	1			A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017, 2018]	2015	2018	4	PT	Percentage	G	Global				1.05855	1.05244	1.06465	1.06756	1.0615	1.07363	1.01255	1.00677	1.01833	0.72198	0.71762	0.72634				0.72198					[2015]: The observation value represents the 3-year average of the period 2014-2016 // [2016]: The observation value represents the 3-year average of the period 2015-2017 // [2017]: The observation value represents the 3-year average of the period 2016-2018 // [2018]: The observation value represents the 3-year average of the period 2017-2019	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	704	Viet Nam	4	35	South-Eastern Asia	Country	105.802499	10.09643079	VNM	1	1			A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017, 2018]	2015	2018	4	PT	Percentage	G	Global				2.09885	2.09096	2.10673	2.43804	2.42953	2.44655	2.64078	2.63181	2.64974	2.59425	2.58673	2.60177				2.59425					[2015]: The observation value represents the 3-year average of the period 2014-2016 // [2016]: The observation value represents the 3-year average of the period 2015-2017 // [2017]: The observation value represents the 3-year average of the period 2016-2018 // [2018]: The observation value represents the 3-year average of the period 2017-2019	[2015-2016]: Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll. // [2017-2018]: National Entity		[2015-2016]: _X: Data nature not available // [2017-2018]: CA: Country adjusted data
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	704	Viet Nam	4	35	South-Eastern Asia	Country	105.802499	10.09643079	VNM	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017, 2018]	2015	2018	4	PT	Percentage	G	Global				1.69588	1.6878	1.70397	2.28835	2.27885	2.29786	2.09854	2.08966	2.10742	1.88273	1.87459	1.89087				1.88273					[2015]: The observation value represents the 3-year average of the period 2014-2016 // [2016]: The observation value represents the 3-year average of the period 2015-2017 // [2017]: The observation value represents the 3-year average of the period 2016-2018 // [2018]: The observation value represents the 3-year average of the period 2017-2019	[2015-2016]: Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll. // [2017-2018]: National Entity		[2015-2016]: _X: Data nature not available // [2017-2018]: CA: Country adjusted data
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	704	Viet Nam	4	35	South-Eastern Asia	Country	105.802499	10.09643079	VNM	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2017, 2018]	2017	2018	2	PT	Percentage	G	Global										0.42	0.41937	0.42063	0.42	0.41937	0.42063				0.42					[2017]: The observation value represents the 3-year average of the period 2016-2018 // [2018]: The observation value represents the 3-year average of the period 2017-2019	National Entity		CA: Country adjusted data
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	705	Slovenia	4	39	Southern Europe	Country	14.82209486	46.11958061	SVN	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017, 2018]	2015	2018	4	PT	Percentage	G	Global				0.86935	0.86556	0.87314	0.74665	0.74416	0.74914	0.60802	0.60646	0.60958	0.4715	0.47043	0.47258				0.4715					[2015]: The observation value represents the 3-year average of the period 2014-2016 // [2016]: The observation value represents the 3-year average of the period 2015-2017 // [2017]: The observation value represents the 3-year average of the period 2016-2018 // [2018]: The observation value represents the 3-year average of the period 2017-2019	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	705	Slovenia	4	39	Southern Europe	Country	14.82209486	46.11958061	SVN	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017, 2018]	2015	2018	4	PT	Percentage	G	Global				0.92472	0.92003	0.92941	0.7966	0.79242	0.80078	0.62964	0.62669	0.63259	0.47191	0.46981	0.47401				0.47191					[2015]: The observation value represents the 3-year average of the period 2014-2016 // [2016]: The observation value represents the 3-year average of the period 2015-2017 // [2017]: The observation value represents the 3-year average of the period 2016-2018 // [2018]: The observation value represents the 3-year average of the period 2017-2019	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	705	Slovenia	4	39	Southern Europe	Country	14.82209486	46.11958061	SVN	1	1			A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017, 2018]	2015	2018	4	PT	Percentage	G	Global				0.97131	0.96539	0.97724	0.93254	0.92586	0.93921	0.71483	0.70984	0.71982	0.52749	0.52379	0.53119				0.52749					[2015]: The observation value represents the 3-year average of the period 2014-2016 // [2016]: The observation value represents the 3-year average of the period 2015-2017 // [2017]: The observation value represents the 3-year average of the period 2016-2018 // [2018]: The observation value represents the 3-year average of the period 2017-2019	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	710	South Africa	5	18	Southern Africa	Country	24.67184355	-29.99957544	ZAF	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016]	2015	2016	2	PT	Percentage	G	Global				17.99619	17.96903	18.02335	17.99619	17.96903	18.02335										17.99619					[2015]: The observation value represents the 3-year average of the period 2014-2016 // [2016]: The observation value represents the 3-year average of the period 2015-2017	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	710	South Africa	5	18	Southern Africa	Country	24.67184355	-29.99957544	ZAF	1	1			A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017, 2018]	2015	2018	4	PT	Percentage	G	Global				19.55433	19.51925	19.58941	19.55433	19.51925	19.58941	19.55433	19.51925	19.58941	19.55433	19.51925	19.58941				19.55433					[2015]: The observation value represents the 3-year average of the period 2014-2016 // [2016]: The observation value represents the 3-year average of the period 2015-2017 // [2017]: The observation value represents the 3-year average of the period 2016-2018 // [2018]: The observation value represents the 3-year average of the period 2017-2019	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		[2015-2016]: G: Global monitoring data // [2017-2018]: _X: Data nature not available
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	710	South Africa	5	18	Southern Africa	Country	24.67184355	-29.99957544	ZAF	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017, 2018]	2015	2018	4	PT	Percentage	G	Global				15.2133	15.18166	15.24494	15.2133	15.18166	15.24494	15.2133	15.18166	15.24494	15.2133	15.18166	15.24494				15.2133					[2015]: The observation value represents the 3-year average of the period 2014-2016 // [2016]: The observation value represents the 3-year average of the period 2015-2017 // [2017]: The observation value represents the 3-year average of the period 2016-2018 // [2018]: The observation value represents the 3-year average of the period 2017-2019	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		[2015-2016]: G: Global monitoring data // [2017-2018]: _X: Data nature not available
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	716	Zimbabwe	5	14	Eastern Africa	Country	29.86909584	-19.00075492	ZWE	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017, 2018]	2015	2018	4	PT	Percentage	G	Global				35.47353	35.44503	35.50203	36.71565	36.68986	36.74143	35.90572	35.87685	35.93458	34.18676	34.15522	34.2183				34.18676					[2015]: The observation value represents the 3-year average of the period 2014-2016 // [2016]: The observation value represents the 3-year average of the period 2015-2017 // [2017]: The observation value represents the 3-year average of the period 2016-2018 // [2018]: The observation value represents the 3-year average of the period 2017-2019	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	716	Zimbabwe	5	14	Eastern Africa	Country	29.86909584	-19.00075492	ZWE	1	1			A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017, 2018]	2015	2018	4	PT	Percentage	G	Global				33.73811	33.70427	33.77196	35.23792	35.2063	35.26953	34.61779	34.58358	34.652	33.43155	33.39634	33.46676				33.43155					[2015]: The observation value represents the 3-year average of the period 2014-2016 // [2016]: The observation value represents the 3-year average of the period 2015-2017 // [2017]: The observation value represents the 3-year average of the period 2016-2018 // [2018]: The observation value represents the 3-year average of the period 2017-2019	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	716	Zimbabwe	5	14	Eastern Africa	Country	29.86909584	-19.00075492	ZWE	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017, 2018]	2015	2018	4	PT	Percentage	G	Global				32.57748	32.5365	32.61845	33.64445	33.6056	33.68329	32.28839	32.2468	32.32998	30.29382	30.24991	30.33773				30.29382					[2015]: The observation value represents the 3-year average of the period 2014-2016 // [2016]: The observation value represents the 3-year average of the period 2015-2017 // [2017]: The observation value represents the 3-year average of the period 2016-2018 // [2018]: The observation value represents the 3-year average of the period 2017-2019	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	72	Botswana	5	18	Southern Africa	Country	23.81380223	-22.18810073	BWA	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017, 2018]	2015	2018	4	PT	Percentage	G	Global				34.93046	34.89573	34.96518	39.87027	39.83767	39.90288	41.37593	41.34521	41.40664	41.16349	41.13302	41.19397				41.16349					[2015]: The observation value represents the 3-year average of the period 2014-2016 // [2016]: The observation value represents the 3-year average of the period 2015-2017 // [2017]: The observation value represents the 3-year average of the period 2016-2018 // [2018]: The observation value represents the 3-year average of the period 2017-2019	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	72	Botswana	5	18	Southern Africa	Country	23.81380223	-22.18810073	BWA	1	1			A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017, 2018]	2015	2018	4	PT	Percentage	G	Global				36.58749	36.54893	36.62604	42.04509	42.0076	42.08258	44.36164	44.32467	44.3986	45.50116	45.46363	45.5387				45.50116					[2015]: The observation value represents the 3-year average of the period 2014-2016 // [2016]: The observation value represents the 3-year average of the period 2015-2017 // [2017]: The observation value represents the 3-year average of the period 2016-2018 // [2018]: The observation value represents the 3-year average of the period 2017-2019	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	72	Botswana	5	18	Southern Africa	Country	23.81380223	-22.18810073	BWA	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017, 2018]	2015	2018	4	PT	Percentage	G	Global				33.24486	33.19484	33.29488	37.42875	37.38074	37.47677	37.81137	37.76578	37.85696	35.93465	35.8915	35.97781				35.93465					[2015]: The observation value represents the 3-year average of the period 2014-2016 // [2016]: The observation value represents the 3-year average of the period 2015-2017 // [2017]: The observation value represents the 3-year average of the period 2016-2018 // [2018]: The observation value represents the 3-year average of the period 2017-2019	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	724	Spain	4	39	Southern Europe	Country	-3.554078296	40.39211472	ESP	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017, 2018]	2015	2018	4	PT	Percentage	G	Global				1.12396	1.1188	1.12912	1.34321	1.33793	1.34849	1.43048	1.42475	1.43622	1.76366	1.75661	1.77071				1.76366					[2015]: The observation value represents the 3-year average of the period 2014-2016 // [2016]: The observation value represents the 3-year average of the period 2015-2017 // [2017]: The observation value represents the 3-year average of the period 2016-2018 // [2018]: The observation value represents the 3-year average of the period 2017-2019	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	724	Spain	4	39	Southern Europe	Country	-3.554078296	40.39211472	ESP	1	1			A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017, 2018]	2015	2018	4	PT	Percentage	G	Global				0.9074	0.90161	0.91319	1.24214	1.23446	1.24981	1.45875	1.45093	1.46657	2.0413	2.03028	2.05232				2.0413					[2015]: The observation value represents the 3-year average of the period 2014-2016 // [2016]: The observation value represents the 3-year average of the period 2015-2017 // [2017]: The observation value represents the 3-year average of the period 2016-2018 // [2018]: The observation value represents the 3-year average of the period 2017-2019	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	724	Spain	4	39	Southern Europe	Country	-3.554078296	40.39211472	ESP	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017, 2018]	2015	2018	4	PT	Percentage	G	Global				0.9203	0.91281	0.9278	1.07938	1.07091	1.08785	1.11366	1.10634	1.12098	1.29414	1.28727	1.301				1.29414					[2015]: The observation value represents the 3-year average of the period 2014-2016 // [2016]: The observation value represents the 3-year average of the period 2015-2017 // [2017]: The observation value represents the 3-year average of the period 2016-2018 // [2018]: The observation value represents the 3-year average of the period 2017-2019	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	728	South Sudan	5	14	Eastern Africa	Country	30.32618773	7.290839152	SSD	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017, 2018]	2015	2018	4	PT	Percentage	G	Global				65.44	65.4262	65.4538	65.44	65.4262	65.4538	65.44	65.4262	65.4538	63.72103	63.70703	63.73503				63.72103					[2015]: The observation value represents the 3-year average of the period 2014-2016 // [2016]: The observation value represents the 3-year average of the period 2015-2017 // [2017]: The observation value represents the 3-year average of the period 2016-2018 // [2018]: The observation value represents the 3-year average of the period 2017-2019	National Entity		CA: Country adjusted data
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	729	Sudan	4	15	Northern Africa	Country	29.95650159	16.02643066	SDN	0	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017, 2018]	2015	2018	4	PT	Percentage	G	Global				13.44026	13.43926	13.44126	14.44075	14.43982	14.44168	15.41753	15.41667	15.41838	16.37122	16.37044	16.372				16.37122					[2015]: The observation value represents the 3-year average of the period 2014-2016 // [2016]: The observation value represents the 3-year average of the period 2015-2017 // [2017]: The observation value represents the 3-year average of the period 2016-2018 // [2018]: The observation value represents the 3-year average of the period 2017-2019	National Entity		CA: Country adjusted data
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	747	Northern Africa and Western Asia	2	1	World	Region								A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2014, 2015, 2016, 2017, 2018, 2019]	2014	2019	6	PT	Percentage	G	Global	9.20626	9.20178	9.21075	8.86642	8.86217	8.87067	9.55592	9.55024	9.56159	10.3875	10.38205	10.39296	9.33238	9.3274	9.33735	8.84035	8.8375	8.84319	8.84035					The observation value represents the annual value.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		E: Estimated data
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	747	Northern Africa and Western Asia	2	1	World	Region								A	Normal value	Y_GE15	15 years old and over	F	Female	[2014, 2015, 2016, 2017, 2018, 2019]	2014	2019	6	PT	Percentage	G	Global	8.99283	8.98664	8.99902	8.21719	8.21089	8.22348	9.68422	9.67734	9.6911	9.71028	9.70364	9.71693	8.4809	8.47526	8.48653	8.11466	8.11062	8.11871	8.11466					The observation value represents the annual value.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		E: Estimated data
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	747	Northern Africa and Western Asia	2	1	World	Region								A	Normal value	Y_GE15	15 years old and over	M	Male	[2014, 2015, 2016, 2017, 2018, 2019]	2014	2019	6	PT	Percentage	G	Global	7.99031	7.98435	7.99627	7.65131	7.64594	7.65668	7.6133	7.6062	7.62041	8.76713	8.76036	8.77391	7.75266	7.7463	7.75903	7.06802	7.06447	7.07157	7.06802					The observation value represents the annual value.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		E: Estimated data
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	748	Eswatini	5	18	Southern Africa	Country	31.50149288	-26.56471011	SWZ	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017, 2018]	2015	2018	4	PT	Percentage	G	Global				29.15344	29.11784	29.18904	29.15344	29.11784	29.18904	29.15344	29.11784	29.18904	29.54066	29.50449	29.57682				29.54066					[2015]: The observation value represents the 3-year average of the period 2014-2016 // [2016]: The observation value represents the 3-year average of the period 2015-2017 // [2017]: The observation value represents the 3-year average of the period 2016-2018 // [2018]: The observation value represents the 3-year average of the period 2017-2019	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	748	Eswatini	5	18	Southern Africa	Country	31.50149288	-26.56471011	SWZ	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017, 2018]	2015	2018	4	PT	Percentage	G	Global				29.3783	29.35067	29.40594	29.3783	29.35067	29.40594	29.3783	29.35067	29.40594	30.04434	30.01791	30.07077				30.04434					[2015]: The observation value represents the 3-year average of the period 2014-2016 // [2016]: The observation value represents the 3-year average of the period 2015-2017 // [2017]: The observation value represents the 3-year average of the period 2016-2018 // [2018]: The observation value represents the 3-year average of the period 2017-2019	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	748	Eswatini	5	18	Southern Africa	Country	31.50149288	-26.56471011	SWZ	1	1			A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017, 2018]	2015	2018	4	PT	Percentage	G	Global				27.25816	27.22534	27.29098	27.25816	27.22534	27.29098	27.25816	27.22534	27.29098	28.73934	28.70717	28.77151				28.73934					[2015]: The observation value represents the 3-year average of the period 2014-2016 // [2016]: The observation value represents the 3-year average of the period 2015-2017 // [2017]: The observation value represents the 3-year average of the period 2016-2018 // [2018]: The observation value represents the 3-year average of the period 2017-2019	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	752	Sweden	4	154	Northern Europe	Country	14.3775338	60.60103109	SWE	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017, 2018]	2015	2018	4	PT	Percentage	G	Global				0.78842	0.78368	0.79315	1.01097	1.00578	1.01615	1.03495	1.02944	1.04047	1.152	1.14655	1.15745				1.152					[2015]: The observation value represents the 3-year average of the period 2014-2016 // [2016]: The observation value represents the 3-year average of the period 2015-2017 // [2017]: The observation value represents the 3-year average of the period 2016-2018 // [2018]: The observation value represents the 3-year average of the period 2017-2019	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	752	Sweden	4	154	Northern Europe	Country	14.3775338	60.60103109	SWE	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017, 2018]	2015	2018	4	PT	Percentage	G	Global				0.92595	0.9211	0.93079	1.26824	1.26255	1.27393	1.47846	1.47198	1.48495	1.63235	1.6259	1.6388				1.63235					[2015]: The observation value represents the 3-year average of the period 2014-2016 // [2016]: The observation value represents the 3-year average of the period 2015-2017 // [2017]: The observation value represents the 3-year average of the period 2016-2018 // [2018]: The observation value represents the 3-year average of the period 2017-2019	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	752	Sweden	4	154	Northern Europe	Country	14.3775338	60.60103109	SWE	1	1			A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017, 2018]	2015	2018	4	PT	Percentage	G	Global				0.74089	0.73572	0.74606	0.95135	0.94541	0.95728	0.82532	0.81937	0.83127	0.9535	0.94711	0.95989				0.9535					[2015]: The observation value represents the 3-year average of the period 2014-2016 // [2016]: The observation value represents the 3-year average of the period 2015-2017 // [2017]: The observation value represents the 3-year average of the period 2016-2018 // [2018]: The observation value represents the 3-year average of the period 2017-2019	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	753	Eastern and South-Eastern Asia	2	1	World	Region								A	Normal value	Y_GE15	15 years old and over	F	Female	[2014, 2015, 2016, 2017, 2018, 2019]	2014	2019	6	PT	Percentage	G	Global	2.14541	2.1423	2.14852	2.04816	2.04497	2.05135	3.20643	3.20214	3.21073	3.64355	3.63888	3.64823	3.4469	3.44253	3.45127	3.21162	3.20799	3.21526	3.21162					The observation value represents the annual value.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		E: Estimated data
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	753	Eastern and South-Eastern Asia	2	1	World	Region								A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2014, 2015, 2016, 2017, 2018, 2019]	2014	2019	6	PT	Percentage	G	Global	1.79104	1.78908	1.79299	1.60614	1.60367	1.60861	2.19336	2.18661	2.20012	2.80989	2.80671	2.81307	2.86118	2.85775	2.86461	2.29048	2.28812	2.29284	2.29048					The observation value represents the annual value.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		E: Estimated data
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	753	Eastern and South-Eastern Asia	2	1	World	Region								A	Normal value	Y_GE15	15 years old and over	M	Male	[2014, 2015, 2016, 2017, 2018, 2019]	2014	2019	6	PT	Percentage	G	Global	2.76165	2.7568	2.7665	2.45309	2.44794	2.45824	3.55875	3.54694	3.57056	4.04501	4.04023	4.04979	4.56469	4.55876	4.57061	3.98933	3.98475	3.99391	3.98933					The observation value represents the annual value.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		E: Estimated data
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	756	Switzerland	4	155	Western Europe	Country	8.223158	46.96617097	CHE	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017, 2018]	2015	2018	4	PT	Percentage	G	Global				1.5198	1.51168	1.52792	1.27399	1.26788	1.28011	0.81099	0.80695	0.81504	0.69729	0.69341	0.70117				0.69729					[2015]: The observation value represents the 3-year average of the period 2014-2016 // [2016]: The observation value represents the 3-year average of the period 2015-2017 // [2017]: The observation value represents the 3-year average of the period 2016-2018 // [2018]: The observation value represents the 3-year average of the period 2017-2019	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	756	Switzerland	4	155	Western Europe	Country	8.223158	46.96617097	CHE	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017, 2018]	2015	2018	4	PT	Percentage	G	Global				1.68446	1.674	1.69491	1.38771	1.37879	1.39663	0.94373	0.93662	0.95083	0.79281	0.78637	0.79925				0.79281					[2015]: The observation value represents the 3-year average of the period 2014-2016 // [2016]: The observation value represents the 3-year average of the period 2015-2017 // [2017]: The observation value represents the 3-year average of the period 2016-2018 // [2018]: The observation value represents the 3-year average of the period 2017-2019	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
