goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_tier,indicator_custodians,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,age_code,age_desc,years,min_year,max_year,n_years,unitsCode,unitsDesc,reportingTypeCode,reportingTypeDesc,value_2006,value_2007,value_2009,value_2010,value_2011,value_2012,value_2013,value_2014,value_2015,value_2016,value_2017,value_2018,value_2019,latest_value,basePeriod,valueDetails,footnotes,sources,timeDetails,nature
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.9,"By 2030, provide legal identity for all, including birth registration",C160901,16.9.1,I,"UNSD, UNICEF","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age",2020.Q1.G.01,"['civil registration', 'birth reporting', 'human rights']",SG_REG_BRTH,Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age),543,Oceania (exc. Australia and New Zealand),3,9,Oceania,Region,,,,,,Y0T4,under 5 years old,[2019],2019,2019,1,PT,Percentage,G,Global,,,,,,,,,,,,,22.1,22.1,,,Based on 8 countries with a population coverage of 92 per cent,"DHS, MICS, other national surveys, censuses and vital registration systems",,E: Estimated data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.9,"By 2030, provide legal identity for all, including birth registration",C160901,16.9.1,I,"UNSD, UNICEF","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age",2020.Q1.G.01,"['civil registration', 'birth reporting', 'human rights']",SG_REG_BRTH,Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age),548,Vanuatu,4,54,Melanesia,Country,167.0679779,-15.34445547,VUT,1,1,Y0T4,under 5 years old,[2013],2013,2013,1,PT,Percentage,G,Global,,,,,,,43.4,,,,,,,43.4,,,Children with a birth certificate,DHS,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.9,"By 2030, provide legal identity for all, including birth registration",C160901,16.9.1,I,"UNSD, UNICEF","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age",2020.Q1.G.01,"['civil registration', 'birth reporting', 'human rights']",SG_REG_BRTH,Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age),554,New Zealand,4,53,Australia and New Zealand,Country,170.4755673,-43.98721568,NZL,1,1,Y0T4,under 5 years old,[2014],2014,2014,1,PT,Percentage,G,Global,,,,,,,,100.0,,,,,,100.0,,,Estimates of 100% are assumed given the completeness of the civil registration system and all vital events (including births) are registered,UNSD,,E: Estimated data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.9,"By 2030, provide legal identity for all, including birth registration",C160901,16.9.1,I,"UNSD, UNICEF","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age",2020.Q1.G.01,"['civil registration', 'birth reporting', 'human rights']",SG_REG_BRTH,Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age),558,Nicaragua,5,13,Central America,Country,-85.03060315,12.84210839,NIC,1,1,Y0T4,under 5 years old,[2012],2012,2012,1,PT,Percentage,G,Global,,,,,,84.7,,,,,,,,84.7,,,,ENDESA,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.9,"By 2030, provide legal identity for all, including birth registration",C160901,16.9.1,I,"UNSD, UNICEF","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age",2020.Q1.G.01,"['civil registration', 'birth reporting', 'human rights']",SG_REG_BRTH,Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age),56,Belgium,4,155,Western Europe,Country,4.660976456,50.64104975,BEL,1,1,Y0T4,under 5 years old,[2014],2014,2014,1,PT,Percentage,G,Global,,,,,,,,100.0,,,,,,100.0,,,Estimates of 100% are assumed given the completeness of the civil registration system and all vital events (including births) are registered,UNSD,,E: Estimated data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.9,"By 2030, provide legal identity for all, including birth registration",C160901,16.9.1,I,"UNSD, UNICEF","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age",2020.Q1.G.01,"['civil registration', 'birth reporting', 'human rights']",SG_REG_BRTH,Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age),562,Niger,5,11,Western Africa,Country,9.400167877,17.42143036,NER,1,1,Y0T4,under 5 years old,[2012],2012,2012,1,PT,Percentage,G,Global,,,,,,63.9,,,,,,,,63.9,,,,DHS,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.9,"By 2030, provide legal identity for all, including birth registration",C160901,16.9.1,I,"UNSD, UNICEF","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age",2020.Q1.G.01,"['civil registration', 'birth reporting', 'human rights']",SG_REG_BRTH,Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age),566,Nigeria,5,11,Western Africa,Country,8.097363256,9.585789025,NGA,1,1,Y0T4,under 5 years old,[2018],2018,2018,1,PT,Percentage,G,Global,,,,,,,,,,,,42.6,,42.6,,,,DHS,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.9,"By 2030, provide legal identity for all, including birth registration",C160901,16.9.1,I,"UNSD, UNICEF","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age",2020.Q1.G.01,"['civil registration', 'birth reporting', 'human rights']",SG_REG_BRTH,Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age),578,Norway,4,154,Northern Europe,Country,11.47846389,61.34311134,NOR,1,1,Y0T4,under 5 years old,[2014],2014,2014,1,PT,Percentage,G,Global,,,,,,,,100.0,,,,,,100.0,,,Estimates of 100% are assumed given the completeness of the civil registration system and all vital events (including births) are registered,UNSD,,E: Estimated data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.9,"By 2030, provide legal identity for all, including birth registration",C160901,16.9.1,I,"UNSD, UNICEF","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age",2020.Q1.G.01,"['civil registration', 'birth reporting', 'human rights']",SG_REG_BRTH,Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age),584,Marshall Islands,4,57,Micronesia,Country,171.0839119,7.110213497,MHL,1,1,Y0T4,under 5 years old,[2017],2017,2017,1,PT,Percentage,G,Global,,,,,,,,,,,83.8,,,83.8,,,,Integrated Child Health and Nutrition Survey,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.9,"By 2030, provide legal identity for all, including birth registration",C160901,16.9.1,I,"UNSD, UNICEF","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age",2020.Q1.G.01,"['civil registration', 'birth reporting', 'human rights']",SG_REG_BRTH,Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age),586,Pakistan,4,34,Southern Asia,Country,68.80479684,29.36491634,PAK,1,1,Y0T4,under 5 years old,[2018],2018,2018,1,PT,Percentage,G,Global,,,,,,,,,,,,42.2,,42.2,,,Does not include Jammu and Kashmir or Gilgit Baltistan regions,DHS,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.9,"By 2030, provide legal identity for all, including birth registration",C160901,16.9.1,I,"UNSD, UNICEF","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age",2020.Q1.G.01,"['civil registration', 'birth reporting', 'human rights']",SG_REG_BRTH,Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age),591,Panama,5,13,Central America,Country,-81.26616623,8.450965746,PAN,1,1,Y0T4,under 5 years old,[2013],2013,2013,1,PT,Percentage,G,Global,,,,,,,95.6,,,,,,,95.6,,,,MICS,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.9,"By 2030, provide legal identity for all, including birth registration",C160901,16.9.1,I,"UNSD, UNICEF","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age",2020.Q1.G.01,"['civil registration', 'birth reporting', 'human rights']",SG_REG_BRTH,Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age),598,Papua New Guinea,4,54,Melanesia,Country,145.8587761,-6.756057077,PNG,1,1,Y0T4,under 5 years old,[2018],2018,2018,1,PT,Percentage,G,Global,,,,,,,,,,,,13.4,,13.4,,,,DHS,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.9,"By 2030, provide legal identity for all, including birth registration",C160901,16.9.1,I,"UNSD, UNICEF","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age",2020.Q1.G.01,"['civil registration', 'birth reporting', 'human rights']",SG_REG_BRTH,Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age),600,Paraguay,5,5,South America,Country,-60.54854225,-21.70216237,PRY,1,1,Y0T4,under 5 years old,[2017],2017,2017,1,PT,Percentage,G,Global,,,,,,,,,,,69.1,,,69.1,,,Births registered,"DGEEC/DirecciĂłn General del Registro del Estado Civil. Ministerio de Justicia, 2017",,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.9,"By 2030, provide legal identity for all, including birth registration",C160901,16.9.1,I,"UNSD, UNICEF","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age",2020.Q1.G.01,"['civil registration', 'birth reporting', 'human rights']",SG_REG_BRTH,Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age),604,Peru,5,5,South America,Country,-71.82093277,-13.58939705,PER,1,1,M6T59,6 to 59 months old,[2016],2016,2016,1,PT,Percentage,G,Global,,,,,,,,,,97.7,,,,97.7,,,Percentage of children aged 6-59 months registered,ENDES prelim,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.9,"By 2030, provide legal identity for all, including birth registration",C160901,16.9.1,I,"UNSD, UNICEF","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age",2020.Q1.G.01,"['civil registration', 'birth reporting', 'human rights']",SG_REG_BRTH,Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age),608,Philippines,4,35,South-Eastern Asia,Country,120.8601418,14.16591706,PHL,1,1,Y0T4,under 5 years old,[2017],2017,2017,1,PT,Percentage,G,Global,,,,,,,,,,,91.8,,,91.8,,,,DHS,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.9,"By 2030, provide legal identity for all, including birth registration",C160901,16.9.1,I,"UNSD, UNICEF","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age",2020.Q1.G.01,"['civil registration', 'birth reporting', 'human rights']",SG_REG_BRTH,Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age),616,Poland,4,151,Eastern Europe,Country,19.40660158,52.1226733,POL,1,1,Y0,under 1 year old,[2018],2018,2018,1,PT,Percentage,G,Global,,,,,,,,,,,,100.0,,100.0,,,Percentage of births registered,Polish Ministry of Interior and Administration,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.9,"By 2030, provide legal identity for all, including birth registration",C160901,16.9.1,I,"UNSD, UNICEF","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age",2020.Q1.G.01,"['civil registration', 'birth reporting', 'human rights']",SG_REG_BRTH,Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age),62,Central and Southern Asia,2,1,World,Region,,,,,,Y0T4,under 5 years old,[2019],2019,2019,1,PT,Percentage,G,Global,,,,,,,,,,,,,71.8,71.8,,,Based on 12 countries with a population coverage of 97 per cent,"DHS, MICS, other national surveys, censuses and vital registration systems",,E: Estimated data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.9,"By 2030, provide legal identity for all, including birth registration",C160901,16.9.1,I,"UNSD, UNICEF","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age",2020.Q1.G.01,"['civil registration', 'birth reporting', 'human rights']",SG_REG_BRTH,Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age),620,Portugal,4,39,Southern Europe,Country,-7.961599811,39.68509315,PRT,1,1,Y0T4,under 5 years old,[2014],2014,2014,1,PT,Percentage,G,Global,,,,,,,,100.0,,,,,,100.0,,,Estimates of 100% are assumed given the completeness of the civil registration system and all vital events (including births) are registered,UNSD,,E: Estimated data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.9,"By 2030, provide legal identity for all, including birth registration",C160901,16.9.1,I,"UNSD, UNICEF","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age",2020.Q1.G.01,"['civil registration', 'birth reporting', 'human rights']",SG_REG_BRTH,Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age),624,Guinea-Bissau,5,11,Western Africa,Country,-14.40182514,12.11760394,GNB,1,1,Y0T4,under 5 years old,[2014],2014,2014,1,PT,Percentage,G,Global,,,,,,,,23.7,,,,,,23.7,,,,MICS,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.9,"By 2030, provide legal identity for all, including birth registration",C160901,16.9.1,I,"UNSD, UNICEF","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age",2020.Q1.G.01,"['civil registration', 'birth reporting', 'human rights']",SG_REG_BRTH,Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age),626,Timor-Leste,4,35,South-Eastern Asia,Country,125.9451052,-8.797497247,TLS,1,1,Y0T4,under 5 years old,[2016],2016,2016,1,PT,Percentage,G,Global,,,,,,,,,,60.4,,,,60.4,,,,DHS,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.9,"By 2030, provide legal identity for all, including birth registration",C160901,16.9.1,I,"UNSD, UNICEF","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age",2020.Q1.G.01,"['civil registration', 'birth reporting', 'human rights']",SG_REG_BRTH,Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age),634,Qatar,4,145,Western Asia,Country,51.19152467,25.28355379,QAT,1,1,Y0,under 1 year old,[2017],2017,2017,1,PT,Percentage,G,Global,,,,,,,,,,,100.0,,,100.0,,,Percentage of births registered,Vital statistics,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.9,"By 2030, provide legal identity for all, including birth registration",C160901,16.9.1,I,"UNSD, UNICEF","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age",2020.Q1.G.01,"['civil registration', 'birth reporting', 'human rights']",SG_REG_BRTH,Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age),64,Bhutan,4,34,Southern Asia,Country,90.45098484,27.39598568,BTN,1,1,Y0T4,under 5 years old,[2010],2010,2010,1,PT,Percentage,G,Global,,,,99.9,,,,,,,,,,99.9,,,,MICS,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.9,"By 2030, provide legal identity for all, including birth registration",C160901,16.9.1,I,"UNSD, UNICEF","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age",2020.Q1.G.01,"['civil registration', 'birth reporting', 'human rights']",SG_REG_BRTH,Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age),642,Romania,4,151,Eastern Europe,Country,24.98481009,45.83893563,ROU,1,1,Y0,under 1 year old,[2018],2018,2018,1,PT,Percentage,G,Global,,,,,,,,,,,,100.0,,100.0,,,Percentage of births registered,"Live births statistical bulletins, National Institute of Statistics",,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.9,"By 2030, provide legal identity for all, including birth registration",C160901,16.9.1,I,"UNSD, UNICEF","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age",2020.Q1.G.01,"['civil registration', 'birth reporting', 'human rights']",SG_REG_BRTH,Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age),643,Russian Federation,4,151,Eastern Europe,Country,99.01404926,61.61899849,RUS,1,1,Y0T4,under 5 years old,[2010],2010,2010,1,PT,Percentage,G,Global,,,,100.0,,,,,,,,,,100.0,,,Estimates of 100% are assumed given the completeness of the civil registration system and all vital events (including births) are registered; not included in aggregates as falls outside year range,UNSD,,E: Estimated data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.9,"By 2030, provide legal identity for all, including birth registration",C160901,16.9.1,I,"UNSD, UNICEF","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age",2020.Q1.G.01,"['civil registration', 'birth reporting', 'human rights']",SG_REG_BRTH,Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age),646,Rwanda,5,14,Eastern Africa,Country,29.92310194,-1.999842114,RWA,1,1,Y0T4,under 5 years old,[2015],2015,2015,1,PT,Percentage,G,Global,,,,,,,,,56.0,,,,,56.0,,,,DHS,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.9,"By 2030, provide legal identity for all, including birth registration",C160901,16.9.1,I,"UNSD, UNICEF","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age",2020.Q1.G.01,"['civil registration', 'birth reporting', 'human rights']",SG_REG_BRTH,Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age),662,Saint Lucia,5,29,Caribbean,Country,-60.96529553,13.89405601,LCA,1,1,Y0T4,under 5 years old,[2012],2012,2012,1,PT,Percentage,G,Global,,,,,,92.0,,,,,,,,92.0,,,,MICS,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.9,"By 2030, provide legal identity for all, including birth registration",C160901,16.9.1,I,"UNSD, UNICEF","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age",2020.Q1.G.01,"['civil registration', 'birth reporting', 'human rights']",SG_REG_BRTH,Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age),674,San Marino,4,39,Southern Europe,Country,12.46329038,43.93841766,SMR,1,1,Y0T4,under 5 years old,[2014],2014,2014,1,PT,Percentage,G,Global,,,,,,,,100.0,,,,,,100.0,,,Estimates of 100% are assumed given the completeness of the civil registration system and all vital events (including births) are registered,UNSD,,E: Estimated data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.9,"By 2030, provide legal identity for all, including birth registration",C160901,16.9.1,I,"UNSD, UNICEF","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age",2020.Q1.G.01,"['civil registration', 'birth reporting', 'human rights']",SG_REG_BRTH,Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age),678,Sao Tome and Principe,5,17,Middle Africa,Country,6.609772265,0.241554875,STP,1,1,Y0T4,under 5 years old,[2014],2014,2014,1,PT,Percentage,G,Global,,,,,,,,95.2,,,,,,95.2,,,,MICS,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.9,"By 2030, provide legal identity for all, including birth registration",C160901,16.9.1,I,"UNSD, UNICEF","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age",2020.Q1.G.01,"['civil registration', 'birth reporting', 'human rights']",SG_REG_BRTH,Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age),68,Bolivia (Plurinational State of),5,5,South America,Country,-64.66224284,-16.71273412,BOL,1,1,Y0T4,under 5 years old,[2016],2016,2016,1,PT,Percentage,G,Global,,,,,,,,,,91.9,,,,91.9,,,Children with a birth certificate,EDSA,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.9,"By 2030, provide legal identity for all, including birth registration",C160901,16.9.1,I,"UNSD, UNICEF","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age",2020.Q1.G.01,"['civil registration', 'birth reporting', 'human rights']",SG_REG_BRTH,Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age),686,Senegal,5,11,Western Africa,Country,-14.46636926,14.35920905,SEN,1,1,Y0T4,under 5 years old,[2017],2017,2017,1,PT,Percentage,G,Global,,,,,,,,,,,77.4,,,77.4,,,,Continuous DHS,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.9,"By 2030, provide legal identity for all, including birth registration",C160901,16.9.1,I,"UNSD, UNICEF","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age",2020.Q1.G.01,"['civil registration', 'birth reporting', 'human rights']",SG_REG_BRTH,Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age),688,Serbia,4,39,Southern Europe,Country,20.805876,44.03145697,SRB,1,1,Y0T4,under 5 years old,[2014],2014,2014,1,PT,Percentage,G,Global,,,,,,,,99.4,,,,,,99.4,,,,MICS,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.9,"By 2030, provide legal identity for all, including birth registration",C160901,16.9.1,I,"UNSD, UNICEF","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age",2020.Q1.G.01,"['civil registration', 'birth reporting', 'human rights']",SG_REG_BRTH,Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age),694,Sierra Leone,5,11,Western Africa,Country,-11.78306584,8.568604164,SLE,1,1,Y0T4,under 5 years old,[2017],2017,2017,1,PT,Percentage,G,Global,,,,,,,,,,,81.1,,,81.1,,,,MICS,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.9,"By 2030, provide legal identity for all, including birth registration",C160901,16.9.1,I,"UNSD, UNICEF","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age",2020.Q1.G.01,"['civil registration', 'birth reporting', 'human rights']",SG_REG_BRTH,Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age),70,Bosnia and Herzegovina,4,39,Southern Europe,Country,17.78584332,44.16845548,BIH,1,1,Y0T4,under 5 years old,[2006],2006,2006,1,PT,Percentage,G,Global,99.5,,,,,,,,,,,,,99.5,,,Not included in aggregates as falls outside year range,MICS,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.9,"By 2030, provide legal identity for all, including birth registration",C160901,16.9.1,I,"UNSD, UNICEF","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age",2020.Q1.G.01,"['civil registration', 'birth reporting', 'human rights']",SG_REG_BRTH,Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age),702,Singapore,4,35,South-Eastern Asia,Country,103.8107883,1.361009155,SGP,1,1,Y0,under 1 year old,[2018],2018,2018,1,PT,Percentage,G,Global,,,,,,,,,,,,100.0,,100.0,,,Percentage of births registered,"Local birth registration, Immigration and Checkpoints Authority",,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.9,"By 2030, provide legal identity for all, including birth registration",C160901,16.9.1,I,"UNSD, UNICEF","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age",2020.Q1.G.01,"['civil registration', 'birth reporting', 'human rights']",SG_REG_BRTH,Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age),703,Slovakia,4,151,Eastern Europe,Country,19.48495604,48.70741446,SVK,1,1,Y0,under 1 year old,[2018],2018,2018,1,PT,Percentage,G,Global,,,,,,,,,,,,100.0,,100.0,,,Percentage of births registered,Vital statistics as reported by the Statistical Office of the Slovak Republic,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.9,"By 2030, provide legal identity for all, including birth registration",C160901,16.9.1,I,"UNSD, UNICEF","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age",2020.Q1.G.01,"['civil registration', 'birth reporting', 'human rights']",SG_REG_BRTH,Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age),704,Viet Nam,4,35,South-Eastern Asia,Country,105.802499,10.09643079,VNM,1,1,Y0T4,under 5 years old,[2014],2014,2014,1,PT,Percentage,G,Global,,,,,,,,96.1,,,,,,96.1,,,,MICS,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.9,"By 2030, provide legal identity for all, including birth registration",C160901,16.9.1,I,"UNSD, UNICEF","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age",2020.Q1.G.01,"['civil registration', 'birth reporting', 'human rights']",SG_REG_BRTH,Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age),705,Slovenia,4,39,Southern Europe,Country,14.82209486,46.11958061,SVN,1,1,Y0T4,under 5 years old,[2014],2014,2014,1,PT,Percentage,G,Global,,,,,,,,100.0,,,,,,100.0,,,Estimates of 100% are assumed given the completeness of the civil registration system and all vital events (including births) are registered,UNSD,,E: Estimated data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.9,"By 2030, provide legal identity for all, including birth registration",C160901,16.9.1,I,"UNSD, UNICEF","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age",2020.Q1.G.01,"['civil registration', 'birth reporting', 'human rights']",SG_REG_BRTH,Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age),706,Somalia,5,14,Eastern Africa,Country,46.20367477,4.406485729,SOM,1,1,Y0T4,under 5 years old,[2006],2006,2006,1,PT,Percentage,G,Global,3.0,,,,,,,,,,,,,3.0,,,Not included in aggregates as falls outside year range,MICS,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.9,"By 2030, provide legal identity for all, including birth registration",C160901,16.9.1,I,"UNSD, UNICEF","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age",2020.Q1.G.01,"['civil registration', 'birth reporting', 'human rights']",SG_REG_BRTH,Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age),710,South Africa,5,18,Southern Africa,Country,24.67184355,-29.99957544,ZAF,1,1,Y0,under 1 year old,[2017],2017,2017,1,PT,Percentage,G,Global,,,,,,,,,,,88.6,,,88.6,,,Births registered,Recorded live births,,C: Country data
