series	seriesDescription	geoAreaCode	geoAreaName	value	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	quantile_code	quantile_desc	timePeriod	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	704	Viet Nam	12.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2006				4	35	South-Eastern Asia	Country	105.802499	10.09643079	VNM	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	704	Viet Nam	11.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2008				4	35	South-Eastern Asia	Country	105.802499	10.09643079	VNM	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	704	Viet Nam	13.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2010				4	35	South-Eastern Asia	Country	105.802499	10.09643079	VNM	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	704	Viet Nam	13.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2012				4	35	South-Eastern Asia	Country	105.802499	10.09643079	VNM	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	704	Viet Nam	13.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2014				4	35	South-Eastern Asia	Country	105.802499	10.09643079	VNM	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	704	Viet Nam	13.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2016				4	35	South-Eastern Asia	Country	105.802499	10.09643079	VNM	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	704	Viet Nam	14.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2018				4	35	South-Eastern Asia	Country	105.802499	10.09643079	VNM	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	705	Slovenia	4.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1987				4	39	Southern Europe	Country	14.82209486	46.11958061	SVN	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	705	Slovenia	5.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1993				4	39	Southern Europe	Country	14.82209486	46.11958061	SVN	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	705	Slovenia	6.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1997				4	39	Southern Europe	Country	14.82209486	46.11958061	SVN	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	705	Slovenia	8.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1998				4	39	Southern Europe	Country	14.82209486	46.11958061	SVN	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	705	Slovenia	6.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1999				4	39	Southern Europe	Country	14.82209486	46.11958061	SVN	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	705	Slovenia	9.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2002				4	39	Southern Europe	Country	14.82209486	46.11958061	SVN	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	705	Slovenia	11.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2003				4	39	Southern Europe	Country	14.82209486	46.11958061	SVN	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	705	Slovenia	6.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2004				4	39	Southern Europe	Country	14.82209486	46.11958061	SVN	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	705	Slovenia	6.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2005				4	39	Southern Europe	Country	14.82209486	46.11958061	SVN	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	705	Slovenia	6.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2006				4	39	Southern Europe	Country	14.82209486	46.11958061	SVN	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	705	Slovenia	6.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2007				4	39	Southern Europe	Country	14.82209486	46.11958061	SVN	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	705	Slovenia	6.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2008				4	39	Southern Europe	Country	14.82209486	46.11958061	SVN	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	705	Slovenia	7.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2009				4	39	Southern Europe	Country	14.82209486	46.11958061	SVN	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	705	Slovenia	8.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2010				4	39	Southern Europe	Country	14.82209486	46.11958061	SVN	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	705	Slovenia	7.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2011				4	39	Southern Europe	Country	14.82209486	46.11958061	SVN	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	705	Slovenia	8.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2012				4	39	Southern Europe	Country	14.82209486	46.11958061	SVN	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	705	Slovenia	8.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2013				4	39	Southern Europe	Country	14.82209486	46.11958061	SVN	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	705	Slovenia	8.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2014				4	39	Southern Europe	Country	14.82209486	46.11958061	SVN	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	705	Slovenia	8.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2015				4	39	Southern Europe	Country	14.82209486	46.11958061	SVN	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	705	Slovenia	7.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2016				4	39	Southern Europe	Country	14.82209486	46.11958061	SVN	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	705	Slovenia	6.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2017				4	39	Southern Europe	Country	14.82209486	46.11958061	SVN	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	710	South Africa	25.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1993				5	18	Southern Africa	Country	24.67184355	-29.99957544	ZAF	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	710	South Africa	23.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1996				5	18	Southern Africa	Country	24.67184355	-29.99957544	ZAF	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	710	South Africa	25.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2000				5	18	Southern Africa	Country	24.67184355	-29.99957544	ZAF	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	710	South Africa	20.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2005				5	18	Southern Africa	Country	24.67184355	-29.99957544	ZAF	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	710	South Africa	22.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2008				5	18	Southern Africa	Country	24.67184355	-29.99957544	ZAF	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	710	South Africa	23.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2010				5	18	Southern Africa	Country	24.67184355	-29.99957544	ZAF	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	710	South Africa	24.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2014				5	18	Southern Africa	Country	24.67184355	-29.99957544	ZAF	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	716	Zimbabwe	17.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2011				5	14	Eastern Africa	Country	29.86909584	-19.00075492	ZWE	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	716	Zimbabwe	13.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2017				5	14	Eastern Africa	Country	29.86909584	-19.00075492	ZWE	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	72	Botswana	23.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1985				5	18	Southern Africa	Country	23.81380223	-22.18810073	BWA	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	72	Botswana	23.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1993				5	18	Southern Africa	Country	23.81380223	-22.18810073	BWA	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	72	Botswana	24.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2002				5	18	Southern Africa	Country	23.81380223	-22.18810073	BWA	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	72	Botswana	23.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2009				5	18	Southern Africa	Country	23.81380223	-22.18810073	BWA	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	72	Botswana	20.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2015				5	18	Southern Africa	Country	23.81380223	-22.18810073	BWA	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	724	Spain	13.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1980				4	39	Southern Europe	Country	-3.554078296	40.39211472	ESP	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	724	Spain	12.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1985				4	39	Southern Europe	Country	-3.554078296	40.39211472	ESP	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	724	Spain	11.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1990				4	39	Southern Europe	Country	-3.554078296	40.39211472	ESP	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	724	Spain	14.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1995				4	39	Southern Europe	Country	-3.554078296	40.39211472	ESP	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	724	Spain	12.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2000				4	39	Southern Europe	Country	-3.554078296	40.39211472	ESP	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	724	Spain	13.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2003				4	39	Southern Europe	Country	-3.554078296	40.39211472	ESP	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	724	Spain	13.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2004				4	39	Southern Europe	Country	-3.554078296	40.39211472	ESP	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	724	Spain	13.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2005				4	39	Southern Europe	Country	-3.554078296	40.39211472	ESP	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	724	Spain	14.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2006				4	39	Southern Europe	Country	-3.554078296	40.39211472	ESP	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	724	Spain	14.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2007				4	39	Southern Europe	Country	-3.554078296	40.39211472	ESP	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	724	Spain	15.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2008				4	39	Southern Europe	Country	-3.554078296	40.39211472	ESP	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	724	Spain	15.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2009				4	39	Southern Europe	Country	-3.554078296	40.39211472	ESP	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	724	Spain	15.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2010				4	39	Southern Europe	Country	-3.554078296	40.39211472	ESP	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	724	Spain	16.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2011				4	39	Southern Europe	Country	-3.554078296	40.39211472	ESP	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	724	Spain	16.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2012				4	39	Southern Europe	Country	-3.554078296	40.39211472	ESP	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	724	Spain	18.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2013				4	39	Southern Europe	Country	-3.554078296	40.39211472	ESP	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	724	Spain	17.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2014				4	39	Southern Europe	Country	-3.554078296	40.39211472	ESP	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	724	Spain	17.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2015				4	39	Southern Europe	Country	-3.554078296	40.39211472	ESP	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	724	Spain	17.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2016				4	39	Southern Europe	Country	-3.554078296	40.39211472	ESP	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	724	Spain	16.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2017				4	39	Southern Europe	Country	-3.554078296	40.39211472	ESP	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	728	South Sudan	24.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2009				5	14	Eastern Africa	Country	30.32618773	7.290839152	SSD	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	729	Sudan	14.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2009				4	15	Northern Africa	Country	29.95650159	16.02643066	SDN	0	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	729	Sudan	10.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2014				4	15	Northern Africa	Country	29.95650159	16.02643066	SDN	0	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	740	Suriname	30.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1999				5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	748	Eswatini	26.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1994				5	18	Southern Africa	Country	31.50149288	-26.56471011	SWZ	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	748	Eswatini	15.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2000				5	18	Southern Africa	Country	31.50149288	-26.56471011	SWZ	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	748	Eswatini	20.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2009				5	18	Southern Africa	Country	31.50149288	-26.56471011	SWZ	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	748	Eswatini	20.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2016				5	18	Southern Africa	Country	31.50149288	-26.56471011	SWZ	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	752	Sweden	15.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1967				4	154	Northern Europe	Country	14.3775338	60.60103109	SWE	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	752	Sweden	5.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1975				4	154	Northern Europe	Country	14.3775338	60.60103109	SWE	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	752	Sweden	6.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1981				4	154	Northern Europe	Country	14.3775338	60.60103109	SWE	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	752	Sweden	5.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1987				4	154	Northern Europe	Country	14.3775338	60.60103109	SWE	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	752	Sweden	6.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1992				4	154	Northern Europe	Country	14.3775338	60.60103109	SWE	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	752	Sweden	7.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1995				4	154	Northern Europe	Country	14.3775338	60.60103109	SWE	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	752	Sweden	7.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2000				4	154	Northern Europe	Country	14.3775338	60.60103109	SWE	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	752	Sweden	7.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2003				4	154	Northern Europe	Country	14.3775338	60.60103109	SWE	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	752	Sweden	7.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2004				4	154	Northern Europe	Country	14.3775338	60.60103109	SWE	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	752	Sweden	9.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2005				4	154	Northern Europe	Country	14.3775338	60.60103109	SWE	1	1
