goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,timeCoverage,geoInfoUrl,sex_code,sex_desc,years,min_year,max_year,n_years,unitsCode,unitsDesc,reportingTypeCode,reportingTypeDesc,value_2000,value_2001,value_2002,value_2003,value_2004,value_2005,value_2006,value_2007,value_2008,value_2009,value_2010,value_2011,value_2012,value_2013,value_2014,value_2015,value_2016,value_2017,value_2018,value_2019,value_2020,latest_value,basePeriod,valueDetails,footnotes,sources,timeDetails,nature
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,Proportion of seats held by women in (a) national parliaments and (b) local governments,2020.Q1.G.02,"['advancement of women', 'gender equality', 'political participation']",SG_GEN_PARLNT,Number of seats in national parliaments (number),728,South Sudan,5,14,Eastern Africa,Country,30.32618773,7.290839152,SSD,1,1,,,_T,Both sexes,"[2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",2012,2020,9,NUMBER,Number,G,Global,,,,,,,,,,,,,332.0,332.0,332.0,332.0,332.0,383.0,383.0,383.0,383.0,383.0,,,[2012-2019]: Annual data as of 1 Feb of given year. // [2020]: Data are as at 1 January of reporting year | single or lower chambers of national parliaments.,"[2012-2019]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data. // [2020]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed January 1 of given year for annual data.",,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,Proportion of seats held by women in (a) national parliaments and (b) local governments,2020.Q1.G.02,"['advancement of women', 'gender equality', 'political participation']",SG_GEN_PARLNT,Number of seats in national parliaments (number),729,Sudan,4,15,Northern Africa,Country,29.95650159,16.02643066,SDN,0,1,,,_T,Both sexes,"[2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",2012,2019,8,NUMBER,Number,G,Global,,,,,,,,,,,,,354.0,354.0,354.0,354.0,426.0,426.0,426.0,481.0,,481.0,,,Annual data as of 1 Feb of given year.,"Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.",,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,Proportion of seats held by women in (a) national parliaments and (b) local governments,2020.Q1.G.02,"['advancement of women', 'gender equality', 'political participation']",SG_GEN_PARLNT,Number of seats in national parliaments (number),736,Sudan [former],5,14,Eastern Africa,Country,,,,,,,,_T,Both sexes,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011]",2000,2011,12,NUMBER,Number,G,Global,400.0,400.0,360.0,360.0,360.0,360.0,450.0,450.0,443.0,443.0,444.0,446.0,,,,,,,,,,446.0,,,Annual data as of 1 Feb of given year.,"Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.",,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,Proportion of seats held by women in (a) national parliaments and (b) local governments,2020.Q1.G.02,"['advancement of women', 'gender equality', 'political participation']",SG_GEN_PARLNT,Number of seats in national parliaments (number),738,Sub-Saharan Africa (inc. Sudan),1,,,Group,,,,,,,,_T,Both sexes,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",2000,2019,20,NUMBER,Number,G,Global,6379.0,6741.0,6763.0,6951.0,7276.0,7519.0,7862.0,7955.0,7907.0,7612.0,8010.0,8103.0,8807.0,8595.0,8642.0,8591.0,8771.0,9108.0,9130.0,9241.0,,9241.0,,,Annual data as of 1 Feb of given year.,"Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.",,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,Proportion of seats held by women in (a) national parliaments and (b) local governments,2020.Q1.G.02,"['advancement of women', 'gender equality', 'political participation']",SG_GEN_PARLNT,Number of seats in national parliaments (number),740,Suriname,5,5,South America,Country,-55.90626394,4.132603197,SUR,1,1,,,_T,Both sexes,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",2000,2020,21,NUMBER,Number,G,Global,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,,,[2000-2019]: Annual data as of 1 Feb of given year. // [2020]: Data are as at 1 January of reporting year | single or lower chambers of national parliaments.,"[2000-2019]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data. // [2020]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed January 1 of given year for annual data.",,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,Proportion of seats held by women in (a) national parliaments and (b) local governments,2020.Q1.G.02,"['advancement of women', 'gender equality', 'political participation']",SG_GEN_PARLNT,Number of seats in national parliaments (number),746,Northern Africa (exc. Sudan),1,,,Group,,,,,,,,_T,Both sexes,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",2000,2019,20,NUMBER,Number,G,Global,887.0,887.0,887.0,896.0,896.0,903.0,1663.0,1371.0,1371.0,1371.0,1396.0,1396.0,1469.0,1274.0,1274.0,1262.0,1858.0,1858.0,1858.0,1858.0,,1858.0,,,Annual data as of 1 Feb of given year.,"Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.",,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,Proportion of seats held by women in (a) national parliaments and (b) local governments,2020.Q1.G.02,"['advancement of women', 'gender equality', 'political participation']",SG_GEN_PARLNT,Number of seats in national parliaments (number),747,Northern Africa and Western Asia,2,1,World,Region,,,,,,,,_T,Both sexes,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",2000,2020,21,NUMBER,Number,G,Global,3618.0,3618.0,3575.0,3624.0,3526.0,3616.0,4807.0,4514.0,4506.0,4421.0,4434.0,4499.0,4480.0,4329.0,4324.0,4315.0,4987.0,4943.0,4922.0,5071.0,4582.0,4582.0,,,[2000-2019]: Annual data as of 1 Feb of given year. // [2020]: Data are as at 1 January of reporting year | single or lower chambers of national parliaments.,"[2000-2019]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data. // [2020]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed January 1 of given year for annual data.",,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,Proportion of seats held by women in (a) national parliaments and (b) local governments,2020.Q1.G.02,"['advancement of women', 'gender equality', 'political participation']",SG_GEN_PARLNT,Number of seats in national parliaments (number),748,Eswatini,5,18,Southern Africa,Country,31.50149288,-26.56471011,SWZ,1,1,,,_T,Both sexes,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",2000,2020,21,NUMBER,Number,G,Global,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,66.0,66.0,66.0,66.0,65.0,65.0,65.0,65.0,65.0,69.0,73.0,73.0,,,[2000-2019]: Annual data as of 1 Feb of given year. // [2020]: Data are as at 1 January of reporting year | single or lower chambers of national parliaments.,"[2000-2019]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data. // [2020]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed January 1 of given year for annual data.",,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,Proportion of seats held by women in (a) national parliaments and (b) local governments,2020.Q1.G.02,"['advancement of women', 'gender equality', 'political participation']",SG_GEN_PARLNT,Number of seats in national parliaments (number),752,Sweden,4,154,Northern Europe,Country,14.3775338,60.60103109,SWE,1,1,,,_T,Both sexes,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",2000,2020,21,NUMBER,Number,G,Global,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,,,[2000-2019]: Annual data as of 1 Feb of given year. // [2020]: Data are as at 1 January of reporting year | single or lower chambers of national parliaments.,"[2000-2019]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data. // [2020]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed January 1 of given year for annual data.",,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,Proportion of seats held by women in (a) national parliaments and (b) local governments,2020.Q1.G.02,"['advancement of women', 'gender equality', 'political participation']",SG_GEN_PARLNT,Number of seats in national parliaments (number),753,Eastern and South-Eastern Asia,2,1,World,Region,,,,,,,,_T,Both sexes,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",2000,2020,21,NUMBER,Number,G,Global,6608.0,6679.0,6663.0,6809.0,6129.0,6894.0,6937.0,6686.0,6880.0,6908.0,6941.0,7280.0,7390.0,7434.0,7445.0,7096.0,7103.0,7206.0,7173.0,7212.0,7495.0,7495.0,,,[2000-2019]: Annual data as of 1 Feb of given year. // [2020]: Data are as at 1 January of reporting year | single or lower chambers of national parliaments.,"[2000-2019]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data. // [2020]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed January 1 of given year for annual data.",,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,Proportion of seats held by women in (a) national parliaments and (b) local governments,2020.Q1.G.02,"['advancement of women', 'gender equality', 'political participation']",SG_GEN_PARLNT,Number of seats in national parliaments (number),756,Switzerland,4,155,Western Europe,Country,8.223158,46.96617097,CHE,1,1,,,_T,Both sexes,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",2000,2020,21,NUMBER,Number,G,Global,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,[2000-2019]: Annual data as of 1 Feb of given year. // [2020]: Data are as at 1 January of reporting year | single or lower chambers of national parliaments.,"[2000-2019]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data. // [2020]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed January 1 of given year for annual data.",,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,Proportion of seats held by women in (a) national parliaments and (b) local governments,2020.Q1.G.02,"['advancement of women', 'gender equality', 'political participation']",SG_GEN_PARLNT,Number of seats in national parliaments (number),76,Brazil,5,5,South America,Country,-53.08432878,-10.77668561,BRA,1,1,,,_T,Both sexes,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",2000,2020,21,NUMBER,Number,G,Global,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,,,[2000-2019]: Annual data as of 1 Feb of given year. // [2020]: Data are as at 1 January of reporting year | single or lower chambers of national parliaments.,"[2000-2019]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data. // [2020]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed January 1 of given year for annual data.",,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,Proportion of seats held by women in (a) national parliaments and (b) local governments,2020.Q1.G.02,"['advancement of women', 'gender equality', 'political participation']",SG_GEN_PARLNT,Number of seats in national parliaments (number),760,Syrian Arab Republic,4,145,Western Asia,Country,38.50466565,35.01676176,SYR,1,1,,,_T,Both sexes,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",2000,2020,21,NUMBER,Number,G,Global,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,,,[2000-2019]: Annual data as of 1 Feb of given year. // [2020]: Data are as at 1 January of reporting year | single or lower chambers of national parliaments.,"[2000-2019]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data. // [2020]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed January 1 of given year for annual data.",,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,Proportion of seats held by women in (a) national parliaments and (b) local governments,2020.Q1.G.02,"['advancement of women', 'gender equality', 'political participation']",SG_GEN_PARLNT,Number of seats in national parliaments (number),762,Tajikistan,4,143,Central Asia,Country,69.294998,38.43069666,TJK,1,1,,,_T,Both sexes,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",2000,2020,21,NUMBER,Number,G,Global,181.0,60.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,59.0,63.0,63.0,63.0,63.0,63.0,63.0,,,[2000-2019]: Annual data as of 1 Feb of given year. // [2020]: Data are as at 1 January of reporting year | single or lower chambers of national parliaments.,"[2000-2019]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data. // [2020]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed January 1 of given year for annual data.",,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,Proportion of seats held by women in (a) national parliaments and (b) local governments,2020.Q1.G.02,"['advancement of women', 'gender equality', 'political participation']",SG_GEN_PARLNT,Number of seats in national parliaments (number),764,Thailand,4,35,South-Eastern Asia,Country,101.0202951,15.13089239,THA,1,1,,,_T,Both sexes,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",2000,2020,21,NUMBER,Number,G,Global,393.0,500.0,500.0,500.0,500.0,453.0,500.0,242.0,477.0,480.0,473.0,473.0,500.0,500.0,500.0,197.0,197.0,247.0,250.0,240.0,500.0,500.0,,,[2000-2019]: Annual data as of 1 Feb of given year. // [2020]: Data are as at 1 January of reporting year | single or lower chambers of national parliaments.,"[2000-2019]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data. // [2020]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed January 1 of given year for annual data.",,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,Proportion of seats held by women in (a) national parliaments and (b) local governments,2020.Q1.G.02,"['advancement of women', 'gender equality', 'political participation']",SG_GEN_PARLNT,Number of seats in national parliaments (number),768,Togo,5,11,Western Africa,Country,0.97835765,8.532096072,TGO,1,1,,,_T,Both sexes,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",2000,2020,21,NUMBER,Number,G,Global,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,,,[2000-2019]: Annual data as of 1 Feb of given year. // [2020]: Data are as at 1 January of reporting year | single or lower chambers of national parliaments.,"[2000-2019]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data. // [2020]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed January 1 of given year for annual data.",,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,Proportion of seats held by women in (a) national parliaments and (b) local governments,2020.Q1.G.02,"['advancement of women', 'gender equality', 'political participation']",SG_GEN_PARLNT,Number of seats in national parliaments (number),776,Tonga,4,61,Polynesia,Country,-175.1959991,-21.19511329,TON,1,1,,,_T,Both sexes,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",2000,2020,21,NUMBER,Number,G,Global,30.0,30.0,30.0,30.0,30.0,30.0,29.0,30.0,30.0,32.0,32.0,26.0,28.0,28.0,28.0,26.0,26.0,26.0,27.0,27.0,27.0,27.0,,,[2000-2019]: Annual data as of 1 Feb of given year. // [2020]: Data are as at 1 January of reporting year | single or lower chambers of national parliaments.,"[2000-2019]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data. // [2020]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed January 1 of given year for annual data.",,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,Proportion of seats held by women in (a) national parliaments and (b) local governments,2020.Q1.G.02,"['advancement of women', 'gender equality', 'political participation']",SG_GEN_PARLNT,Number of seats in national parliaments (number),780,Trinidad and Tobago,5,29,Caribbean,Country,-61.29389504,10.41877263,TTO,1,1,,,_T,Both sexes,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",2000,2020,21,NUMBER,Number,G,Global,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,41.0,41.0,41.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,,,[2000-2019]: Annual data as of 1 Feb of given year. // [2020]: Data are as at 1 January of reporting year | single or lower chambers of national parliaments.,"[2000-2019]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data. // [2020]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed January 1 of given year for annual data.",,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,Proportion of seats held by women in (a) national parliaments and (b) local governments,2020.Q1.G.02,"['advancement of women', 'gender equality', 'political participation']",SG_GEN_PARLNT,Number of seats in national parliaments (number),784,United Arab Emirates,4,145,Western Asia,Country,53.98279159,23.43322219,ARE,1,1,,,_T,Both sexes,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",2000,2020,21,NUMBER,Number,G,Global,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,,,[2000-2019]: Annual data as of 1 Feb of given year. // [2020]: Data are as at 1 January of reporting year | single or lower chambers of national parliaments.,"[2000-2019]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data. // [2020]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed January 1 of given year for annual data.",,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,Proportion of seats held by women in (a) national parliaments and (b) local governments,2020.Q1.G.02,"['advancement of women', 'gender equality', 'political participation']",SG_GEN_PARLNT,Number of seats in national parliaments (number),788,Tunisia,4,15,Northern Africa,Country,9.572737411,34.11439971,TUN,1,1,,,_T,Both sexes,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",2000,2020,21,NUMBER,Number,G,Global,182.0,182.0,182.0,182.0,182.0,189.0,189.0,189.0,189.0,189.0,214.0,214.0,217.0,217.0,217.0,217.0,217.0,217.0,217.0,217.0,217.0,217.0,,,[2000-2019]: Annual data as of 1 Feb of given year. // [2020]: Data are as at 1 January of reporting year | single or lower chambers of national parliaments.,"[2000-2019]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data. // [2020]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed January 1 of given year for annual data.",,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,Proportion of seats held by women in (a) national parliaments and (b) local governments,2020.Q1.G.02,"['advancement of women', 'gender equality', 'political participation']",SG_GEN_PARLNT,Number of seats in national parliaments (number),792,Turkey,4,145,Western Asia,Country,35.42890329,38.9899684,TUR,1,1,,,_T,Both sexes,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",2000,2020,21,NUMBER,Number,G,Global,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,549.0,549.0,549.0,549.0,550.0,550.0,548.0,548.0,550.0,550.0,549.0,596.0,589.0,589.0,,,[2000-2019]: Annual data as of 1 Feb of given year. // [2020]: Data are as at 1 January of reporting year | single or lower chambers of national parliaments.,"[2000-2019]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data. // [2020]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed January 1 of given year for annual data.",,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,Proportion of seats held by women in (a) national parliaments and (b) local governments,2020.Q1.G.02,"['advancement of women', 'gender equality', 'political participation']",SG_GEN_PARLNT,Number of seats in national parliaments (number),795,Turkmenistan,4,143,Central Asia,Country,58.9787665,40.0912346,TKM,1,1,,,_T,Both sexes,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",2000,2020,21,NUMBER,Number,G,Global,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,125.0,125.0,125.0,125.0,125.0,125.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,,,[2000-2019]: Annual data as of 1 Feb of given year. // [2020]: Data are as at 1 January of reporting year | single or lower chambers of national parliaments.,"[2000-2019]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data. // [2020]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed January 1 of given year for annual data.",,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,Proportion of seats held by women in (a) national parliaments and (b) local governments,2020.Q1.G.02,"['advancement of women', 'gender equality', 'political participation']",SG_GEN_PARLNT,Number of seats in national parliaments (number),798,Tuvalu,4,61,Polynesia,Country,178.6679611,-7.460048071,TUV,1,1,,,_T,Both sexes,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",2000,2020,21,NUMBER,Number,G,Global,12.0,12.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,16.0,16.0,,,[2000-2019]: Annual data as of 1 Feb of given year. // [2020]: Data are as at 1 January of reporting year | single or lower chambers of national parliaments.,"[2000-2019]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data. // [2020]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed January 1 of given year for annual data.",,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,Proportion of seats held by women in (a) national parliaments and (b) local governments,2020.Q1.G.02,"['advancement of women', 'gender equality', 'political participation']",SG_GEN_PARLNT,Number of seats in national parliaments (number),8,Albania,4,39,Southern Europe,Country,20.06660928,41.13897007,ALB,1,1,,,_T,Both sexes,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",2000,2020,21,NUMBER,Number,G,Global,155.0,155.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,122.0,122.0,,,[2000-2019]: Annual data as of 1 Feb of given year. // [2020]: Data are as at 1 January of reporting year | single or lower chambers of national parliaments.,"[2000-2019]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data. // [2020]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed January 1 of given year for annual data.",,C: Country data
