goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,timeCoverage,geoInfoUrl,age_code,age_desc,years,min_year,max_year,n_years,unitsCode,unitsDesc,reportingTypeCode,reportingTypeDesc,value_2000,lowerbound_2000,upperbound_2000,value_2001,lowerbound_2001,upperbound_2001,value_2002,lowerbound_2002,upperbound_2002,value_2003,lowerbound_2003,upperbound_2003,value_2004,lowerbound_2004,upperbound_2004,value_2005,lowerbound_2005,upperbound_2005,value_2006,lowerbound_2006,upperbound_2006,value_2007,lowerbound_2007,upperbound_2007,value_2008,lowerbound_2008,upperbound_2008,value_2009,lowerbound_2009,upperbound_2009,value_2010,lowerbound_2010,upperbound_2010,value_2011,lowerbound_2011,upperbound_2011,value_2012,lowerbound_2012,upperbound_2012,value_2013,lowerbound_2013,upperbound_2013,value_2014,lowerbound_2014,upperbound_2014,value_2015,lowerbound_2015,upperbound_2015,value_2016,lowerbound_2016,upperbound_2016,value_2017,lowerbound_2017,upperbound_2017,value_2018,lowerbound_2018,upperbound_2018,value_2019,lowerbound_2019,upperbound_2019,latest_value,basePeriod,valueDetails,lowerBoundDetails,upperBoundDetails,footnotes,sources,timeDetails,nature
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.2,"By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons",C020202,2.2.2,"Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)",2020.Q1.G.02,"['obesity', 'malnutrition', 'child nutrition', 'child health', 'health', 'child development', 'children']",SH_STA_OVRWGT,Proportion of children moderately or severely overweight (%),143,Central Asia,3,142,Asia,Region,,,,,,,,Y0T4,under 5 years old,"[2000, 2005, 2010, 2015, 2019]",2000,2019,5,PT,% of children aged 0-59 months,G,Global,9.6,5.9,15.2,,,,,,,,,,,,,8.5,6.7,10.8,,,,,,,,,,,,,7.6,6.3,9.2,,,,,,,,,,,,,6.8,4.5,10.1,,,,,,,,,,6.2,3.3,11.3,6.2,,,,,,"Source: Joint Child Malnutrition Estimates (2020 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",,"[2000]: CA: Country adjusted data // [2005,2010,2015,2019]: M: Modeled data"
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.2,"By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons",C020202,2.2.2,"Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)",2020.Q1.G.02,"['obesity', 'malnutrition', 'child nutrition', 'child health', 'health', 'child development', 'children']",SH_STA_OVRWGT,Proportion of children moderately or severely overweight (%),144,Sri Lanka,4,34,Southern Asia,Country,80.70489654,7.614693343,LKA,1,1,,,Y0T4,under 5 years old,"[2000, 2007, 2009, 2012, 2016]",2000,2016,5,PT,% of children aged 0-59 months,G,Global,1.0,,,,,,,,,,,,,,,,,,,,,1.6,,,,,,0.8,,,,,,,,,0.6,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,,,[2000]: Excl. north & east provinces // [2016]: (pending reanalysis),"[2000]: Sri Lanka demographic and health survey 2000. Colombo, Sri Lanka, 2001 (and additional analysis). // [2007]: Sri Lanka demographic and health survey 2006/07: Preliminary report and selected tables from the chapters of the final report (I:\UnitData\SURVEILLANCE\GDCGM\data sets\Sri Lanka\DHS_MoH 2006_07_WHO\DHS_web_links.htm, accessed 03/07/09). // [2009]: Nutrition and food security survey 2009. Colombo, Sri Lanka: Medical Research Institute, 2010. // [2012]: National nutrition and micronutrient survey. Part I: Anaemia among children aged 6-59 months and nutritional status of children and adults. Colombo, Sri Lanka, 2013 (and additional analysis). // [2016]: Sri Lanka 2016 Demographic and Health Survey (SLDHS)",,CA: Country adjusted data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.2,"By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons",C020202,2.2.2,"Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)",2020.Q1.G.02,"['obesity', 'malnutrition', 'child nutrition', 'child health', 'health', 'child development', 'children']",SH_STA_OVRWGT,Proportion of children moderately or severely overweight (%),145,Western Asia,3,142,Asia,Region,,,,,,,,Y0T4,under 5 years old,"[2000, 2005, 2010, 2015, 2019]",2000,2019,5,PT,% of children aged 0-59 months,G,Global,6.7,4.9,9.2,,,,,,,,,,,,,7.1,5.3,9.6,,,,,,,,,,,,,7.6,5.2,10.9,,,,,,,,,,,,,8.0,4.9,12.9,,,,,,,,,,8.4,4.6,15.0,8.4,,,,,,"Source: Joint Child Malnutrition Estimates (2020 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",,CA: Country adjusted data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.2,"By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons",C020202,2.2.2,"Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)",2020.Q1.G.02,"['obesity', 'malnutrition', 'child nutrition', 'child health', 'health', 'child development', 'children']",SH_STA_OVRWGT,Proportion of children moderately or severely overweight (%),148,Chad,5,17,Middle Africa,Country,18.66618401,15.36279341,TCD,1,1,,,Y0T4,under 5 years old,"[2000, 2004, 2010, 2015]",2000,2015,4,PT,% of children aged 0-59 months,G,Global,2.7,,,,,,,,,,,,4.2,,,,,,,,,,,,,,,,,,2.8,,,,,,,,,,,,,,,2.8,,,,,,,,,,,,,,,2.8,,,,,,"[2000]: EnquĂŞte par grappes Ă indicateurs multiples: Rapport complet (MICS). N'Djamena: Direction Generale, Direction de la Statistique, des Etudes Economiques et Demographiques, Bureau Central de Recensement et UNICEF,January 2001 (and additional analysis). // [2004]: EnquĂŞte dĂŠmographique et de santĂŠ Tchad 2004. Demographic and Health Surveys. Calverton, Maryland, U.S.A. : INSEED et ORC Macro, 2005 (and additional analysis). // [2010]: EnquĂŞte par grappes Ă indicateurs multiples (MICS), Tchad 2010: Rapport final. N'Djamena, RĂŠpublique du Tchad, 2011 (and additional analysis) // [2015]: EnquĂŞte DĂŠmographique et de SantĂŠ et Ă Indicateurs Multiples du Tchad 2014-2015. Rockville, Maryland, USA: INSEED, MSP et ICF International, 2016 (and additional analysis)",,CA: Country adjusted data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.2,"By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons",C020202,2.2.2,"Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)",2020.Q1.G.02,"['obesity', 'malnutrition', 'child nutrition', 'child health', 'health', 'child development', 'children']",SH_STA_OVRWGT,Proportion of children moderately or severely overweight (%),15,Northern Africa,3,2,Africa,Region,,,,,,,,Y0T4,under 5 years old,"[2000, 2005, 2010, 2015, 2019]",2000,2019,5,PT,% of children aged 0-59 months,G,Global,8.4,4.8,14.4,,,,,,,,,,,,,9.1,5.0,15.9,,,,,,,,,,,,,9.8,5.2,17.7,,,,,,,,,,,,,10.6,5.4,19.7,,,,,,,,,,11.3,5.6,21.5,11.3,,,,,,"Source: Joint Child Malnutrition Estimates (2020 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",,CA: Country adjusted data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.2,"By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons",C020202,2.2.2,"Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)",2020.Q1.G.02,"['obesity', 'malnutrition', 'child nutrition', 'child health', 'health', 'child development', 'children']",SH_STA_OVRWGT,Proportion of children moderately or severely overweight (%),152,Chile,5,5,South America,Country,-71.23029019,-35.2652885,CHL,1,1,,,Y0T4,under 5 years old,"[2001, 2002, 2003, 2004, 2006, 2007, 2008, 2013, 2014]",2001,2014,9,PT,% of children aged 0-59 months,G,Global,,,,12.9,,,12.0,,,12.1,,,12.1,,,,,,11.7,,,9.8,,,9.5,,,,,,,,,,,,,,,10.1,,,9.3,,,,,,,,,,,,,,,,,,9.3,,,,,"[2001-2004,2006]: Converted estimates // [2007-2008,2013-2014]: 0-71 months","[2001]: National health service system. Santiago, Chile, 2002 (and additional analysis). // [2002]: National health service system. Santiago, Chile, 2003 (and additional analysis). // [2003-2004]: National health service system. Santiago, Chile, 2005. http://deis.minsal.cl/ev/en/ capturado el 9 de junio 2005 (and additional analysis). // [2006]: National health service system. Santiago, Chile, 2006. http://deis.minsal.cl/ev/en/ (and additional analysis). // [2007]: Ministerio de Salud. National Health Service System. Santiago, Chile, December 2007 (www.minsal.cl). // [2008]: Ministerio de Salud. National Health Service System. Santiago, Chile, December 2008 (www.minsal.cl). // [2013]: National health service system: 2013. Santiago, Chile, 2014 (and additional analysis). // [2014]: National health service system: 2014. Santiago, Chile, 2015 (and additional analysis).",,CA: Country adjusted data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.2,"By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons",C020202,2.2.2,"Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)",2020.Q1.G.02,"['obesity', 'malnutrition', 'child nutrition', 'child health', 'health', 'child development', 'children']",SH_STA_OVRWGT,Proportion of children moderately or severely overweight (%),156,China,4,30,Eastern Asia,Country,104.1403375,32.30955217,CHN,1,1,,,Y0T4,under 5 years old,"[2000, 2002, 2005, 2008, 2009, 2010, 2013]",2000,2013,7,PT,% of children aged 0-59 months,G,Global,3.4,,,,,,9.2,,,,,,,,,5.9,,,,,,,,,5.8,,,5.7,,,6.6,,,,,,,,,9.1,,,,,,,,,,,,,,,,,,,,,9.1,,,,,"[2000,2005]: NSS: 26 provinces // [2008-2009]: Adjusted NR to NA; NSS: 26 surveillance sites // [2010]: NSS: 25 provinces","[2000]: Nutritional status of children aged 0-5 years old in China (2000) - National (40 nutrition surveillance sites from 26 provinces). Beijing, China: Chinese Center for Disease Control and Prevention, 2010. // [2002]: [Trends and prevalence of malnutrition among Chinese children under five years old.] Acta Nutrimenta Sinica 2005;25:185-88 (and additional analysis). // [2005]: Nutritional status of children aged 0-5 years old in China (2005) - National (40 nutrition surveillance sites from 26 provinces). Beijing, China: Chinese Center for Disease Control and Prevention, 2010. // [2008]: Nutritional status of children aged 0-5 years old in China (2008) - National (26 nutrition surveillance sites from rural areas). Beijing, China: Chinese Center for Disease Control and Prevention, 2010. // [2009]: Nutrition and rapid economic development - 2010 research report on nutrition policy in China. Beijing, China: Chinese Center for Disease Control and Prevention, 2010 (and additional analysis). // [2010]: Nutritional status of children aged 0-5 years old in China (2010) - National (38 nutrition surveillance sites from 25 provinces). Beijing, China: Chinese Center for Disease Control and Prevention, 2012 (and additional analysis). // [2013]: China Nutrition and Health Surveillance (CNHS) 2013",,CA: Country adjusted data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.2,"By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons",C020202,2.2.2,"Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)",2020.Q1.G.02,"['obesity', 'malnutrition', 'child nutrition', 'child health', 'health', 'child development', 'children']",SH_STA_OVRWGT,Proportion of children moderately or severely overweight (%),170,Colombia,5,5,South America,Country,-73.07446751,3.888209046,COL,1,1,,,Y0T4,under 5 years old,"[2000, 2004, 2010, 2016]",2000,2016,4,PT,% of children aged 0-59 months,G,Global,5.3,,,,,,,,,,,,4.2,,,,,,,,,,,,,,,,,,4.8,,,,,,,,,,,,,,,,,,5.7,,,,,,,,,,,,5.7,,,,,,"[2000]: Salud sexual y reproductiva en Colombia, encuesta nacional de demografia y salud 2000. Demographic and Health Surveys. Bogota, Colombia: PROFAMILIA, 2000 (and additional analysis). // [2004]: Resultados encuesta nacional de demografia y salud 2005. Demographic and Health Surveys. Bogota, Colombia: Profamilia y Macro International Inc., 2005 (and additional analysis). // [2010]: Encuesta nacional de demografia y salud 2010. Demographic and Health Surveys. Bogota, Colombia: Profamilia, 2011 (and additional analysis). // [2016]: Colombia National Survey of the Nutritional Situation 2015",,CA: Country adjusted data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.2,"By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons",C020202,2.2.2,"Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)",2020.Q1.G.02,"['obesity', 'malnutrition', 'child nutrition', 'child health', 'health', 'child development', 'children']",SH_STA_OVRWGT,Proportion of children moderately or severely overweight (%),174,Comoros,5,14,Eastern Africa,Country,43.34234565,-11.66121732,COM,1,1,,,Y0T4,under 5 years old,"[2000, 2012]",2000,2012,2,PT,% of children aged 0-59 months,G,Global,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.6,,,,,,,,,,,,,,,,,,,,,,,,10.6,,,,,,"[2000]: EnquĂŞte a indicateurs multiples (MICS 2000): Rapport final (1er draft FĂŠvrier 2001). Moroni, Comoros: UNICEF, 2001 (and additional analysis). // [2012]: EnquĂŞte dĂŠmographique et de santĂŠ et Ă indicateurs multiples aux Comores 2012. Demographic and Health Surveys and MICS. Rockville, MD 20850, USA : DGSP et ICF International, 2014 (and additional analysis).",,CA: Country adjusted data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.2,"By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons",C020202,2.2.2,"Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)",2020.Q1.G.02,"['obesity', 'malnutrition', 'child nutrition', 'child health', 'health', 'child development', 'children']",SH_STA_OVRWGT,Proportion of children moderately or severely overweight (%),178,Congo,5,11,Western Africa,Country,15.22052612,-0.840544119,COG,1,1,,,Y0T4,under 5 years old,"[2005, 2011, 2014]",2005,2014,3,PT,% of children aged 0-59 months,G,Global,,,,,,,,,,,,,,,,8.5,,,,,,,,,,,,,,,,,,3.5,,,,,,,,,5.9,,,,,,,,,,,,,,,,,,5.9,,,,,,"[2005]: EnquĂŞte dĂŠmographique et de santĂŠ du Congo 2005. Demographic and Health Surveys. Calverton, Maryland, USA : CNSEE et ORC Macro, 2006 (and additional analysis). // [2011]: EnquĂŞte dĂŠmographique et de santĂŠ du Congo (EDSC-II) 2011-2012. Demographic and Health Surveys. Calverton, Maryland, USA : CNSEE et ICF International, 2013 (and additional analysis). // [2014]: EnquĂŞte par grappes Ă indicateurs multiples (MICS5 2014-2015), Rapport final. Brazzaville, Congo : Institut National de la Statistique et UNICEF (and additional analysis)",,CA: Country adjusted data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.2,"By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons",C020202,2.2.2,"Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)",2020.Q1.G.02,"['obesity', 'malnutrition', 'child nutrition', 'child health', 'health', 'child development', 'children']",SH_STA_OVRWGT,Proportion of children moderately or severely overweight (%),180,Democratic Republic of the Congo,5,17,Middle Africa,Country,23.65496507,-2.877154732,COD,1,1,,,Y0T4,under 5 years old,"[2001, 2007, 2010, 2013]",2001,2013,4,PT,% of children aged 0-59 months,G,Global,,,,6.7,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,4.9,,,,,,,,,4.4,,,,,,,,,,,,,,,,,,,,,4.4,,,,,,"[2001]: EnquĂŞte nationale sur la situation des enfants et des femmes MICS2 / 2001. Rapport d'analyse. Kinshasa, RĂŠpublique DĂŠmocratique du Congo, juillet 2002 (and additional analysis). // [2007]: EnquĂŞte dĂŠmographique et de santĂŠ, RĂŠpublique DĂŠmocratique du Congo 2007. Demographic and Health Surveys. Calverton, Maryland, U.S.A.: MinistĂ¨re du Plan et Macro International, 2008 (and additional analysis). // [2010]: EnquĂŞte par grappes Ă indicateurs multiples en RĂŠpublique DĂŠmocratique du Congo (MICS-RDC 2010). Rapport final, mai 2011. Kinshasa, RĂŠpublique DĂŠmocratique du Congo, 2011 (and additional analysis). // [2013]: EnquĂŞte dĂŠmographique et de santĂŠ en RĂŠpublique DĂŠmocratique du Congo 2013-2014. Demographic and Health Surveys. Rockville, Maryland, USA : MPSMRM, MSP et ICF International, 2014 (and additional analysis).",,CA: Country adjusted data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.2,"By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons",C020202,2.2.2,"Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)",2020.Q1.G.02,"['obesity', 'malnutrition', 'child nutrition', 'child health', 'health', 'child development', 'children']",SH_STA_OVRWGT,Proportion of children moderately or severely overweight (%),188,Costa Rica,5,13,Central America,Country,-84.19712782,9.970998683,CRI,1,1,,,Y0T4,under 5 years old,[2008],2008,2008,1,PT,% of children aged 0-59 months,G,Global,,,,,,,,,,,,,,,,,,,,,,,,,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,,,,,,"Encuesta nacional de nutricion 2008-2009. San Jose, Costa Rica, 2011.",,CA: Country adjusted data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.2,"By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons",C020202,2.2.2,"Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)",2020.Q1.G.02,"['obesity', 'malnutrition', 'child nutrition', 'child health', 'health', 'child development', 'children']",SH_STA_OVRWGT,Proportion of children moderately or severely overweight (%),199,Least Developed Countries (LDC),1,,,Group,,,,,,,,Y0T4,under 5 years old,"[2000, 2005, 2010, 2015, 2019]",2000,2019,5,PT,% of children aged 0-59 months,G,Global,2.8,1.9,4.1,,,,,,,,,,,,,2.8,2.2,3.5,,,,,,,,,,,,,2.8,2.3,3.4,,,,,,,,,,,,,2.8,2.0,3.9,,,,,,,,,,2.8,1.7,4.5,2.8,,,,,,"Source: Joint Child Malnutrition Estimates (2020 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",,CA: Country adjusted data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.2,"By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons",C020202,2.2.2,"Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)",2020.Q1.G.02,"['obesity', 'malnutrition', 'child nutrition', 'child health', 'health', 'child development', 'children']",SH_STA_OVRWGT,Proportion of children moderately or severely overweight (%),202,Sub-Saharan Africa,3,2,Africa,Region,,,,,,,,Y0T4,under 5 years old,"[2000, 2005, 2010, 2015, 2019]",2000,2019,5,PT,% of children aged 0-59 months,G,Global,4.3,3.7,5.0,,,,,,,,,,,,,4.1,3.5,4.7,,,,,,,,,,,,,3.9,3.4,4.4,,,,,,,,,,,,,3.7,3.2,4.3,,,,,,,,,,3.6,3.0,4.2,3.6,,,,,,"Source: Joint Child Malnutrition Estimates (2020 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",,"[2000]: CA: Country adjusted data // [2005,2010,2015,2019]: M: Modeled data"
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.2,"By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons",C020202,2.2.2,"Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)",2020.Q1.G.02,"['obesity', 'malnutrition', 'child nutrition', 'child health', 'health', 'child development', 'children']",SH_STA_OVRWGT,Proportion of children moderately or severely overweight (%),203,Czechia,4,151,Eastern Europe,Country,15.33151382,49.73913871,CZE,1,1,,,Y0T4,under 5 years old,[2001],2001,2001,1,PT,% of children aged 0-59 months,G,Global,,,,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,,,,,,"6th nationwide anthropological survey of children and adolescents 2001, Czech Republic. Summary results. Prague, Czech Republic: National Institute of Public Health, 2006 (and additional analysis).",,CA: Country adjusted data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.2,"By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons",C020202,2.2.2,"Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)",2020.Q1.G.02,"['obesity', 'malnutrition', 'child nutrition', 'child health', 'health', 'child development', 'children']",SH_STA_OVRWGT,Proportion of children moderately or severely overweight (%),204,Benin,5,11,Western Africa,Country,2.339933594,9.65401646,BEN,1,1,,,Y0T4,under 5 years old,"[2001, 2014, 2018]",2001,2018,3,PT,% of children aged 0-59 months,G,Global,,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,,,,,,,,,,,,1.9,,,,,,1.9,,,,,,"[2001]: EnquĂŞte dĂŠmographique et de santĂŠ au BĂŠnin 2001. Demographic and Health Surveys. Calverton, Maryland, USA: Institut National de la Statistique et de l'Analyse Economique et ORC Macro, 2002 (and additional analysis). // [2014]: EnquĂŞte par grappes Ă indicateurs multiples 2014, Rapport final , Cotonou, BĂŠnin : Institut national de la statistique et de lâanalyse ĂŠconomique (and additional analysis) // [2018]: EnquĂŞte DĂŠmographique et de SantĂŠ au BĂŠnin, 2017-2018 : Indicateurs ClĂŠs. Cotonou, BĂŠnin et Rockville, Maryland, USA : INSAE et ICF",,CA: Country adjusted data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.2,"By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons",C020202,2.2.2,"Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)",2020.Q1.G.02,"['obesity', 'malnutrition', 'child nutrition', 'child health', 'health', 'child development', 'children']",SH_STA_OVRWGT,Proportion of children moderately or severely overweight (%),21,Northern America,3,19,Americas,Region,,,,,,,,Y0T4,under 5 years old,"[2000, 2005, 2010, 2015, 2019]",2000,2019,5,PT,% of children aged 0-59 months,G,Global,6.7,6.4,6.9,,,,,,,,,,,,,7.2,6.9,7.5,,,,,,,,,,,,,7.8,7.5,8.1,,,,,,,,,,,,,8.4,8.1,8.7,,,,,,,,,,8.9,8.6,9.2,8.9,,,,,,"Source: Joint Child Malnutrition Estimates (2020 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",,CA: Country adjusted data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.2,"By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons",C020202,2.2.2,"Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)",2020.Q1.G.02,"['obesity', 'malnutrition', 'child nutrition', 'child health', 'health', 'child development', 'children']",SH_STA_OVRWGT,Proportion of children moderately or severely overweight (%),214,Dominican Republic,5,29,Caribbean,Country,-70.49847576,18.89832088,DOM,1,1,,,Y0T4,under 5 years old,"[2000, 2002, 2006, 2007, 2013]",2000,2013,5,PT,% of children aged 0-59 months,G,Global,6.9,,,,,,8.6,,,,,,,,,,,,7.4,,,8.3,,,,,,,,,,,,,,,,,,7.6,,,,,,,,,,,,,,,,,,,,,7.6,,,,,[2006]: Converted estimates,"[2000]: Encuesta por conglomerados de indicadores multiples (MICS-2000). Santo Domingo, D.N.: Secretariado TĂŠcnico de la Presidencia, Fondo de las Naciones Unidas para la Infancia (UNICEF), 2001 (and additional analysis). // [2002]: Encuesta demografica y de salud, ENDESA 2002. Demographic and Health Surveys. Santo Domingo, Republica Dominicana: Centro de Estudios Sociales y Demograficos, 2003 (and additional analysis). // [2006]: Encuesta nacional de hogares de proposito multiples (ENHOGAR 2006): Informe general. Santo Domingo, Republica Dominicana: ONE, 2008 (and additional analysis). // [2007]: Encuesta demogrĂĄfica y de salud 2007. Demographic and Health Surveys. Santo Domingo, RepĂşblica Dominicana: CESDEM y Macro International Inc., 2008 (and additional analysis). // [2013]: Encuesta demogrĂĄfica y de salud 2013. Demographic and Health Surveys. Santo Domingo, RepĂşblica Dominicana: CESDEM y ICF International, 2014 (and additional analysis).",,CA: Country adjusted data
