goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,timeCoverage,geoInfoUrl,quantile_code,quantile_desc,years,min_year,max_year,n_years,unitsCode,unitsDesc,reportingTypeCode,reportingTypeDesc,value_2015,value_2016,value_2017,value_2018,latest_value,basePeriod,valueDetails,footnotes,sources,timeDetails,nature
10,Goal 10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",C100101,10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,2020.Q1.G.02,['income distribution'],SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),705,Slovenia,4,39,Southern Europe,Country,14.82209486,46.11958061,SVN,1,1,,,_T,Total (national average) or no breakdown,[2017],2017,2017,1,PT,Percentage,G,Global,,,2.0,,2.0,,,Estimated from individual income data. Growth rates are for the period of 2012-2017.,World Bank,,G: Global monitoring data
10,Goal 10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",C100101,10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,2020.Q1.G.02,['income distribution'],SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),705,Slovenia,4,39,Southern Europe,Country,14.82209486,46.11958061,SVN,1,1,,,B40,Bottom 40%,[2017],2017,2017,1,PT,Percentage,G,Global,,,2.0,,2.0,,,Estimated from individual income data. Growth rates are for the period of 2012-2017.,World Bank,,G: Global monitoring data
10,Goal 10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",C100101,10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,2020.Q1.G.02,['income distribution'],SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),716,Zimbabwe,5,14,Eastern Africa,Country,29.86909584,-19.00075492,ZWE,1,1,,,_T,Total (national average) or no breakdown,[2017],2017,2017,1,PT,Percentage,G,Global,,,-4.0,,-4.0,,,Growth rates are for the period of 2011-2017.,World Bank,,G: Global monitoring data
10,Goal 10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",C100101,10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,2020.Q1.G.02,['income distribution'],SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),716,Zimbabwe,5,14,Eastern Africa,Country,29.86909584,-19.00075492,ZWE,1,1,,,B40,Bottom 40%,[2017],2017,2017,1,PT,Percentage,G,Global,,,-4.0,,-4.0,,,Growth rates are for the period of 2011-2017.,World Bank,,G: Global monitoring data
10,Goal 10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",C100101,10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,2020.Q1.G.02,['income distribution'],SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),72,Botswana,5,18,Southern Africa,Country,23.81380223,-22.18810073,BWA,1,1,,,B40,Bottom 40%,[2015],2015,2015,1,PT,Percentage,G,Global,0.0,,,,0.0,,,Estimated from individual consumption data. Growth rates are for the period of 2009-2015.,World Bank,,G: Global monitoring data
10,Goal 10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",C100101,10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,2020.Q1.G.02,['income distribution'],SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),72,Botswana,5,18,Southern Africa,Country,23.81380223,-22.18810073,BWA,1,1,,,_T,Total (national average) or no breakdown,[2015],2015,2015,1,PT,Percentage,G,Global,-3.0,,,,-3.0,,,Estimated from individual consumption data. Growth rates are for the period of 2009-2015.,World Bank,,G: Global monitoring data
10,Goal 10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",C100101,10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,2020.Q1.G.02,['income distribution'],SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),724,Spain,4,39,Southern Europe,Country,-3.554078296,40.39211472,ESP,1,1,,,B40,Bottom 40%,[2017],2017,2017,1,PT,Percentage,G,Global,,,2.0,,2.0,,,Estimated from individual income data. Growth rates are for the period of 2012-2017.,World Bank,,G: Global monitoring data
10,Goal 10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",C100101,10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,2020.Q1.G.02,['income distribution'],SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),724,Spain,4,39,Southern Europe,Country,-3.554078296,40.39211472,ESP,1,1,,,_T,Total (national average) or no breakdown,[2017],2017,2017,1,PT,Percentage,G,Global,,,1.0,,1.0,,,Estimated from individual income data. Growth rates are for the period of 2012-2017.,World Bank,,G: Global monitoring data
10,Goal 10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",C100101,10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,2020.Q1.G.02,['income distribution'],SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),748,Eswatini,5,18,Southern Africa,Country,31.50149288,-26.56471011,SWZ,1,1,,,_T,Total (national average) or no breakdown,[2016],2016,2016,1,PT,Percentage,G,Global,,6.0,,,6.0,,,Estimated from individual consumption data. Growth rates are for the period of 2009-2016.,World Bank,,G: Global monitoring data
10,Goal 10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",C100101,10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,2020.Q1.G.02,['income distribution'],SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),748,Eswatini,5,18,Southern Africa,Country,31.50149288,-26.56471011,SWZ,1,1,,,B40,Bottom 40%,[2016],2016,2016,1,PT,Percentage,G,Global,,5.0,,,5.0,,,Estimated from individual consumption data. Growth rates are for the period of 2009-2016.,World Bank,,G: Global monitoring data
10,Goal 10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",C100101,10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,2020.Q1.G.02,['income distribution'],SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),752,Sweden,4,154,Northern Europe,Country,14.3775338,60.60103109,SWE,1,1,,,_T,Total (national average) or no breakdown,[2017],2017,2017,1,PT,Percentage,G,Global,,,2.0,,2.0,,,Estimated from individual income data. Growth rates are for the period of 2012-2017.,World Bank,,G: Global monitoring data
10,Goal 10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",C100101,10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,2020.Q1.G.02,['income distribution'],SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),752,Sweden,4,154,Northern Europe,Country,14.3775338,60.60103109,SWE,1,1,,,B40,Bottom 40%,[2017],2017,2017,1,PT,Percentage,G,Global,,,1.0,,1.0,,,Estimated from individual income data. Growth rates are for the period of 2012-2017.,World Bank,,G: Global monitoring data
10,Goal 10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",C100101,10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,2020.Q1.G.02,['income distribution'],SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),756,Switzerland,4,155,Western Europe,Country,8.223158,46.96617097,CHE,1,1,,,_T,Total (national average) or no breakdown,[2017],2017,2017,1,PT,Percentage,G,Global,,,0.0,,0.0,,,Estimated from individual income data. Growth rates are for the period of 2012-2017.,World Bank,,G: Global monitoring data
10,Goal 10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",C100101,10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,2020.Q1.G.02,['income distribution'],SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),756,Switzerland,4,155,Western Europe,Country,8.223158,46.96617097,CHE,1,1,,,B40,Bottom 40%,[2017],2017,2017,1,PT,Percentage,G,Global,,,0.0,,0.0,,,Estimated from individual income data. Growth rates are for the period of 2012-2017.,World Bank,,G: Global monitoring data
10,Goal 10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",C100101,10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,2020.Q1.G.02,['income distribution'],SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),76,Brazil,5,5,South America,Country,-53.08432878,-10.77668561,BRA,1,1,,,B40,Bottom 40%,[2018],2018,2018,1,PT,Percentage,G,Global,,,,0.0,0.0,,,Estimated from individual income data. Growth rates are for the period of 2013-2018.,World Bank,,G: Global monitoring data
10,Goal 10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",C100101,10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,2020.Q1.G.02,['income distribution'],SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),76,Brazil,5,5,South America,Country,-53.08432878,-10.77668561,BRA,1,1,,,_T,Total (national average) or no breakdown,[2018],2018,2018,1,PT,Percentage,G,Global,,,,1.0,1.0,,,Estimated from individual income data. Growth rates are for the period of 2013-2018.,World Bank,,G: Global monitoring data
10,Goal 10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",C100101,10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,2020.Q1.G.02,['income distribution'],SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),764,Thailand,4,35,South-Eastern Asia,Country,101.0202951,15.13089239,THA,1,1,,,_T,Total (national average) or no breakdown,[2018],2018,2018,1,PT,Percentage,G,Global,,,,1.0,1.0,,,Estimated from individual consumption data. Growth rates are for the period of 2014-2018.,World Bank,,G: Global monitoring data
10,Goal 10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",C100101,10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,2020.Q1.G.02,['income distribution'],SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),764,Thailand,4,35,South-Eastern Asia,Country,101.0202951,15.13089239,THA,1,1,,,B40,Bottom 40%,[2018],2018,2018,1,PT,Percentage,G,Global,,,,1.0,1.0,,,Estimated from individual consumption data. Growth rates are for the period of 2014-2018.,World Bank,,G: Global monitoring data
10,Goal 10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",C100101,10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,2020.Q1.G.02,['income distribution'],SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),768,Togo,5,11,Western Africa,Country,0.97835765,8.532096072,TGO,1,1,,,B40,Bottom 40%,[2015],2015,2015,1,PT,Percentage,G,Global,3.0,,,,3.0,,,Estimated from individual consumption data. Growth rates are for the period of 2011-2015.,World Bank,,G: Global monitoring data
10,Goal 10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",C100101,10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,2020.Q1.G.02,['income distribution'],SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),768,Togo,5,11,Western Africa,Country,0.97835765,8.532096072,TGO,1,1,,,_T,Total (national average) or no breakdown,[2015],2015,2015,1,PT,Percentage,G,Global,1.0,,,,1.0,,,Estimated from individual consumption data. Growth rates are for the period of 2011-2015.,World Bank,,G: Global monitoring data
10,Goal 10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",C100101,10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,2020.Q1.G.02,['income distribution'],SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),788,Tunisia,4,15,Northern Africa,Country,9.572737411,34.11439971,TUN,1,1,,,_T,Total (national average) or no breakdown,[2015],2015,2015,1,PT,Percentage,G,Global,3.0,,,,3.0,,,Estimated from individual consumption data. Growth rates are for the period of 2010-2015.,World Bank,,G: Global monitoring data
10,Goal 10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",C100101,10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,2020.Q1.G.02,['income distribution'],SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),788,Tunisia,4,15,Northern Africa,Country,9.572737411,34.11439971,TUN,1,1,,,B40,Bottom 40%,[2015],2015,2015,1,PT,Percentage,G,Global,5.0,,,,5.0,,,Estimated from individual consumption data. Growth rates are for the period of 2010-2015.,World Bank,,G: Global monitoring data
10,Goal 10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",C100101,10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,2020.Q1.G.02,['income distribution'],SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),792,Turkey,4,145,Western Asia,Country,35.42890329,38.9899684,TUR,1,1,,,_T,Total (national average) or no breakdown,[2018],2018,2018,1,PT,Percentage,G,Global,,,,3.0,3.0,,,Estimated from individual consumption data. Growth rates are for the period of 2013-2018.,World Bank,,G: Global monitoring data
10,Goal 10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",C100101,10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,2020.Q1.G.02,['income distribution'],SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),792,Turkey,4,145,Western Asia,Country,35.42890329,38.9899684,TUR,1,1,,,B40,Bottom 40%,[2018],2018,2018,1,PT,Percentage,G,Global,,,,2.0,2.0,,,Estimated from individual consumption data. Growth rates are for the period of 2013-2018.,World Bank,,G: Global monitoring data
10,Goal 10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",C100101,10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,2020.Q1.G.02,['income distribution'],SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),8,Albania,4,39,Southern Europe,Country,20.06660928,41.13897007,ALB,1,1,,,B40,Bottom 40%,[2017],2017,2017,1,PT,Percentage,G,Global,,,2.0,,2.0,,,Estimated from individual consumption data. Growth rates are for the period of 2014-2017.,World Bank,,G: Global monitoring data
10,Goal 10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",C100101,10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,2020.Q1.G.02,['income distribution'],SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),8,Albania,4,39,Southern Europe,Country,20.06660928,41.13897007,ALB,1,1,,,_T,Total (national average) or no breakdown,[2017],2017,2017,1,PT,Percentage,G,Global,,,1.0,,1.0,,,Estimated from individual consumption data. Growth rates are for the period of 2014-2017.,World Bank,,G: Global monitoring data
10,Goal 10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",C100101,10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,2020.Q1.G.02,['income distribution'],SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),800,Uganda,5,14,Eastern Africa,Country,32.39100438,1.279557331,UGA,1,1,,,B40,Bottom 40%,[2016],2016,2016,1,PT,Percentage,G,Global,,-2.0,,,-2.0,,,Estimated from individual consumption data. Growth rates are for the period of 2012-2016.,World Bank,,G: Global monitoring data
10,Goal 10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",C100101,10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,2020.Q1.G.02,['income distribution'],SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),800,Uganda,5,14,Eastern Africa,Country,32.39100438,1.279557331,UGA,1,1,,,_T,Total (national average) or no breakdown,[2016],2016,2016,1,PT,Percentage,G,Global,,-1.0,,,-1.0,,,Estimated from individual consumption data. Growth rates are for the period of 2012-2016.,World Bank,,G: Global monitoring data
10,Goal 10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",C100101,10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,2020.Q1.G.02,['income distribution'],SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),804,Ukraine,4,151,Eastern Europe,Country,31.40270802,49.00735945,UKR,1,1,,,_T,Total (national average) or no breakdown,[2018],2018,2018,1,PT,Percentage,G,Global,,,,0.0,0.0,,,Estimated from individual consumption data. Growth rates are for the period of 2013-2018.,World Bank,,G: Global monitoring data
10,Goal 10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",C100101,10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,2020.Q1.G.02,['income distribution'],SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),804,Ukraine,4,151,Eastern Europe,Country,31.40270802,49.00735945,UKR,1,1,,,B40,Bottom 40%,[2018],2018,2018,1,PT,Percentage,G,Global,,,,-1.0,-1.0,,,Estimated from individual consumption data. Growth rates are for the period of 2013-2018.,World Bank,,G: Global monitoring data
10,Goal 10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",C100101,10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,2020.Q1.G.02,['income distribution'],SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),807,North Macedonia,4,39,Southern Europe,Country,21.7007909,41.60048068,MKD,1,1,,,_T,Total (national average) or no breakdown,[2017],2017,2017,1,PT,Percentage,G,Global,,,4.0,,4.0,,,Estimated from individual income data. Growth rates are for the period of 2012-2017.,World Bank,,G: Global monitoring data
10,Goal 10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",C100101,10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,2020.Q1.G.02,['income distribution'],SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),807,North Macedonia,4,39,Southern Europe,Country,21.7007909,41.60048068,MKD,1,1,,,B40,Bottom 40%,[2017],2017,2017,1,PT,Percentage,G,Global,,,7.0,,7.0,,,Estimated from individual income data. Growth rates are for the period of 2012-2017.,World Bank,,G: Global monitoring data
10,Goal 10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",C100101,10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,2020.Q1.G.02,['income distribution'],SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),818,Egypt,4,15,Northern Africa,Country,29.77468534,26.57438204,EGY,1,1,,,B40,Bottom 40%,[2017],2017,2017,1,PT,Percentage,G,Global,,,-3.0,,-3.0,,,Estimated from individual consumption data. Growth rates are for the period of 2012-2017.,World Bank,,G: Global monitoring data
10,Goal 10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",C100101,10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,2020.Q1.G.02,['income distribution'],SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),818,Egypt,4,15,Northern Africa,Country,29.77468534,26.57438204,EGY,1,1,,,_T,Total (national average) or no breakdown,[2017],2017,2017,1,PT,Percentage,G,Global,,,-1.0,,-1.0,,,Estimated from individual consumption data. Growth rates are for the period of 2012-2017.,World Bank,,G: Global monitoring data
10,Goal 10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",C100101,10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,2020.Q1.G.02,['income distribution'],SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),826,United Kingdom of Great Britain and Northern Ireland,4,154,Northern Europe,Country,-2.23830539,53.27691757,GBR,1,1,,,_T,Total (national average) or no breakdown,[2016],2016,2016,1,PT,Percentage,G,Global,,2.0,,,2.0,,,Estimated from individual income data. Growth rates are for the period of 2011-2016.,World Bank,,G: Global monitoring data
10,Goal 10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",C100101,10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,2020.Q1.G.02,['income distribution'],SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),826,United Kingdom of Great Britain and Northern Ireland,4,154,Northern Europe,Country,-2.23830539,53.27691757,GBR,1,1,,,B40,Bottom 40%,[2016],2016,2016,1,PT,Percentage,G,Global,,2.0,,,2.0,,,Estimated from individual income data. Growth rates are for the period of 2011-2016.,World Bank,,G: Global monitoring data
10,Goal 10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",C100101,10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,2020.Q1.G.02,['income distribution'],SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),834,United Republic of Tanzania,5,14,Eastern Africa,Country,34.80521182,-6.265332606,TZA,1,1,,,_T,Total (national average) or no breakdown,[2018],2018,2018,1,PT,Percentage,G,Global,,,,1.0,1.0,,,Estimated from individual consumption data. Growth rates are for the period of 2011-2018.,World Bank,,G: Global monitoring data
10,Goal 10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",C100101,10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,2020.Q1.G.02,['income distribution'],SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),834,United Republic of Tanzania,5,14,Eastern Africa,Country,34.80521182,-6.265332606,TZA,1,1,,,B40,Bottom 40%,[2018],2018,2018,1,PT,Percentage,G,Global,,,,0.0,0.0,,,Estimated from individual consumption data. Growth rates are for the period of 2011-2018.,World Bank,,G: Global monitoring data
10,Goal 10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",C100101,10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,2020.Q1.G.02,['income distribution'],SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),840,United States of America,4,21,Northern America,Country,-99.13830311,39.5277871,USA,1,1,,,_T,Total (national average) or no breakdown,[2016],2016,2016,1,PT,Percentage,G,Global,,2.0,,,2.0,,,Estimated from grouped income data. Growth rates are for the period of 2010-2016.,World Bank,,G: Global monitoring data
10,Goal 10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",C100101,10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,2020.Q1.G.02,['income distribution'],SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),840,United States of America,4,21,Northern America,Country,-99.13830311,39.5277871,USA,1,1,,,B40,Bottom 40%,[2016],2016,2016,1,PT,Percentage,G,Global,,1.0,,,1.0,,,Estimated from grouped income data. Growth rates are for the period of 2010-2016.,World Bank,,G: Global monitoring data
10,Goal 10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",C100101,10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,2020.Q1.G.02,['income distribution'],SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),858,Uruguay,5,5,South America,Country,-56.01387025,-32.8002838,URY,1,1,,,_T,Total (national average) or no breakdown,[2018],2018,2018,1,PT,Percentage,G,Global,,,,1.0,1.0,,,Estimated from individual income data. Growth rates are for the period of 2013-2018.,World Bank,,G: Global monitoring data
10,Goal 10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",C100101,10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,2020.Q1.G.02,['income distribution'],SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),858,Uruguay,5,5,South America,Country,-56.01387025,-32.8002838,URY,1,1,,,B40,Bottom 40%,[2018],2018,2018,1,PT,Percentage,G,Global,,,,2.0,2.0,,,Estimated from individual income data. Growth rates are for the period of 2013-2018.,World Bank,,G: Global monitoring data
10,Goal 10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",C100101,10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,2020.Q1.G.02,['income distribution'],SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),894,Zambia,5,14,Eastern Africa,Country,27.850329,-14.59701056,ZMB,1,1,,,_T,Total (national average) or no breakdown,[2015],2015,2015,1,PT,Percentage,G,Global,3.0,,,,3.0,,,Estimated from individual consumption data. Growth rates are for the period of 2010-2015.,World Bank,,G: Global monitoring data
10,Goal 10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",C100101,10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,2020.Q1.G.02,['income distribution'],SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),894,Zambia,5,14,Eastern Africa,Country,27.850329,-14.59701056,ZMB,1,1,,,B40,Bottom 40%,[2015],2015,2015,1,PT,Percentage,G,Global,-1.0,,,,-1.0,,,Estimated from individual consumption data. Growth rates are for the period of 2010-2015.,World Bank,,G: Global monitoring data
