series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	typeOfSpeed_code	typeOfSpeed_desc	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	705	Slovenia	4	39	Southern Europe	Country	14.82209486	46.11958061	SVN	1	1			_T	Any speed	2018	612737.0					AKOS		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	705	Slovenia	4	39	Southern Europe	Country	14.82209486	46.11958061	SVN	1	1			IS_GE10M	10 mbps and over	2018	536598.0					AKOS		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	705	Slovenia	4	39	Southern Europe	Country	14.82209486	46.11958061	SVN	1	1			IS_2MT10M	Between 2 mbps and 10 mbps	2018	69877.0					AKOS		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	705	Slovenia	4	39	Southern Europe	Country	14.82209486	46.11958061	SVN	1	1			IS_256KT2M	Between 256 kbps and 2 mbps	2018	6262.0					AKOS		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	706	Somalia	5	14	Eastern Africa	Country	46.20367477	4.406485729	SOM	1	1			IS_GE10M	10 mbps and over	2012	0.0					Ministry of Information, Posts and Telecommunications		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	706	Somalia	5	14	Eastern Africa	Country	46.20367477	4.406485729	SOM	1	1			_T	Any speed	2017	98000.0					National Communication Authority (NCA)		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	710	South Africa	5	18	Southern Africa	Country	24.67184355	-29.99957544	ZAF	1	1			_T	Any speed	2018	1107013.0					Independent Communication Authority of South Africa		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	710	South Africa	5	18	Southern Africa	Country	24.67184355	-29.99957544	ZAF	1	1			IS_2MT10M	Between 2 mbps and 10 mbps	2018	650947.0					Independent Communication Authority of South Africa		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	710	South Africa	5	18	Southern Africa	Country	24.67184355	-29.99957544	ZAF	1	1			IS_256KT2M	Between 256 kbps and 2 mbps	2018	48995.0					Independent Communication Authority of South Africa		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	710	South Africa	5	18	Southern Africa	Country	24.67184355	-29.99957544	ZAF	1	1			IS_GE10M	10 mbps and over	2018	407071.0					Independent Communication Authority of South Africa		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	716	Zimbabwe	5	14	Eastern Africa	Country	29.86909584	-19.00075492	ZWE	1	1			_T	Any speed	2018	203056.0					POTRAZ		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	716	Zimbabwe	5	14	Eastern Africa	Country	29.86909584	-19.00075492	ZWE	1	1			IS_2MT10M	Between 2 mbps and 10 mbps	2018	52682.0					POTRAZ		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	716	Zimbabwe	5	14	Eastern Africa	Country	29.86909584	-19.00075492	ZWE	1	1			IS_256KT2M	Between 256 kbps and 2 mbps	2018	139995.0					POTRAZ		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	716	Zimbabwe	5	14	Eastern Africa	Country	29.86909584	-19.00075492	ZWE	1	1			IS_GE10M	10 mbps and over	2018	10379.0					POTRAZ		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	72	Botswana	5	18	Southern Africa	Country	23.81380223	-22.18810073	BWA	1	1			_T	Any speed	2018	40044.0					Botswana Communications Regulatory Authority (BOCRA)	One of the operators carried out a data cleaning exercise and found that they had been over-reporting the figures because of duplications and counting of inactive accounts.As a result the actual values were lower than those previously reported.	_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	72	Botswana	5	18	Southern Africa	Country	23.81380223	-22.18810073	BWA	1	1			IS_2MT10M	Between 2 mbps and 10 mbps	2018	8731.0					Botswana Communications Regulatory Authority (BOCRA)	The values indicated here are  for fixed wireless broadband (provided by Orange Botswana) as well as fixed broadband (provided by BTCL). So for Orange Botswana, only postpaid susbscriber statistics were provided because prepaid  internet is not dis-aggregated by speed. On the other hand, BTC only provided retail subscriptions and excluded wholesale subscriptions because the latter are not dis-aggregated by speeds.	_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	72	Botswana	5	18	Southern Africa	Country	23.81380223	-22.18810073	BWA	1	1			IS_256KT2M	Between 256 kbps and 2 mbps	2018	23384.0					Botswana Communications Regulatory Authority (BOCRA)	The values indicated here are  for fixed wireless broadband (provided by Orange Botswana) as well as fixed broadband (provided by BTCL). So for Orange Botswana, only postpaid susbscriber statistics were provided because prepaid  internet is not dis-aggregated by speed. On the other hand, BTC only provided retail subscriptions and excluded wholesale subscriptions because the latter are not dis-aggregated by speeds.	_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	72	Botswana	5	18	Southern Africa	Country	23.81380223	-22.18810073	BWA	1	1			IS_GE10M	10 mbps and over	2018	474.0					Botswana Communications Regulatory Authority (BOCRA)	The values indicated here are  for fixed wireless broadband (provided by Orange Botswana) as well as fixed broadband (provided by BTCL). So for Orange Botswana, only postpaid susbscriber statistics were provided because prepaid  internet is not dis-aggregated by speed. On the other hand, BTC only provided retail subscriptions and excluded wholesale subscriptions because the latter are not dis-aggregated by speeds.	_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	724	Spain	4	39	Southern Europe	Country	-3.554078296	40.39211472	ESP	1	1			_T	Any speed	2018	15176954.0					ComisiĂłn Nacional de los Mercados y la Competencia		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	724	Spain	4	39	Southern Europe	Country	-3.554078296	40.39211472	ESP	1	1			IS_2MT10M	Between 2 mbps and 10 mbps	2018	576889.0					ComisiĂłn Nacional de los Mercados y la Competencia		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	724	Spain	4	39	Southern Europe	Country	-3.554078296	40.39211472	ESP	1	1			IS_GE10M	10 mbps and over	2018	14565922.0					ComisiĂłn Nacional de los Mercados y la Competencia		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	724	Spain	4	39	Southern Europe	Country	-3.554078296	40.39211472	ESP	1	1			IS_256KT2M	Between 256 kbps and 2 mbps	2018	34143.0					ComisiĂłn Nacional de los Mercados y la Competencia		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	728	South Sudan	5	14	Eastern Africa	Country	30.32618773	7.290839152	SSD	1	1			_T	Any speed	2018	200.0					National Communication Authority, NCA		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	728	South Sudan	5	14	Eastern Africa	Country	30.32618773	7.290839152	SSD	1	1			IS_GE10M	10 mbps and over	2018	50.0					National Communication Authority, NCA	MTN only	_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	728	South Sudan	5	14	Eastern Africa	Country	30.32618773	7.290839152	SSD	1	1			IS_2MT10M	Between 2 mbps and 10 mbps	2018	75.0					National Communication Authority, NCA	MTN ONLY	_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	728	South Sudan	5	14	Eastern Africa	Country	30.32618773	7.290839152	SSD	1	1			IS_256KT2M	Between 256 kbps and 2 mbps	2018	75.0					National Communication Authority, NCA	MTN ONLY	_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	729	Sudan	4	15	Northern Africa	Country	29.95650159	16.02643066	SDN	0	1			_T	Any speed	2018	31352.0					Telecommunication and Post Regulatory Authority		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	729	Sudan	4	15	Northern Africa	Country	29.95650159	16.02643066	SDN	0	1			IS_GE10M	10 mbps and over	2018	278.0					Telecommunication and Post Regulatory Authority		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	729	Sudan	4	15	Northern Africa	Country	29.95650159	16.02643066	SDN	0	1			IS_2MT10M	Between 2 mbps and 10 mbps	2018	13618.0					Telecommunication and Post Regulatory Authority		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	729	Sudan	4	15	Northern Africa	Country	29.95650159	16.02643066	SDN	0	1			IS_256KT2M	Between 256 kbps and 2 mbps	2018	17322.0					Telecommunication and Post Regulatory Authority		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	740	Suriname	5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1			_T	Any speed	2018	73176.0					Telecommunication Authority Suriname		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	740	Suriname	5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1			IS_2MT10M	Between 2 mbps and 10 mbps	2018	24487.0					Telecommunication Authority Suriname		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	740	Suriname	5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1			IS_GE10M	10 mbps and over	2018	31828.0					Telecommunication Authority Suriname		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	740	Suriname	5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1			IS_256KT2M	Between 256 kbps and 2 mbps	2018	0.0					Telecommunication Authority Suriname		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	748	Eswatini	5	18	Southern Africa	Country	31.50149288	-26.56471011	SWZ	1	1			IS_256KT2M	Between 256 kbps and 2 mbps	2012	2600.0					Swaziland Posts and Telecommunications Corporation		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	748	Eswatini	5	18	Southern Africa	Country	31.50149288	-26.56471011	SWZ	1	1			IS_2MT10M	Between 2 mbps and 10 mbps	2012	826.0					Swaziland Posts and Telecommunications Corporation		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	748	Eswatini	5	18	Southern Africa	Country	31.50149288	-26.56471011	SWZ	1	1			_T	Any speed	2017	8000.0					ITU estimate.		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	748	Eswatini	5	18	Southern Africa	Country	31.50149288	-26.56471011	SWZ	1	1			IS_GE10M	10 mbps and over	2012	3.0					Swaziland Posts and Telecommunications Corporation		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	752	Sweden	4	154	Northern Europe	Country	14.3775338	60.60103109	SWE	1	1			_T	Any speed	2018	3973622.0					Swedish Post and Telecom Authority	Data refer to 31.12.2018.	_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	752	Sweden	4	154	Northern Europe	Country	14.3775338	60.60103109	SWE	1	1			IS_256KT2M	Between 256 kbps and 2 mbps	2018	8886.0					Swedish Post and Telecom Authority	Data refer to 31.12.2018.	_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	752	Sweden	4	154	Northern Europe	Country	14.3775338	60.60103109	SWE	1	1			IS_GE10M	10 mbps and over	2018	3707513.0					Swedish Post and Telecom Authority	Data refer to 31.12.2018.	_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	752	Sweden	4	154	Northern Europe	Country	14.3775338	60.60103109	SWE	1	1			IS_2MT10M	Between 2 mbps and 10 mbps	2018	257223.0					Swedish Post and Telecom Authority	Data refer to 31.12.2018.	_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	756	Switzerland	4	155	Western Europe	Country	8.223158	46.96617097	CHE	1	1			_T	Any speed	2018	3957669.0					OFCOM	Estimates.	_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	756	Switzerland	4	155	Western Europe	Country	8.223158	46.96617097	CHE	1	1			IS_GE10M	10 mbps and over	2018	3738821.0					OFCOM	Telecommunications statistics 2018 / provisory results	_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	756	Switzerland	4	155	Western Europe	Country	8.223158	46.96617097	CHE	1	1			IS_256KT2M	Between 256 kbps and 2 mbps	2018	10638.0					OFCOM	Telecommunications statistics 2018 / provisory results	_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	756	Switzerland	4	155	Western Europe	Country	8.223158	46.96617097	CHE	1	1			IS_2MT10M	Between 2 mbps and 10 mbps	2018	196648.0					OFCOM	Telecommunications statistics 2018 / provisory results	_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	76	Brazil	5	5	South America	Country	-53.08432878	-10.77668561	BRA	1	1			_T	Any speed	2018	31233004.0					National Telecommunication Agency - Anatel		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	76	Brazil	5	5	South America	Country	-53.08432878	-10.77668561	BRA	1	1			IS_GE10M	10 mbps and over	2018	16248695.0					National Telecommunication Agency - Anatel	Estimate. Refers to 12Mbps and above.	_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	76	Brazil	5	5	South America	Country	-53.08432878	-10.77668561	BRA	1	1			IS_256KT2M	Between 256 kbps and 2 mbps	2018	5113025.0					National Telecommunication Agency - Anatel		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	76	Brazil	5	5	South America	Country	-53.08432878	-10.77668561	BRA	1	1			IS_2MT10M	Between 2 mbps and 10 mbps	2018	9871284.0					National Telecommunication Agency - Anatel	Estimate. Refers to 2Mbps to 12Mbps	_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	760	Syrian Arab Republic	4	145	Western Asia	Country	38.50466565	35.01676176	SYR	1	1			_T	Any speed	2018	1328688.0					SyTRA		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	760	Syrian Arab Republic	4	145	Western Asia	Country	38.50466565	35.01676176	SYR	1	1			IS_GE10M	10 mbps and over	2018	392.0					SyTRA		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	760	Syrian Arab Republic	4	145	Western Asia	Country	38.50466565	35.01676176	SYR	1	1			IS_256KT2M	Between 256 kbps and 2 mbps	2018	1167787.0					SyTRA		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	760	Syrian Arab Republic	4	145	Western Asia	Country	38.50466565	35.01676176	SYR	1	1			IS_2MT10M	Between 2 mbps and 10 mbps	2018	159902.0					SyTRA		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	762	Tajikistan	4	143	Central Asia	Country	69.294998	38.43069666	TJK	1	1			_T	Any speed	2017	6000.0					ITU estimate.		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	764	Thailand	4	35	South-Eastern Asia	Country	101.0202951	15.13089239	THA	1	1			_T	Any speed	2018	9189000.0					The National Broadcasting and Telecommunications Commission	NBTC	_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	764	Thailand	4	35	South-Eastern Asia	Country	101.0202951	15.13089239	THA	1	1			IS_256KT2M	Between 256 kbps and 2 mbps	2018	17981.0					The National Broadcasting and Telecommunications Commission	TOT	_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	764	Thailand	4	35	South-Eastern Asia	Country	101.0202951	15.13089239	THA	1	1			IS_2MT10M	Between 2 mbps and 10 mbps	2018	178599.0					The National Broadcasting and Telecommunications Commission	TOT	_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	764	Thailand	4	35	South-Eastern Asia	Country	101.0202951	15.13089239	THA	1	1			IS_GE10M	10 mbps and over	2018	8992420.0					The National Broadcasting and Telecommunications Commission	TOT	_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	768	Togo	5	11	Western Africa	Country	0.97835765	8.532096072	TGO	1	1			_T	Any speed	2018	26156.0					AutoritĂŠ de RĂ¨glementation des secteurs de Postes et de TĂŠlĂŠcommunications	ADSL, dedicated internet line, Wimax, FTTH	_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	768	Togo	5	11	Western Africa	Country	0.97835765	8.532096072	TGO	1	1			IS_GE10M	10 mbps and over	2018	19942.0					AutoritĂŠ de RĂ¨glementation des secteurs de Postes et de TĂŠlĂŠcommunications	ADSL supĂŠrieur ou ĂŠgal Ă  10 Mbps et FTTH supĂŠrieur ou ĂŠgal 10 Mbps, DonnĂŠes de Togo Telecom et de CAFE Informatique. ADSL, FTTH, Wll	_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	768	Togo	5	11	Western Africa	Country	0.97835765	8.532096072	TGO	1	1			IS_2MT10M	Between 2 mbps and 10 mbps	2018	4054.0					AutoritĂŠ de RĂ¨glementation des secteurs de Postes et de TĂŠlĂŠcommunications	AbonnĂŠs Ă  ADSL (abonnement de 512 kbits Ă  2 Mbits), DonnĂŠes de Togo Telecom et de CAFE Informatique 	_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	768	Togo	5	11	Western Africa	Country	0.97835765	8.532096072	TGO	1	1			IS_256KT2M	Between 256 kbps and 2 mbps	2018	2160.0					AutoritĂŠ de RĂ¨glementation des secteurs de Postes et de TĂŠlĂŠcommunications	AbonnĂŠs Ă  ADSL (abonnement de 512 kbits Ă  2 Mbits), DonnĂŠes de Togo Telecom et de CAFE Informatique 	_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	776	Tonga	4	61	Polynesia	Country	-175.1959991	-21.19511329	TON	1	1			_T	Any speed	2018	2519.0					MEIDECC		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	776	Tonga	4	61	Polynesia	Country	-175.1959991	-21.19511329	TON	1	1			IS_256KT2M	Between 256 kbps and 2 mbps	2015	1740.0					Ministry of Meteorology, Energy, Information, Disaster Management, Environment and Climate Change, Communication (MEIDECC) 		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	776	Tonga	4	61	Polynesia	Country	-175.1959991	-21.19511329	TON	1	1			IS_2MT10M	Between 2 mbps and 10 mbps	2015	686.0					Ministry of Meteorology, Energy, Information, Disaster Management, Environment and Climate Change, Communication (MEIDECC) 		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	776	Tonga	4	61	Polynesia	Country	-175.1959991	-21.19511329	TON	1	1			IS_GE10M	10 mbps and over	2015	32.0					Ministry of Meteorology, Energy, Information, Disaster Management, Environment and Climate Change, Communication (MEIDECC) 		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	780	Trinidad and Tobago	5	29	Caribbean	Country	-61.29389504	10.41877263	TTO	1	1			_T	Any speed	2018	341045.0					Telecommunications Authority of Trinidad and Tobago		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	780	Trinidad and Tobago	5	29	Caribbean	Country	-61.29389504	10.41877263	TTO	1	1			IS_256KT2M	Between 256 kbps and 2 mbps	2018	8441.0					Telecommunications Authority of Trinidad and Tobago		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	780	Trinidad and Tobago	5	29	Caribbean	Country	-61.29389504	10.41877263	TTO	1	1			IS_GE10M	10 mbps and over	2018	248715.0					Telecommunications Authority of Trinidad and Tobago		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	780	Trinidad and Tobago	5	29	Caribbean	Country	-61.29389504	10.41877263	TTO	1	1			IS_2MT10M	Between 2 mbps and 10 mbps	2018	83938.0					Telecommunications Authority of Trinidad and Tobago		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	784	United Arab Emirates	4	145	Western Asia	Country	53.98279159	23.43322219	ARE	1	1			_T	Any speed	2018	3024565.0					Telecommunications  Regulatory Authority		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	784	United Arab Emirates	4	145	Western Asia	Country	53.98279159	23.43322219	ARE	1	1			IS_2MT10M	Between 2 mbps and 10 mbps	2018	158861.0					Telecommunications  Regulatory Authority		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	784	United Arab Emirates	4	145	Western Asia	Country	53.98279159	23.43322219	ARE	1	1			IS_256KT2M	Between 256 kbps and 2 mbps	2018	101637.0					Telecommunications  Regulatory Authority		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	784	United Arab Emirates	4	145	Western Asia	Country	53.98279159	23.43322219	ARE	1	1			IS_GE10M	10 mbps and over	2018	2764067.0					Telecommunications  Regulatory Authority		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	788	Tunisia	4	15	Northern Africa	Country	9.572737411	34.11439971	TUN	1	1			_T	Any speed	2018	1014395.0					Instance Nationale des TĂŠlĂŠcommunications		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	788	Tunisia	4	15	Northern Africa	Country	9.572737411	34.11439971	TUN	1	1			IS_2MT10M	Between 2 mbps and 10 mbps	2018	594615.0					Instance Nationale des TĂŠlĂŠcommunications		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	788	Tunisia	4	15	Northern Africa	Country	9.572737411	34.11439971	TUN	1	1			IS_256KT2M	Between 256 kbps and 2 mbps	2018	7511.0					Instance Nationale des TĂŠlĂŠcommunications		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	788	Tunisia	4	15	Northern Africa	Country	9.572737411	34.11439971	TUN	1	1			IS_GE10M	10 mbps and over	2018	412269.0					Instance Nationale des TĂŠlĂŠcommunications		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	792	Turkey	4	145	Western Asia	Country	35.42890329	38.9899684	TUR	1	1			_T	Any speed	2018	13407226.0					Information and Communication Technologies Authority (ICTA) of Turkey		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	792	Turkey	4	145	Western Asia	Country	35.42890329	38.9899684	TUR	1	1			IS_256KT2M	Between 256 kbps and 2 mbps	2018	126570.0					Information and Communication Technologies Authority (ICTA) of Turkey		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	792	Turkey	4	145	Western Asia	Country	35.42890329	38.9899684	TUR	1	1			IS_GE10M	10 mbps and over	2018	10246112.0					Information and Communication Technologies Authority (ICTA) of Turkey		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	792	Turkey	4	145	Western Asia	Country	35.42890329	38.9899684	TUR	1	1			IS_2MT10M	Between 2 mbps and 10 mbps	2018	3034544.0					Information and Communication Technologies Authority (ICTA) of Turkey		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	795	Turkmenistan	4	143	Central Asia	Country	58.9787665	40.0912346	TKM	1	1			_T	Any speed	2017	5000.0					ITU estimate.		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	798	Tuvalu	4	61	Polynesia	Country	178.6679611	-7.460048071	TUV	1	1			_T	Any speed	2017	450.0					ITU estimate.		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	8	Albania	4	39	Southern Europe	Country	20.06660928	41.13897007	ALB	1	1			_T	Any speed	2018	361947.0					AKEP		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	8	Albania	4	39	Southern Europe	Country	20.06660928	41.13897007	ALB	1	1			IS_2MT10M	Between 2 mbps and 10 mbps	2018	253144.0					AKEP		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	8	Albania	4	39	Southern Europe	Country	20.06660928	41.13897007	ALB	1	1			IS_256KT2M	Between 256 kbps and 2 mbps	2018	4936.0					AKEP		_X	Data nature not available	NUMBER	Number	G	Global			
