series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	typeOfOccupation_code	typeOfOccupation_desc	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	760	Syrian Arab Republic	4	145	Western Asia	Country	38.50466565	35.01676176	SYR	1	1			ISCO08_2262	Pharmacists	2016	10.658					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	760	Syrian Arab Republic	4	145	Western Asia	Country	38.50466565	35.01676176	SYR	1	1			ISCO08_222_322	Nursing and midwifery personnel	2016	15.406					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	760	Syrian Arab Republic	4	145	Western Asia	Country	38.50466565	35.01676176	SYR	1	1			ISCO08_221	Medical doctors	2016	12.874					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	760	Syrian Arab Republic	4	145	Western Asia	Country	38.50466565	35.01676176	SYR	1	1			ISCO08_2261	Dentists	2016	7.175					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	762	Tajikistan	4	143	Central Asia	Country	69.294998	38.43069666	TJK	1	1			ISCO08_221	Medical doctors	2014	21.026					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	762	Tajikistan	4	143	Central Asia	Country	69.294998	38.43069666	TJK	1	1			ISCO08_222_322	Nursing and midwifery personnel	2014	47.534					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	762	Tajikistan	4	143	Central Asia	Country	69.294998	38.43069666	TJK	1	1			ISCO08_2262	Pharmacists	2003	1.04					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	762	Tajikistan	4	143	Central Asia	Country	69.294998	38.43069666	TJK	1	1			ISCO08_2261	Dentists	2014	1.562					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	764	Thailand	4	35	South-Eastern Asia	Country	101.0202951	15.13089239	THA	1	1			ISCO08_2261	Dentists	2019	2.377					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	764	Thailand	4	35	South-Eastern Asia	Country	101.0202951	15.13089239	THA	1	1			ISCO08_2262	Pharmacists	2018	5.531					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	764	Thailand	4	35	South-Eastern Asia	Country	101.0202951	15.13089239	THA	1	1			ISCO08_222_322	Nursing and midwifery personnel	2018	27.593					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	764	Thailand	4	35	South-Eastern Asia	Country	101.0202951	15.13089239	THA	1	1			ISCO08_221	Medical doctors	2018	8.05					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	768	Togo	5	11	Western Africa	Country	0.97835765	8.532096072	TGO	1	1			ISCO08_2262	Pharmacists	2018	0.27					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	768	Togo	5	11	Western Africa	Country	0.97835765	8.532096072	TGO	1	1			ISCO08_2261	Dentists	2018	0.008					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	768	Togo	5	11	Western Africa	Country	0.97835765	8.532096072	TGO	1	1			ISCO08_221	Medical doctors	2018	0.774					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	768	Togo	5	11	Western Africa	Country	0.97835765	8.532096072	TGO	1	1			ISCO08_222_322	Nursing and midwifery personnel	2018	4.102					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	776	Tonga	4	61	Polynesia	Country	-175.1959991	-21.19511329	TON	1	1			ISCO08_222_322	Nursing and midwifery personnel	2018	41.57					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	776	Tonga	4	61	Polynesia	Country	-175.1959991	-21.19511329	TON	1	1			ISCO08_221	Medical doctors	2013	5.403					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	776	Tonga	4	61	Polynesia	Country	-175.1959991	-21.19511329	TON	1	1			ISCO08_2262	Pharmacists	2013	0.393					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	776	Tonga	4	61	Polynesia	Country	-175.1959991	-21.19511329	TON	1	1			ISCO08_2261	Dentists	2019	1.627					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	780	Trinidad and Tobago	5	29	Caribbean	Country	-61.29389504	10.41877263	TTO	1	1			ISCO08_2261	Dentists	2019	3.183					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	780	Trinidad and Tobago	5	29	Caribbean	Country	-61.29389504	10.41877263	TTO	1	1			ISCO08_2262	Pharmacists	2018	6.641					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	780	Trinidad and Tobago	5	29	Caribbean	Country	-61.29389504	10.41877263	TTO	1	1			ISCO08_222_322	Nursing and midwifery personnel	2018	40.934					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	780	Trinidad and Tobago	5	29	Caribbean	Country	-61.29389504	10.41877263	TTO	1	1			ISCO08_221	Medical doctors	2018	41.675					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	784	United Arab Emirates	4	145	Western Asia	Country	53.98279159	23.43322219	ARE	1	1			ISCO08_222_322	Nursing and midwifery personnel	2018	57.271					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	784	United Arab Emirates	4	145	Western Asia	Country	53.98279159	23.43322219	ARE	1	1			ISCO08_2262	Pharmacists	2018	8.793					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	784	United Arab Emirates	4	145	Western Asia	Country	53.98279159	23.43322219	ARE	1	1			ISCO08_221	Medical doctors	2018	25.278					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	784	United Arab Emirates	4	145	Western Asia	Country	53.98279159	23.43322219	ARE	1	1			ISCO08_2261	Dentists	2018	6.513					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	788	Tunisia	4	15	Northern Africa	Country	9.572737411	34.11439971	TUN	1	1			ISCO08_221	Medical doctors	2017	13.025					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	788	Tunisia	4	15	Northern Africa	Country	9.572737411	34.11439971	TUN	1	1			ISCO08_2262	Pharmacists	2017	2.287					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	788	Tunisia	4	15	Northern Africa	Country	9.572737411	34.11439971	TUN	1	1			ISCO08_2261	Dentists	2016	3.059					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	788	Tunisia	4	15	Northern Africa	Country	9.572737411	34.11439971	TUN	1	1			ISCO08_222_322	Nursing and midwifery personnel	2017	25.136					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	792	Turkey	4	145	Western Asia	Country	35.42890329	38.9899684	TUR	1	1			ISCO08_2261	Dentists	2017	3.438					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	792	Turkey	4	145	Western Asia	Country	35.42890329	38.9899684	TUR	1	1			ISCO08_2262	Pharmacists	2017	3.515					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	792	Turkey	4	145	Western Asia	Country	35.42890329	38.9899684	TUR	1	1			ISCO08_222_322	Nursing and midwifery personnel	2017	27.107					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	792	Turkey	4	145	Western Asia	Country	35.42890329	38.9899684	TUR	1	1			ISCO08_221	Medical doctors	2017	18.492					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	795	Turkmenistan	4	143	Central Asia	Country	58.9787665	40.0912346	TKM	1	1			ISCO08_221	Medical doctors	2014	22.247					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	795	Turkmenistan	4	143	Central Asia	Country	58.9787665	40.0912346	TKM	1	1			ISCO08_2262	Pharmacists	2014	1.694					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	795	Turkmenistan	4	143	Central Asia	Country	58.9787665	40.0912346	TKM	1	1			ISCO08_222_322	Nursing and midwifery personnel	2014	44.273					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	795	Turkmenistan	4	143	Central Asia	Country	58.9787665	40.0912346	TKM	1	1			ISCO08_2261	Dentists	2014	1.154					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	798	Tuvalu	4	61	Polynesia	Country	178.6679611	-7.460048071	TUV	1	1			ISCO08_2262	Pharmacists	2014	2.734					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	798	Tuvalu	4	61	Polynesia	Country	178.6679611	-7.460048071	TUV	1	1			ISCO08_2261	Dentists	2014	4.557					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	798	Tuvalu	4	61	Polynesia	Country	178.6679611	-7.460048071	TUV	1	1			ISCO08_221	Medical doctors	2014	9.113					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	798	Tuvalu	4	61	Polynesia	Country	178.6679611	-7.460048071	TUV	1	1			ISCO08_222_322	Nursing and midwifery personnel	2018	42.59					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	8	Albania	4	39	Southern Europe	Country	20.06660928	41.13897007	ALB	1	1			ISCO08_222_322	Nursing and midwifery personnel	2016	36.495					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	8	Albania	4	39	Southern Europe	Country	20.06660928	41.13897007	ALB	1	1			ISCO08_2262	Pharmacists	2013	8.406					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	8	Albania	4	39	Southern Europe	Country	20.06660928	41.13897007	ALB	1	1			ISCO08_2261	Dentists	2006	3.379					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	8	Albania	4	39	Southern Europe	Country	20.06660928	41.13897007	ALB	1	1			ISCO08_221	Medical doctors	2016	12.164					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	800	Uganda	5	14	Eastern Africa	Country	32.39100438	1.279557331	UGA	1	1			ISCO08_222_322	Nursing and midwifery personnel	2018	12.382					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	800	Uganda	5	14	Eastern Africa	Country	32.39100438	1.279557331	UGA	1	1			ISCO08_221	Medical doctors	2017	1.68					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	800	Uganda	5	14	Eastern Africa	Country	32.39100438	1.279557331	UGA	1	1			ISCO08_2262	Pharmacists	2015	0.012					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	800	Uganda	5	14	Eastern Africa	Country	32.39100438	1.279557331	UGA	1	1			ISCO08_2261	Dentists	2019	0.07					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	804	Ukraine	4	151	Eastern Europe	Country	31.40270802	49.00735945	UKR	1	1			ISCO08_2261	Dentists	2014	5.975					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	804	Ukraine	4	151	Eastern Europe	Country	31.40270802	49.00735945	UKR	1	1			ISCO08_2262	Pharmacists	2014	0.337					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	804	Ukraine	4	151	Eastern Europe	Country	31.40270802	49.00735945	UKR	1	1			ISCO08_222_322	Nursing and midwifery personnel	2014	66.61					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	804	Ukraine	4	151	Eastern Europe	Country	31.40270802	49.00735945	UKR	1	1			ISCO08_221	Medical doctors	2014	29.923					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	807	North Macedonia	4	39	Southern Europe	Country	21.7007909	41.60048068	MKD	1	1			ISCO08_221	Medical doctors	2015	28.736					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	807	North Macedonia	4	39	Southern Europe	Country	21.7007909	41.60048068	MKD	1	1			ISCO08_222_322	Nursing and midwifery personnel	2015	37.917					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	807	North Macedonia	4	39	Southern Europe	Country	21.7007909	41.60048068	MKD	1	1			ISCO08_2261	Dentists	2015	8.772					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	818	Egypt	4	15	Northern Africa	Country	29.77468534	26.57438204	EGY	1	1			ISCO08_221	Medical doctors	2018	4.521					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	818	Egypt	4	15	Northern Africa	Country	29.77468534	26.57438204	EGY	1	1			ISCO08_2261	Dentists	2018	20.02					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	818	Egypt	4	15	Northern Africa	Country	29.77468534	26.57438204	EGY	1	1			ISCO08_222_322	Nursing and midwifery personnel	2018	19.262					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	818	Egypt	4	15	Northern Africa	Country	29.77468534	26.57438204	EGY	1	1			ISCO08_2262	Pharmacists	2018	4.573					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	826	United Kingdom of Great Britain and Northern Ireland	4	154	Northern Europe	Country	-2.23830539	53.27691757	GBR	1	1			ISCO08_221	Medical doctors	2018	28.117					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	826	United Kingdom of Great Britain and Northern Ireland	4	154	Northern Europe	Country	-2.23830539	53.27691757	GBR	1	1			ISCO08_222_322	Nursing and midwifery personnel	2018	81.723					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
SH_MED_HEAWOR	Health worker density, by type of occupation (per 10,000 population)	826	United Kingdom of Great Britain and Northern Ireland	4	154	Northern Europe	Country	-2.23830539	53.27691757	GBR	1	1			ISCO08_2262	Pharmacists	2018	8.892					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C	Country data	PER_10000_POP	Per 10,000 population	G	Global			
